Acetic acid,Nonanal,Decanoic acid,Heptanal,Hexanal,Decanal,2-Octanone,True_Stress,True_Period
0.00014634628,0.00017244961,0.00014158302,0.25064933,0.37946415,0.36877048,0.0006556602,0,2
6.812302e-05,8.925476e-05,6.556654e-05,0.2540679,0.3730385,0.372114,0.00055662513,0,2
1.1789009e-05,1.8367438e-05,1.1259165e-05,0.29835203,0.34470803,0.35604542,0.0008530967,0,3
1.5982386e-06,3.7162426e-06,1.5067099e-06,0.38151336,0.30479845,0.31328323,0.00039810545,0,3
1.4446604e-06,2.6186922e-06,1.3644413e-06,0.2865777,0.3446742,0.3683635,0.00037916316,0,3
9.077943e-07,5.5380456e-06,8.441938e-07,0.41673654,0.28609148,0.29677588,0.00038876993,0,3
1.4446604e-06,2.6186922e-06,1.3644413e-06,0.2865777,0.3446742,0.3683635,0.00037916316,0,3
1.1789009e-05,1.8367438e-05,1.1259165e-05,0.29835203,0.34470803,0.35604542,0.0008530967,0,3
1.5982386e-06,3.7162426e-06,1.5067099e-06,0.38151336,0.30479845,0.31328323,0.00039810545,0,3
1.0539866e-06,1.9205606e-06,9.94097e-07,0.292355,0.34326848,0.36409009,0.0002824762,0,3
1.5982386e-06,3.7162426e-06,1.5067099e-06,0.38151336,0.30479845,0.31328323,0.00039810545,0,3
1.4446604e-06,2.6186922e-06,1.3644413e-06,0.2865777,0.3446742,0.3683635,0.00037916316,0,3
1.1789009e-05,1.8367438e-05,1.1259165e-05,0.29835203,0.34470803,0.35604542,0.0008530967,0,3
1.4446604e-06,2.6186922e-06,1.3644413e-06,0.2865777,0.3446742,0.3683635,0.00037916316,0,3
1.5982386e-06,3.7162426e-06,1.5067099e-06,0.38151336,0.30479845,0.31328323,0.00039810545,0,3
4.4181743e-05,0.35724437,4.4922355e-05,0.31294483,8.346956e-05,0.00019853807,0.3294397,2,0
1.5308762e-05,0.35412276,1.5647607e-05,0.31308508,1.9566774e-05,5.829022e-05,0.33268332,2,0
7.227925e-05,0.34999588,7.336484e-05,0.31774786,0.00024517713,0.0005379934,0.33132744,2,0
3.6216177e-05,0.359278,3.692278e-05,0.31354755,0.0002080655,0.0004266233,0.32646668,2,0
7.227925e-05,0.34999588,7.336484e-05,0.31774786,0.00024517713,0.0005379934,0.33132744,2,0
3.6216177e-05,0.359278,3.692278e-05,0.31354755,0.0002080655,0.0004266233,0.32646668,2,0
1.5308762e-05,0.35412276,1.5647607e-05,0.31308508,1.9566774e-05,5.829022e-05,0.33268332,2,0
5.8535907e-06,0.3462878,6.024614e-06,0.32071933,6.223573e-05,0.0001568712,0.33276194,2,0
4.4181743e-05,0.35724437,4.4922355e-05,0.31294483,8.346956e-05,0.00019853807,0.3294397,2,0
1.3815756e-05,0.35122445,1.4139949e-05,0.31705904,6.83119e-05,0.00017240639,0.33144784,2,0
5.7005564e-05,0.35676178,5.7891793e-05,0.3126902,9.037961e-05,0.0002106792,0.3301321,2,0
3.3065466e-05,0.34302765,3.3821536e-05,0.31404775,1.2308365e-05,4.088079e-05,0.3428045,2,4
3.3065466e-05,0.34302765,3.3821536e-05,0.31404775,1.2308365e-05,4.088079e-05,0.3428045,2,4
0.00030320493,0.33496153,0.00030706255,0.32065108,9.790375e-05,0.00023447894,0.3434447,2,4
3.090666e-05,0.3418175,3.1662414e-05,0.31644118,4.6971672e-05,0.00013573172,0.34149605,2,4
5.4931388e-05,0.34161758,5.614825e-05,0.31571966,8.100083e-05,0.00020971424,0.34226105,2,4
4.3825246e-05,0.33375123,4.4875043e-05,0.3201176,9.091049e-06,5.3914497e-05,0.34597942,2,1
1.575603e-05,0.3344678,1.6160491e-05,0.32458144,2.3853665e-05,0.000100411016,0.34079456,2,1
2.1492735e-05,0.332997,2.2069802e-05,0.3254176,2.310515e-05,9.300076e-05,0.34142572,2,1
1.575603e-05,0.3344678,1.6160491e-05,0.32458144,2.3853665e-05,0.000100411016,0.34079456,2,1
3.502358e-05,0.33222842,3.587778e-05,0.32871857,4.465784e-05,0.00015803917,0.33877936,2,1
0.0009393957,0.33121473,0.0009531731,0.32251257,0.00014849285,0.0005030712,0.3437286,2,1
0.0002759352,0.34773096,0.00028003537,0.32112607,6.384999e-05,0.0001843714,0.33033875,2,2
0.00021798741,0.3447301,0.00022128285,0.32267612,3.2858155e-05,8.455879e-05,0.33203712,2,2
0.00021798741,0.3447301,0.00022128285,0.32267612,3.2858155e-05,8.455879e-05,0.33203712,2,2
4.7914004e-05,0.34627366,4.8883405e-05,0.32077155,1.1898334e-05,4.4303324e-05,0.33280173,2,2
0.00021798741,0.3447301,0.00022128285,0.32267612,3.2858155e-05,8.455879e-05,0.33203712,2,2
1.7072076e-05,0.3435485,1.7459255e-05,0.32413733,1.1092892e-05,4.0072566e-05,0.3322285,2,2
0.00047540778,0.3451945,0.00048200367,0.3205635,3.539427e-05,0.0001042862,0.33314493,2,2
0.00013841457,0.34870327,0.00014044027,0.3207303,6.2451436e-05,0.00015790736,0.33006722,2,2
0.00047540778,0.3451945,0.00048200367,0.3205635,3.539427e-05,0.0001042862,0.33314493,2,2
5.2735664e-05,0.34000558,5.3697953e-05,0.325452,3.327176e-05,9.91908e-05,0.33430347,2,3
5.2735664e-05,0.34000558,5.3697953e-05,0.325452,3.327176e-05,9.91908e-05,0.33430347,2,3
4.8844727e-06,0.342831,5.0219287e-06,0.32203153,5.5819733e-06,2.561697e-05,0.3350964,2,3
5.2735664e-05,0.34000558,5.3697953e-05,0.325452,3.327176e-05,9.91908e-05,0.33430347,2,3
1.19761e-05,0.3416119,1.2242342e-05,0.32171562,9.51552e-06,3.1473308e-05,0.33660725,2,3
1.0040119e-05,0.34244248,1.02696e-05,0.32166234,7.774882e-06,2.5444526e-05,0.3358417,2,3
6.186786e-05,0.33952704,6.293836e-05,0.32053328,1.0240814e-05,3.4303157e-05,0.33977038,2,3
6.186786e-05,0.33952704,6.293836e-05,0.32053328,1.0240814e-05,3.4303157e-05,0.33977038,2,3
6.4801825e-06,0.34123993,6.644112e-06,0.32431883,1.7683858e-05,5.3380696e-05,0.33435696,2,3
6.186786e-05,0.33952704,6.293836e-05,0.32053328,1.0240814e-05,3.4303157e-05,0.33977038,2,3
6.4801825e-06,0.34123993,6.644112e-06,0.32431883,1.7683858e-05,5.3380696e-05,0.33435696,2,3
2.7351785e-05,0.3398552,2.792012e-05,0.32563654,1.9743751e-05,6.105977e-05,0.33437216,2,3
6.186786e-05,0.33952704,6.293836e-05,0.32053328,1.0240814e-05,3.4303157e-05,0.33977038,2,3
0.34163526,0.3147665,0.3418069,0.00016493419,0.000395462,0.0006413748,0.0005895935,1,0
0.3461018,0.30634183,0.34725,4.699446e-05,3.4085206e-05,6.728574e-05,0.0001579946,1,0
0.34458452,0.3084694,0.34559497,0.00026100496,0.00015907241,0.00028905654,0.0006419807,1,0
0.34293965,0.31261447,0.34345913,0.00011731232,0.00017798507,0.0003071391,0.000384299,1,0
0.3461018,0.30634183,0.34725,4.699446e-05,3.4085206e-05,6.728574e-05,0.0001579946,1,0
0.34458452,0.3084694,0.34559497,0.00026100496,0.00015907241,0.00028905654,0.0006419807,1,0
0.2992147,0.3479669,0.2996208,0.014710005,0.0030146213,0.0046669375,0.030806078,1,0
0.3182101,0.33246097,0.3187183,0.006728089,0.004572512,0.006287833,0.013022161,1,0
0.3182101,0.33246097,0.3187183,0.006728089,0.004572512,0.006287833,0.013022161,1,0
0.34131852,0.31436008,0.34126505,0.00031723967,0.0006349934,0.0009847733,0.0011193261,1,0
0.34131852,0.31436008,0.34126505,0.00031723967,0.0006349934,0.0009847733,0.0011193261,1,0
0.3182101,0.33246097,0.3187183,0.006728089,0.004572512,0.006287833,0.013022161,1,0
0.3427007,0.31005663,0.34299362,0.0007089512,0.0002472734,0.00055963965,0.002733172,1,4
0.34356782,0.30949077,0.34404427,0.00031398927,0.0003446233,0.000694487,0.0015440286,1,4
0.34489793,0.3077479,0.34541345,0.00019352305,0.0002319524,0.0004662533,0.0010489462,1,4
0.34489793,0.3077479,0.34541345,0.00019352305,0.0002319524,0.0004662533,0.0010489462,1,4
0.3453366,0.30765212,0.3457756,0.00010070254,0.00014080932,0.00032701864,0.0006671963,1,4
0.34489793,0.3077479,0.34541345,0.00019352305,0.0002319524,0.0004662533,0.0010489462,1,4
0.34902737,0.3007372,0.3501554,6.3486273e-06,4.1585745e-06,1.3883448e-05,5.5632296e-05,1,4
0.34997448,0.29899937,0.35091376,8.8365305e-06,5.0511785e-06,1.5212939e-05,8.332335e-05,1,4
0.34996298,0.2989901,0.35086682,1.7789765e-05,5.4916995e-06,1.5288171e-05,0.00014153952,1,4
0.34902737,0.3007372,0.3501554,6.3486273e-06,4.1585745e-06,1.3883448e-05,5.5632296e-05,1,4
0.34737456,0.30392474,0.34843585,3.0307609e-05,1.4257316e-05,2.9600533e-05,0.00019068796,1,4
0.34996298,0.2989901,0.35086682,1.7789765e-05,5.4916995e-06,1.5288171e-05,0.00014153952,1,4
0.34737456,0.30392474,0.34843585,3.0307609e-05,1.4257316e-05,2.9600533e-05,0.00019068796,1,4
0.34996298,0.2989901,0.35086682,1.7789765e-05,5.4916995e-06,1.5288171e-05,0.00014153952,1,4
0.34737456,0.30392474,0.34843585,3.0307609e-05,1.4257316e-05,2.9600533e-05,0.00019068796,1,4
0.34996298,0.2989901,0.35086682,1.7789765e-05,5.4916995e-06,1.5288171e-05,0.00014153952,1,4
0.34283283,0.31450987,0.34240156,1.1884044e-05,4.5696404e-05,9.832068e-05,9.986961e-05,1,1
0.34256667,0.31292084,0.34268972,0.00031386042,0.00012527299,0.00025272788,0.0011309687,1,1
0.3402981,0.31833205,0.3401012,0.00016013173,0.000101065845,0.00019539839,0.0008119936,1,1
0.3440643,0.31132844,0.34451398,9.224225e-06,2.8566503e-06,6.8864992e-06,7.428771e-05,1,1
0.34256667,0.31292084,0.34268972,0.00031386042,0.00012527299,0.00025272788,0.0011309687,1,1
0.34283283,0.31450987,0.34240156,1.1884044e-05,4.5696404e-05,9.832068e-05,9.986961e-05,1,1
0.34283283,0.31450987,0.34240156,1.1884044e-05,4.5696404e-05,9.832068e-05,9.986961e-05,1,1
0.34283283,0.31450987,0.34240156,1.1884044e-05,4.5696404e-05,9.832068e-05,9.986961e-05,1,1
0.33762345,0.31776035,0.33768716,0.0016021252,0.0005411712,0.0009680578,0.0038176766,1,1
0.34059542,0.31631672,0.34012222,0.00021905193,0.00058627065,0.0012106398,0.00094961736,1,1
0.34247202,0.31469783,0.34226546,4.7728365e-05,9.108919e-05,0.00017970035,0.00024616168,1,1
0.33775204,0.32046902,0.33723152,0.00059158163,0.0006117823,0.0010850911,0.0022589185,1,1
0.34247217,0.31469786,0.34226534,4.772838e-05,9.108916e-05,0.00017970047,0.00024616183,1,1
0.3377521,0.32046902,0.3372315,0.00059158163,0.0006117824,0.0010850915,0.0022589185,1,1
0.34328592,0.31292894,0.34328285,3.915999e-05,8.188601e-05,0.00015522254,0.00022605038,1,2
0.34044644,0.3178448,0.3400581,9.254796e-05,0.00035051216,0.00064946286,0.00055813085,1,2
0.33975783,0.31954813,0.33937612,0.00011286462,0.00023991529,0.00039908296,0.00056600303,1,2
0.34044644,0.3178448,0.3400581,9.254796e-05,0.00035051216,0.00064946286,0.00055813085,1,2
0.34491313,0.31009567,0.34465808,2.178888e-05,3.4970304e-05,8.4573934e-05,0.00019179494,1,2
0.34477052,0.30993983,0.3447846,5.337515e-05,4.3476146e-05,0.00010777771,0.0003004375,1,2
0.3460401,0.30744907,0.34629866,1.8106204e-05,2.4270028e-05,5.7663616e-05,0.0001121096,1,2
0.3396961,0.31693676,0.33945778,0.00031485668,0.00088305166,0.0013598908,0.0013515445,1,2
0.34477052,0.30993983,0.3447846,5.337515e-05,4.3476146e-05,0.00010777771,0.0003004375,1,2
0.34151652,0.31549573,0.34153426,0.00018154508,0.00021260016,0.0003659925,0.00069334777,1,2
0.35111362,0.2967766,0.35208106,1.7836326e-06,6.8081545e-07,3.0851693e-06,2.3206037e-05,1,3
0.34588084,0.3075335,0.3464027,1.4175652e-05,4.7760664e-06,1.5014196e-05,0.0001489616,1,3
0.34890085,0.3012759,0.34974572,5.494047e-06,3.5476219e-06,1.2370634e-05,5.614027e-05,1,3
0.34719935,0.30441073,0.34813255,3.7229795e-05,5.274325e-06,1.4469256e-05,0.0002004011,1,3
0.34588084,0.3075335,0.3464027,1.4175652e-05,4.7760664e-06,1.5014196e-05,0.0001489616,1,3
0.34719935,0.30441073,0.34813255,3.7229795e-05,5.274325e-06,1.4469256e-05,0.0002004011,1,3
0.34890085,0.3012759,0.34974572,5.494047e-06,3.5476219e-06,1.2370634e-05,5.614027e-05,1,3
0.34946775,0.29982227,0.35062733,8.182592e-06,2.6327784e-06,1.1103947e-05,6.0711245e-05,1,3
0.3488803,0.3009132,0.34985903,5.2020667e-05,7.948672e-06,2.434483e-05,0.00026313672,1,3
0.34946775,0.29982227,0.35062733,8.182592e-06,2.6327784e-06,1.1103947e-05,6.0711245e-05,1,3
0.3483599,0.30205253,0.34946775,1.4072542e-05,2.9248426e-06,1.0305662e-05,9.2496084e-05,1,3
0.3488803,0.3009132,0.34985903,5.2020667e-05,7.948672e-06,2.434483e-05,0.00026313672,1,3
0.34946775,0.29982227,0.35062733,8.182592e-06,2.6327784e-06,1.1103947e-05,6.0711245e-05,1,3
