epoch,lr,acc_stress,acc_period,acc_joint,best_score
37,0.0009928811399374199,0.6797385811805725,0.5359477400779724,0.3986928164958954,0.6633987128734589
38,0.000991659263292094,0.6928104758262634,0.5424836874008179,0.41830065846443176,0.6633987128734589
39,0.0009903415370891239,0.7777777910232544,0.5686274766921997,0.45098039507865906,0.673202633857727
40,0.0009889282182218438,0.7450980544090271,0.47058823704719543,0.3202614486217499,0.673202633857727
41,0.0009874195822195668,0.7385621070861816,0.516339898109436,0.3986928164958954,0.673202633857727
42,0.000985815923193871,0.8366013169288635,0.601307213306427,0.5098039507865906,0.7189542651176453
43,0.0009841175537812611,0.8496732115745544,0.5686274766921997,0.49673202633857727,0.7189542651176453
44,0.0009823248050822191,0.8366013169288635,0.5947712659835815,0.5032680034637451,0.7189542651176453
45,0.000980438026596656,0.7516340017318726,0.6274510025978088,0.5098039507865906,0.7189542651176453
46,0.0009784575861557757,0.8627451062202454,0.6143791079521179,0.529411792755127,0.7385621070861816
47,0.0009763838698503667,0.8562091588973999,0.5882353186607361,0.5359477400779724,0.7385621070861816
48,0.0009742172819555313,0.8039215803146362,0.5816993713378906,0.47058823704719543,0.7385621070861816
49,0.0009719582448518724,0.8366013169288635,0.5686274766921997,0.516339898109436,0.7385621070861816
50,0.0009696071989431495,0.9019607901573181,0.6601307392120361,0.601307213306427,0.7810457646846771
51,0.000967164602570421,0.843137264251709,0.673202633857727,0.5751634240150452,0.7810457646846771
52,0.0009646309319226894,0.8823529481887817,0.6470588445663452,0.5882353186607361,0.7810457646846771
53,0.0009620066809440674,0.9215686321258545,0.673202633857727,0.6405228972434998,0.7973856329917908
54,0.0009592923612374833,0.9673202633857727,0.6535947918891907,0.6405228972434998,0.8104575276374817
55,0.0009564885019649419,0.9673202633857727,0.6274510025978088,0.6209150552749634,0.8104575276374817
56,0.0009535956497443639,0.9673202633857727,0.6405228972434998,0.6143791079521179,0.8104575276374817
57,0.0009506143685430216,0.9673202633857727,0.7124183177947998,0.6928104758262634,0.8398692905902863
58,0.0009475452395675922,0.9411764740943909,0.6405228972434998,0.6274510025978088,0.8398692905902863
59,0.0009443888611508508,0.9215686321258545,0.6143791079521179,0.5947712659835815,0.8398692905902863
60,0.0009411458486350237,0.9346405267715454,0.7058823704719543,0.673202633857727,0.8398692905902863
61,0.0009378168342518264,0.8888888955116272,0.6993464231491089,0.673202633857727,0.8398692905902863
62,0.000934402466999209,0.9477124214172363,0.6274510025978088,0.6274510025978088,0.8398692905902863
63,0.0009309034125148329,0.9542483687400818,0.6993464231491089,0.6601307392120361,0.8398692905902863
64,0.0009273203529463025,0.9477124214172363,0.6143791079521179,0.5882353186607361,0.8398692905902863
65,0.0009236539868181802,0.9477124214172363,0.6797385811805725,0.6470588445663452,0.8398692905902863
66,0.0009199050288958073,0.9803921580314636,0.6274510025978088,0.6143791079521179,0.8398692905902863
67,0.0009160742100459588,0.9738562107086182,0.6601307392120361,0.6470588445663452,0.8398692905902863
68,0.0009121622770943598,0.9869281053543091,0.6928104758262634,0.686274528503418,0.8398692905902863
69,0.0009081699926800905,0.9607843160629272,0.686274528503418,0.6470588445663452,0.8398692905902863
70,0.0009040981351069075,0.9411764740943909,0.7189542651176453,0.6797385811805725,0.8398692905902863
71,0.0008999474981915127,0.9542483687400818,0.6339869499206543,0.6209150552749634,0.8398692905902863
72,0.0008957188911087969,0.9738562107086182,0.6535947918891907,0.6339869499206543,0.8398692905902863
73,0.0008914131382340893,0.9673202633857727,0.7124183177947998,0.686274528503418,0.8398692905902863
74,0.0008870310789824441,1.0,0.6339869499206543,0.6339869499206543,0.8398692905902863
75,0.0008825735676449953,0.9738562107086182,0.6993464231491089,0.673202633857727,0.8398692905902863
76,0.0008780414732224099,0.9215686321258545,0.6993464231491089,0.6535947918891907,0.8398692905902863
77,0.0008734356792554757,0.9542483687400818,0.7385621070861816,0.6993464231491089,0.8464052379131317
78,0.0008687570836528522,0.9542483687400818,0.7124183177947998,0.673202633857727,0.8464052379131317
79,0.0008640065985160224,0.9934640526771545,0.6666666865348816,0.6666666865348816,0.8464052379131317
80,0.0008591851499614762,0.9673202633857727,0.7385621070861816,0.7320261597633362,0.8529411852359772
81,0.0008542936779401625,0.9673202633857727,0.7385621070861816,0.7320261597633362,0.8529411852359772
82,0.0008493331360542439,0.9673202633857727,0.7385621070861816,0.7320261597633362,0.8529411852359772
83,0.0008443044913711898,0.9738562107086182,0.7058823704719543,0.7058823704719543,0.8529411852359772
84,0.0008392087242352447,0.9673202633857727,0.7254902124404907,0.7254902124404907,0.8529411852359772
85,0.0008340468280763087,0.9803921580314636,0.7647058963775635,0.7516340017318726,0.8725490272045135
86,0.0008288198092162656,0.9934640526771545,0.7712418437004089,0.7712418437004089,0.8823529481887817
87,0.000823528686672799,0.9934640526771545,0.7450980544090271,0.7385621070861816,0.8823529481887817
88,0.0008181744919607324,1.0,0.7908496856689453,0.7908496856689453,0.8954248428344727
89,0.0008127582688909337,0.9607843160629272,0.8039215803146362,0.7777777910232544,0.8954248428344727
90,0.0008072810733668222,1.0,0.8039215803146362,0.8039215803146362,0.9019607901573181
91,0.0008017439731785175,0.9934640526771545,0.8562091588973999,0.8496732115745544,0.9248366057872772
92,0.0007961480477946729,0.9738562107086182,0.8366013169288635,0.8235294222831726,0.9248366057872772
93,0.0007904943881520294,0.9803921580314636,0.7385621070861816,0.7385621070861816,0.9248366057872772
94,0.0007847840964427364,1.0,0.7647058963775635,0.7647058963775635,0.9248366057872772
95,0.000779018285899477,1.0,0.7647058963775635,0.7647058963775635,0.9248366057872772
96,0.0007731980805784411,1.0,0.8627451062202454,0.8627451062202454,0.9313725531101227
97,0.0007673246151401878,1.0,0.8562091588973999,0.8562091588973999,0.9313725531101227
98,0.0007613990346284423,1.0,0.8366013169288635,0.8366013169288635,0.9313725531101227
99,0.0007554224942468661,1.0,0.8235294222831726,0.8235294222831726,0.9313725531101227
100,0.0007493961591338485,1.0,0.7516340017318726,0.7516340017318726,0.9313725531101227
101,0.0007433212041353603,0.9803921580314636,0.7908496856689453,0.7908496856689453,0.9313725531101227
102,0.000737198813575915,0.9738562107086182,0.7908496856689453,0.7777777910232544,0.9313725531101227
103,0.0007310301810276836,0.9803921580314636,0.8562091588973999,0.843137264251709,0.9313725531101227
104,0.0007248165090778034,1.0,0.8562091588973999,0.8562091588973999,0.9313725531101227
105,0.0007185590090939331,1.0,0.8039215803146362,0.8039215803146362,0.9313725531101227
106,0.0007122589009880928,1.0,0.8758170008659363,0.8758170008659363,0.9379085004329681
107,0.0007059174129788408,1.0,0.8300653696060181,0.8300653696060181,0.9379085004329681
108,0.0006995357813518296,1.0,0.8627451062202454,0.8627451062202454,0.9379085004329681
109,0.0006931152502187892,1.0,0.8562091588973999,0.8562091588973999,0.9379085004329681
110,0.0006866570712749858,1.0,0.8692810535430908,0.8692810535430908,0.9379085004329681
111,0.0006801625035552005,0.9607843160629272,0.8104575276374817,0.7908496856689453,0.9379085004329681
112,0.0006736328131882785,1.0,0.7843137383460999,0.7843137383460999,0.9379085004329681
113,0.0006670692731502951,1.0,0.8692810535430908,0.8692810535430908,0.9379085004329681
114,0.000660473163016385,0.9934640526771545,0.8627451062202454,0.8562091588973999,0.9379085004329681
115,0.000653845768711289,0.9869281053543091,0.8562091588973999,0.843137264251709,0.9379085004329681
116,0.0006471883822586577,0.9934640526771545,0.8823529481887817,0.8758170008659363,0.9379085004329681
117,0.0006405023015291714,1.0,0.8823529481887817,0.8823529481887817,0.9411764740943909
118,0.0006337888299875157,0.9934640526771545,0.8823529481887817,0.8758170008659363,0.9411764740943909
119,0.00062704927643827,1.0,0.8758170008659363,0.8758170008659363,0.9411764740943909
120,0.0006202849547707522,1.0,0.8300653696060181,0.8300653696060181,0.9411764740943909
121,0.0006134971837028743,1.0,0.8758170008659363,0.8758170008659363,0.9411764740943909
122,0.0006066872865240549,1.0,0.8823529481887817,0.8823529481887817,0.9411764740943909
123,0.0005998565908372424,1.0,0.9084967374801636,0.9084967374801636,0.9542483687400818
124,0.0005930064283000951,1.0,0.9215686321258545,0.9215686321258545,0.9607843160629272
125,0.0005861381343653727,1.0,0.8888888955116272,0.8888888955116272,0.9607843160629272
126,0.0005792530480205863,1.0,0.9281045794487,0.9281045794487,0.96405228972435
127,0.0005723525115269608,1.0,0.915032684803009,0.915032684803009,0.96405228972435
128,0.0005654378701577585,1.0,0.915032684803009,0.915032684803009,0.96405228972435
129,0.0005585104719360148,1.0,0.9281045794487,0.9281045794487,0.96405228972435
130,0.000551571667371739,1.0,0.8954248428344727,0.8954248428344727,0.96405228972435
131,0.0005446228091986295,1.0,0.9542483687400818,0.9542483687400818,0.9771241843700409
132,0.0005376652521103553,1.0,0.9346405267715454,0.9346405267715454,0.9771241843700409
133,0.0005307003524964566,1.0,0.9019607901573181,0.9019607901573181,0.9771241843700409
134,0.0005237294681779133,1.0,0.915032684803009,0.915032684803009,0.9771241843700409
135,0.0005167539581424351,1.0,0.9215686321258545,0.9215686321258545,0.9771241843700409
136,0.0005097751822795251,1.0,0.9607843160629272,0.9607843160629272,0.9803921580314636
137,0.0005027945011153649,1.0,0.9673202633857727,0.9673202633857727,0.9836601316928864
138,0.0004958132755475794,1.0,0.9607843160629272,0.9607843160629272,0.9836601316928864
139,0.0004888328665799255,1.0,0.9215686321258545,0.9215686321258545,0.9836601316928864
140,0.00048185463505696224,1.0,0.9477124214172363,0.9477124214172363,0.9836601316928864
141,0.0004748799413987516,1.0,0.9346405267715454,0.9346405267715454,0.9836601316928864
142,0.0004679101453356418,1.0,0.9411764740943909,0.9411764740943909,0.9836601316928864
143,0.00046094660564318567,1.0,0.9673202633857727,0.9673202633857727,0.9836601316928864
144,0.00045399067987724314,1.0,0.9084967374801636,0.9084967374801636,0.9836601316928864
145,0.000447043724109325,1.0,0.9084967374801636,0.9084967374801636,0.9836601316928864
146,0.00044010709266222286,1.0,0.9346405267715454,0.9346405267715454,0.9836601316928864
147,0.00043318213784598165,1.0,0.9673202633857727,0.9673202633857727,0.9836601316928864
148,0.00042627020969426355,1.0,0.9477124214172363,0.9477124214172363,0.9836601316928864
149,0.000419372655701157,1.0,0.915032684803009,0.915032684803009,0.9836601316928864
150,0.0004124908205584799,1.0,0.9281045794487,0.9281045794487,0.9836601316928864
151,0.0004056260458936289,1.0,0.9411764740943909,0.9411764740943909,0.9836601316928864
152,0.00039877967000802664,1.0,0.9542483687400818,0.9542483687400818,0.9836601316928864
153,0.0003919530276162173,1.0,0.9607843160629272,0.9607843160629272,0.9836601316928864
154,0.00038514744958566147,1.0,0.9673202633857727,0.9673202633857727,0.9836601316928864
155,0.00037836426267728103,1.0,0.9673202633857727,0.9673202633857727,0.9836601316928864
156,0.0003716047892868033,1.0,0.9607843160629272,0.9607843160629272,0.9836601316928864
157,0.00036487034718695946,1.0,0.9411764740943909,0.9411764740943909,0.9836601316928864
158,0.0003581622492705803,1.0,0.9411764740943909,0.9411764740943909,0.9836601316928864
159,0.00035148180329464576,1.0,0.915032684803009,0.915032684803009,0.9836601316928864
160,0.0003448303116253357,1.0,0.9673202633857727,0.9673202633857727,0.9836601316928864
161,0.00033820907098413,1.0,0.9411764740943909,0.9411764740943909,0.9836601316928864
162,0.0003316193721950113,1.0,0.915032684803009,0.915032684803009,0.9836601316928864
163,0.00032506249993281497,1.0,0.9477124214172363,0.9477124214172363,0.9836601316928864
164,0.00031853973247278035,1.0,0.9477124214172363,0.9477124214172363,0.9836601316928864
165,0.00031205234144134807,1.0,0.9542483687400818,0.9542483687400818,0.9836601316928864
166,0.00030560159156825376,1.0,0.9346405267715454,0.9346405267715454,0.9836601316928864
167,0.0002991887404399663,1.0,0.9477124214172363,0.9477124214172363,0.9836601316928864
168,0.0002928150382545199,1.0,0.9673202633857727,0.9673202633857727,0.9836601316928864
169,0.0002864817275777843,1.0,0.9673202633857727,0.9673202633857727,0.9836601316928864
170,0.0002801900431012249,1.0,0.9673202633857727,0.9673202633857727,0.9836601316928864
171,0.00027394121140119596,1.0,0.9542483687400818,0.9542483687400818,0.9836601316928864
172,0.00026773645069981967,1.0,0.9477124214172363,0.9477124214172363,0.9836601316928864
173,0.0002615769706274883,1.0,0.9477124214172363,0.9477124214172363,0.9836601316928864
174,0.0002554639719870467,1.0,0.9673202633857727,0.9673202633857727,0.9836601316928864
175,0.0002493986465196916,1.0,0.9673202633857727,0.9673202633857727,0.9836601316928864
176,0.00024338217667264068,1.0,0.9673202633857727,0.9673202633857727,0.9836601316928864
177,0.00023741573536861202,1.0,0.9673202633857727,0.9673202633857727,0.9836601316928864
178,0.0002315004857771596,1.0,0.9673202633857727,0.9673202633857727,0.9836601316928864
179,0.00022563758108791137,1.0,0.9673202633857727,0.9673202633857727,0.9836601316928864
180,0.00021982816428575341,1.0,0.9673202633857727,0.9673202633857727,0.9836601316928864
181,0.00021407336792800188,1.0,0.9673202633857727,0.9673202633857727,0.9836601316928864
182,0.00020837431392360965,1.0,0.9215686321258545,0.9215686321258545,0.9836601316928864
183,0.0002027321133144465,1.0,0.9673202633857727,0.9673202633857727,0.9836601316928864
184,0.0001971478660587008,1.0,0.9673202633857727,0.9673202633857727,0.9836601316928864
185,0.0001916226608164396,1.0,0.9477124214172363,0.9477124214172363,0.9836601316928864
186,0.0001861575747373724,1.0,0.9673202633857727,0.9673202633857727,0.9836601316928864
187,0.00018075367325085887,1.0,0.9673202633857727,0.9673202633857727,0.9836601316928864
188,0.00017541200985820101,1.0,0.9673202633857727,0.9673202633857727,0.9836601316928864
189,0.00017013362592726119,1.0,0.9673202633857727,0.9673202633857727,0.9836601316928864
190,0.00016491955048944526,1.0,0.9673202633857727,0.9673202633857727,0.9836601316928864
191,0.00015977080003909096,1.0,0.9673202633857727,0.9673202633857727,0.9836601316928864
192,0.00015468837833530026,1.0,0.9673202633857727,0.9673202633857727,0.9836601316928864
193,0.00014967327620625474,1.0,0.9411764740943909,0.9411764740943909,0.9836601316928864
194,0.0001447264713560509,1.0,0.9411764740943909,0.9411764740943909,0.9836601316928864
195,0.00013984892817409632,1.0,0.9673202633857727,0.9673202633857727,0.9836601316928864
196,0.00013504159754709844,1.0,0.9673202633857727,0.9673202633857727,0.9836601316928864
197,0.00013030541667368838,1.0,0.9673202633857727,0.9673202633857727,0.9836601316928864
198,0.00012564130888171132,1.0,0.9673202633857727,0.9673202633857727,0.9836601316928864
199,0.00012105018344822269,1.0,0.9673202633857727,0.9673202633857727,0.9836601316928864
200,0.00011653293542222299,1.0,0.9673202633857727,0.9673202633857727,0.9836601316928864
201,0.00011209044545016519,1.0,0.9673202633857727,0.9673202633857727,0.9836601316928864
202,0.00010772357960427145,1.0,0.9673202633857727,0.9673202633857727,0.9836601316928864
203,0.00010343318921369106,1.0,0.9673202633857727,0.9673202633857727,0.9836601316928864
204,9.922011069853136e-05,1.0,0.9673202633857727,0.9673202633857727,0.9836601316928864
205,9.508516540679717e-05,1.0,0.9673202633857727,0.9673202633857727,0.9836601316928864
206,9.102915945426556e-05,1.0,0.9673202633857727,0.9673202633857727,0.9836601316928864
207,8.705288356733364e-05,1.0,0.9673202633857727,0.9673202633857727,0.9836601316928864
208,8.315711292886425e-05,1.0,0.9673202633857727,0.9673202633857727,0.9836601316928864
209,7.934260702706226e-05,1.0,0.9673202633857727,0.9673202633857727,0.9836601316928864
210,7.561010950741137e-05,1.0,0.9673202633857727,0.9673202633857727,0.9836601316928864
211,7.196034802769852e-05,1.0,0.9673202633857727,0.9673202633857727,0.9836601316928864
212,6.83940341161558e-05,1.0,0.9673202633857727,0.9673202633857727,0.9836601316928864
213,6.49118630327465e-05,1.0,0.9673202633857727,0.9673202633857727,0.9836601316928864
214,6.151451363362293e-05,1.0,0.9673202633857727,0.9673202633857727,0.9836601316928864
215,5.820264823878184e-05,1.0,0.9673202633857727,0.9673202633857727,0.9836601316928864
216,5.497691250294416e-05,1.0,0.9673202633857727,0.9673202633857727,0.9836601316928864
217,5.183793528968313e-05,1.0,0.9673202633857727,0.9673202633857727,0.9836601316928864
218,4.8786328548825614e-05,1.0,0.9673202633857727,0.9673202633857727,0.9836601316928864
219,4.582268719715255e-05,1.0,0.9673202633857727,0.9673202633857727,0.9836601316928864
220,4.2947589002417485e-05,1.0,0.9673202633857727,0.9673202633857727,0.9836601316928864
221,4.016159447071024e-05,1.0,0.9673202633857727,0.9673202633857727,0.9836601316928864
222,3.74652467371847e-05,1.0,0.9673202633857727,0.9673202633857727,0.9836601316928864
223,3.485907146017415e-05,1.0,0.9411764740943909,0.9411764740943909,0.9836601316928864
224,3.234357671871286e-05,1.0,0.9411764740943909,0.9411764740943909,0.9836601316928864
225,2.9919252913484595e-05,1.0,0.9673202633857727,0.9673202633857727,0.9836601316928864
226,2.7586572671218927e-05,1.0,0.9673202633857727,0.9673202633857727,0.9836601316928864
227,2.534599075255088e-05,1.0,0.9673202633857727,0.9673202633857727,0.9836601316928864
228,2.3197943963365077e-05,1.0,0.9673202633857727,0.9673202633857727,0.9836601316928864
229,2.1142851069639156e-05,1.0,0.9673202633857727,0.9673202633857727,0.9836601316928864
230,1.9181112715804668e-05,1.0,0.9673202633857727,0.9673202633857727,0.9836601316928864
231,1.7313111346640724e-05,1.0,0.9673202633857727,0.9673202633857727,0.9836601316928864
232,1.5539211132715452e-05,1.0,0.9673202633857727,0.9673202633857727,0.9836601316928864
233,1.3859757899390337e-05,1.0,0.9673202633857727,0.9673202633857727,0.9836601316928864
234,1.227507905940088e-05,1.0,0.9673202633857727,0.9673202633857727,0.9836601316928864
235,1.0785483549026789e-05,1.0,0.9411764740943909,0.9411764740943909,0.9836601316928864
236,9.391261767864346e-06,1.0,0.9673202633857727,0.9673202633857727,0.9836601316928864
237,8.092685522212199e-06,1.0,0.9673202633857727,0.9673202633857727,0.9836601316928864
238,6.890007972082455e-06,1.0,0.9673202633857727,0.9673202633857727,0.9836601316928864
239,5.7834635818465354e-06,1.0,0.9673202633857727,0.9673202633857727,0.9836601316928864
240,4.7732680745258e-06,1.0,0.9673202633857727,0.9673202633857727,0.9836601316928864
241,3.859618389735915e-06,1.0,0.9673202633857727,0.9673202633857727,0.9836601316928864
242,3.0426926452933343e-06,1.0,0.9673202633857727,0.9673202633857727,0.9836601316928864
243,2.322650102490543e-06,1.0,0.9673202633857727,0.9673202633857727,0.9836601316928864
244,1.6996311350479092e-06,1.0,0.9673202633857727,0.9673202633857727,0.9836601316928864
245,1.1737572017476272e-06,1.0,0.9673202633857727,0.9673202633857727,0.9836601316928864
246,7.451308227549222e-07,1.0,0.9673202633857727,0.9673202633857727,0.9836601316928864
247,4.138355596317268e-07,1.0,0.9673202633857727,0.9673202633857727,0.9836601316928864
248,1.7993599904594492e-07,1.0,0.9673202633857727,0.9673202633857727,0.9836601316928864
249,4.347774018035176e-08,1.0,0.9673202633857727,0.9673202633857727,0.9836601316928864
250,4.487385842907102e-09,1.0,0.9673202633857727,0.9673202633857727,0.9836601316928864
