      Energy(eV)          s               py              pz              px              dxy             dyz             dz2             dxz            dx2-y2            tot 
     -5.05030000      1.81450000      0.02970000      0.02120000      0.04640000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      1.91180000
     -5.00030000      2.45560000      0.04020000      0.02760000      0.06330000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      2.58670000
     -4.95030000      0.64730000      0.01130000      0.00800000      0.01710000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.68370000
     -4.90030000      0.32450000      0.01440000      0.01560000      0.01040000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.36490000
     -4.85030000      0.79110000      0.03800000      0.04100000      0.02660000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.89670000
     -4.80030000      0.38610000      0.01850000      0.02010000      0.01310000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.43780000
     -4.75030000      0.03330000      0.00140000      0.00160000      0.00080000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.03710000
     -4.70030000      0.00040000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00040000
     -4.65030000      0.00910000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00910000
     -4.60030000      0.41060000      0.00620000      0.00640000      0.00890000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.43210000
     -4.55030000      3.12230000      0.04930000      0.04930000      0.06720000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      3.28810000
     -4.50030000      4.25620000      0.06710000      0.06720000      0.09160000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      4.48210000
     -4.45030000      1.05890000      0.01680000      0.01660000      0.02280000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      1.11510000
     -4.40030000      0.13220000      0.00200000      0.00240000      0.00280000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.13940000
