      Energy(eV)          s               py              pz              px              dxy             dyz             dz2             dxz            dx2-y2            tot 
     -2.50780000      1.01310000      0.19690000      2.01260000      0.22400000      0.33930000      0.04340000      0.06240000      0.04050000      0.01180000      3.94400000
     -2.45780000      1.33780000      0.20130000      1.24470000      0.24140000      0.20990000      0.05610000      0.05830000      0.05340000      0.02460000      3.42750000
     -2.40780000      0.65270000      0.13720000      0.56980000      0.15610000      0.08860000      0.03400000      0.02950000      0.03360000      0.10330000      1.80480000
     -2.35780000      0.95390000      0.51970000      0.68820000      0.49770000      0.08870000      0.05710000      0.04410000      0.06270000      0.70420000      3.61630000
     -2.30780000      2.36430000      1.29670000      1.14320000      1.25490000      0.14000000      0.10120000      0.10700000      0.10700000      1.23210000      7.74640000
     -2.25780000      2.10520000      1.28020000      1.45840000      1.31510000      0.16410000      0.16950000      0.09300000      0.16540000      0.73290000      7.48380000
     -2.20780000      1.22130000      1.75680000      2.93420000      1.78510000      0.37470000      0.49290000      0.03570000      0.49950000      0.18350000      9.28370000
     -2.15780000      0.98420000      2.03500000      3.49700000      2.00980000      0.46430000      0.62110000      0.01600000      0.65230000      0.02810000     10.30780000
     -2.10780000      0.76120000      1.95900000      2.84930000      1.94760000      0.40620000      0.57060000      0.01810000      0.58970000      0.00960000      9.11130000
     -2.05780000      0.82660000      1.86880000      3.31380000      1.86620000      0.49230000      0.60160000      0.02310000      0.59410000      0.00560000      9.59210000
     -2.00780000      0.37630000      1.03000000      1.48140000      0.99040000      0.21980000      0.31050000      0.01050000      0.29740000      0.00560000      4.72190000
     -1.95780000      0.09820000      0.49450000      0.27200000      0.47730000      0.05990000      0.12600000      0.00800000      0.12360000      0.04040000      1.69990000
     -1.90780000      0.17080000      1.03750000      0.26780000      1.03480000      0.15920000      0.25080000      0.04130000      0.24960000      0.16340000      3.37520000
     -1.85780000      0.29440000      1.50920000      0.46920000      1.52400000      0.61710000      0.30530000      0.21240000      0.29790000      0.34800000      5.57750000
     -1.80780000      0.44530000      1.97010000      0.74130000      1.95790000      1.46080000      0.38290000      0.55140000      0.39710000      0.40700000      8.31380000
     -1.75780000      0.29090000      1.20510000      0.50420000      1.20430000      0.99000000      0.24480000      0.38470000      0.25260000      0.24380000      5.32040000
     -1.70780000      0.11110000      0.24370000      0.21590000      0.24710000      0.21100000      0.06150000      0.09850000      0.06120000      0.05630000      1.30630000
     -1.65780000      0.25530000      0.19150000      0.51900000      0.18900000      0.22550000      0.08940000      0.15410000      0.08850000      0.02310000      1.73540000
     -1.60780000      0.20530000      0.16610000      0.41000000      0.16210000      0.17930000      0.07040000      0.12260000      0.07020000      0.01720000      1.40320000
     -1.55780000      0.12480000      0.23030000      0.20600000      0.22220000      0.12190000      0.03680000      0.07000000      0.03850000      0.01260000      1.06310000
     -1.50780000      0.18620000      0.68290000      0.31000000      0.68520000      0.23470000      0.05360000      0.11690000      0.05430000      0.01760000      2.34140000
     -1.45780000      0.11050000      0.93220000      0.20950000      0.94790000      0.21730000      0.03740000      0.10070000      0.03720000      0.01090000      2.60360000
     -1.40780000      0.02450000      0.31640000      0.04980000      0.32240000      0.06440000      0.00950000      0.02960000      0.00940000      0.00270000      0.82870000
     -1.35780000      0.01350000      0.02720000      0.00740000      0.02780000      0.00710000      0.00180000      0.00400000      0.00200000      0.00300000      0.09380000
     -1.30780000      0.28100000      0.15800000      0.10100000      0.15990000      0.07020000      0.02970000      0.04490000      0.03080000      0.06050000      0.93600000
     -1.25780000      1.49150000      0.79840000      0.58720000      0.79390000      0.39600000      0.15330000      0.24950000      0.15280000      0.28920000      4.91180000
     -1.20780000      2.21290000      1.06450000      1.07880000      1.06450000      0.70640000      0.21670000      0.41970000      0.21600000      0.36940000      7.34890000
     -1.15780000      1.07930000      0.47380000      0.64840000      0.47890000      0.58370000      0.14980000      0.28680000      0.15090000      0.35330000      4.20490000
     -1.10780000      0.30240000      0.13720000      0.24630000      0.13800000      0.84460000      0.15860000      0.20590000      0.15740000      0.45760000      2.64800000
     -1.05780000      0.19310000      0.09940000      0.36110000      0.10040000      0.82540000      0.20300000      0.14390000      0.20110000      0.20550000      2.33290000
     -1.00780000      0.27340000      0.14740000      0.59880000      0.15050000      0.64580000      0.27720000      0.09020000      0.27440000      0.11220000      2.56990000
     -0.95780000      0.46750000      0.08910000      0.41110000      0.09100000      0.40350000      0.11640000      0.09860000      0.11570000      0.08570000      1.87860000
     -0.90780000      0.77010000      0.29910000      0.56950000      0.30080000      0.39930000      0.07170000      0.16880000      0.07170000      0.32620000      2.97720000
     -0.85780000      0.74490000      0.63890000      0.88620000      0.64090000      0.48500000      0.19330000      0.19530000      0.18830000      0.52680000      4.49960000
     -0.80780000      0.77870000      0.43760000      0.81590000      0.44980000      0.70330000      0.32400000      0.17180000      0.30990000      0.43170000      4.42270000
     -0.75780000      0.52460000      0.23210000      0.63770000      0.23410000      0.53260000      0.34970000      0.11870000      0.33680000      0.51270000      3.47900000
     -0.70780000      0.20790000      0.19430000      0.53650000      0.18850000      0.22460000      0.34380000      0.05370000      0.34370000      0.53250000      2.62550000
     -0.65780000      0.18280000      0.24010000      0.29550000      0.24060000      0.12800000      0.34760000      0.04420000      0.35120000      0.28990000      2.11990000
     -0.60780000      0.20040000      0.44300000      0.12860000      0.43920000      0.07630000      0.23060000      0.04590000      0.23040000      0.18820000      1.98260000
     -0.55780000      0.39420000      0.78190000      0.15260000      0.77310000      0.10370000      0.25400000      0.09520000      0.25680000      0.33970000      3.15120000
     -0.50780000      0.53860000      0.79120000      0.25960000      0.78480000      0.26580000      0.50960000      0.17960000      0.50900000      0.29890000      4.13710000
     -0.45780000      0.26800000      0.41990000      0.17750000      0.42040000      0.26180000      0.53000000      0.13250000      0.54560000      0.08450000      2.84020000
     -0.40780000      0.21270000      0.37330000      0.17000000      0.37030000      0.21390000      0.50200000      0.08860000      0.50470000      0.08670000      2.52220000
     -0.35780000      0.30410000      0.49340000      0.18920000      0.49100000      0.27700000      0.42890000      0.09610000      0.42640000      0.16090000      2.86700000
     -0.30780000      0.34550000      0.56930000      0.08960000      0.57280000      0.34560000      0.26240000      0.09410000      0.26380000      0.34980000      2.89290000
     -0.25780000      0.39560000      0.39750000      0.06400000      0.39710000      0.52510000      0.31840000      0.13810000      0.31910000      0.59790000      3.15280000
     -0.20780000      0.31180000      0.25860000      0.05800000      0.25900000      0.62270000      0.31960000      0.17030000      0.31810000      0.38860000      2.70670000
     -0.15780000      0.39440000      0.14350000      0.08760000      0.14540000      0.49390000      0.19090000      0.14840000      0.19010000      0.13590000      1.93010000
     -0.10780000      1.85140000      0.04070000      0.48510000      0.04020000      0.36660000      0.05470000      0.21660000      0.05500000      0.07420000      3.18450000
     -0.05780000      2.79120000      0.03720000      0.74210000      0.03720000      0.35970000      0.02820000      0.28020000      0.02800000      0.30120000      4.60500000
     -0.00780000      0.79480000      0.06900000      0.21250000      0.06960000      0.10030000      0.02680000      0.07940000      0.02620000      0.45390000      1.83250000
      0.04220000      0.04100000      0.05020000      0.01220000      0.05050000      0.00570000      0.00770000      0.00440000      0.00750000      0.24420000      0.42340000
      0.09220000      0.00040000      0.00900000      0.00030000      0.00910000      0.00000000      0.00050000      0.00000000      0.00050000      0.04060000      0.06040000
      0.14220000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00100000      0.00100000
      0.19220000      0.00210000      0.00000000      0.00120000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00330000
      0.24220000      0.21140000      0.00150000      0.13960000      0.00150000      0.01370000      0.00090000      0.01130000      0.00090000      0.00000000      0.38080000
      0.29220000      3.09390000      0.01780000      2.04300000      0.01790000      0.20470000      0.01280000      0.16930000      0.01290000      0.00000000      5.57230000
      0.34220000      7.96720000      0.04550000      5.26130000      0.04540000      0.52640000      0.03250000      0.43700000      0.03270000      0.00000000     14.34800000
      0.39220000      3.78190000      0.02160000      2.49780000      0.02150000      0.25000000      0.01550000      0.20750000      0.01550000      0.00000000      6.81130000
      0.44220000      0.31860000      0.00180000      0.21050000      0.00180000      0.02140000      0.00090000      0.01740000      0.00090000      0.00000000      0.57330000
      0.49220000      0.00450000      0.00000000      0.00270000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00720000
      0.54220000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000
      0.59220000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000
      0.64220000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000
      0.69220000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000
      0.74220000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000
      0.79220000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000
      0.84220000      0.01360000      0.00040000      0.00710000      0.00040000      0.00190000      0.00010000      0.00080000      0.00010000      0.00000000      0.02440000
      0.89220000      0.65500000      0.03670000      0.34430000      0.03690000      0.10100000      0.01250000      0.05560000      0.01250000      0.00070000      1.25520000
      0.94220000      5.69310000      0.31700000      3.00120000      0.31710000      0.87790000      0.11310000      0.48150000      0.11280000      0.01000000     10.92370000
      0.99220000     10.33330000      0.57020000      5.56170000      0.57000000      1.58360000      0.20750000      0.86220000      0.20750000      0.01790000     19.91390000
      1.04220000      7.24720000      0.38870000      4.52320000      0.38870000      1.07900000      0.14140000      0.54700000      0.14140000      0.00600000     14.46260000
      1.09220000      5.15420000      0.26780000      3.61960000      0.26780000      0.74920000      0.09790000      0.35260000      0.09810000      0.00000000     10.60720000
      1.14220000      1.30950000      0.06680000      0.92990000      0.06700000      0.18970000      0.02530000      0.08870000      0.02530000      0.00000000      2.70220000
      1.19220000      0.06630000      0.00310000      0.04710000      0.00310000      0.00960000      0.00110000      0.00420000      0.00110000      0.00000000      0.13560000
      1.24220000      0.00040000      0.00000000      0.00030000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00070000
      1.29220000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000
      1.34220000      0.01570000      0.00000000      0.01390000      0.00000000      0.00080000      0.00000000      0.00040000      0.00000000      0.00000000      0.03080000
      1.39220000      0.50710000      0.00010000      0.44430000      0.00010000      0.02660000      0.00040000      0.02120000      0.00040000      0.00000000      1.00020000
      1.44220000      2.73090000      0.00300000      2.39350000      0.00320000      0.14250000      0.00270000      0.11330000      0.00270000      0.00000000      5.39180000
      1.49220000      2.66620000      0.00290000      2.33650000      0.00310000      0.13910000      0.00240000      0.11060000      0.00270000      0.00000000      5.26350000
      1.54220000      0.47090000      0.00010000      0.41260000      0.00000000      0.02470000      0.00040000      0.01940000      0.00040000      0.00000000      0.92850000
      1.59220000      0.01760000      0.00000000      0.01500000      0.00000000      0.00100000      0.00000000      0.00040000      0.00000000      0.00000000      0.03400000
      1.64220000      0.24570000      0.00160000      0.16540000      0.00150000      0.01750000      0.00050000      0.01110000      0.00050000      0.00000000      0.44380000
      1.69220000      2.39050000      0.01700000      1.61040000      0.01700000      0.16800000      0.00550000      0.10950000      0.00500000      0.00000000      4.32290000
      1.74220000      4.15070000      0.02970000      2.79550000      0.02970000      0.29200000      0.00950000      0.19020000      0.00930000      0.00000000      7.50660000
