epoch,lr,acc_stress,acc_period,acc_joint,best_score
1,4.3815365147356904e-05,0.33112582564353943,0.2450331151485443,0.10596026480197906,0.28807947039604187
2,5.52008063760621e-05,0.33774834871292114,0.26490065455436707,0.1192052960395813,0.3013245016336441
3,7.397532528756858e-05,0.33774834871292114,0.2781457006931305,0.1192052960395813,0.3079470247030258
4,9.98404566939045e-05,0.33774834871292114,0.2715231776237488,0.125827819108963,0.3079470247030258
5,0.00013238501342465445,0.3245033025741577,0.2847682237625122,0.1192052960395813,0.3079470247030258
6,0.0001710916231152911,0.3708609342575073,0.29801324009895325,0.13907285034656525,0.3344370871782303
7,0.00021534495305920568,0.34437087178230286,0.2847682237625122,0.11258278042078018,0.3344370871782303
8,0.0002644414923700549,0.33774834871292114,0.2715231776237488,0.14569535851478577,0.3344370871782303
9,0.00031760073594391174,0.37748345732688904,0.26490065455436707,0.10596026480197906,0.3344370871782303
10,0.00037397759242581115,0.3509933650493622,0.2715231776237488,0.1192052960395813,0.3344370871782303
11,0.0004326758189268429,0.34437087178230286,0.2715231776237488,0.09271523356437683,0.3344370871782303
12,0.0004927622689153244,0.38410595059394836,0.29139071702957153,0.13245032727718353,0.33774833381175995
13,0.0005532817267782792,0.34437087178230286,0.26490065455436707,0.10596026480197906,0.33774833381175995
14,0.0006132720932229269,0.3576158881187439,0.26490065455436707,0.13907285034656525,0.33774833381175995
15,0.0006717796801104755,0.3509933650493622,0.3112582862377167,0.14569535851478577,0.33774833381175995
16,0.0007278743715748137,0.3907284736633301,0.251655638217926,0.0794702023267746,0.33774833381175995
17,0.0007806644104044219,0.34437087178230286,0.30463576316833496,0.10596026480197906,0.33774833381175995
18,0.0008293105746231409,0.443708598613739,0.2847682237625122,0.09271523356437683,0.3642384111881256
19,0.0008730395188996682,0.4370861053466797,0.2715231776237488,0.09933774918317795,0.3642384111881256
20,0.0009111560686926563,0.41721853613853455,0.3509933650493622,0.13907285034656525,0.38410595059394836
