Time_aligned_s,Chan.1 - Raw (mV),Chan.2 - Raw (mV),Chan.3 - Raw (mV),Chan.4 - Raw (mV),Chan.5 - Raw (mV),Chan.6 - Raw (mV),Chan.7 - Raw (mV),Chan.8 - Raw (mV),Stress_Type,Period
38.5,-7528.2,-7668.3,-9603.8,-9603.8,-8630.7,12.3,-7051.3,78.7,0,0
39,-7528.2,-7301,-9110.6,-9110.6,-8630.7,12.3,-6641.2,78.7,0,0
39.5,-7111.9,-6907.3,-9110.6,-9110.6,-8177.5,100.6,-6641.2,144.9,0,0
40,-7111.9,-6907.3,-9110.6,-9110.6,-8177.5,122,-6347,144.9,0,0
40.5,-6739.3,-6557.4,-9110.6,-9110.6,-7751,122,-6347,215.7,0,0
41,-6739.3,-6557.4,-8179.7,-8179.7,-7751,174.5,-6019.9,215.7,0,0
41.5,-6384.9,-6213.3,-7755.2,-7755.2,-7366,174.5,-5715,294.1,0,0
42,-6384.9,-6213.3,-7755.2,-7755.2,-7366,220.2,-5715,294.1,0,0
42.5,-6045.9,-5900.1,-7342.9,-7342.9,-6959.3,220.2,-5417.3,363,0,0
43,-6045.9,-5900.1,-7342.9,-7342.9,-6959.3,268,-5417.3,363,0,0
43.5,-5727.1,-5603.3,-6950.5,-6950.5,-6601.5,268,-5139.7,448.9,0,0
44,-5727.1,-5603.3,-6950.5,-6950.5,-6601.5,316.8,-5139.7,448.9,0,0
44.5,-5430.4,-5313.2,-6602.3,-6602.3,-6253.8,316.8,-4876.6,506.6,0,0
45,-5430.4,-5313.2,-6602.3,-6602.3,-6253.8,358.6,-4876.6,506.6,0,0
45.5,-5136.6,-5036.2,-6265.3,-6265.3,-5929.8,358.6,-4626.7,563.4,0,0
46,-4855.9,-5036.2,-6265.3,-6265.3,-5929.8,423.3,-4626.7,563.4,0,0
46.5,-4855.9,-4773.5,-5935.4,-5935.4,-5629,423.3,-4383.1,633.7,0,0
47,-4594.1,-4773.5,-5935.4,-5935.4,-5629,455.1,-4383.1,633.7,0,0
47.5,-4594.1,-4523.1,-5632.5,-5632.5,-5318.7,455.1,-4144,695,0,0
48,-4340.7,-4523.1,-5632.5,-5632.5,-5318.7,499.9,-4144,695,0,0
48.5,-4340.7,-4290.9,-5337.8,-5337.8,-5036.3,499.9,-3923.9,754.4,0,0
49,-4105,-4290.9,-5337.8,-5337.8,-5036.3,545.6,-3923.9,754.4,0,0
49.5,-4105,-4054.6,-5059,-5059,-4767.6,545.6,-3717.6,808.2,0,0
50,-3874.5,-4054.6,-5059,-5059,-4767.6,589.8,-3717.6,871.7,0,0
50.5,-3874.5,-3844.3,-4786.2,-4786.2,-4513.2,589.8,-3504.5,871.7,0,0
51,-3653.1,-3844.3,-4786.2,-4786.2,-4273.3,628.6,-3504.5,933.3,0,0
51.5,-3653.1,-3632.8,-4542.2,-4542.2,-4273.3,628.6,-3312.7,933.3,0,0
52,-3448.3,-3632.8,-4542.2,-4542.2,-4030.4,674.8,-3312.7,994.1,0,0
52.5,-3448.3,-3430.2,-4297.5,-4297.5,-4030.4,712,-3126.7,994.1,0,0
53,-3243.2,-3430.2,-4297.5,-4297.5,-3810.6,712,-2950.5,1107.6,0,0
53.5,-3243.2,-3225.7,-4061.7,-4061.7,-3810.6,740,-2950.5,1107.6,0,0
54,-3024.1,-3225.7,-4061.7,-4061.7,-3597.7,740,-2768.5,1121.6,0,0
54.5,-3024.1,-3049.1,-3847.6,-3847.6,-3597.7,797.3,-2768.5,1121.6,0,0
55,-2864.8,-2867,-3847.6,-3847.6,-3394,797.3,-2602.3,1171.9,0,0
55.5,-2864.8,-2867,-3641.8,-3641.8,-3394,847.2,-2602.3,1171.9,0,0
56,-2682.4,-2697.9,-3432.3,-3432.3,-3168,847.2,-2441.6,1224.1,0,0
56.5,-2682.4,-2697.9,-3432.3,-3432.3,-3168,888.9,-2441.6,1224.1,0,0
57,-2513.6,-2527.5,-3235.9,-3235.9,-3001.2,888.9,-2276.7,1274.4,0,0
57.5,-2513.6,-2527.5,-3235.9,-3235.9,-3001.2,934.9,-2276.7,1274.4,0,0
58,-2342.9,-2369.5,-3071.9,-3071.9,-2812.6,934.9,-2128,1327.5,0,0
58.5,-2342.9,-2369.5,-3071.9,-3071.9,-2812.6,967.8,-2128,1327.5,0,0
59,-2185.9,-2210.8,-2869,-2869,-2636.7,967.8,-1983.7,1378.1,0,0
59.5,-2025.6,-2210.8,-2869,-2869,-2636.7,1014.6,-1983.7,1378.1,0,0
60,-2025.6,-2059.4,-2691.4,-2691.4,-2466.1,1014.6,-1837.9,1428.6,0,0
60.5,-1872.4,-2059.4,-2691.4,-2691.4,-2466.1,1051.8,-1837.9,1428.6,0,0
61,-1872.4,-1921,-2527.1,-2527.1,-2303.5,1051.8,-1702.3,1489.5,0,0
61.5,-1729.3,-1921,-2527.1,-2527.1,-2303.5,1083,-1702.3,1489.5,0,0
62,-1729.3,-1771.9,-2358.5,-2358.5,-2138.2,1083,-1568.2,1529.5,0,0
62.5,-1587.8,-1771.9,-2358.5,-2358.5,-2138.2,1137.5,-1568.2,1529.5,0,0
63,-1587.8,-1645.2,-2204.3,-2204.3,-1986.1,1137.5,-1346.3,1481.8,0,0
63.5,-1450.6,-1645.2,-2204.3,-2204.3,-1986.1,1132.7,-1346.3,1627.6,0,0
64,-1450.6,-1501.4,-2057.2,-2057.2,-1834.6,1132.7,-1307.3,1627.6,0,0
64.5,-1319.7,-1501.4,-2057.2,-2057.2,-1686.4,1218.8,-1307.3,1663.6,0,0
65,-1319.7,-1376.7,-1909.3,-1909.3,-1686.4,1218.8,-1192.9,1663.6,0,0
65.5,-1187.7,-1376.7,-1909.3,-1909.3,-1439.3,1261.2,-1192.9,1704.8,0,0
66,-1187.7,-1249.5,-1764,-1764,-1439.3,1302.4,-1070.1,1704.8,0,0
66.5,-1063.4,-1249.5,-1764,-1764,-1408.1,1302.4,-1070.1,1743.6,0,0
67,-1063.4,-1126.5,-1632.6,-1632.6,-1408.1,1345.4,-950.3,1743.6,0,0
67.5,-938.3,-1126.5,-1632.6,-1632.6,-1273.4,1345.4,-850.7,1778,0,0
68,-938.3,-1009.3,-1385.5,-1385.5,-1273.4,1390.4,-850.7,1778,0,0
68.5,-823.4,-1009.3,-1371,-1371,-1148.2,1390.4,-735.3,1825,0,0
69,-823.4,-899.4,-1371,-1371,-1148.2,1422.3,-735.3,1825,0,0
69.5,-715.7,-785.3,-1246.3,-1246.3,-1018.8,1422.3,-621.8,1866.8,0,0
70,-715.7,-785.3,-1246.3,-1246.3,-1018.8,1469,-621.8,1866.8,0,0
70.5,-596.2,-669.4,-1124.2,-1124.2,-903.2,1469,-516.3,1906,0,0
71,-596.2,-669.4,-1124.2,-1124.2,-903.2,1509.8,-516.3,1906,0,0
71.5,-482.1,-566.3,-1004,-1004,-781.9,1509.8,-417.6,1945.2,0,0
72,-482.1,-566.3,-1004,-1004,-781.9,1551.6,-417.6,1945.2,0,0
72.5,-381.1,-450.1,-886.2,-886.2,-664,1551.6,-345.4,1972.1,0,0
73,-295.9,-450.1,-886.2,-886.2,-664,1580,-345.4,1972.1,0,0
73.5,-295.9,-360.8,-785.1,-785.1,-551.4,1580,-216.6,2022,0,0
74,-172.4,-360.8,-785.1,-785.1,-551.4,1639.4,-216.6,2022,0,0
74.5,-172.4,-257.8,-669.3,-669.3,-444.1,1639.4,-123.1,2063,0,0
75,-72.4,-257.8,-669.3,-669.3,-444.1,1681.8,-123.1,2063,0,0
75.5,-72.4,-257.8,-565.9,-565.9,-322.1,1681.8,-29.7,2099.8,0,0
76,29.4,-257.8,-565.9,-565.9,-322.1,1717.7,-29.7,2141.6,0,0
76.5,29.4,-74.7,-463.1,-463.1,-230.4,1717.7,62.3,2141.6,0,0
77,123.9,-74.7,-463.1,-463.1,-230.4,1776.4,62.3,2173.4,0,0
77.5,123.9,21.1,-326.5,-326.5,-124.3,1776.4,160,2173.4,0,0
78,217,21.1,-326.5,-326.5,-22.2,1809.2,160,2212.7,0,0
78.5,217,115.2,-261.5,-261.5,-22.2,1809.2,241.6,2212.7,0,0
79,308.8,115.2,-261.5,-261.5,78.3,1850.1,241.6,2247.7,0,0
79.5,308.8,206.6,-166,-166,78.3,1850.1,328.6,2247.7,0,0
80,402.7,206.6,-166,-166,175.3,1850.1,328.6,2288.3,0,0
80.5,402.7,297.4,-71.5,-71.5,175.3,1935.9,413.5,2288.3,0,0
81,487.7,297.4,15.8,15.8,263,1935.9,499.3,2324.9,0,0
81.5,487.7,383.7,15.8,15.8,263,1976,499.3,2324.9,0,0
82,576.9,469.5,111.9,111.9,361.4,1976,576.5,2357.1,0,0
82.5,576.9,469.5,111.9,111.9,361.4,2021.7,576.5,2357.1,0,0
83,673.3,547.9,201.3,201.3,454,2021.7,659.4,2395.1,0,0
83.5,673.3,547.9,201.3,201.3,454,2069.1,659.4,2395.1,0,0
84,751.9,638.2,289.5,289.5,545.2,2069.1,735.4,2439.8,0,0
84.5,751.9,638.2,289.5,289.5,545.2,2113.5,735.4,2439.8,0,0
85,836.2,711.8,370.8,370.8,623.8,2113.5,817.3,2469.6,0,0
85.5,836.2,711.8,370.8,370.8,623.8,2154,817.3,2469.6,0,0
86,913.4,792.2,456,456,717.1,2154,895,2503.1,0,0
86.5,993.4,792.2,456,456,717.1,2200.9,895,2503.1,0,0
87,993.4,880.7,539.5,539.5,802,2200.9,1031.1,2557.2,0,0
87.5,1118.6,880.7,539.5,539.5,802,2245.2,1031.1,2557.2,0,0
88,1118.6,948.8,621.2,621.2,884.6,2245.2,1044.2,2573.8,0,0
88.5,1150.8,948.8,621.2,621.2,884.6,2285.5,1044.2,2573.8,0,0
89,1150.8,1021.1,697.6,697.6,965,2285.5,1116.8,2600.9,0,0
89.5,1218.2,1021.1,697.6,697.6,965,2320,1116.8,2644.6,0,0
90,1218.2,1098.5,775.9,775.9,1062.1,2320,1191.9,2644.6,0,0
90.5,1305.1,1098.5,775.9,775.9,1062.1,2377.1,1191.9,2682.3,0,0
91,1305.1,1166,851.4,851.4,1126.7,2377.1,1263.1,2682.3,0,0
91.5,1378.4,1166,851.4,851.4,1193.6,2422.4,1263.1,2750.7,0,0
92,1378.4,1227.9,907.7,907.7,1193.6,2422.4,1304.3,2750.7,0,0
92.5,1470.4,1227.9,907.7,907.7,1283.4,2456.6,1304.3,2751.7,0,0
93,1470.4,1313.9,1001,1001,1283.4,2456.6,1401.5,2751.7,0,0
93.5,1525.7,1313.9,1001,1001,1361.1,2510.9,1401.5,2788.6,0,0
94,1525.7,1382.3,1092.8,1092.8,1361.1,2559.5,1470.7,2788.6,0,0
94.5,1598,1382.3,1150.3,1150.3,1399,2559.5,1470.7,2821.3,0,0
95,1598,1450.9,1150.3,1150.3,1399,2604,1541,2821.3,0,0
95.5,1669.2,1450.9,1220.4,1220.4,1507.3,2604,1607.4,2855.9,0,0
96,1669.2,1519.3,1220.4,1220.4,1507.3,2647.8,1607.4,2855.9,0,0
96.5,1738.6,1585.4,1339.4,1339.4,1581.9,2647.8,1674.9,2895,0,0
97,1738.6,1585.4,1339.4,1339.4,1581.9,2695.5,1674.9,2895,0,0
97.5,1804,1658.1,1360.6,1360.6,1654.8,2695.5,1739.6,2925.7,0,0
98,1804,1658.1,1360.6,1360.6,1654.8,2741.4,1739.6,2925.7,0,0
98.5,1873.6,1707.2,1428.4,1428.4,1723.7,2741.4,1801.3,2962.2,0,0
99,1950.6,1707.2,1428.4,1428.4,1723.7,2780.9,1801.3,2962.2,0,0
99.5,1950.6,1778,1496.6,1496.6,1793.8,2780.9,1855.6,2998.5,0,0
100,2005.8,1778,1496.6,1496.6,1793.8,2829.4,1855.6,2998.5,0,0
100.5,2005.8,1846.7,1562.8,1562.8,1861.2,2829.4,1927.5,3031.2,0,0
101,2072,1846.7,1562.8,1562.8,1861.2,2883.3,1927.5,3031.2,0,0
101.5,2072,1912,1627.2,1627.2,1941.8,2883.3,1995.7,3064.5,0,0
102,2122.7,1912,1627.2,1627.2,1941.8,2929.8,1995.7,3064.5,0,0
102.5,2122.7,1962.7,1694,1694,1996.7,2929.8,2042.1,3092.3,0,0
103,2185.3,1962.7,1694,1694,1996.7,2951.1,2042.1,3092.3,0,0
103.5,2185.3,2035.5,1743.8,1743.8,2069.8,2951.1,2110.1,3139.7,0,0
104,2263.8,2035.5,1743.8,1743.8,2133.6,3015.1,2110.1,3175,0,0
104.5,2263.8,2095.6,1817,1817,2133.6,3015.1,2169.6,3175,0,0
105,2320.7,2095.6,1817,1817,2182.5,3056.5,2169.6,3212.9,0,0
105.5,2320.7,2156.5,1881.3,1881.3,2182.5,3056.5,2229.3,3212.9,0,0
106,2390.5,2156.5,1945.5,1945.5,2262.1,3108.2,2229.3,3247.8,0,0
106.5,2390.5,2214.6,1945.5,1945.5,2262.1,3153.9,2287.2,3247.8,0,0
107,2446.4,2214.6,1991.4,1991.4,2326.9,3153.9,2287.2,3294.8,0,0
107.5,2446.4,2273,1991.4,1991.4,2326.9,3192.1,2342,3294.8,0,0
108,2508.7,2273,2058.3,2058.3,2388.6,3192.1,2342,3319.9,0,0
108.5,2508.7,2329.8,2058.3,2058.3,2388.6,3245.6,2400.4,3319.9,0,0
109,2567.5,2329.8,2129.1,2129.1,2448.9,3245.6,2458.9,3356.7,0,0
109.5,2567.5,2390.8,2129.1,2129.1,2448.9,3288.5,2458.9,3356.7,0,0
110,2628.9,2443.8,2177.5,2177.5,2513.2,3288.5,2518.3,3393.9,0,0
110.5,2628.9,2443.8,2177.5,2177.5,2513.2,3328.9,2518.3,3393.9,0,0
111,2681.4,2390.3,2235.6,2235.6,2573.1,3328.9,2578.7,3628.2,0,0
111.5,2681.4,2390.3,2235.6,2235.6,2573.1,3567.9,2578.7,3628.2,0,0
112,2842.9,2390.3,2295.3,2295.3,2632.9,3567.9,2578.7,3628.2,0,0
112.5,2842.9,2390.3,2295.3,2295.3,2632.9,3567.9,2578.7,3628.2,0,0
113,2842.9,2390.3,2347.7,2347.7,2690.8,3567.9,2578.7,3628.2,0,0
113.5,2842.9,-11551.9,2347.7,2347.7,2690.8,3567.9,-4419,-531.5,0,0
114,2842.9,-11551.9,2403.2,2403.2,2893.5,-777.1,-4419,-531.5,0,0
114.5,-20894.4,-11551.9,2403.2,2403.2,2893.5,-777.1,-4419,-498.5,0,0
115,-20894.4,-11677.1,2457.8,2457.8,2893.5,-826.9,-4969.3,-498.5,0,0
115.5,-19599.6,-11677.1,2457.8,2457.8,2893.5,-826.9,-4969.3,-414.6,0,0
116,-19599.6,-11616.6,2420.6,2420.6,2893.5,-928.2,-5425.7,-414.6,0,0
116.5,-18225.1,-11616.6,2420.6,2420.6,-19694.5,-928.2,-5425.7,-340.9,0,0
117,-18225.1,-11367.3,2420.6,2420.6,-19694.5,-928.2,-5814.8,-340.9,0,0
117.5,-16867.2,-11367.3,2420.6,2420.6,-18693.1,-892.4,-5814.8,-340.9,0,0
118,-16867.2,-11058.9,2420.6,2420.6,-18693.1,-892.4,-6148.9,-279.7,0,0
118.5,-15571.9,-11058.9,-7664.7,-7664.7,-17560.5,-817.2,-6148.9,-235.3,0,0
119,-15571.9,-10788.4,-7664.7,-7664.7,-17560.5,-817.2,-6453.3,-235.3,0,0
119.5,-14411.4,-10788.4,-8174.5,-8174.5,-16362.2,-766.9,-6453.3,-109.9,0,0
120,-14411.4,-10462.4,-8174.5,-8174.5,-16362.2,-766.9,-6594,-109.9,0,0
120.5,-13345.6,-10462.4,-8509.3,-8509.3,-15211.3,-695.9,-6594,18.4,0,0
121,-13345.6,-10167.3,-8509.3,-8509.3,-15211.3,-629.5,-6715,18.4,0,0
121.5,-12594.3,-10167.3,-8699.7,-8699.7,-14126.3,-629.5,-6715,131,0,0
122,-12594.3,-9952.9,-8699.7,-8699.7,-14126.3,-492.2,-6709.5,131,0,0
122.5,-12021.3,-9952.9,-8837,-8837,-13153.3,-492.2,-6709.5,192.9,0,0
123,-12021.3,-9770.5,-8837,-8837,-13153.3,-400.2,-6836.8,192.9,0,0
123.5,-11604,-9520,-8926.6,-8926.6,-12390.6,-400.2,-6836.8,260.8,0,0
124,-11604,-9520,-8926.6,-8926.6,-12390.6,-312.4,-7050.6,260.8,0,0
124.5,-11106.6,-9520,-8955.4,-8955.4,-11877,-312.4,-7052.3,300.3,0,0
125,-11106.6,-9406.5,-8955.4,-8955.4,-11877,-279.3,-7052.3,300.3,0,0
125.5,-10867,-9289.2,-8878.5,-8878.5,-11497.6,-279.3,-6843.7,349.9,0,0
126,-10867,-9289.2,-8878.5,-8878.5,-11497.6,-224.1,-6843.7,349.9,0,0
126.5,-10559.8,-8897.2,-8822.6,-8822.6,-11025.6,-224.1,-6628.4,393.8,0,0
127,-10559.8,-8897.2,-8822.6,-8822.6,-11025.6,-178.3,-6628.4,393.8,0,0
127.5,-10073.8,-8482.5,-8658.9,-8658.9,-10749,-178.3,-6419.8,441.9,0,0
128,-10073.8,-8482.5,-8658.9,-8658.9,-10749,-130.3,-6419.8,441.9,0,0
128.5,-9567.4,-8084.2,-8619.1,-8619.1,-10522.5,-130.3,-6221.2,467,0,0
129,-9071.4,-8084.2,-8619.1,-8619.1,-10522.5,-72.9,-6221.2,467,0,0
129.5,-9071.4,-7705.2,-8654.7,-8654.7,-10124.4,-72.9,-5987.2,526.7,0,0
130,-8600.1,-7705.2,-8654.7,-8654.7,-10124.4,-37.6,-5987.2,526.7,0,0
130.5,-8600.1,-7338.4,-8415.6,-8415.6,-9625.3,-37.6,-5771.7,573.1,0,0
131,-8154,-7338.4,-8415.6,-8415.6,-9625.3,-0.6,-5771.7,573.1,0,0
131.5,-8154,-6985.8,-8058.8,-8058.8,-9137.7,-0.6,-5556.4,618.6,0,0
132,-7734.8,-6985.8,-8058.8,-8058.8,-8667.4,42.5,-5556.4,659.2,0,0
132.5,-7734.8,-6648.5,-7727.3,-7727.3,-8667.4,42.5,-5340,659.2,0,0
133,-7321.7,-6648.5,-7727.3,-7727.3,-8230,92.2,-5340,687.7,0,0
133.5,-7321.7,-6342.8,-7401.7,-7401.7,-8230,92.2,-5130.1,687.7,0,0
134,-6935,-6342.8,-7067.6,-7067.6,-7817,187.9,-5130.1,740.7,0,0
134.5,-6935,-6034.4,-7067.6,-7067.6,-7817,174.5,-4928.8,740.7,0,0
135,-6585.6,-6034.4,-6756.1,-6756.1,-7408.5,174.5,-4928.8,779.5,0,0
135.5,-6585.6,-5749,-6756.1,-6756.1,-7408.5,215.4,-4729.8,779.5,0,0
136,-6246.9,-5749,-6462.5,-6462.5,-7024.6,215.4,-4729.8,821.8,0,0
136.5,-6246.9,-5472.4,-6462.5,-6462.5,-7024.6,257.1,-4534.9,821.8,0,0
137,-5920.6,-5472.4,-6161.7,-6161.7,-6681.5,257.1,-4339,864.6,0,0
137.5,-5920.6,-5206.8,-6161.7,-6161.7,-6681.5,298,-4339,864.6,0,0
138,-5614.4,-5206.8,-5921.3,-5921.3,-6341.1,298,-4159.3,891.4,0,0
138.5,-5614.4,-4947.5,-5921.3,-5921.3,-6341.1,338.7,-4159.3,891.4,0,0
139,-5327.6,-4709.5,-5617,-5617,-6018.7,338.7,-3975.8,940.8,0,0
139.5,-5327.6,-4709.5,-5617,-5617,-6018.7,378,-3975.8,940.8,0,0
140,-5040,-4475,-5356.4,-5356.4,-5712.2,378,-3796.2,972.1,0,0
140.5,-5040,-4475,-5356.4,-5356.4,-5712.2,409.6,-3796.2,972.1,0,0
141,-4784.7,-4251.4,-5103.7,-5103.7,-5415,409.6,-3618.8,1018.6,0,0
141.5,-4784.7,-4251.4,-5103.7,-5103.7,-5415,457.3,-3618.8,1018.6,0,0
142,-4520.7,-4035.5,-4859.6,-4859.6,-5140.3,457.3,-3444,1050.4,0,0
142.5,-4520.7,-4035.5,-4859.6,-4859.6,-5140.3,497.8,-3444,1050.4,0,0
143,-4277.2,-3827.7,-4639.6,-4639.6,-4858.9,497.8,-3288.5,1087.6,0,0
143.5,-4049.5,-3827.7,-4639.6,-4639.6,-4858.9,533.8,-3288.5,1087.6,0,0
