VOCs_Extracted_S1,VOCs_Extracted_S2,VOCs_Extracted_S3,VOCs_Extracted_S4,VOCs_Extracted_S5,VOCs_Extracted_S6,VOCs_Extracted_S7,VOCs_Extracted_S8,Stress_Type,Period
2562.345225,6430.082067,1981.982507,1981.982507,2352.44584,3285.911946,2699.574583,3402.705872,1,9
2643.312486,7276.337354,2039.136863,2039.136863,2426.855529,3302.269671,2802.431456,3401.842215,1,9
2726.085813,8186.664634,2100.523776,2100.523776,2505.266188,3317.849394,2909.074794,3399.328168,1,9
2807.896995,9156.041672,2166.627122,2166.627122,2587.557898,3332.828211,3016.253466,3395.301764,1,9
2890.496256,10178.10466,2237.792295,2237.792295,2673.414473,3347.206122,3126.093889,3389.763003,1,9
2973.883594,11218.78239,2314.343827,2314.343827,2762.444636,3360.983128,3238.596065,3382.711885,1,9
3058.05901,12301.03296,2396.295188,2396.295188,2854.018619,3374.159228,3353.759992,3374.14841,1,9
3143.022504,13424.85637,2483.534838,2483.534838,2948.133862,7257.905281,3471.585672,10316.3739,1,9
50374.73922,14590.25263,2575.553948,2575.553948,3041.701983,7447.765853,28871.4899,9802.261943,1,9
50194.7175,15797.22173,2671.550091,2671.550091,3136.681311,7507.757402,26877.80941,9243.749488,1,9
49316.97031,33448.15427,2771.16741,2771.16741,3233.071845,7437.879927,24847.93454,8640.836537,1,9
47741.49765,32965.05021,2873.272194,2873.272194,3330.873587,7238.133429,22781.8653,7993.523092,1,9
45468.29951,32202.9502,2974.874127,2974.874127,3430.086534,6908.517906,20679.60169,7301.809151,1,9
42497.3759,31161.85424,3078.226252,3078.226252,43253.93073,6361.818199,18541.14371,6509.871536,1,9
38395.2404,29841.76233,3183.328567,3183.328567,41262.58137,5715.881935,16282.786,5692.40271,1,9
33741.99585,28242.67447,3290.181075,3290.181075,38950.66707,5009.248125,14015.96179,4873.542519,1,9
28742.66921,26204.73517,3398.783773,3398.783773,36318.18784,4276.747025,11772.18891,4073.963735,1,9
23557.87104,23943.25733,31861.46698,31861.46698,33365.14368,3548.595612,9584.486235,3315.696031,1,9
18343.85573,21527.70244,28631.69757,28631.69757,30091.53459,2848.181135,7486.782327,2617.17537,1,9
13228.92597,19023.68561,25500.37704,25500.37704,26197.3801,2196.308462,5513.756814,1995.93745,1,9
8328.947752,16488.79712,22467.5054,22467.5054,22084.5417,1609.690174,3701.462803,1466.641159,1,9
3729.677567,13972.78831,19533.08264,19533.08264,17885.8662,1098.633534,2148.719196,1073.277974,1,9
-499.6008866,11517.24494,16697.10877,16697.10877,13721.51351,670.0592241,839.2508884,800.8003512,1,9
-4317.223067,9155.580053,13918.03862,13918.03862,9701.487236,359.9804833,-257.1630585,624.9820484,1,9
-7696.240607,6914.022539,11248.25857,11248.25857,5919.707702,167.563251,-1175.900904,526.5103852,1,9
-10505.1729,4812.318535,8698.185969,8698.185969,2456.45612,73.29670919,-1962.576283,480.0643112,1,9
-12486.10575,2865.502894,6284.148754,6284.148754,-626.5679575,52.50532413,-2659.358525,458.78276,1,9
-13740.07251,1195.3982,4030.914524,4030.914524,-3282.239257,76.92132405,-3310.958793,442.9939456,1,9
-14386.13884,-213.7836325,1968.663465,1968.663465,-5364.2402,118.4897491,-3942.610614,417.8563489,1,9
-14591.48017,-1383.966562,211.0249352,211.0249352,-6956.226477,155.6692705,-4565.442832,381.47588,1,9
-14510.25086,-2358.016627,-1261.095118,-1261.095118,-8101.674436,174.1992753,-5153.251046,346.2548268,1,9
-14309.51859,-3180.628216,-2477.419423,-2477.419423,-8893.091606,170.9477751,-5645.806008,345.4739002,1,9
-14114.74808,-3901.280137,-3470.425222,-3470.425222,-9437.981576,160.5349365,-6084.560818,358.1584633,1,9
-14018.21225,-4563.927579,-4287.341601,-4287.341601,-9837.349842,178.2912392,-6474.284521,381.9179678,1,9
-14029.85292,-5200.161436,-4990.156359,-4990.156359,-10185.18405,202.1564538,-6810.475764,414.1787542,1,9
-14070.91944,-5819.412754,-5633.349777,-5633.349777,-10537.67459,230.5548354,-7099.691168,452.8478887,1,9
-13953.34787,-6399.211129,-6250.091303,-6250.091303,-10915.11256,263.5209268,-7338.156305,495.3228734,1,9
-13813.30448,-6875.4003,-6852.528102,-6852.528102,-11274.37191,299.8427501,-7533.110328,540.4107521,1,9
-13652.77921,-7290.47327,-7412.356096,-7412.356096,-11496.52587,339.6270292,-7681.366801,585.8620044,1,9
-13484.51335,-7644.147522,-7856.204415,-7856.204415,-11662.21614,381.1157671,-7789.541234,631.4280247,1,9
-13299.65104,-7941.571861,-8235.829184,-8235.829184,-11776.65218,423.2512307,-7854.661231,676.5637539,1,9
-13105.21722,-8182.265787,-8556.144719,-8556.144719,-11843.09183,464.5578854,-7883.12064,721.8276862,1,9
-12892.97202,-8372.212024,-8813.927921,-8813.927921,-11862.7927,504.9294443,-7873.351959,767.6042243,1,9
-12662.79671,-8512.56566,-9016.318799,-9016.318799,-11834.85842,544.0574183,-7832.408225,813.341605,1,9
-12402.80506,-8607.620455,-9160.513967,-9160.513967,-11762.4044,581.5483863,-7760.485984,859.217943,1,9
-12107.68404,-8658.283949,-9255.339614,-9255.339614,-11643.18149,617.4163488,-7665.276028,905.0395135,1,9
-11786.26122,-8667.527242,-9300.044097,-9300.044097,-11481.95562,652.8093377,-7548.250455,950.7797588,1,9
-11456.68333,-8635.926905,-9302.507592,-9302.507592,-11283.67942,687.7372474,-7419.234964,996.0165122,1,9
-11113.45555,-8566.999389,-9263.820593,-9263.820593,-11053.55012,722.9193481,-7278.986679,1039.68988,1,9
-10762.68316,-8463.153802,-9191.058816,-9191.058816,-10796.6758,757.6192691,-7133.879003,1082.151514,1,9
-10405.8741,-8328.676126,-9084.264131,-9084.264131,-10517.68618,791.8602648,-6985.407158,1123.228768,1,9
-10049.16862,-8167.936359,-8950.309581,-8950.309581,-10221.27634,824.9857768,-6837.216669,1163.305152,1,9
-9699.162417,-7989.045601,-8789.873219,-8789.873219,-9911.219305,857.7314722,-6688.24737,1202.310999,1,9
-9356.459279,-7797.288204,-8611.21822,-8611.21822,-9593.350875,889.6729915,-6540.027804,1239.799998,1,9
-9026.896462,-7599.326242,-8415.474272,-8415.474272,-9273.227085,920.7184035,-6390.332411,1276.355117,1,9
-8708.501114,-7398.782765,-8212.587469,-8212.587469,-8955.698768,950.7721879,-6240.06471,1311.565304,1,9
-8405.32702,-7199.501344,-8002.865583,-8002.865583,-8645.734948,980.1652522,-6087.438972,1346.028455,1,9
-8118.092397,-7002.608412,-7794.719401,-7794.719401,-8351.487935,1008.940822,-5935.573799,1379.334415,1,9
-7846.353312,-6810.529241,-7587.349087,-7587.349087,-8071.204417,1036.987163,-5781.485276,1411.598297,1,9
-7586.911641,-6622.844952,-7384.710757,-7384.710757,-7808.423611,1064.093994,-5628.163844,1442.855877,1,9
-7339.54266,-6440.4378,-7186.129765,-7186.129765,-7557.742758,1089.878584,-5475.70065,1473.317794,1,9
-7102.381555,-6262.450038,-6992.93835,-6992.93835,-7321.192858,1114.785755,-5325.212966,1503.107858,1,9
-6877.85447,-6092.507908,-6802.642415,-6802.642415,-7092.42705,1138.681313,-5176.484606,1532.105405,1,9
-6659.618419,-5928.221992,-6617.100433,-6617.100433,-6872.830581,1161.726079,-5030.888713,1559.971008,1,9
-6451.325555,-5771.094638,-6433.492546,-6433.492546,-6661.411134,1183.44294,-4888.265187,1586.751304,1,9
-6246.927407,-5618.367172,-6255.257186,-6255.257186,-6458.747963,1204.506258,-4749.671134,1612.433689,1,9
-6050.481936,-5469.987886,-6078.247211,-6078.247211,-6265.711645,1225.046442,-4614.835416,1637.048314,1,9
-5860.009749,-5325.95186,-5905.719648,-5905.719648,-6083.838198,1244.968984,-4484.958815,1660.484557,1,9
-5677.09102,-5186.378223,-5733.88342,-5733.88342,-5907.61013,1264.076293,-4359.599251,1682.602465,1,9
-5499.751094,-5050.948012,-5565.980962,-5565.980962,-5739.758418,1282.330946,-4239.681553,1704.147937,1,9
-5329.487192,-4919.341019,-5401.178368,-5401.178368,-5574.897209,1299.907004,-4126.448806,1724.715727,1,9
-5164.771449,-4791.744687,-5241.070212,-5241.070212,-5415.998799,1317.260195,-4017.524406,1744.571555,1,9
-5007.343878,-4668.94455,-5084.94912,-5084.94912,-5258.281038,1334.114112,-3913.798109,1763.541864,1,9
-4855.66335,-4547.404335,-4933.936,-4933.936,-5104.99706,1350.979966,-3813.153529,1782.162785,1,9
-4711.060535,-4429.209345,-4787.354784,-4787.354784,-4954.839436,1367.536807,-3716.288046,1800.632046,1,9
-4572.423147,-4310.809949,-4646.434751,-4646.434751,-4809.146382,1384.867617,-3620.920654,1819.028457,1,9
-4441.508667,-4194.033691,-4510.335849,-4510.335849,-4666.825282,1403.094735,-3527.281783,1837.292343,1,9
-4318.83278,-4078.791888,-4380.118447,-4380.118447,-4529.122578,1422.1901,-3435.641754,1855.35283,1,9
-4201.568874,-3966.347427,-4254.769031,-4254.769031,-4394.981358,1441.969787,-3345.991152,1873.222189,1,9
-4090.064329,-3856.060029,-4135.867437,-4135.867437,-4265.676827,1462.383584,-3258.760847,1891.303897,1,9
-3981.565222,-3748.786639,-4023.355161,-4023.355161,-4140.454034,1483.221431,-3174.695063,1908.855735,1,9
-3876.635179,-3643.994742,-3913.912189,-3913.912189,-4020.631561,1503.773373,-3090.802664,1926.189412,1,9
-3772.922139,-3542.459138,-3808.653188,-3808.653188,-3905.363793,1523.664249,-3008.60607,1943.203147,1,9
-3670.278122,-3443.622776,-3708.275358,-3708.275358,-3795.777883,1542.87257,-2925.564465,1960.504058,1,9
-3568.960591,-3348.174624,-3612.855403,-3612.855403,-3692.669796,1561.274555,-2843.423445,1977.917324,1,9
-3469.358933,-3255.346818,-3522.058919,-3522.058919,-3593.654089,1578.985473,-2759.754753,1995.485568,1,9
-3372.46256,-3165.680072,-3434.927621,-3434.927621,-3499.09106,1596.085885,-2676.372189,2013.081654,1,9
-3279.053379,-3080.434019,-3350.664983,-3350.664983,-3406.407962,1611.969918,-2592.93305,2030.762041,1,9
-3185.788486,-2997.865408,-3268.396997,-3268.396997,-3315.555639,1627.002008,-2509.766859,2048.385568,1,9
-3094.723954,-2918.599156,-3187.894765,-3187.894765,-3226.323161,1640.934599,-2427.136358,2065.960723,1,9
-3002.793687,-2840.680608,-3107.234478,-3107.234478,-3138.053225,1654.279723,-2346.192878,2083.316828,1,9
-2912.19015,-2764.694422,-3022.607723,-3022.607723,-3050.46165,1666.722368,-2266.151012,2100.188863,1,9
-2819.987232,-2688.832766,-2937.209049,-2937.209049,-2963.167407,1678.585308,-2187.465943,2116.647312,1,9
-2727.86563,-2613.119586,-2850.697516,-2850.697516,-2876.57513,1690.444428,-2109.736601,2132.642986,1,9
-2636.104113,-2538.110579,-2764.090854,-2764.090854,-2791.233288,1702.659541,-2033.48187,2148.101275,1,9
-2546.639377,-2464.176682,-2676.913181,-2676.913181,-2704.809535,1715.583022,-1958.48785,2162.612371,1,9
-2458.157685,-2391.519895,-2589.388745,-2589.388745,-2619.54898,1729.335046,-1885.378463,2176.549233,1,9
-2370.498201,-2320.982837,-2501.954264,-2501.954264,-2532.592379,1743.720193,-1815.132198,2189.753225,1,9
-2282.70526,-2250.155181,-2416.183782,-2416.183782,-2445.973538,1759.210626,-1746.437122,2202.66675,1,9
-2195.408661,-2180.302731,-2330.997226,-2330.997226,-2359.159987,1775.289764,-1680.788743,2215.446127,1,9
-2108.100275,-2109.171519,-2245.302364,-2245.302364,-2272.816064,1792.088375,-1616.914786,2228.057192,1,9
-2021.641088,-2038.158875,-2159.378269,-2159.378269,-2186.501425,1808.821015,-1554.345277,2240.587487,1,9
-1935.904897,-1965.316536,-2076.26737,-2076.26737,-2100.979591,1825.570989,-1493.118831,2253.457814,1,9
-1852.077433,-1892.316312,-1997.315768,-1997.315768,-2016.001032,1842.319381,-1432.926051,2266.702766,1,9
-1772.72844,-1819.436934,-1921.425594,-1921.425594,-1932.320068,1858.963153,-1373.525174,2280.326465,1,9
-1697.245421,-1747.358998,-1849.291398,-1849.291398,-1850.268781,1875.616334,-1314.810421,2294.242533,1,9
-1625.474913,-1675.757782,-1779.306457,-1779.306457,-1770.753163,1892.228184,-1256.950968,2309.01028,1,9
-1555.584002,-1605.400155,-1712.432015,-1712.432015,-1693.303823,1908.752736,-1200.510923,2324.526481,1,9
-1487.751739,-1536.000426,-1648.467244,-1648.467244,-1618.795606,1925.127647,-1143.526168,2340.903662,1,9
-1421.972562,-1468.071279,-1585.415315,-1585.415315,-1547.917767,1941.396511,-1087.412182,2357.702031,1,9
-1357.883904,-1401.364733,-1521.659076,-1521.659076,-1479.175482,1957.291915,-1030.282586,2374.805936,1,9
-1295.232441,-1336.382448,-1458.394655,-1458.394655,-1413.248958,1972.538312,-972.5257383,2391.747781,1,9
-1233.661727,-1272.996293,-1397.280485,-1397.280485,-1348.692405,1986.888804,-914.0606028,2408.488793,1,9
-1173.44783,-1211.797144,-1338.018798,-1338.018798,-1286.097206,2000.917837,-855.3831878,2425.022056,1,9
-1115.851644,-1153.72304,-1278.654074,-1278.654074,-1224.074704,2014.461067,-796.368612,2441.240466,1,9
-1058.145809,-1097.197603,-1220.202931,-1220.202931,-1162.909093,2028.087471,-737.6403612,2457.161967,1,9
-1000.129105,-1042.350448,-1161.006028,-1161.006028,-1102.677223,2041.639113,-679.168657,2472.919968,1,9
-939.6038466,-987.8562584,-1103.214958,-1103.214958,-1042.804825,2055.716864,-621.4819298,2488.600263,1,9
-877.7186383,-933.7982595,-1046.036059,-1046.036059,-983.6160556,2070.046295,-564.7193504,2503.958886,1,9
-814.3210545,-880.0888793,-988.4244903,-988.4244903,-925.6198706,2084.530998,-509.7248656,2519.078028,1,9
-750.0230399,-826.5518005,-929.8846405,-929.8846405,-867.0042855,2098.805966,-456.0714614,2533.495372,1,9
-684.9634557,-773.1425797,-870.7515574,-870.7515574,-809.0269687,2112.688191,-403.6423282,2547.32473,1,9
-620.1778171,-719.8975124,-810.9364047,-810.9364047,-750.0714956,2126.25638,-353.4387367,2560.506234,1,9
-556.4334514,-667.258655,-751.1086376,-751.1086376,-691.4361445,2140.063653,-304.3488122,2573.510127,1,9
-495.0913702,-615.7577528,-691.292835,-691.292835,-631.7395644,2153.877206,-256.8537843,2586.055611,1,9
-435.1079332,-563.503975,-632.3159999,-632.3159999,-572.3748087,2168.253222,-209.7684891,2598.635806,1,9
-376.224781,-511.3049136,-574.9885962,-574.9885962,-512.9812224,2183.079235,-163.1127857,2611.231746,1,9
-318.7843867,-457.9280622,-520.6835741,-520.6835741,-453.5735536,2198.740381,-116.9227089,2623.687064,1,9
-263.2662886,-404.4440782,-469.2594193,-469.2594193,-394.2486003,2214.610075,-71.04431269,2635.723135,1,9
-210.3438349,-350.6774625,-418.7806426,-418.7806426,-335.3915517,2230.751562,-25.29448307,2647.396184,1,9
-158.7765281,-296.8956751,-370.2772751,-370.2772751,-276.9019374,2246.97134,20.20394383,2658.834743,1,9
-109.2101006,-243.0006734,-322.6134116,-322.6134116,-219.27986,2263.299878,65.41806098,2670.579827,1,9
-60.53903759,-189.3588302,-275.7937658,-275.7937658,-162.391551,2279.970769,110.1334082,2682.448738,1,9
-12.74614998,-135.9614277,-229.8041804,-229.8041804,-106.5431652,2297.027736,155.6454743,2694.891339,1,9
34.34970413,-83.07345025,-184.3888425,-184.3888425,-51.78261343,2314.510371,201.1579242,2707.620342,1,9
81.12031513,-30.79419388,-139.2038113,-139.2038113,1.552350775,2332.205909,247.8784266,2721.109318,1,9
127.7635603,20.22532823,-94.159621,-94.159621,52.49371515,2350.014385,294.9799414,2735.009325,1,9
174.499126,70.06702782,-49.25253253,-49.25253253,102.1586452,2367.629948,342.1435809,2749.143156,1,9
221.0995798,118.4037386,-4.660606434,-4.660606434,149.9596043,2384.56332,388.7339921,2763.37528,1,9
267.1756256,164.4627866,41.04085801,41.04085801,196.6814145,2400.81427,435.0052446,2777.733202,1,9
314.0726713,209.0594236,86.98321877,86.98321877,243.2713853,2417.011673,480.7180166,2792.204497,1,9
360.8170045,251.496603,134.2317056,134.2317056,289.4122888,2432.722208,526.2706538,2806.647822,1,9
408.4300294,292.8098236,181.7167741,181.7167741,335.0352441,2448.392558,571.627095,2821.061813,1,9
455.8977149,332.2660721,229.3052754,229.3052754,380.4175406,2463.986231,616.676398,2835.238191,1,9
503.4126811,369.9800638,276.8333777,276.8333777,425.6747055,2479.283188,661.0913102,2849.022847,1,9
550.8698276,406.0355979,324.0229478,324.0229478,470.4705286,2494.146043,704.8169071,2862.318985,1,9
598.517104,440.3676867,370.1047642,370.1047642,514.068556,2508.613247,747.5663188,2875.028346,1,9
646.1937124,473.1429232,415.5332792,415.5332792,557.7480403,2522.60244,787.8277339,2887.015303,1,9
693.8099178,504.3294811,460.4910998,460.4910998,600.5518352,2536.20553,825.9934465,2898.904693,1,9
741.0456353,533.5426674,504.9615776,504.9615776,643.7820212,2550.240393,862.4051218,2910.22047,1,9
787.9056631,561.8358696,548.5445152,548.5445152,687.6515449,2565.394622,898.3058355,2921.395833,1,9
833.915614,588.3701483,591.4509244,591.4509244,731.6002315,2581.070098,933.5755248,2932.559621,1,9
878.9776738,614.0178557,633.5874619,633.5874619,775.233465,2597.798542,969.2766782,2943.81367,1,9
922.9371095,637.3425318,674.3969586,674.3969586,819.2113414,2615.532626,1005.042934,2955.115851,1,9
964.9842175,658.5395192,714.8175686,714.8175686,863.6065915,2633.937457,1040.733844,2966.601598,1,9
1005.972685,677.3002275,754.0604059,754.0604059,907.9577802,2652.778502,1076.195068,2978.384951,1,9
1045.592582,693.5451729,792.8719371,792.8719371,951.8394138,2671.933749,1111.020479,2990.496224,1,9
1084.79996,707.1241464,831.2597637,831.2597637,995.094437,2691.375607,1144.148326,3003.05987,1,9
1123.319502,718.1153639,869.0343224,869.0343224,1037.321164,2711.160073,1176.730388,3016.516917,1,9
1161.180156,726.2394963,905.8753066,905.8753066,1078.606451,2731.6,1209.000578,3030.242746,1,9
1198.511602,731.7008059,941.6201698,941.6201698,1119.397472,2752.34662,1242.0737,3044.663409,1,9
1235.44511,734.5534625,976.3792266,976.3792266,1158.033392,2772.878869,1275.43882,3059.626248,1,9
1272.208624,735.1078066,1010.066081,1010.066081,1195.351635,2793.074388,1309.940932,3074.893362,1,9
1308.947325,733.3149801,1042.439123,1042.439123,1231.83043,2813.006429,1344.65842,3090.158945,1,9
1345.352146,729.6885703,1074.68516,1074.68516,1267.490196,2831.897749,1379.534963,3105.499283,1,9
1382.714888,725.8779717,1106.145861,1106.145861,1301.889658,2850.211595,1414.320139,3121.048276,1,9
1420.63561,722.40162,1138.03231,1138.03231,1335.417746,2867.784867,1448.736017,3136.763245,1,9
1459.998913,721.3306983,1170.100699,1170.100699,1368.548698,2885.404701,1482.04823,3152.670849,1,9
1499.827567,723.4830241,1202.543176,1202.543176,1401.664771,2903.015423,1515.019877,3168.668655,1,9
1540.067164,731.0244802,1235.145918,1235.145918,1435.410819,2920.990213,1548.535697,3184.589862,1,9
1580.46344,745.2797473,1268.021944,1268.021944,1470.278659,2939.223256,1582.753797,3200.465275,1,9
1620.832302,767.7985974,1301.22861,1301.22861,1505.086075,2957.399175,1617.74692,3216.314023,1,9
1660.718596,800.2537435,1334.825027,1334.825027,1541.411781,2975.645969,1653.626279,3231.524689,1,9
1700.332282,844.4474139,1368.532371,1368.532371,1579.032739,2993.906032,1690.301796,3246.416365,1,9
1739.602733,902.9406109,1402.226896,1402.226896,1617.861138,3011.710519,1727.366692,3260.916033,1,9
1778.478608,979.1246616,1435.573635,1435.573635,1657.244279,3029.721621,1765.633184,3275.571142,1,9
1816.7554,1075.290082,1468.882956,1468.882956,1697.425796,3047.670993,1804.543649,3290.228996,1,9
1854.301728,1195.612877,1502.176316,1502.176316,1738.33967,3066.133066,1844.828173,3304.997419,1,9
1890.843867,1342.920442,1534.75023,1534.75023,1780.067061,3084.651368,1886.90171,3320.08325,1,9
1925.748073,1521.402039,1567.374565,1567.374565,1822.68253,3103.475596,1932.155458,3335.507657,1,9
1959.488245,1733.774108,1599.938128,1599.938128,1866.380115,3122.503458,1980.210336,3351.148759,1,9
1992.120437,1983.497923,1633.636612,1633.636612,1911.262672,3141.892215,2031.644755,3367.327579,1,9
2024.474041,2273.529338,1668.321299,1668.321299,1957.723228,3161.665784,2086.679098,3383.939005,1,9
2057.106531,2607.728721,1705.157876,1705.157876,2006.10171,3181.701203,2145.373475,3401.456327,1,9
2090.138567,2989.284052,1744.477191,1744.477191,2056.14755,3201.839036,2207.606576,3419.551835,1,9
2123.532151,3421.234514,1786.667204,1786.667204,2108.428745,3221.897055,2274.140083,3438.572919,1,9
2157.059059,3906.076894,1831.929871,1831.929871,2163.486959,3241.597069,2344.341038,3458.091071,1,9
2190.419944,4445.812842,1880.43244,1880.43244,2222.296252,3260.565634,2418.812723,3477.966194,1,9
2222.942609,5041.518879,1932.327387,1932.327387,2285.43916,3278.374042,2496.816077,3497.993658,1,9
2253.717562,5693.343015,1988.803637,1988.803637,2353.269103,3294.774234,2578.708503,3517.943033,1,9
2282.929824,6400.227897,2049.265023,2049.265023,2425.98229,3309.38143,2663.438087,3537.613632,1,9
2310.140606,7159.737032,2115.344975,2115.344975,2503.466237,3321.549429,2750.97219,3556.810829,1,9
2335.02899,7967.718968,2186.983499,2186.983499,2585.434919,3331.868499,2838.638766,3575.782436,1,9
2358.011442,8819.092747,2265.210627,2265.210627,2671.233728,3340.338641,2928.168455,3594.528453,1,9
2379.087963,9685.78465,2349.625661,2349.625661,2759.981129,3346.959855,3019.561256,3613.04888,1,9
2398.258551,10586.68631,2440.263533,2440.263533,2851.637819,3351.73214,3112.81717,3631.343716,1,9
2415.523207,11521.79772,2536.927835,2536.927835,2945.383972,6026.222006,3207.936196,10628.32756,1,9
49416.06622,12491.11889,2639.372255,2639.372255,3038.512987,6202.776908,26445.82332,10110.98116,1,9
49168.32383,13494.64981,2747.088921,2747.088921,3132.987869,6262.06505,24686.58942,9546.630934,1,9
48262.5813,29686.3697,2859.33248,2859.33248,3228.808616,6204.086432,22891.73289,8935.276888,1,9
46698.83863,29361.01917,2975.076011,2975.076011,3325.975229,6028.841055,21061.25371,8276.919018,1,9
44477.09583,28787.38226,3091.180127,3091.180127,3424.487708,5736.328918,19195.1519,7571.557325,1,9
41597.35289,27965.45895,3209.988168,3209.988168,40976.20935,5245.475093,17293.42744,6761.630059,1,9
37660.6852,26895.24926,3331.500132,3331.500132,38281.44214,4665.839126,15282.0796,5924.19571,1,9
33198.58051,25576.75317,3455.716021,3455.716021,35428.89022,4033.172602,13259.35019,5084.292602,1,9
28392.29853,23873.95341,3582.635833,3582.635833,32418.55361,3379.838293,11253.78602,4263.418152,1,9
23400.71777,21970.28023,29384.02159,29384.02159,29250.43231,2733.756803,9294.132845,3482.473375,1,9
18377.56108,19924.27111,26486.76681,26486.76681,25924.5263,2118.497581,7410.232301,2761.90315,1,9
13448.65651,17792.14526,23676.08952,23676.08952,22230.1076,1552.10948,5632.797304,2119.200654,1,9
8727.224203,15622.44125,20951.98972,20951.98972,18448.48357,1048.725842,3993.595731,1570.371062,1,9
4296.293401,13458.30846,18314.46741,18314.46741,14670.15115,616.2893338,2581.324616,1159.910842,1,9
222.5765307,11336.17208,15763.52259,15763.52259,10978.27513,259.7417063,1382.303806,873.4683433,1,9
-3454.201216,9284.39167,13263.32373,13263.32373,7453.317032,11.53401947,370.154825,687.1715974,1,9
-6708.967695,7324.925095,10859.18987,10859.18987,4166.395435,-130.6543909,-485.6649985,582.4042622,1,9
-9434.400893,5474.884872,8559.235739,8559.235739,1182.720451,-185.7714515,-1226.147061,533.4181431,1,9
-11394.0874,3747.15425,6378.038328,6378.038328,-1442.362585,-176.9631704,-1887.790723,512.1538273,1,9
-12671.67506,2248.938383,4335.310886,4335.310886,-3556.179665,-130.0763572,-2511.430404,496.757632,1,9
-13379.63014,966.619109,2458.508112,2458.508112,-5209.813472,-69.38182409,-3119.345995,473.1109377,1,9
-13668.56254,-117.0561818,850.8953604,850.8953604,-6482.709662,-16.8231076,-3721.702219,437.5951867,1,9
-13684.74979,-1038.770453,-503.6878589,-503.6878589,-7433.138531,15.32439935,-4294.516167,402.8490714,1,9
-13581.97051,-1834.620558,-1626.437651,-1626.437651,-8147.910002,23.74435132,-4783.464025,401.5441102,1,9
-13477.6815,-2546.327282,-2553.672431,-2553.672431,-8713.38081,23.33425319,-5224.359209,412.8492254,1,9
-13458.08564,-3210.975189,-3328.03975,-3328.03975,-9206.415571,47.23621208,-5621.462582,434.4348707,1,9
-13534.46576,-3855.8603,-4004.675462,-4004.675462,-9679.10867,75.50332116,-5970.024354,463.9750114,1,9
-13643.14715,-4486.589825,-4633.442092,-4633.442092,-10148.47415,107.4093425,-6276.444654,499.10778,1,9
-13602.87839,-5086.47925,-5242.798896,-5242.798896,-10578.22077,142.6066629,-6536.574046,536.9950478,1,9
-13525.83974,-5594.886553,-5845.466726,-5845.466726,-10864.71083,180.2056688,-6757.35995,575.5881371,1,9
-13415.30867,-6050.922786,-6413.088323,-6413.088323,-11084.52259,219.7215772,-6935.320142,614.8494857,1,9
-13278.80411,-6449.568362,-6877.547618,-6877.547618,-11244.48726,259.3826051,-7076.405995,653.9586339,1,9
-13113.28816,-6796.803113,-7283.426737,-7283.426737,-11347.24738,299.2783562,-7177.229762,693.7049272,1,9
-12924.32991,-7088.150434,-7631.604027,-7631.604027,-11400.19234,337.4699063,-7243.342863,734.9671415,1,9
-12708.7726,-7327.595981,-7923.438604,-7923.438604,-11404.05409,374.7984167,-7271.296021,778.1356022,1,9
-12471.0869,-7514.456133,-8162.631595,-8162.631595,-11364.11738,410.5715556,-7267.685823,823.1144066,1,9
-12208.8601,-7652.751243,-8345.508379,-8345.508379,-11280.41096,445.2732373,-7232.368335,869.4574236,1,9
-11926.78876,-7742.565312,-8480.642972,-8480.642972,-11158.83724,479.0896284,-7172.799031,916.8355318,1,9
-11624.43427,-7790.982871,-8566.215268,-8566.215268,-11000.16581,512.4604305,-7090.185313,964.0120261,1,9
-11309.15065,-7796.401266,-8611.530734,-8611.530734,-10810.41354,545.5426446,-6994.054146,1010.09378,1,9
-10983.35006,-7766.510941,-8615.62117,-8615.62117,-10593.20997,578.4821339,-6885.242971,1055.630112,1,9
-10649.13089,-7701.566694,-8584.326596,-8584.326596,-10353.81917,610.8527291,-6770.147001,1099.624308,1,9
-10310.38376,-7609.273809,-8521.369343,-8521.369343,-10094.9545,642.6104398,-6650.525633,1142.833464,1,9
-9969.19455,-7491.277105,-8429.845528,-8429.845528,-9822.998008,672.9979326,-6529.262775,1185.05482,1,9
-9630.181357,-7355.788953,-8310.558166,-8310.558166,-9539.544369,702.675989,-6404.589296,1225.98398,1,9
-9297.418418,-7207.651166,-8169.687206,-8169.687206,-9251.447818,731.2924965,-6278.554059,1265.255112,1,9
-8974.3237,-7053.207109,-8010.464392,-8010.464392,-8963.105326,758.534268,-6149.27547,1302.894552,1,9
-8662.154269,-6895.53462,-7839.657386,-7839.657386,-8679.916745,784.8425773,-6017.856846,1338.805189,1,9
-8363.589376,-6740.608648,-7659.665744,-7659.665744,-8402.931692,809.948034,-5882.613433,1373.057336,1,9
-8079.07463,-6585.658162,-7476.254099,-7476.254099,-8136.285704,834.3720263,-5746.48585,1405.622563,1,9
-7809.036266,-6435.262789,-7288.808747,-7288.808747,-7879.629752,857.8529282,-5606.744961,1436.68751,1,9
-7547.66047,-6285.406219,-7099.879315,-7099.879315,-7633.065508,880.9550438,-5466.33671,1466.348289,1,9
-7297.251751,-6137.681716,-6911.561405,-6911.561405,-7393.713488,903.7024502,-5325.54339,1494.761806,1,9
-7052.647042,-5990.443443,-6723.613817,-6723.613817,-7161.963054,926.1400986,-5185.559288,1522.091294,1,9
