VOCs_Extracted_S1,VOCs_Extracted_S2,VOCs_Extracted_S3,VOCs_Extracted_S4,VOCs_Extracted_S5,VOCs_Extracted_S6,VOCs_Extracted_S7,VOCs_Extracted_S8,Stress_Type,Period
2250.742722,2541.728797,1923.054797,1923.054797,2211.576527,2422.232421,2264.758091,2338.104876,2,9
2286.813451,3094.502391,1956.817397,1956.817397,2247.632083,2456.520529,2329.959508,2380.331945,2,9
2323.346876,3735.592697,1991.025764,1991.025764,2283.637863,2492.113642,2399.993679,2422.524194,2,9
2360.293771,4471.600887,2025.72349,2025.72349,2320.579305,2528.51731,2474.730883,2463.671428,2,9
2397.578588,5308.72342,2060.761311,2060.761311,2358.05302,2565.580388,2553.413594,2502.643746,2,9
2435.021212,6252.212413,2096.415467,2096.415467,2396.102352,2602.995502,2634.820685,2538.011495,2,9
2472.509554,7306.045716,2132.342019,2132.342019,2434.476445,2640.474739,2717.142601,2568.899334,2,9
2509.785573,8472.801296,2169.141358,2169.141358,2472.83875,2677.472605,2798.916509,2593.71457,2,9
2546.350053,9752.941588,2206.763076,2206.763076,2510.43298,2713.169733,2877.634344,2613.246676,2,9
2581.560798,11144.69175,2245.47752,2245.47752,2546.183079,2746.571409,2953.589903,2626.147396,2,9
2615.052953,12643.22218,2285.040221,2285.040221,2578.702041,2777.608556,3023.912951,2631.357693,2,9
2646.279755,14240.82147,2324.957753,2324.957753,2607.254084,2804.019374,3079.578869,2624.045776,2,9
2674.597751,15926.85526,2364.607092,2364.607092,2630.272549,2827.357688,3126.861294,2607.501724,2,9
2700.695205,17646.20243,2403.642559,2403.642559,2647.535436,2847.623498,3165.760227,2581.725536,2,9
2724.572115,19436.0491,2441.489813,2441.489813,2654.849443,2864.816803,3196.275667,2546.717212,2,9
2746.228482,21296.39528,2477.871085,2477.871085,2655.048122,2878.937604,3218.407614,2502.476753,2,9
2765.664307,23227.24097,2512.150066,2512.150066,2648.131473,13422.85469,7859.668373,-2508.749733,2,9
12449.30606,25228.58616,2544.534444,2544.534444,2634.099496,10621.11497,801.5635851,-3681.006623,2,9
4191.449987,31179.70599,2574.583302,2574.583302,2612.952191,8021.350341,-5251.434864,-4712.006608,2,9
-3003.186896,21518.90057,2601.144776,2601.144776,27830.61245,5623.560805,-10299.32697,-5601.749688,2,9
-9134.604587,12954.94593,2625.086539,2625.086539,17627.26582,3427.746361,-14342.11274,-6350.235864,2,9
-14202.80309,5487.842082,2646.408591,2646.408591,8687.913163,1433.907008,-17379.79218,-6957.465134,2,9
-18207.78239,-882.4109804,2665.110931,2665.110931,1012.554476,-326.6279392,-19011.35524,-7386.002945,2,9
-20744.65674,-6155.813255,2681.193559,2681.193559,-5398.810241,-1901.048314,-19829.75834,-7661.018795,2,9
-22391.38164,-9958.245317,-25338.96684,-25338.96684,-10546.18099,-3312.57143,-19803.17056,-7823.580869,2,9
-23343.48748,-12818.90782,-24804.74754,-24804.74754,-13960.09007,-4574.213904,-19187.72842,-7904.955645,2,9
-23731.22928,-14926.47726,-24206.07632,-24206.07632,-16318.49796,-5684.55473,-18220.54085,-7939.149239,2,9
-23406.46157,-16409.6031,-23542.95318,-23542.95318,-17831.28906,-6553.124101,-17104.34847,-7950.482056,2,9
-22559.56888,-17131.30232,-22815.37811,-22815.37811,-18423.85388,-7210.265561,-16030.05164,-7960.42395,2,9
-21368.88641,-17276.17861,-22023.35112,-22023.35112,-18353.18811,-7683.966909,-15102.10673,-7986.057626,2,9
-19988.56829,-17018.77369,-21113.67302,-21113.67302,-17856.39671,-8010.15858,-14401.47574,-8030.16092,2,9
-18577.34628,-16509.27234,-20155.27779,-20155.27779,-17133.2489,-8225.116795,-13924.89131,-8095.361767,2,9
-17214.968,-15897.35552,-19168.2438,-19168.2438,-16371.83446,-8355.56198,-13645.87095,-8171.460694,2,9
-15952.94946,-15260.34146,-18171.90497,-18171.90497,-15666.66134,-8474.730986,-13504.87231,-8212.798678,2,9
-14993.98712,-14666.34577,-17214.54062,-17214.54062,-15068.87757,-8612.760834,-13288.67922,-8243.065351,2,9
-14343.36503,-14283.41184,-16304.67883,-16304.67883,-14599.69853,-8782.049584,-13088.17484,-8259.377307,2,9
-13899.33758,-14134.6585,-15456.30787,-15456.30787,-14361.67466,-8950.760982,-12901.23771,-8261.36575,2,9
-13401.36278,-14107.14204,-14696.63684,-14696.63684,-14259.24979,-9044.343228,-12711.45873,-8248.07226,2,9
-12978.35927,-13964.35737,-14026.86355,-14026.86355,-14036.74198,-9108.783901,-12537.29123,-8220.180935,2,9
-12611.96191,-13817.06634,-13455.37287,-13455.37287,-13830.34542,-9144.597206,-12354.5754,-8180.754291,2,9
-12299.00459,-13661.56498,-12969.0135,-12969.0135,-13631.25194,-9154.09549,-12175.9045,-8124.630664,2,9
-12053.60983,-13488.5656,-12561.15818,-12561.15818,-13444.45241,-9140.178508,-11980.25195,-8056.378974,2,9
-11827.75787,-13315.29931,-12226.44969,-12226.44969,-13290.21215,-9097.857061,-11778.48752,-7971.5277,2,9
-11617.38845,-13118.01732,-11942.18177,-11942.18177,-13126.00583,-9034.646892,-11553.88463,-7874.447937,2,9
-11417.09103,-12910.17977,-11717.52563,-11717.52563,-12952.11414,-8947.155027,-11317.99294,-7761.384257,2,9
-11212.1786,-12672.26638,-11507.90934,-11507.90934,-12766.9501,-8843.137696,-11058.77128,-7636.154885,2,9
-11000.34509,-12417.38022,-11310.21408,-11310.21408,-12559.55813,-8719.451358,-10786.73647,-7499.792352,2,9
-10773.13825,-12137.24393,-11117.93893,-11117.93893,-12329.44919,-8581.71338,-10493.6237,-7356.325352,2,9
-10536.49782,-11840.23002,-10917.98576,-10917.98576,-12068.4704,-8427.022425,-10190.55222,-7207.564982,2,9
-10284.65205,-11522.89922,-10708.35314,-10708.35314,-11785.68541,-8259.252613,-9877.982562,-7058.331693,2,9
-10028.23482,-11194.09626,-10485.23239,-10485.23239,-11480.06086,-8079.880712,-9563.662166,-6908.833679,2,9
-9770.830156,-10852.61986,-10258.16489,-10258.16489,-11164.78244,-7893.605958,-9249.495586,-6761.814818,2,9
-9505.409118,-10506.1396,-10028.43597,-10028.43597,-10844.29989,-7702.474312,-8941.893207,-6615.906239,2,9
-9241.871597,-10155.45414,-9787.069141,-9787.069141,-10512.80477,-7512.018664,-8642.262459,-6472.176922,2,9
-8974.643846,-9808.464123,-9543.842346,-9543.842346,-10181.36201,-7323.091129,-8355.485201,-6328.057291,2,9
-8712.12458,-9467.535772,-9292.726967,-9292.726967,-9845.986762,-7139.857145,-8080.455143,-6184.383915,2,9
-8450.133429,-9139.693294,-9044.309987,-9044.309987,-9516.672309,-6959.988761,-7818.182592,-6041.534365,2,9
-8196.642971,-8829.729779,-8792.702691,-8792.702691,-9188.706481,-6784.916787,-7567.628831,-5898.780398,2,9
-7949.321279,-8535.007064,-8545.723695,-8545.723695,-8868.881614,-6611.373707,-7329.623464,-5757.04129,2,9
-7708.382515,-8258.769692,-8299.1924,-8299.1924,-8558.071494,-6439.76724,-7106.786823,-5617.413115,2,9
-7473.141465,-7995.583324,-8060.790853,-8060.790853,-8259.026076,-6270.395955,-6895.065902,-5479.552921,2,9
-7244.978977,-7745.728314,-7828.314406,-7828.314406,-7970.523471,-6102.701208,-6695.306826,-5344.591891,2,9
-7022.826649,-7506.419541,-7601.742525,-7601.742525,-7693.34742,-5937.211094,-6503.487091,-5212.038859,2,9
-6808.996896,-7277.356852,-7380.124719,-7380.124719,-7427.005906,-5775.380822,-6320.103576,-5082.795048,2,9
-6601.732312,-7057.056571,-7164.503942,-7164.503942,-7173.510513,-5616.707266,-6141.816844,-4956.609502,2,9
-6403.579872,-6844.982142,-6953.907691,-6953.907691,-6931.054089,-5462.557077,-5969.655125,-4834.780364,2,9
-6212.970271,-6641.380865,-6750.647334,-6750.647334,-6701.646421,-5312.618126,-5801.082149,-4718.576531,2,9
-6032.415742,-6447.11389,-6553.161808,-6553.161808,-6483.060981,-5168.294894,-5637.965101,-4605.655337,2,9
-5862.836804,-6256.101884,-6364.041696,-6364.041696,-6276.905619,-5028.716257,-5479.565443,-4497.175284,2,9
-5701.105562,-6072.714696,-6181.649134,-6181.649134,-6084.961971,-4894.98972,-5328.941038,-4390.633817,2,9
-5547.68655,-5891.082358,-6008.727921,-6008.727921,-5904.026921,-4768.65776,-5182.009805,-4286.897999,2,9
-5399.363523,-5715.193508,-5845.894907,-5845.894907,-5734.250745,-4647.147299,-5042.684146,-4183.674702,2,9
-5255.578909,-5543.272289,-5689.977064,-5689.977064,-5571.996548,-4531.420925,-4906.327326,-4081.164233,2,9
-5115.996485,-5377.114548,-5541.487346,-5541.487346,-5416.54575,-4418.855603,-4776.154386,-3979.658856,2,9
-4979.551011,-5215.123997,-5397.245503,-5397.245503,-5267.283602,-4310.094663,-4647.630162,-3879.630705,2,9
-4845.879865,-5059.096284,-5256.725061,-5256.725061,-5122.601679,-4202.685047,-4523.585572,-3781.893145,2,9
-4714.342921,-4907.228457,-5119.756877,-5119.756877,-4982.117086,-4096.254572,-4399.348485,-3687.355699,2,9
-4585.821136,-4760.753625,-4985.529351,-4985.529351,-4844.978441,-3991.067047,-4277.771243,-3593.154692,2,9
-4461.258479,-4618.847242,-4853.846118,-4853.846118,-4711.432879,-3887.558056,-4154.9279,-3501.280597,2,9
-4336.282284,-4483.515642,-4724.150468,-4724.150468,-4583.110818,-3786.626265,-4033.872766,-3408.693184,2,9
-4213.824871,-4353.342115,-4597.393588,-4597.393588,-4455.114191,-3689.259859,-3913.583167,-3317.166643,2,9
-4089.98414,-4229.82585,-4474.51269,-4474.51269,-4330.164583,-3592.346316,-3795.4639,-3224.024435,2,9
-3967.945732,-4113.880349,-4351.386973,-4351.386973,-4204.167706,-3497.839003,-3678.753758,-3131.241723,2,9
-3846.66716,-4003.134765,-4230.73449,-4230.73449,-4080.337463,-3402.645329,-3564.814808,-3038.468417,2,9
-3727.400555,-3898.098926,-4108.730532,-4108.730532,-3957.541433,-3308.699024,-3452.763759,-2946.55221,2,9
-3609.196399,-3796.226518,-3988.530961,-3988.530961,-3836.986001,-3213.098508,-3343.689997,-2855.136889,2,9
-3493.411378,-3697.559937,-3869.194242,-3869.194242,-3718.023417,-3117.535213,-3237.002266,-2764.949071,2,9
-3379.313977,-3599.619718,-3752.110236,-3752.110236,-3601.862536,-3021.809139,-3133.982965,-2675.578567,2,9
-3267.987273,-3502.608286,-3636.260017,-3636.260017,-3487.617728,-2926.73959,-3033.82618,-2587.778026,2,9
-3158.7953,-3406.825369,-3522.777357,-3522.777357,-3376.677371,-2831.970127,-2937.454591,-2501.265366,2,9
-3052.928213,-3312.157857,-3411.034102,-3411.034102,-3268.149144,-2738.349608,-2845.90181,-2416.258152,2,9
-2949.810587,-3219.44452,-3302.315417,-3302.315417,-3163.134,-2645.587781,-2757.53473,-2333.584766,2,9
-2850.658451,-3129.614646,-3195.917561,-3195.917561,-3061.006057,-2554.530961,-2672.216097,-2255.010809,2,9
-2756.316803,-3039.618092,-3092.939129,-3092.939129,-2962.928609,-2464.874523,-2589.790366,-2180.564859,2,9
-2664.365669,-2951.48301,-2992.749672,-2992.749672,-2869.843606,-2376.87177,-2509.589917,-2108.000278,2,9
-2576.525326,-2862.275351,-2896.462835,-2896.462835,-2779.869066,-2291.101491,-2431.013028,-2037.552375,2,9
-2492.102451,-2773.898336,-2805.020958,-2805.020958,-2693.975123,-2208.968537,-2353.250339,-1967.212914,2,9
-2410.796446,-2683.760294,-2716.796087,-2716.796087,-2610.082746,-2130.980213,-2275.793342,-1897.292474,2,9
-2329.90893,-2594.234538,-2632.217507,-2632.217507,-2528.33419,-2054.898168,-2198.009822,-1826.158125,2,9
-2249.078204,-2504.792783,-2549.335179,-2549.335179,-2446.746912,-1981.072931,-2120.135861,-1754.180006,2,9
-2168.22353,-2416.265359,-2468.879644,-2468.879644,-2365.976158,-1907.574641,-2042.978029,-1681.899882,2,9
-2087.322221,-2328.388633,-2389.161397,-2389.161397,-2284.516581,-1835.00338,-1964.348508,-1611.455179,2,9
-2006.880409,-2242.088793,-2310.311947,-2310.311947,-2203.176125,-1761.725386,-1886.033714,-1543.911674,2,9
-1927.544599,-2156.933513,-2232.57127,-2232.57127,-2123.074376,-1688.072416,-1807.684104,-1478.920118,2,9
-1847.236482,-2073.724453,-2156.013246,-2156.013246,-2045.500372,-1614.413171,-1730.004265,-1414.53249,2,9
-1769.495815,-1992.088958,-2081.199351,-2081.199351,-1968.422361,-1542.396417,-1652.773327,-1352.028322,2,9
-1692.915155,-1912.701493,-2008.815158,-2008.815158,-1893.889055,-1472.90397,-1576.727917,-1289.428827,2,9
-1618.137845,-1835.270784,-1936.441846,-1936.441846,-1819.441237,-1406.073941,-1501.513533,-1227.840446,2,9
-1542.80892,-1760.587356,-1865.349801,-1865.349801,-1746.440106,-1339.682477,-1427.694757,-1165.5358,2,9
-1468.566131,-1689.453611,-1793.35031,-1793.35031,-1672.646435,-1275.019415,-1355.147671,-1104.09468,2,9
-1395.020811,-1620.510659,-1722.208424,-1722.208424,-1599.52963,-1210.10612,-1284.745511,-1043.251873,2,9
-1322.816363,-1554.340297,-1649.775753,-1649.775753,-1524.970397,-1146.326105,-1216.224697,-984.2891511,2,9
-1251.630492,-1489.339397,-1577.623271,-1577.623271,-1450.635389,-1081.775986,-1150.019276,-926.4745626,2,9
-1181.994172,-1426.025968,-1505.452798,-1505.452798,-1376.237996,-1017.85342,-1086.986266,-868.6140553,2,9
-1113.975806,-1363.05817,-1433.814408,-1433.814408,-1302.62954,-954.3300569,-1025.895968,-810.4396099,2,9
-1049.414935,-1300.376145,-1362.427728,-1362.427728,-1229.287145,-892.4805317,-967.3646357,-752.3809586,2,9
-987.1505857,-1238.265319,-1292.058699,-1292.058699,-1156.67441,-831.551458,-909.9571168,-694.2712956,2,9
-925.6846502,-1176.769299,-1222.295269,-1222.295269,-1084.919527,-770.4200754,-854.0143057,-636.5997934,2,9
-864.3861499,-1116.269848,-1153.532452,-1153.532452,-1014.767743,-708.7940566,-798.1224835,-579.5276461,2,9
-803.6229351,-1057.415356,-1085.910297,-1085.910297,-946.048949,-647.1281148,-742.616602,-523.9894217,2,9
-744.1167082,-998.3950517,-1020.347458,-1020.347458,-879.3962828,-585.4219685,-687.7286261,-471.0984181,2,9
-684.8221883,-940.3089499,-956.6890757,-956.6890757,-814.6480618,-524.3520416,-633.298717,-420.5298026,2,9
-626.6911822,-881.3190395,-895.5145644,-895.5145644,-752.3196578,-464.0320018,-579.5109377,-372.0228559,2,9
-569.0057685,-822.6093821,-837.6347561,-837.6347561,-693.2240633,-405.3736486,-526.9384439,-323.39055,2,9
-513.4382855,-762.5437424,-781.7905985,-781.7905985,-636.1023616,-349.6904049,-474.0322517,-275.3426176,2,9
-459.8633648,-702.1884369,-728.098819,-728.098819,-581.03318,-296.5870311,-421.9702145,-227.8175379,2,9
-407.2096593,-641.5073054,-676.4361442,-676.4361442,-526.5637927,-245.6757947,-369.1690185,-180.4600885,2,9
-354.4557459,-580.8714665,-625.9231224,-625.9231224,-473.3321533,-194.6826798,-316.5834064,-133.0813285,2,9
-302.1760241,-520.202304,-575.9033195,-575.9033195,-419.868011,-144.1275206,-262.8157376,-85.58038382,2,9
-250.6788938,-460.0157511,-526.0750909,-526.0750909,-366.2728447,-93.9449372,-209.0040589,-38.10128846,2,9
-200.3207453,-400.1755192,-476.103852,-476.103852,-312.7288993,-43.99691513,-155.0751791,9.258796142,2,9
-149.5937776,-341.0684013,-425.5685788,-425.5685788,-259.3509387,5.929387354,-101.4017609,57.71329159,2,9
-99.49070927,-282.5624004,-374.5466291,-374.5466291,-206.4143995,55.958352,-47.7655613,105.9136244,2,9
-48.6518795,-225.1243132,-323.5038971,-323.5038971,-154.3688511,105.8232424,5.495978106,154.9720137,2,9
1.64667164,-168.5657371,-271.0366186,-271.0366186,-101.7865861,155.2051898,58.36811837,203.8028411,2,9
53.03614837,-113.0616057,-218.2886302,-218.2886302,-49.52188199,205.3243041,110.4323683,252.6127478,2,9
104.7545043,-59.65691752,-165.087759,-165.087759,3.670170743,255.0738763,161.8751053,301.3015701,2,9
156.9492231,-7.358410993,-111.6040099,-111.6040099,56.34750191,305.6573525,212.4306761,349.8954485,2,9
209.3401075,43.15422429,-57.94516365,-57.94516365,109.8523728,356.0494662,262.1557892,398.1470257,2,9
261.9406737,92.88483339,-4.839826186,-4.839826186,163.0649975,406.2790628,310.6551285,446.2903409,2,9
314.3408542,141.389384,47.6796396,47.6796396,215.9937523,456.0146361,357.2076049,494.2875718,2,9
366.480855,189.753808,99.1302862,99.1302862,268.2963643,505.5565083,402.8091006,541.7291411,2,9
417.7435491,237.6788816,149.5955306,149.5955306,320.2307409,554.6486968,446.8261671,587.9018609,2,9
468.189097,285.1131634,198.7846103,198.7846103,371.5517462,603.6282434,490.1089102,632.9285491,2,9
517.5249689,332.18481,246.7725949,246.7725949,422.5440523,652.6038109,532.5281322,676.5559785,2,9
565.8353863,378.4602314,293.3199137,293.3199137,473.2035191,701.2732723,574.0690825,718.3733252,2,9
612.7404394,422.8425893,337.9838738,337.9838738,523.3546046,749.2106241,614.9081271,759.3931636,2,9
657.4955348,466.4642078,381.9264978,381.9264978,572.4524054,796.2012745,655.2453543,799.0181699,2,9
701.093853,508.25925,424.4490402,424.4490402,620.5917629,841.7597359,695.2472635,838.1498793,2,9
742.8783073,549.1057578,466.4552505,466.4552505,667.4088163,885.2818273,734.7783848,876.708309,2,9
783.8296699,587.9128237,507.5686186,507.5686186,712.1365962,927.7727176,773.503332,915.924851,2,9
823.8646987,625.5308102,547.8230203,547.8230203,755.6743977,968.8617869,812.7619517,955.1621543,2,9
862.8988918,660.8481213,587.5775401,587.5775401,797.8096338,1009.554378,851.9522221,994.0480006,2,9
901.3036233,693.9379921,627.0359872,627.0359872,838.7474682,1050.081555,892.1326609,1032.425433,2,9
939.569449,724.4457968,666.520571,666.520571,879.000472,1090.563804,932.4415521,1070.10931,2,9
977.9715272,751.8706549,705.6660827,705.6660827,918.7276581,1130.725932,972.8829536,1106.883836,2,9
1016.564699,775.4571765,743.9860055,743.9860055,958.1993411,1170.630445,1013.177502,1143.770311,2,9
1055.274892,795.0115792,783.0378218,783.0378218,997.691424,1210.122405,1053.345124,1180.053416,2,9
1095.329312,809.9399038,822.3219285,822.3219285,1037.306276,1249.096968,1093.059942,1216.891669,2,9
1135.890018,819.9173968,863.0636035,863.0636035,1077.009262,1287.485397,1132.089231,1254.133002,2,9
1178.038748,824.4637953,904.2914416,904.2914416,1116.480088,1326.50571,1170.061189,1292.819632,2,9
1220.898206,823.416664,946.2226782,946.2226782,1156.811451,1365.55978,1207.089377,1331.73015,2,9
1264.18799,816.4530737,988.7123643,988.7123643,1197.237563,1405.648121,1242.899304,1370.88555,2,9
1307.679148,803.0700011,1031.69136,1031.69136,1238.062112,1446.124911,1277.364212,1410.133492,2,9
1351.409233,784.0097577,1074.724378,1074.724378,1279.144369,1486.805355,1310.270683,1449.552223,2,9
1394.846256,758.4379303,1117.208943,1117.208943,1320.30381,1526.935867,1341.028965,1489.027977,2,9
1437.805068,727.2783282,1158.691043,1158.691043,1361.239284,1566.537434,1370.470653,1528.546081,2,9
1480.052193,690.7223107,1199.395031,1199.395031,1401.8145,1605.297893,1398.355541,1567.874003,2,9
1521.44946,649.239774,1239.037473,1239.037473,1441.6082,1643.265887,1425.712435,1607.164927,2,9
1561.591143,603.5712705,1277.470492,1277.470492,1480.766965,1680.515351,1452.145904,1646.51014,2,9
1600.583515,554.7163066,1314.18285,1314.18285,1519.145099,1717.101209,1478.634186,1685.59939,2,9
1638.378094,503.8833582,1348.983901,1348.983901,1556.672597,1752.935397,1504.937683,1723.699572,2,9
1674.323155,452.4864908,1382.878931,1382.878931,1593.220768,1788.212165,1531.87932,1760.075956,2,9
1709.402448,402.0506324,1415.440257,1415.440257,1628.388645,1823.050326,1559.144685,1795.359982,2,9
1743.476503,355.4343198,1447.561361,1447.561361,1662.824581,1856.625899,1586.475237,1829.010285,2,9
1777.546802,314.1741525,1478.85218,1478.85218,1695.910831,1889.51256,1613.540613,1861.868202,2,9
1811.356448,281.9155064,1509.685105,1509.685105,1728.680729,1921.585957,1641.398657,1893.636969,2,9
1845.798712,261.0569228,1540.865785,1540.865785,1760.665518,1953.884273,1669.827725,1925.30141,2,9
1880.519158,255.0229344,1572.510989,1572.510989,1792.742272,1986.245604,1700.040691,1956.722038,2,9
1915.220468,267.4133661,1604.534626,1604.534626,1824.989396,2019.88257,1731.72199,1988.924761,2,9
1949.808047,302.6590103,1636.6884,1636.6884,1857.405624,2054.682275,1766.298204,2021.348056,2,9
1983.974184,365.4770427,1668.920201,1668.920201,1890.001318,2090.744173,1803.853676,2053.484873,2,9
2017.114206,461.2688757,1702.070231,1702.070231,1922.88424,2128.290418,1845.719519,2085.01801,2,9
2050.211834,595.7073191,1735.439595,1735.439595,1956.038412,2167.417203,1891.681126,2116.747243,2,9
2083.118346,775.1467626,1769.658967,1769.658967,1990.37737,2207.975061,1942.348272,2147.8245,2,9
2116.771323,1006.078661,1803.73329,1803.73329,2025.63882,2251.183842,1998.152983,2179.641435,2,9
2150.44041,1295.501941,1838.132202,1838.132202,2063.26368,2296.916173,2059.792174,2210.695643,2,9
2184.962048,1650.545269,1873.068828,1873.068828,2102.78679,2346.365836,2128.290725,2244.01004,2,9
2219.664626,2078.181814,1908.271369,1908.271369,2145.384447,2398.797505,2203.560494,2279.574281,2,9
2254.527677,2586.642212,1943.429105,1943.429105,2190.532527,2455.870175,2285.43078,2318.282219,2,9
2289.163297,3183.053638,1978.506329,1978.506329,2238.886157,2516.670535,2375.015389,2357.505047,2,9
2324.042936,3875.282528,2013.210945,2013.210945,2290.192162,2582.666256,2473.413217,2396.696064,2,9
2359.129732,4670.622073,2048.1706,2048.1706,2345.296208,2654.30548,2581.178799,2434.822426,2,9
2394.430622,5575.65116,2082.346985,2082.346985,2404.007361,2731.804877,2698.763378,2470.545144,2,9
2429.800276,6596.131703,2117.836588,2117.836588,2466.634764,2815.0273,2826.69828,2502.166656,2,9
2465.10576,7736.434942,2154.990497,2154.990497,2533.069992,2903.5736,2965.355235,2528.565112,2,9
2500.047462,8999.386508,2193.594006,2193.594006,2603.077902,2996.607747,3115.162491,2547.836909,2,9
2534.302976,10385.66957,2233.220353,2233.220353,2676.120742,3092.857074,3276.28118,2560.993749,2,9
2567.393584,11893.48591,2271.828168,2271.828168,2751.727811,3190.668216,3447.542787,2566.411838,2,9
2598.915451,13518.81672,2308.566697,2308.566697,2829.184491,3288.999397,3628.240397,2562.496129,2,9
2628.357835,15252.94921,2342.713445,2342.713445,2908.161679,3385.830155,3818.320772,2543.045307,2,9
2655.219639,17084.7242,2373.304726,2373.304726,2987.567931,3476.542759,4013.567194,2512.312818,2,9
2680.078621,18955.74694,2399.840142,2399.840142,3067.169541,3564.832323,4216.706971,2470.298662,2,9
2702.934781,20905.40244,2421.170375,2421.170375,3145.646176,3650.698848,4427.740103,2417.002839,2,9
2723.78812,22933.69069,2438.981959,2438.981959,3219.244327,3734.142333,4646.666589,2352.425349,2,9
2742.638637,25040.61169,2452.374627,2452.374627,3290.720158,3815.162779,4873.486429,-2496.520855,2,9
39042.86512,27226.16544,2460.536427,2460.536427,3360.073672,11253.01568,-9554.216125,-3626.348757,2,9
28339.3247,31798.00545,2462.49133,2462.49133,3427.304866,8188.851026,-13516.29379,-4622.502621,2,9
18803.03314,21901.59764,2454.059763,2454.059763,3492.413742,5409.521121,-16797.84769,-5484.982446,2,9
10433.99046,13134.67367,2438.034619,2438.034619,10119.20979,2915.025965,-19398.87785,-6213.788233,2,9
3232.196658,5497.233517,2414.415898,2414.415898,2349.161154,705.3655575,-21319.38425,-6808.919982,2,9
-2802.34827,-1010.722806,2383.203598,2383.203598,-4333.208352,-1219.460101,-22559.36689,-7236.941488,2,9
-7300.18377,-6389.195302,2344.397721,2344.397721,-9927.898731,-2774.889245,-22885.66725,-7517.662607,2,9
-10785.83554,-10250.41454,-26134.81883,-26134.81883,-14434.90998,-4083.170565,-22493.63193,-7690.076995,2,9
-13445.97013,-13142.78317,-25255.08029,-25255.08029,-17854.2421,-5191.347649,-21585.14824,-7783.93506,2,9
-15405.44248,-15261.32553,-24361.29757,-24361.29757,-19766.82056,-6128.482523,-20354.20494,-7832.017993,2,9
-16510.99378,-16739.50156,-23453.47067,-23453.47067,-20793.85678,-6832.459804,-18973.35997,-7861.904049,2,9
-16954.92215,-17437.9819,-22531.5996,-22531.5996,-20896.59334,-7351.078462,-17619.1419,-7887.985891,2,9
-16919.63516,-17547.29872,-21595.68436,-21595.68436,-20343.39847,-7722.730523,-16392.47388,-7926.541702,2,9
-16564.90608,-17247.5487,-20615.04062,-20615.04062,-19385.29621,-7986.867699,-15384.2425,-7979.903415,2,9
-16056.84503,-16693.74643,-19627.41815,-19627.41815,-18237.84072,-8172.619758,-14610.28244,-8051.103575,2,9
-15482.27525,-16040.91803,-18642.02481,-18642.02481,-17106.31255,-8305.146501,-14055.98074,-8130.74914,2,9
-14900.14587,-15368.24072,-17669.57821,-17669.57821,-16101.81919,-8404.56597,-13686.79736,-8173.19273,2,9
-14524.07443,-14743.29014,-16753.34896,-16753.34896,-15290.99643,-8526.709403,-13259.68843,-8202.568284,2,9
-14366.79272,-14345.04592,-15897.97401,-15897.97401,-14708.94663,-8683.657245,-12890.10315,-8217.632847,2,9
-14332.48794,-14193.58649,-15134.5605,-15134.5605,-14315.54235,-8844.289,-12576.09512,-8220.284601,2,9
-14165.16269,-14169.71414,-14458.35384,-14458.35384,-14077.97111,-8935.830298,-12299.88105,-8212.227994,2,9
-14002.99197,-14028.49402,-13884.60756,-13884.60756,-13756.9562,-9000.545913,-12080.03787,-8187.407273,2,9
-13835.00509,-13881.27268,-13396.33033,-13396.33033,-13474.81239,-9037.604373,-11878.97594,-8150.994844,2,9
-13665.89223,-13722.093,-12993.81805,-12993.81805,-13219.58214,-9047.779338,-11702.64488,-8097.550424,2,9
-13516.7859,-13541.26989,-12641.69808,-12641.69808,-12993.93443,-9031.613666,-11517.88542,-8031.804026,2,9
-13345.89506,-13357.9896,-12330.47124,-12330.47124,-12815.64035,-8991.212217,-11320.17956,-7948.626389,2,9
-13155.90493,-13147.93789,-12046.7188,-12046.7188,-12639.45734,-8931.623183,-11112.60816,-7852.264175,2,9
-12947.90093,-12926.14385,-11806.28911,-11806.28911,-12464.13557,-8849.45291,-10887.59979,-7739.10503,2,9
-12711.49599,-12679.35943,-11574.87235,-11574.87235,-12286.90082,-8752.042918,-10654.4058,-7614.521699,2,9
-12448.68939,-12416.98003,-11364.89576,-11364.89576,-12092.51912,-8635.7726,-10413.8796,-7476.860738,2,9
-12155.18387,-12130.45633,-11153.1397,-11153.1397,-11883.70313,-8503.976238,-10156.20163,-7332.628494,2,9
-11840.86764,-11828.74398,-10946.8576,-10946.8576,-11649.14569,-8356.912912,-9891.424943,-7181.240757,2,9
-11503.33196,-11507.78989,-10728.00108,-10728.00108,-11395.46718,-8197.53113,-9612.988778,-7029.44042,2,9
-11156.31317,-11176.24534,-10506.97131,-10506.97131,-11119.6143,-8026.355326,-9331.513836,-6878.873633,2,9
-10805.23759,-10833.58364,-10270.28337,-10270.28337,-10833.64688,-7847.219212,-9048.345244,-6733.209271,2,9
-10445.41013,-10488.23338,-10025.70629,-10025.70629,-10540.63066,-7661.445328,-8769.56411,-6591.073417,2,9
-10088.70354,-10140.71306,-9770.341721,-9770.341721,-10234.20554,-7474.085499,-8496.29521,-6453.686688,2,9
-9730.856343,-9799.041101,-9510.701227,-9510.701227,-9925.484135,-7285.907091,-8233.099341,-6318.355687,2,9
