Time_aligned_s,Chan.1 - Raw (mV),Chan.2 - Raw (mV),Chan.3 - Raw (mV),Chan.4 - Raw (mV),Chan.5 - Raw (mV),Chan.6 - Raw (mV),Chan.7 - Raw (mV),Chan.8 - Raw (mV),Stress_Type,Period
14,1308.1,1095.7,780,780,1040.8,2001.6,1174.3,1404.2,0,12
14.5,1308.1,1171.2,780,780,1040.8,2001.6,1246.9,1404.2,0,12
15,1384.7,1171.2,855.7,855.7,1129,2028.9,1246.9,1464.8,0,12
15.5,1384.7,1222.4,855.7,855.7,1214.8,2028.9,1343.7,1464.8,0,12
16,1429.7,1222.4,950.2,950.2,1214.8,2116.9,1343.7,1541.6,0,12
16.5,1429.7,1314.4,950.2,950.2,1286.9,2116.9,1389,1541.6,0,12
17,1531.1,1314.4,1006,1006,1286.9,2175.3,1389,1606.3,0,12
17.5,1531.1,1385.5,1092.6,1092.6,1362.2,2175.3,1460.3,1606.3,0,12
18,1604.5,1385.5,1092.6,1092.6,1362.2,2229,1460.3,1676.3,0,12
18.5,1604.5,1452.1,1153.8,1153.8,1415.3,2229,1530.6,1676.3,0,12
19,1674.3,1452.1,1153.8,1153.8,1415.3,2286.2,1530.6,1754.3,0,12
19.5,1674.3,1522.4,1225.6,1225.6,1514.9,2286.2,1596.4,1754.3,0,12
20,1740.7,1522.4,1225.6,1225.6,1514.9,2340.5,1666.3,1830.4,0,12
20.5,1740.7,1589.3,1295.4,1295.4,1587.3,2340.5,1666.3,1908.8,0,12
21,1817.7,1589.3,1295.4,1295.4,1587.3,2396.6,1729.6,1908.8,0,12
21.5,1817.7,1653.8,1362.9,1362.9,1660.2,2396.6,1729.6,1985.8,0,12
22,1881.1,1653.8,1362.9,1362.9,1660.2,2466.7,1796.7,1985.8,0,12
22.5,1881.1,1703.2,1434.6,1434.6,1729.1,2466.7,1796.7,2062.7,0,12
23,1937.6,1703.2,1434.6,1434.6,1729.1,2504.3,1854.7,2062.7,0,12
23.5,2012.7,1792,1500.3,1500.3,1801.9,2504.3,1854.7,2222,0,12
24,2012.7,1792,1500.3,1500.3,1801.9,2565.2,1922.4,2222,0,12
24.5,2078.3,1849.1,1566.2,1566.2,1872.1,2565.2,1922.4,2406.6,0,12
25,2078.3,1912.3,1566.2,1566.2,1872.1,2621.1,1982.5,2406.6,0,12
25.5,2151.8,1912.3,1635.5,1635.5,1931.9,2621.1,1982.5,2530.9,0,12
26,2151.8,1970.9,1635.5,1635.5,1931.9,2670.8,2040.3,2530.9,0,12
26.5,2196.7,1970.9,1697,1697,2000.2,2723.8,2040.3,2649,0,12
27,2196.7,2038.4,1697,1697,2000.2,2723.8,2107.2,2649,0,12
27.5,2267.2,2038.4,1758.1,1758.1,2072.1,2788.5,2107.2,2731.4,0,12
28,2267.2,2092.8,1758.1,1758.1,2150.7,2788.5,2166.8,2731.4,0,12
28.5,2325.8,2092.8,1827.7,1827.7,2150.7,2834.8,2166.8,2792.5,0,12
29,2325.8,2159.9,1827.7,1827.7,2185.3,2834.8,2230.3,2792.5,0,12
29.5,2394.1,2159.9,1886.6,1886.6,2185.3,2884.7,2230.3,2838,0,12
30,2394.1,2216.2,1886.6,1886.6,2268.2,2884.7,2287.1,2838,0,12
30.5,2457.1,2216.2,1961.1,1961.1,2268.2,2938.4,2287.1,2901.6,0,12
31,2457.1,2280,2015.6,2015.6,2332.6,2938.4,2342.9,2901.6,0,12
31.5,2512.2,2280,2015.6,2015.6,2332.6,2989.7,2342.9,2948.2,0,12
32,2512.2,2330.9,2068.6,2068.6,2395.9,2989.7,2406.1,2948.2,0,12
32.5,2575.8,2330.9,2068.6,2068.6,2395.9,3045,2406.1,2995.1,0,12
33,2575.8,2393.7,2130.9,2130.9,2461.6,3045,2464.8,2995.1,0,12
33.5,2636.2,2393.7,2130.9,2130.9,2461.6,3092.4,2464.8,3045,0,12
34,2636.2,2446.3,2187,2187,2524.7,3092.4,2518.9,3336.9,0,12
34.5,2689.6,2446.3,2187,2187,2524.7,3115.1,2682.5,3336.9,0,12
35,2689.6,2617.5,2246.9,2246.9,2580.6,3115.1,2682.5,3336.9,0,12
35.5,2932.5,2617.5,2246.9,2246.9,2580.6,3115.1,2682.5,3336.9,0,12
36,2932.5,2617.5,2303.5,2303.5,2641.1,3115.1,2682.5,3336.9,0,12
36.5,2932.5,2617.5,2303.5,2303.5,2641.1,3115.1,2682.5,-857.7,0,12
37,2932.5,2617.5,2358.8,2358.8,2700.1,-1224.4,-15946.5,-857.7,0,12
37.5,2932.5,-15581.9,2358.8,2358.8,2700.1,-1224.4,-15946.5,-857.7,0,12
38,-25364.6,-15581.9,2416.4,2416.4,2763.6,-1346.4,-15946.5,-901.5,0,12
38.5,-25364.6,-15430,2416.4,2416.4,2763.6,-1346.4,-15700.3,-901.5,0,12
39,-22824.4,-15430,2471.7,2471.7,2763.6,-1399.1,-15700.3,-1011.4,0,12
39.5,-22824.4,-14964,2471.7,2471.7,2763.6,-1399.1,-15190.1,-1011.4,0,12
40,-20577.1,-14964,2657.3,2657.3,2763.6,-1540.8,-15190.1,-1090.1,0,12
40.5,-20577.1,-14335.4,2657.3,2657.3,-24936.6,-1540.8,-14487.6,-1090.1,0,12
41,-18574.8,-14335.4,2657.3,2657.3,-24936.6,-1785.1,-14487.6,-1032.3,0,12
41.5,-18574.8,-13623.5,2657.3,2657.3,-22661.5,-1785.1,-13720.4,-1032.3,0,12
42,-16917.8,-13623.5,2657.3,2657.3,-22661.5,-1773.7,-13720.4,-995,0,12
42.5,-16917.8,-12900.2,-20358.6,-20358.6,-20663.5,-1773.7,-12967.5,-995,0,12
43,-15402.6,-12900.2,-20358.6,-20358.6,-20663.5,-1708.6,-12967.5,-899.8,0,12
43.5,-15402.6,-12230.1,-19178.8,-19178.8,-18775.8,-1708.6,-12252,-899.8,0,12
44,-14131.7,-12230.1,-19178.8,-19178.8,-18775.8,-1626.8,-12252,-762.6,0,12
44.5,-14131.7,-11696.2,-17845.8,-17845.8,-17125.4,-1626.8,-11687.2,-762.6,0,12
45,-13164.2,-11696.2,-17845.8,-17845.8,-17125.4,-1513,-11687.2,-668.7,0,12
45.5,-13164.2,-11276.1,-16446,-16446,-15701.4,-1513,-11258.1,-668.7,0,12
46,-12494.5,-11276.1,-16446,-16446,-15701.4,-1412.5,-11258.1,-607.9,0,12
46.5,-12494.5,-11017.9,-15191.9,-15191.9,-14383,-1412.5,-10995.7,-607.9,0,12
47,-12005.1,-11017.9,-15191.9,-15191.9,-14383,-1346.3,-10995.7,-554.6,0,12
47.5,-12005.1,-10617.8,-14065.9,-14065.9,-13391.5,-1346.3,-10590.7,-554.6,0,12
48,-11436.2,-10617.8,-14065.9,-14065.9,-13391.5,-1297.2,-10590.7,-526.6,0,12
48.5,-11436.2,-10402,-13124.1,-13124.1,-12722.6,-1297.2,-10395.1,-526.6,0,12
49,-11181,-10402,-13124.1,-13124.1,-12722.6,-1255.7,-10395.1,-478.5,0,12
49.5,-11181,-10220.2,-12338.1,-12338.1,-12150.2,-1255.7,-10175.4,-478.5,0,12
50,-10825,-10220.2,-12338.1,-12338.1,-12150.2,-1207.2,-9756.4,-441.6,0,12
50.5,-10825,-9829.2,-11726.8,-11726.8,-11670.8,-1207.2,-9756.4,-441.6,0,12
51,-10310.7,-9829.2,-11726.8,-11726.8,-11670.8,-1164.7,-9281.5,-405.9,0,12
51.5,-10310.7,-9362.2,-11380.9,-11380.9,-11285.6,-1164.7,-9281.5,-368.9,0,12
52,-9789.1,-9362.2,-11380.9,-11380.9,-11285.6,-1129,-8818.9,-368.9,0,12
52.5,-9789.1,-8920.9,-10923.3,-10923.3,-11014.1,-1129,-8818.9,-322.6,0,12
53,-9274.4,-8920.9,-10923.3,-10923.3,-11014.1,-1076.8,-8385.9,-322.6,0,12
53.5,-8786.2,-8467.5,-10698.4,-10698.4,-10556.9,-1076.8,-8385.9,-285.4,0,12
54,-8786.2,-8051.9,-10698.4,-10698.4,-10556.9,-1031.1,-7962.1,-285.4,0,12
54.5,-8322,-8051.9,-10402.1,-10402.1,-10037.9,-989.1,-7962.1,-246.1,0,12
55,-8322,-7657,-10402.1,-10402.1,-10037.9,-989.1,-7564.2,-246.1,0,12
55.5,-7880.3,-7657,-9905.2,-9905.2,-9515.5,-931.2,-7564.2,-202.2,0,12
56,-7880.3,-7283.9,-9905.2,-9905.2,-9515.5,-931.2,-7198,-202.2,0,12
56.5,-7465.5,-7283.9,-9406.4,-9406.4,-9026.5,-898.6,-7198,-125,0,12
57,-7465.5,-6916.1,-9406.4,-9406.4,-8558.6,-898.6,-6809.9,-125,0,12
57.5,-7046.7,-6916.1,-8920.7,-8920.7,-8558.6,-855.6,-6809.9,-130.5,0,12
58,-7046.7,-6583.4,-8920.7,-8920.7,-8117,-855.6,-6494.5,-130.5,0,12
58.5,-6695,-6583.4,-8461.1,-8461.1,-8117,-815.1,-6494.5,-92.9,0,12
59,-6695,-6259.9,-8023.8,-8023.8,-7695.7,-815.1,-6164.4,-92.9,0,12
59.5,-6351.5,-6259.9,-8023.8,-8023.8,-7695.7,-766.4,-6164.4,-52.5,0,12
60,-6351.5,-5947.8,-7614.5,-7614.5,-7294.7,-766.4,-5861.5,-52.5,0,12
60.5,-6008.6,-5947.8,-7614.5,-7614.5,-7294.7,-711.8,-5861.5,-15.9,0,12
61,-6008.6,-5653.6,-7224.3,-7224.3,-6917.4,-711.8,-5569.6,-15.9,0,12
61.5,-5698.4,-5653.6,-7224.3,-7224.3,-6917.4,-667.5,-5569.6,17.9,0,12
62,-5698.4,-5366.6,-6831.4,-6831.4,-6566.1,-667.5,-5285.7,17.9,0,12
62.5,-5398,-5366.6,-6831.4,-6831.4,-6566.1,-627.1,-5285.7,61.8,0,12
63,-5398,-5104,-6500.2,-6500.2,-6212,-627.1,-5015.5,61.8,0,12
63.5,-5108.2,-5104,-6500.2,-6500.2,-6212,-580.7,-4758.5,101,0,12
64,-5108.2,-4854.9,-6175.8,-6175.8,-5895,-580.7,-4758.5,141.4,0,12
64.5,-4845.7,-4854.9,-6175.8,-6175.8,-5895,-530.7,-4515.7,141.4,0,12
65,-4845.7,-4601.6,-5853.5,-5853.5,-5590.4,-530.7,-4515.7,180.4,0,12
65.5,-4577.1,-4601.6,-5853.5,-5853.5,-5590.4,-480.8,-4274.8,180.4,0,12
66,-4577.1,-4361.8,-5555.6,-5555.6,-5298.2,-480.8,-4274.8,213.6,0,12
66.5,-4330.9,-4361.8,-5555.6,-5555.6,-5298.2,-432.1,-4051,213.6,0,12
67,-4330.9,-4138.5,-5261.4,-5261.4,-5012.6,-432.1,-4051,258.6,0,12
67.5,-4096.1,-4138.5,-5261.4,-5261.4,-5012.6,-379.7,-3834.2,258.6,0,12
68,-3866.7,-3926,-4996,-4996,-4750.1,-323.6,-3834.2,294.8,0,12
68.5,-3866.7,-3715.1,-4996,-4996,-4750.1,-323.6,-3621.7,294.8,0,12
69,-3644.7,-3715.1,-4732.2,-4732.2,-4493.2,-278.4,-3621.7,334.5,0,12
69.5,-3644.7,-3516.6,-4732.2,-4732.2,-4248.4,-278.4,-3431.1,334.5,0,12
70,-3437.6,-3516.6,-4485.3,-4485.3,-4248.4,-229.4,-3431.1,372.2,0,12
70.5,-3437.6,-3323.1,-4485.3,-4485.3,-4019.8,-229.4,-3241,372.2,0,12
71,-3241.6,-3323.1,-4248.1,-4248.1,-4019.8,-156.8,-3241,390.8,0,12
71.5,-3241.6,-3160.4,-4025.2,-4025.2,-3794.9,-156.8,-3049.8,390.8,0,12
72,-3009,-3160.4,-4025.2,-4025.2,-3794.9,-125.3,-3049.8,455.4,0,12
72.5,-3009,-2957.9,-3803.9,-3803.9,-3584,-125.3,-2878,455.4,0,12
73,-2857.6,-2957.9,-3803.9,-3803.9,-3584,-72.2,-2878,493.4,0,12
73.5,-2857.6,-2786.3,-3606,-3606,-3381,-72.2,-2702.1,493.4,0,12
74,-2680.8,-2786.3,-3606,-3606,-3381,-17.4,-2702.1,535.3,0,12
74.5,-2680.8,-2621.4,-3400.3,-3400.3,-3175.8,-17.4,-2538.9,535.3,0,12
75,-2507.6,-2621.4,-3400.3,-3400.3,-3175.8,37.9,-2538.9,581.4,0,12
75.5,-2507.6,-2454.5,-3207.3,-3207.3,-2989.7,37.9,-2376.6,581.4,0,12
76,-2336.2,-2454.5,-3207.3,-3207.3,-2989.7,93.7,-2376.6,626.2,0,12
76.5,-2336.2,-2300,-2994.9,-2994.9,-2806.4,93.7,-2224.9,658.7,0,12
77,-2179,-2300,-2994.9,-2994.9,-2806.4,149.5,-2224.9,658.7,0,12
77.5,-2179,-2147,-2845.2,-2845.2,-2631.5,149.5,-2066.8,700.2,0,12
78,-2023.8,-2147,-2845.2,-2845.2,-2631.5,201.8,-1923.9,700.2,0,12
78.5,-2023.8,-2003.3,-2669.7,-2669.7,-2453.6,201.8,-1923.9,729.8,0,12
79,-1875.2,-2003.3,-2669.7,-2669.7,-2453.6,268.9,-1786.2,729.8,0,12
79.5,-1875.2,-1863,-2513.8,-2513.8,-2288.8,268.9,-1786.2,782.2,0,12
80,-1725,-1863,-2513.8,-2513.8,-2288.8,315.4,-1646,782.2,0,12
80.5,-1725,-1724.8,-2347.5,-2347.5,-2133.4,238.2,-1646,711.2,0,12
81,-1586.7,-1724.8,-2347.5,-2347.5,-2133.4,238.2,-1388,711.2,0,12
81.5,-1399.7,-1612.9,-2196.1,-2196.1,-1978.2,425.4,-1388,868.2,0,12
82,-1399.7,-1457.8,-2196.1,-2196.1,-1978.2,425.4,-1384.7,868.2,0,12
82.5,-1319.3,-1457.8,-2042.3,-2042.3,-1833.9,488,-1384.7,905.8,0,12
83,-1319.3,-1331.2,-2042.3,-2042.3,-1833.9,488,-1259.6,905.8,0,12
83.5,-1190.4,-1331.2,-1899.6,-1899.6,-1684.5,538.5,-1259.6,949.6,0,12
84,-1190.4,-1211.5,-1899.6,-1899.6,-1458,538.5,-1136.4,949.6,0,12
84.5,-1066.3,-1211.5,-1763.6,-1763.6,-1458,593,-1136.4,993.1,0,12
85,-1066.3,-1093.6,-1623.9,-1623.9,-1406.1,593,-1017.2,993.1,0,12
85.5,-941.6,-1093.6,-1623.9,-1623.9,-1406.1,642,-1017.2,1031.5,0,12
86,-941.6,-978.5,-1397.7,-1397.7,-1276.4,642,-893.8,1031.5,0,12
86.5,-831.9,-978.5,-1397.7,-1397.7,-1276.4,711.9,-893.8,1068.9,0,12
87,-831.9,-861.6,-1363.3,-1363.3,-1145.3,711.9,-789.1,1068.9,0,12
87.5,-720.9,-861.6,-1363.3,-1363.3,-1145.3,762.7,-789.1,1120.6,0,12
88,-720.9,-753.6,-1242.2,-1242.2,-1021.8,762.7,-682.6,1120.6,0,12
88.5,-596.9,-753.6,-1242.2,-1242.2,-1021.8,816.5,-682.6,1161.6,0,12
89,-596.9,-645.5,-1120.2,-1120.2,-902,816.5,-574.6,1203.1,0,12
89.5,-490.2,-645.5,-1120.2,-1120.2,-902,875.4,-574.6,1203.1,0,12
90,-490.2,-543.7,-1001.4,-1001.4,-796.2,875.4,-469.7,1227.8,0,12
90.5,-380.1,-543.7,-1001.4,-1001.4,-796.2,912.7,-469.7,1227.8,0,12
91,-380.1,-413.4,-889.1,-889.1,-662.3,912.7,-392.2,1291,0,12
91.5,-264.8,-413.4,-889.1,-889.1,-662.3,986.6,-267.6,1291,0,12
92,-264.8,-341.9,-774.8,-774.8,-547.5,986.6,-267.6,1334.9,0,12
92.5,-174.3,-341.9,-774.8,-774.8,-547.5,1045.1,-169.1,1334.9,0,12
93,-174.3,-240.9,-669.9,-669.9,-441.6,1045.1,-169.1,1376.2,0,12
93.5,-70.4,-240.9,-669.9,-669.9,-441.6,1099.7,-73.8,1376.2,0,12
94,-70.4,-149.9,-562.8,-562.8,-334.3,1149,-73.8,1419.2,0,12
94.5,26.6,-42.4,-562.8,-562.8,-334.3,1149,20.6,1419.2,0,12
95,114.2,-42.4,-458.9,-458.9,-228.5,1219.2,20.6,1467,0,12
95.5,114.2,39.3,-458.9,-458.9,-228.5,1219.2,107.7,1467,0,12
96,214.2,39.3,-328.1,-328.1,-125.5,1272.3,107.7,1509.8,0,12
96.5,214.2,130.7,-328.1,-328.1,-125.5,1272.3,201.1,1509.8,0,12
97,307.2,130.7,-264.3,-264.3,-24.1,1326.7,201.1,1556,0,12
97.5,307.2,216.2,-264.3,-264.3,-24.1,1326.7,291.1,1556,0,12
98,400.6,216.2,-165.6,-165.6,81.4,1384.3,291.1,1599.8,0,12
98.5,400.6,307.4,-74.6,-74.6,170.6,1384.3,373.3,1599.8,0,12
99,492.7,307.4,-74.6,-74.6,170.6,1439.8,373.3,1648.2,0,12
99.5,492.7,395.8,16.4,16.4,265.4,1439.8,469.4,1648.2,0,12
100,579.5,395.8,16.4,16.4,265.4,1490.7,469.4,1676.3,0,12
100.5,579.5,478,120.2,120.2,356.6,1490.7,546.1,1676.3,0,12
101,674.1,478,120.2,120.2,356.6,1558,546.1,1734.6,0,12
101.5,674.1,556,198.9,198.9,449.3,1558,634.5,1734.6,0,12
102,747,556,198.9,198.9,449.3,1599.3,634.5,1784.4,0,12
102.5,747,635.6,286.8,286.8,538.2,1599.3,706.8,1819.3,0,12
103,831.5,635.6,286.8,286.8,538.2,1667.2,706.8,1819.3,0,12
103.5,831.5,713.6,369.5,369.5,627.7,1667.2,789.3,1868.2,0,12
104,910.6,713.6,369.5,369.5,627.7,1722.9,789.3,1868.2,0,12
104.5,910.6,797.9,453.1,453.1,709.3,1722.9,870.5,1897.3,0,12
105,991,797.9,453.1,453.1,709.3,1746.9,938.6,1897.3,0,12
105.5,991,893.1,534.5,534.5,791.4,1746.9,938.6,1960,0,12
106,1075,893.1,534.5,534.5,791.4,1835.4,1020.4,1960,0,12
106.5,1075,953.9,618.6,618.6,885.1,1835.4,1020.4,1992.3,0,12
107,1150.2,953.9,618.6,618.6,885.1,1886.6,1093.8,1992.3,0,12
107.5,1150.2,1023.2,691.2,691.2,963.7,1950.9,1093.8,2047.9,0,12
108,1215.5,1099.3,691.2,691.2,963.7,1950.9,1172.1,2047.9,0,12
108.5,1303.7,1099.3,777.2,777.2,1044.9,2003.3,1172.1,2096,0,12
109,1303.7,1174.4,777.2,777.2,1044.9,2003.3,1244.1,2096,0,12
109.5,1379.3,1174.4,850.1,850.1,1124.2,2084.1,1244.1,2126,0,12
110,1379.3,1253,850.1,850.1,1124.2,2084.1,1317.4,2126,0,12
110.5,1445.2,1253,947.9,947.9,1200.1,2116.2,1317.4,2187.1,0,12
111,1445.2,1314.7,1002.2,1002.2,1280,2116.2,1387.3,2187.1,0,12
111.5,1525.6,1314.7,1002.2,1002.2,1280,2171.6,1387.3,2230.1,0,12
112,1525.6,1383.4,1094.6,1094.6,1280,2171.6,1455.4,2230.1,0,12
112.5,1598,1383.4,1094.6,1094.6,1280,2227.5,1455.4,2278.7,0,12
113,1598,1452.4,1146.2,1146.2,1417.1,2227.5,1526,2278.7,0,12
113.5,1667.2,1452.4,1146.2,1146.2,1417.1,2283.7,1526,2322.8,0,12
114,1667.2,1520.5,1219.3,1219.3,1507,2283.7,1593.1,2322.8,0,12
114.5,1738.6,1520.5,1219.3,1219.3,1507,2340.7,1593.1,2368.6,0,12
115,1738.6,1586.8,1307.5,1307.5,1579,2340.7,1660.4,2368.6,0,12
115.5,1808.3,1586.8,1307.5,1307.5,1579,2393.6,1660.4,2410.3,0,12
116,1808.3,1652.1,1358.9,1358.9,1654.2,2393.6,1723.6,2450.2,0,12
116.5,1874,1652.1,1358.9,1358.9,1654.2,2438.2,1723.6,2450.2,0,12
117,1874,1709.2,1428.7,1428.7,1724.4,2438.2,1791.1,2510,0,12
117.5,1937.9,1709.2,1428.7,1428.7,1724.4,2505.9,1791.1,2510,0,12
118,1937.9,1790.6,1497.7,1497.7,1791.7,2505.9,1849.5,2547.8,0,12
118.5,2005.8,1790.6,1497.7,1497.7,1791.7,2556.7,1916.6,2547.8,0,12
119,2005.8,1845.1,1564.3,1564.3,1864.6,2556.7,1916.6,2584.5,0,12
119.5,2073.7,1845.1,1564.3,1564.3,1864.6,2613.6,1989,2584.5,0,12
120,2073.7,1908.2,1630.5,1630.5,1927.9,2613.6,1989,2624.7,0,12
120.5,2124.3,1908.2,1630.5,1630.5,1927.9,2648.3,2034.1,2624.7,0,12
121,2124.3,1972.7,1692.8,1692.8,1997.6,2648.3,2034.1,2680.7,0,12
121.5,2189.9,1972.7,1692.8,1692.8,1997.6,2719.5,2101.6,2680.7,0,12
122,2189.9,2033.8,1749,1749,2069.2,2768.9,2101.6,2727,0,12
122.5,2259.8,2087.7,1749,1749,2069.2,2768.9,2163.3,2727,0,12
123,2320.9,2087.7,1818.1,1818.1,2122.1,2825.7,2163.3,2772,0,12
123.5,2320.9,2156.4,1818.1,1818.1,2122.1,2825.7,2223,2772,0,12
124,2387,2156.4,1880.8,1880.8,2181.9,2877.4,2223,2811.2,0,12
124.5,2387,2215.6,1950.8,1950.8,2259.8,2877.4,2282.2,2811.2,0,12
125,2451.4,2215.6,1950.8,1950.8,2259.8,2937.3,2282.2,2865.9,0,12
125.5,2451.4,2274.4,1999.5,1999.5,2323.6,2937.3,2339.4,2865.9,0,12
126,2502.9,2274.4,1999.5,1999.5,2323.6,2986.8,2339.4,2902.5,0,12
126.5,2502.9,2329.2,2061.1,2061.1,2387.1,2986.8,2396.5,2902.5,0,12
127,2567.7,2329.2,2061.1,2061.1,2387.1,3037.8,2396.5,2951.6,0,12
127.5,2567.7,2387.1,2117.8,2117.8,2448.6,3037.8,2457.5,2951.6,0,12
128,2627.5,2387.1,2117.8,2117.8,2448.6,3088.8,2457.5,2993.5,0,12
128.5,2627.5,2441,2181.9,2181.9,2514.5,3088.8,2513.2,2993.5,0,12
129,2680.6,2441,2181.9,2181.9,2514.5,3139.4,2513.2,3226.5,0,12
129.5,2680.6,2200.8,2237.2,2237.2,2569.1,3139.4,2721.9,3226.5,0,12
130,2441.1,2200.8,2237.2,2237.2,2569.1,3139.4,2721.9,3226.5,0,12
130.5,2441.1,2200.8,2295.3,2295.3,2631.9,3139.4,2721.9,3226.5,0,12
131,2441.1,2200.8,2295.3,2295.3,2631.9,3139.4,2721.9,-935.3,0,12
131.5,2441.1,2200.8,2349.2,2349.2,2689,-1245.5,2721.9,-935.3,0,12
132,2441.1,-10314.7,2349.2,2349.2,2689,-1245.5,-10385.8,-935.3,0,12
132.5,-23119.9,-10314.7,2408.6,2408.6,2931.2,-1369.9,-10385.8,-973.1,0,12
133,-23119.9,-10818.5,2408.6,2408.6,2931.2,-1369.9,-10875.7,-973.1,0,12
133.5,-21252.8,-10818.5,2456.3,2456.3,2931.2,-1410.8,-10875.7,-1071,0,12
134,-21252.8,-11024.7,2456.3,2456.3,2931.2,-1410.8,-11079.8,-1071,0,12
134.5,-19465.9,-11024.7,2194.9,2194.9,2931.2,-1558.4,-11079.8,-1214,0,12
135,-19465.9,-11029.2,2194.9,2194.9,-20383.7,-1558.4,-11089.8,-1214,0,12
135.5,-17800.4,-11029.2,2194.9,2194.9,-20383.7,-1558.4,-11089.8,-1163.5,0,12
136,-17800.4,-11029.2,2194.9,2194.9,-19381,-1812.8,-10950,-1163.5,0,12
136.5,-17800.4,-10921.3,2194.9,2194.9,-19381,-1808.9,-10950,-1106,0,12
137,-16313.9,-10763.3,-13247.1,-13247.1,-18168.3,-1808.9,-10738.9,-1106,0,12
137.5,-14982.9,-10763.3,-13247.1,-13247.1,-18168.3,-1742.5,-10738.9,-1022.5,0,12
138,-14982.9,-10509.9,-13426.1,-13426.1,-16920.4,-1742.5,-10462.2,-1022.5,0,12
138.5,-13811.9,-10509.9,-13426.1,-13426.1,-16920.4,-1665.6,-10462.2,-871.8,0,12
139,-13811.9,-10305.6,-13279,-13279,-16920.4,-1665.6,-10253,-871.8,0,12
139.5,-12913.9,-10305.6,-13279,-13279,-15722.1,-1555.4,-10253,-766.6,0,12
140,-12913.9,-10123.7,-12928.3,-12928.3,-14559.7,-1555.4,-10091.6,-766.6,0,12
140.5,-12295.4,-10123.7,-12928.3,-12928.3,-14559.7,-1450.7,-10091.6,-693.7,0,12
141,-12295.4,-9972.9,-12444.2,-12444.2,-13521.2,-1450.7,-9926,-693.7,0,12
141.5,-11849.9,-9972.9,-12444.2,-12444.2,-13521.2,-1379.3,-9926,-645.4,0,12
142,-11849.9,-9731.4,-11943.7,-11943.7,-12742.6,-1379.3,-9700.9,-645.4,0,12
142.5,-11309.1,-9731.4,-11943.7,-11943.7,-12742.6,-1340.9,-9700.9,-605.9,0,12
143,-11309.1,-9646.2,-11519.9,-11519.9,-12169.5,-1340.9,-9623.1,-605.9,0,12
143.5,-11061.9,-9646.2,-11519.9,-11519.9,-12169.5,-1300,-9623.1,-564.4,0,12
144,-11061.9,-9533.5,-11126.3,-11126.3,-11738.6,-1300,-9490,-564.4,0,12
144.5,-10727.7,-9533.5,-11126.3,-11126.3,-11738.6,-1254.3,-9490,-524,0,12
145,-10727.7,-9180,-10756.2,-10756.2,-11261.2,-1254.3,-9105.1,-482.2,0,12
145.5,-10229.9,-9180,-10756.2,-10756.2,-11261.2,-1207,-9105.1,-482.2,0,12
