Time_aligned_s,Chan.1 - Raw (mV),Chan.2 - Raw (mV),Chan.3 - Raw (mV),Chan.4 - Raw (mV),Chan.5 - Raw (mV),Chan.6 - Raw (mV),Chan.7 - Raw (mV),Chan.8 - Raw (mV),Stress_Type,Period
14,1307.6,1101.3,995.8,995.8,1197.2,1511.3,1455.4,1398.1,1,0
14.5,1383.1,1174.2,995.8,995.8,1284.5,1584.6,1455.4,1398.1,1,0
15,1383.1,1174.2,1089.5,1089.5,1284.5,1584.6,1528.1,1440.7,1,0
15.5,1479.8,1267,1089.5,1089.5,1363.8,1664.7,1528.1,1440.7,1,0
16,1479.8,1267,1144.4,1144.4,1363.8,1732.1,1594,1533,1,0
16.5,1532.4,1318.1,1144.4,1144.4,1456.1,1732.1,1594,1533,1,0
17,1532.4,1318.1,1215.8,1215.8,1456.1,1802.6,1661.3,1606.5,1,0
17.5,1604.5,1388.5,1215.8,1215.8,1512.8,1802.6,1661.3,1606.5,1,0
18,1604.5,1388.5,1286.8,1286.8,1512.8,1874,1730.5,1671.6,1,0
18.5,1675.7,1461.6,1359.7,1359.7,1588.6,1874,1730.5,1671.6,1,0
19,1675.7,1530.2,1359.7,1359.7,1658.1,1940.2,1788.5,1736.9,1,0
19.5,1747.9,1530.2,1426.9,1426.9,1658.1,1940.2,1788.5,1736.9,1,0
20,1747.9,1593.2,1426.9,1426.9,1732.8,2013.9,1861.7,1804.6,1,0
20.5,1817.2,1593.2,1498.4,1498.4,1732.8,2013.9,1861.7,1866.5,1,0
21,1817.2,1663.7,1498.4,1498.4,1801,2081.7,1923,1866.5,1,0
21.5,1884.1,1663.7,1562.4,1562.4,1801,2081.7,1923,1930.8,1,0
22,1884.1,1733.1,1562.4,1562.4,1871.1,2159.3,1997.5,1930.8,1,0
22.5,1946.8,1733.1,1630.7,1630.7,1871.1,2159.3,1997.5,1999.8,1,0
23,1946.8,1788,1630.7,1630.7,1947.1,2209.8,2042.6,1999.8,1,0
23.5,2017.5,1788,1696.5,1696.5,1947.1,2209.8,2042.6,2062,1,0
24,2087,1859.6,1696.5,1696.5,2012.7,2284.5,2112.3,2062,1,0
24.5,2087,1859.6,1758.9,1758.9,2012.7,2284.5,2112.3,2115.6,1,0
25,2162.6,1926.4,1758.9,1758.9,2076.7,2351,2172.4,2115.6,1,0
25.5,2162.6,1926.4,1820.5,1820.5,2076.7,2351,2234.2,2174.5,1,0
26,2203.5,1988.2,1820.5,1820.5,2153,2399,2234.2,2174.5,1,0
26.5,2203.5,1988.2,1886,1886,2153,2399,2291.1,2248.1,1,0
27,2275.1,2045.2,1886,1886,2196.1,2478.9,2291.1,2248.1,1,0
27.5,2275.1,2045.2,1948.9,1948.9,2196.1,2478.9,2352.8,2305.4,1,0
28,2344.4,2103.6,1948.9,1948.9,2275,2542.4,2352.8,2305.4,1,0
28.5,2344.4,2103.6,2019.6,2019.6,2275,2542.4,2412.5,2366.8,1,0
29,2403.8,2172.8,2019.6,2019.6,2342.1,2606.7,2412.5,2366.8,1,0
29.5,2403.8,2172.8,2070.3,2070.3,2342.1,2606.7,2473.6,2424.7,1,0
30,2464.6,2229.7,2128,2128,2402.5,2671.8,2473.6,2424.7,1,0
30.5,2464.6,2229.7,2128,2128,2402.5,2734.9,2527.7,2493.7,1,0
31,2527.7,2287.1,2189.4,2189.4,2467.2,2734.9,2527.7,2493.7,1,0
31.5,2527.7,2345.1,2189.4,2189.4,2467.2,2792.9,2325.1,2545.7,1,0
32,2583.2,2345.1,2247.3,2247.3,2522.4,2792.9,2325.1,2545.7,1,0
32.5,2583.2,2407.8,2247.3,2247.3,2589.7,2856,2325.1,2602.7,1,0
33,2648.5,2407.8,2305,2305,2589.7,2856,2325.1,2602.7,1,0
33.5,2648.5,2465.9,2305,2305,2653.4,2918.6,2325.1,2660.1,1,0
34,2702.5,2465.9,2361.6,2361.6,2653.4,2918.6,-21071.9,2660.1,1,0
34.5,2702.5,2410.4,2361.6,2361.6,2709.9,2943.7,-21071.9,2495.1,1,0
35,2697.8,2410.4,2417.7,2417.7,2709.9,2943.7,-19883.3,2495.1,1,0
35.5,2697.8,2410.4,2417.7,2417.7,2457.2,2943.7,-19883.3,2495.1,1,0
36,2697.8,2410.4,2470.3,2470.3,2457.2,2943.7,-19883.3,2495.1,1,0
36.5,2697.8,2410.4,2470.3,2470.3,2457.2,2943.7,-18542.1,-3272.3,1,0
37,-24861,-18766,2245.2,2245.2,2457.2,-3438.5,-18542.1,-3272.3,1,0
37.5,-24861,-18766,2245.2,2245.2,2457.2,-3438.5,-17161.7,-3272.3,1,0
38,-24861,-17840,2245.2,2245.2,-23636,-3927.1,-17161.7,-3739.1,1,0
38.5,-22595.7,-17840,2245.2,2245.2,-23636,-3927.1,-15893,-3739.1,1,0
39,-22595.7,-17840,2245.2,2245.2,-21793.6,-3927.1,-15893,-4139.5,1,0
39.5,-20437.2,-16752.6,-20689,-20689,-21793.6,-4365.4,-14720.4,-4139.5,1,0
40,-20437.2,-16752.6,-20689,-20689,-21793.6,-4365.4,-14720.4,-4495.9,1,0
40.5,-18517.2,-15601.3,-19477.6,-19477.6,-20022,-4705.5,-13668.7,-4495.9,1,0
41,-18517.2,-15601.3,-19477.6,-19477.6,-20022,-4705.5,-13668.7,-4805.3,1,0
41.5,-16861.5,-14569.4,-18175.9,-18175.9,-18324.6,-5046.2,-12761.9,-4805.3,1,0
42,-16861.5,-14569.4,-18175.9,-18175.9,-18324.6,-5046.2,-12168.3,-5129.2,1,0
42.5,-15431.5,-13636.6,-18175.9,-18175.9,-16831.6,-5247.8,-12168.3,-5129.2,1,0
43,-15431.5,-13636.6,-16820.2,-16820.2,-16831.6,-5247.8,-11770.4,-5331.2,1,0
43.5,-14139.2,-12773.2,-16820.2,-16820.2,-15466.1,-5256.2,-11770.4,-5331.2,1,0
44,-14139.2,-12773.2,-15575.5,-15575.5,-15466.1,-5136.9,-11247.8,-5373.7,1,0
44.5,-13175.1,-12078.5,-15575.5,-15575.5,-14242.1,-5136.9,-11247.8,-5373.7,1,0
45,-13175.1,-12078.5,-14439.7,-14439.7,-14242.1,-5195.9,-10994.5,-5528.4,1,0
45.5,-12475.4,-11552.4,-14439.7,-14439.7,-13282.1,-5195.9,-10994.5,-5528.4,1,0
46,-12475.4,-11552.4,-13448.4,-13448.4,-13282.1,-5174.9,-10718,-5822.9,1,0
46.5,-12009.9,-11202.9,-12664.2,-12664.2,-12636.8,-5174.9,-10718,-5822.9,1,0
47,-12009.9,-10749.8,-12664.2,-12664.2,-12636.8,-4725.2,-10264.4,-5898.5,1,0
47.5,-11443.3,-10749.8,-11993.2,-11993.2,-12072,-4725.2,-10264.4,-5898.5,1,0
48,-11443.3,-10500.3,-11993.2,-11993.2,-11599.5,-4298.2,-9760.6,-5788.4,1,0
48.5,-11183,-10500.3,-11592.7,-11592.7,-11599.5,-4298.2,-9760.6,-5788.4,1,0
49,-11183,-10282.8,-11592.7,-11592.7,-11228.5,-3357.7,-9280.6,-5662.8,1,0
49.5,-10843,-10282.8,-11106.2,-11106.2,-11228.5,-3357.7,-9280.6,-5662.8,1,0
50,-10843,-9891.3,-11106.2,-11106.2,-10966.7,-1467.8,-8795.8,-5532,1,0
50.5,-10342.2,-9891.3,-10863.1,-10863.1,-10966.7,-1467.8,-8795.8,-5391.5,1,0
51,-9817.7,-9412.1,-10863.1,-10863.1,-10532.8,-289.8,-8342.3,-5391.5,1,0
51.5,-9817.7,-9412.1,-10572.6,-10572.6,-10532.8,-289.8,-8342.3,-5216.9,1,0
52,-9291.6,-8934,-10572.6,-10572.6,-10024.3,1.5,-7922.9,-5216.9,1,0
52.5,-9291.6,-8934,-10074.4,-10074.4,-10024.3,1.5,-7922.9,-5100.3,1,0
53,-8813.4,-8483.9,-10074.4,-10074.4,-9470.1,81,-7506,-5100.3,1,0
53.5,-8813.4,-8483.9,-9574.6,-9574.6,-9470.1,81,-7506,-4943.8,1,0
54,-8353.2,-8066.3,-9574.6,-9574.6,-9031.7,215,-7121.5,-4943.8,1,0
54.5,-8353.2,-8066.3,-9072.6,-9072.6,-9031.7,215,-7121.5,-4793.5,1,0
55,-7910.8,-7664.6,-9072.6,-9072.6,-8564.8,390,-6761.6,-4793.5,1,0
55.5,-7910.8,-7664.6,-8609.3,-8609.3,-8564.8,390,-6761.6,-4636.6,1,0
56,-7485.4,-7276.5,-8609.3,-8609.3,-8119.9,507.6,-6419.2,-4636.6,1,0
56.5,-7485.4,-7276.5,-8167.3,-8167.3,-8119.9,507.6,-6090,-4509.6,1,0
57,-7107.8,-6897.5,-8167.3,-8167.3,-7687.7,556.3,-6090,-4509.6,1,0
57.5,-7107.8,-6897.5,-7744.2,-7744.2,-7687.7,708.6,-5781.1,-4318.7,1,0
58,-6730.8,-6570.6,-7744.2,-7744.2,-7304.4,708.6,-5781.1,-4318.7,1,0
58.5,-6730.8,-6570.6,-7348.1,-7348.1,-7304.4,868.4,-5473.8,-4158.1,1,0
59,-6380.1,-6244.7,-6915.8,-6915.8,-6927.6,868.4,-5473.8,-4158.1,1,0
59.5,-6380.1,-6244.7,-6915.8,-6915.8,-6927.6,994.6,-5206.4,-4005.6,1,0
60,-6042,-5933.2,-6614.5,-6614.5,-6573.5,994.6,-5206.4,-4005.6,1,0
60.5,-6042,-5635.4,-6614.5,-6614.5,-6573.5,1054.6,-4922.5,-3846.4,1,0
61,-5730.9,-5635.4,-6278.8,-6278.8,-6229.9,1054.6,-4922.5,-3846.4,1,0
61.5,-5730.9,-5341.8,-6278.8,-6278.8,-5911.5,1110.8,-4670.8,-3674.1,1,0
62,-5417.3,-5341.8,-5949.2,-5949.2,-5911.5,1110.8,-4670.8,-3674.1,1,0
62.5,-5417.3,-5082.6,-5949.2,-5949.2,-5603.7,1160.9,-4422.6,-3538.3,1,0
63,-5136.9,-5082.6,-5640.9,-5640.9,-5603.7,1160.9,-4422.6,-3538.3,1,0
63.5,-5136.9,-4834.2,-5640.9,-5640.9,-5312.3,1221,-4192.7,-3391.4,1,0
64,-4863.4,-4834.2,-5360.5,-5360.5,-5312.3,1221,-4192.7,-3241.1,1,0
64.5,-4605,-4576.9,-5360.5,-5360.5,-5031.8,1285.4,-3971.5,-3241.1,1,0
65,-4605,-4576.9,-5076.4,-5076.4,-5031.8,1285.4,-3971.5,-3092.9,1,0
65.5,-4352.7,-4340,-5076.4,-5076.4,-4765.9,1326.6,-3744.1,-3092.9,1,0
66,-4352.7,-4340,-4809.2,-4809.2,-4765.9,1326.6,-3744.1,-2943.8,1,0
66.5,-4114.3,-4113.7,-4809.2,-4809.2,-4509.3,1373.6,-3544.7,-2943.8,1,0
67,-4114.3,-4113.7,-4550.9,-4550.9,-4509.3,1373.6,-3544.7,-2809.4,1,0
67.5,-3890.4,-3901.4,-4550.9,-4550.9,-4273.3,1430.1,-3346.1,-2809.4,1,0
68,-3890.4,-3901.4,-4299.2,-4299.2,-4273.3,1430.1,-3346.1,-2673.8,1,0
68.5,-3666.5,-3694.3,-4299.2,-4299.2,-4042.2,1469.1,-3110.5,-2673.8,1,0
69,-3666.5,-3694.3,-4071.6,-4071.6,-4042.2,1469.1,-3110.5,-2534.8,1,0
69.5,-3459.4,-3494.8,-4071.6,-4071.6,-3817.4,1513.3,-2969.4,-2534.8,1,0
70,-3459.4,-3494.8,-3852.4,-3852.4,-3817.4,1513.3,-2792,-2401.6,1,0
70.5,-3260.4,-3303.5,-3852.4,-3852.4,-3604.1,1557.4,-2792,-2401.6,1,0
71,-3260.4,-3303.5,-3642.1,-3642.1,-3604.1,1641.5,-2613.8,-2289.7,1,0
71.5,-3056.6,-3135.5,-3434,-3434,-3393.6,1641.5,-2613.8,-2289.7,1,0
72,-3056.6,-3135.5,-3434,-3434,-3393.6,1636,-2446.8,-2142,1,0
72.5,-2879.7,-2940.2,-3241.2,-3241.2,-3162.1,1636,-2446.8,-2142,1,0
73,-2879.7,-2766.7,-3241.2,-3241.2,-3162.1,1680.4,-2295.5,-2012.8,1,0
73.5,-2698.2,-2766.7,-3068.5,-3068.5,-3005,1680.4,-2295.5,-2012.8,1,0
74,-2698.2,-2603.6,-3068.5,-3068.5,-2822,1711,-2134.6,-1890.6,1,0
74.5,-2524.1,-2603.6,-2872.9,-2872.9,-2822,1711,-2134.6,-1890.6,1,0
75,-2524.1,-2440.9,-2872.9,-2872.9,-2643.5,1757.6,-1987.5,-1763.8,1,0
75.5,-2351.3,-2440.9,-2698.7,-2698.7,-2643.5,1757.6,-1987.5,-1763.8,1,0
76,-2351.3,-2281.9,-2698.7,-2698.7,-2467.9,1786.3,-1841.5,-1644.4,1,0
76.5,-2200.1,-2281.9,-2529.3,-2529.3,-2467.9,1786.3,-1841.5,-1644.4,1,0
77,-2037.6,-2132,-2529.3,-2529.3,-2307.6,1834.7,-1701.7,-1524.4,1,0
77.5,-2037.6,-2132,-2368,-2368,-2307.6,1834.7,-1701.7,-1411.2,1,0
78,-1886.3,-1986,-2368,-2368,-2143.8,1867.9,-1420,-1411.2,1,0
78.5,-1886.3,-1986,-2212.7,-2212.7,-2143.8,1867.9,-1420,-1295.4,1,0
79,-1734.4,-1847.7,-2212.7,-2212.7,-1989.4,1912.8,-1429.7,-1295.4,1,0
79.5,-1734.4,-1847.7,-2061.9,-2061.9,-1989.4,1912.8,-1429.7,-1185.1,1,0
80,-1598.3,-1709.2,-2061.9,-2061.9,-1836.6,1942.6,-1301,-1185.1,1,0
80.5,-1598.3,-1709.2,-1916.6,-1916.6,-1836.6,1942.6,-1301,-873.7,1,0
81,-1332.2,-1468,-1916.6,-1916.6,-1691,1995.6,-1179.2,-873.7,1,0
81.5,-1332.2,-1468,-1773.5,-1773.5,-1691,1995.6,-1179.2,-966,1,0
82,-1328.3,-1446.5,-1773.5,-1773.5,-1506.6,2016.4,-1058.1,-966,1,0
82.5,-1328.3,-1446.5,-1638.3,-1638.3,-1506.6,2016.4,-1058.1,-865.5,1,0
83,-1199.8,-1324.3,-1638.3,-1638.3,-1414.5,2050.4,-940.9,-865.5,1,0
83.5,-1199.8,-1324.3,-1405.6,-1405.6,-1414.5,2050.4,-828.6,-764.2,1,0
84,-1077.1,-1200.3,-1376.8,-1376.8,-1286.4,2086.1,-828.6,-764.2,1,0
84.5,-1077.1,-1200.3,-1376.8,-1376.8,-1286.4,2086.1,-712.3,-661.7,1,0
85,-952.8,-1079.9,-1254,-1254,-1149,2124.7,-712.3,-661.7,1,0
85.5,-952.8,-1079.9,-1254,-1254,-1149,2158.5,-599.9,-567.1,1,0
86,-833.7,-965.8,-1134.6,-1134.6,-1023.3,2158.5,-599.9,-567.1,1,0
86.5,-833.7,-870.5,-1134.6,-1134.6,-1023.3,2192,-495,-470.6,1,0
87,-727.7,-870.5,-1013.5,-1013.5,-900.6,2192,-495,-470.6,1,0
87.5,-727.7,-744.9,-1013.5,-1013.5,-900.6,2229.7,-417.3,-368.7,1,0
88,-604.4,-744.9,-905,-905,-783.9,2229.7,-417.3,-368.7,1,0
88.5,-604.4,-640.2,-905,-905,-667.7,2270.2,-289.1,-280,1,0
89,-491.3,-640.2,-796.7,-796.7,-667.7,2270.2,-289.1,-280,1,0
89.5,-491.3,-535.4,-796.7,-796.7,-557.3,2301.3,-188.7,-185.1,1,0
90,-387.9,-535.4,-682.3,-682.3,-557.3,2301.3,-188.7,-185.1,1,0
90.5,-311.7,-402.6,-682.3,-682.3,-445.3,2325.1,-91.9,-97.4,1,0
91,-311.7,-402.6,-572.5,-572.5,-445.3,2325.1,-91.9,-8.1,1,0
91.5,-181.7,-332.7,-572.5,-572.5,-302.7,2371.4,6.3,-8.1,1,0
92,-181.7,-332.7,-474,-474,-302.7,2371.4,6.3,81.5,1,0
92.5,-78.7,-233,-474,-474,-230.5,2408,100.1,81.5,1,0
93,-78.7,-233,-392.5,-392.5,-230.5,2408,100.1,161.6,1,0
93.5,19,-132.2,-392.5,-392.5,-129.8,2441,188.3,161.6,1,0
94,19,-132.2,-272.5,-272.5,-129.8,2441,188.3,241.4,1,0
94.5,113.5,-47.6,-272.5,-272.5,-22.6,2471.8,277.7,241.4,1,0
95,113.5,-47.6,-173.5,-173.5,-22.6,2471.8,277.7,335.1,1,0
95.5,204.9,50.4,-173.5,-173.5,77.8,2507.8,359.5,335.1,1,0
96,204.9,50.4,-85.7,-85.7,77.8,2507.8,359.5,419.7,1,0
96.5,305.7,135.2,-85.7,-85.7,163,2552.3,444.6,419.7,1,0
97,305.7,135.2,5.8,5.8,163,2552.3,521.8,500.1,1,0
97.5,397,225.2,99.6,99.6,264,2585.1,521.8,500.1,1,0
98,397,225.2,99.6,99.6,264,2623.9,622.7,578.3,1,0
98.5,487.4,311.1,187.4,187.4,357.7,2623.9,622.7,578.3,1,0
99,487.4,311.1,187.4,187.4,357.7,2664.1,704.6,657.1,1,0
99.5,571,393.3,281.8,281.8,449.5,2664.1,704.6,657.1,1,0
100,571,479.7,281.8,281.8,449.5,2691.2,782.7,736.1,1,0
100.5,657,479.7,359.5,359.5,540.8,2691.2,782.7,736.1,1,0
101,657,566.1,359.5,359.5,624.3,2732.3,860.3,814.1,1,0
101.5,744.3,566.1,438.8,438.8,624.3,2732.3,860.3,814.1,1,0
102,744.3,641.1,438.8,438.8,715.4,2772.3,914.7,881.2,1,0
102.5,827.2,641.1,530.9,530.9,715.4,2772.3,914.7,881.2,1,0
103,827.2,718.4,530.9,530.9,804.9,2801.5,1019.2,967.3,1,0
103.5,910.9,718.4,611,611,804.9,2801.5,1019.2,967.3,1,0
104,910.9,800.5,611,611,889.9,2839.2,1091.1,1043.7,1,0
104.5,992.2,800.5,688.1,688.1,889.9,2839.2,1091.1,1094.9,1,0
105,1118.5,898.4,688.1,688.1,967.9,2879.3,1168.9,1094.9,1,0
105.5,1118.5,898.4,767.9,767.9,967.9,2879.3,1168.9,1185.5,1,0
106,1146.1,951.8,767.9,767.9,1088.9,2912.1,1240.3,1185.5,1,0
106.5,1146.1,951.8,844.6,844.6,1088.9,2912.1,1240.3,1246.6,1,0
107,1210.1,1027.6,844.6,844.6,1130.6,2931.7,1318.5,1246.6,1,0
107.5,1210.1,1027.6,916.1,916.1,1130.6,2931.7,1318.5,1328.4,1,0
108,1302.2,1102.9,916.1,916.1,1211.3,2988,1383,1328.4,1,0
108.5,1302.2,1102.9,996.6,996.6,1211.3,2988,1383,1397.5,1,0
109,1375.2,1173.5,996.6,996.6,1286.2,3025.1,1452.9,1397.5,1,0
109.5,1375.2,1173.5,1085.4,1085.4,1286.2,3025.1,1523.8,1470.5,1,0
110,1419.8,1237.5,1144.7,1144.7,1361.3,3082,1523.8,1470.5,1,0
110.5,1419.8,1237.5,1144.7,1144.7,1361.3,3099.5,1589.8,1555.7,1,0
111,1526.6,1316.9,1214.7,1214.7,1445,3099.5,1589.8,1555.7,1,0
111.5,1526.6,1316.9,1214.7,1214.7,1445,3138.2,1660.4,1677.8,1,0
112,1597.9,1386.9,1273.7,1273.7,1515.6,3138.2,1660.4,1677.8,1,0
112.5,1597.9,1386.9,1273.7,1273.7,1515.6,3172.8,1727.7,1778,1,0
113,1670.5,1459.4,1353.7,1353.7,1585,3172.8,1727.7,1778,1,0
113.5,1670.5,1523.2,1353.7,1353.7,1660.7,3212.9,1798.9,1856.5,1,0
114,1736.6,1523.2,1425.5,1425.5,1660.7,3212.9,1798.9,1856.5,1,0
114.5,1736.6,1594.8,1425.5,1425.5,1730.4,3251.9,1860.5,1961.1,1,0
115,1809.8,1594.8,1493.6,1493.6,1730.4,3251.9,1860.5,1961.1,1,0
115.5,1809.8,1656.6,1493.6,1493.6,1799,3290.2,1920.2,2068.1,1,0
116,1879.6,1656.6,1557.9,1557.9,1799,3290.2,1920.2,2068.1,1,0
116.5,1879.6,1726.7,1557.9,1557.9,1872.3,3325.5,1989,2178,1,0
117,1939,1726.7,1624.7,1624.7,1872.3,3325.5,1989,2460.2,1,0
117.5,2010.4,1785.8,1624.7,1624.7,1933.2,3363.5,2035.2,2460.2,1,0
118,2010.4,1785.8,1692.2,1692.2,1933.2,3363.5,2035.2,3426.8,1,0
118.5,2079.5,1850.9,1692.2,1692.2,2008.3,3401.6,2107.2,3426.8,1,0
119,2079.5,1850.9,1759.4,1759.4,2008.3,3401.6,2107.2,3732.9,1,0
119.5,2150.7,1915.4,1759.4,1759.4,2075,3436.9,2167.8,3732.9,1,0
120,2150.7,1915.4,1817.3,1817.3,2075,3436.9,2167.8,3707.2,1,0
120.5,2195.6,1971.5,1817.3,1817.3,2141,3458,2226.9,3707.2,1,0
121,2195.6,1971.5,1883.7,1883.7,2141,3458,2226.9,3613.1,1,0
121.5,2271.6,2038.3,1883.7,1883.7,2193.3,3517.2,2288.9,3613.1,1,0
122,2271.6,2038.3,1937.4,1937.4,2193.3,3517.2,2288.9,3577.2,1,0
122.5,2335.4,2091.7,1937.4,1937.4,2269.9,3564.8,2353.6,3577.2,1,0
123,2335.4,2091.7,2007.6,2007.6,2269.9,3564.8,2353.6,3590.8,1,0
123.5,2398.7,2159.2,2063.4,2063.4,2336.5,3595.3,2404.4,3590.8,1,0
124,2398.7,2159.2,2063.4,2063.4,2336.5,3595.3,2404.4,3597.4,1,0
124.5,2456.7,2217.9,2126.3,2126.3,2399.2,3629.9,2463.6,3597.4,1,0
125,2456.7,2217.9,2126.3,2126.3,2399.2,3629.9,2463.6,3627,1,0
125.5,2519.9,2280,2180.8,2180.8,2460,3670.1,2520.7,3627,1,0
126,2519.9,2334.8,2180.8,2180.8,2527.7,3707.9,2339.5,3740.3,1,0
126.5,2583.2,2334.8,2236.7,2236.7,2527.7,3707.9,2339.5,3740.3,1,0
127,2583.2,2394.8,2236.7,2236.7,2582.1,3746.9,2339.5,3861.1,1,0
127.5,2640.9,2394.8,2295.4,2295.4,2582.1,3746.9,2339.5,3861.1,1,0
128,2640.9,2445.7,2295.4,2295.4,2645.6,3785.8,2339.5,3911.2,1,0
128.5,2700.5,2445.7,2353.1,2353.1,2645.6,3785.8,-11233.8,3911.2,1,0
129,2700.5,2239.7,2353.1,2353.1,2702.6,3868,-11233.8,4174.1,1,0
129.5,2796.6,2239.7,2408.6,2408.6,2702.6,3868,-11233.8,4174.1,1,0
130,2796.6,2239.7,2408.6,2408.6,2662.2,3868,-11517.2,4174.1,1,0
130.5,2796.6,2239.7,2464.7,2464.7,2662.2,3868,-11517.2,4174.1,1,0
131,2796.6,2239.7,2464.7,2464.7,2662.2,3868,-11534.9,4174.1,1,0
131.5,2796.6,-5518.6,2201.8,2201.8,2662.2,-394.2,-11534.9,-124.3,1,0
132,-21365.6,-5518.6,2201.8,2201.8,2662.2,-394.2,-11383.4,-124.3,1,0
132.5,-21365.6,-5518.6,2201.8,2201.8,-20527.8,-294.3,-11383.4,-24.9,1,0
133,-20012.7,-6158.8,2201.8,2201.8,-20527.8,-294.3,-11147.9,-24.9,1,0
133.5,-20012.7,-6158.8,2201.8,2201.8,-19397.8,-294.3,-11147.9,52.2,1,0
134,-18586.7,-6626,-9934.7,-9934.7,-19397.8,-184.1,-10852.3,52.2,1,0
134.5,-18586.7,-6626,-9934.7,-9934.7,-19397.8,-184.1,-10852.3,122.8,1,0
135,-17138.5,-7006.7,-10361,-10361,-18141.6,-109.1,-10524.1,122.8,1,0
135.5,-17138.5,-7006.7,-10361,-10361,-18141.6,-109.1,-10524.1,184.1,1,0
136,-15835.1,-7325,-10576.4,-10576.4,-16850.3,-31.4,-10235.7,184.1,1,0
136.5,-15835.1,-7325,-10576.4,-10576.4,-16850.3,-31.4,-10235.7,243.4,1,0
137,-14648.7,-7560.5,-10567.9,-10567.9,-15635.4,48,-10043.2,243.4,1,0
137.5,-14648.7,-7560.5,-10567.9,-10567.9,-15635.4,48,-10043.2,320.1,1,0
138,-13542.6,-7731.8,-10567.9,-10567.9,-14496,99.4,-9847.4,320.1,1,0
138.5,-13542.6,-7731.8,-10454.5,-10454.5,-14496,99.4,-9847.4,433.8,1,0
139,-12710.5,-7797.8,-10309.6,-10309.6,-13478.4,157.3,-9605.6,433.8,1,0
139.5,-12710.5,-7797.8,-10309.6,-10309.6,-13478.4,267.8,-9512.8,573,1,0
140,-12126,-7835.5,-10172.9,-10172.9,-12686.7,267.8,-9512.8,573,1,0
140.5,-12126,-7835.5,-10172.9,-10172.9,-12686.7,392.3,-9379.9,651.7,1,0
141,-11699.1,-7777,-9976.3,-9976.3,-12113.8,392.3,-9379.9,651.7,1,0
141.5,-11699.1,-7842.5,-9976.3,-9976.3,-11660.6,483.2,-8989.4,714.2,1,0
142,-11175.1,-7842.5,-9829.7,-9829.7,-11660.6,483.2,-8989.4,714.2,1,0
142.5,-11175.1,-7963.8,-9829.7,-9829.7,-11197.4,552.5,-8577.7,758.4,1,0
143,-10942.1,-7963.8,-9597.5,-9597.5,-11197.4,552.5,-8577.7,758.4,1,0
143.5,-10942.1,-7815.6,-9597.5,-9597.5,-10895.4,595.1,-8190.1,807.7,1,0
144,-10642.9,-7815.6,-9437,-9437,-10895.4,595.1,-8190.1,807.7,1,0
144.5,-10642.9,-7541,-9437,-9437,-10658,640.5,-7792.6,853.1,1,0
145,-10163.1,-7541,-9369.8,-9369.8,-10658,640.5,-7792.6,853.1,1,0
145.5,-9650.9,-7275.8,-9369.8,-9369.8,-10271.5,697.5,-7430,901.5,1,0
