Time_aligned_s,VOCs_Extracted_S1,VOCs_Extracted_S2,VOCs_Extracted_S3,VOCs_Extracted_S4,VOCs_Extracted_S5,VOCs_Extracted_S6,VOCs_Extracted_S7,VOCs_Extracted_S8,Stress_Type,Period
0.0,1475.331139,1288.570314,957.9889384,957.9889384,1303.0007,1552.289172,1349.721774,1365.736541,0,6
1.0,1515.337725,1323.016419,1000.344012,1000.344012,1342.088216,1593.503641,1386.648389,1404.52845,0,6
2.0,1555.435026,1356.771898,1042.955005,1042.955005,1380.641682,1634.6147,1422.201794,1443.147944,0,6
3.0,1595.095149,1390.652185,1085.436987,1085.436987,1418.094834,1675.47907,1457.219879,1481.466954,0,6
4.0,1634.170457,1424.021936,1127.663769,1127.663769,1455.547293,1715.91534,1491.248595,1519.43615,0,6
5.0,1672.253368,1457.459515,1169.219581,1169.219581,1492.252594,1755.681046,1525.133664,1556.790812,0,6
6.0,1708.368872,1490.125325,1209.315137,1209.315137,1529.461156,1794.835787,1558.385755,1593.511983,0,6
7.0,1743.001735,1522.402616,1247.046614,1247.046614,1566.704661,1833.296009,1591.65644,1629.430078,0,6
8.0,1776.327972,1554.248311,1283.135891,1283.135891,1604.932008,1871.269568,1625.22643,1664.663334,0,6
9.0,1809.743697,1586.54728,1318.069493,1318.069493,1643.396183,1909.045476,1659.175324,1698.938074,0,6
10.0,1842.903537,1618.472466,1351.433557,1351.433557,1682.109408,1945.402345,1693.298276,1732.094828,0,6
11.0,1876.788186,1650.682784,1384.451034,1384.451034,1720.704455,1980.870701,1727.408968,1764.894957,0,6
12.0,1910.818635,1682.349499,1416.796994,1416.796994,1759.277854,2015.216299,1761.025655,1796.971191,0,6
13.0,1945.587603,1714.249563,1449.140567,1449.140567,1797.869406,2049.292617,1795.059505,1829.155808,0,6
14.0,1980.624378,1745.646955,1480.98874,1480.98874,1836.416315,2082.524854,1828.969597,1860.853016,0,6
15.0,2015.361363,1777.376363,1512.963862,1512.963862,1874.66492,2115.804319,1863.58351,1892.694709,0,6
16.0,2049.079702,1808.788269,1544.118544,1544.118544,1912.725515,2149.099063,1898.203058,1924.234631,0,6
17.0,2082.663083,1840.95251,1574.35105,1574.35105,1950.40368,2182.390572,1933.716805,1956.031908,0,6
18.0,2115.863268,1873.526997,1604.877737,1604.877737,1987.54646,2215.716482,1969.664414,1987.433585,0,6
19.0,2149.708068,1907.365505,1635.881012,1635.881012,2023.925846,2249.052623,2005.917085,2018.751124,0,6
20.0,2183.648845,1941.865996,1666.854401,1666.854401,2058.945332,2281.805118,2042.254253,2049.775541,0,6
21.0,2218.621756,1976.814436,1698.948693,1698.948693,2093.241707,2315.041318,2078.678272,2080.930782,0,6
22.0,2254.056387,2011.5862,1731.502119,1731.502119,2126.870266,2348.251783,2114.69232,2111.448096,0,6
23.0,2290.853151,2046.650921,1765.094076,1765.094076,2161.018376,2382.286118,2150.821826,2142.04986,0,6
24.0,2327.946222,2080.516273,1798.885055,1798.885055,2195.073388,2416.44863,2186.699925,2171.860577,0,6
25.0,2365.65437,2115.765239,1833.407249,1833.407249,2229.846184,2451.664146,2223.03977,2202.213486,0,6
26.0,2403.53377,2152.976669,1867.589847,1867.589847,2264.880015,2488.001481,2259.529539,2232.520868,0,6
27.0,2441.977715,2192.377849,1902.115099,1902.115099,2300.421741,2524.230308,2296.340868,2264.264358,0,6
28.0,2480.67406,2232.679351,1937.374558,1937.374558,2335.598921,2559.386595,2332.694324,2296.828944,0,6
29.0,2393.898195,2163.005007,1972.963262,1972.963262,2371.557292,2593.896279,2258.283542,2331.149466,0,6
30.0,2407.605518,2178.863949,2008.777019,2008.777019,2408.083022,2627.89516,2269.907573,2366.008797,0,6
31.0,2618.803135,2362.640227,2044.757359,2044.757359,2446.147145,2631.639227,2451.087926,2374.13736,0,6
32.0,3022.661092,2709.432692,2080.429996,2080.429996,2484.389403,2661.14213,2798.018826,2402.816105,0,6
33.0,3552.890374,3157.889524,2115.733766,2115.733766,2389.117943,2741.150289,3250.07252,2472.230255,0,6
34.0,4057.856284,3581.280951,2150.644397,2150.644397,2399.424759,2851.377208,3681.87371,2563.66108,0,6
35.0,4372.258259,3848.391144,2184.921181,2184.921181,2618.593791,2994.427066,3959.991051,2678.731651,0,6
36.0,4344.442089,3805.21638,2218.024111,2218.024111,3052.106133,3162.429754,3930.187757,2809.906782,0,6
37.0,3846.996485,3320.293511,2250.066049,2250.066049,3595.295426,3334.945596,3492.880706,2941.441017,0,6
38.0,2718.718296,2302.474393,2281.647932,2281.647932,4112.054006,3482.008288,2507.593352,3047.875836,0,6
39.0,855.8324169,683.8311013,2209.734399,2209.734399,4419.774117,3564.710715,883.2666386,3096.04385,0,6
40.0,-1457.607516,-1210.979047,2220.879779,2220.879779,4353.880114,3535.3644,-1133.408095,3045.160957,0,6
41.0,-4122.741865,-3360.438865,2394.607149,2394.607149,3749.426573,3340.924346,-3458.525536,2849.915498,0,6
42.0,-7024.821017,-5726.157952,2727.981883,2727.981883,2496.919034,3002.472763,-5993.447265,2529.675696,0,6
43.0,-10033.01468,-8250.141446,3162.864765,3162.864765,595.382855,2476.638176,-8626.849831,2047.714887,0,6
44.0,-13034.49066,-10871.24933,3583.081661,3583.081661,-1712.898702,1621.547897,-11254.24087,1283.810367,0,6
45.0,-15878.43393,-13488.56442,3861.427428,3861.427428,-4378.338972,534.3227393,-13745.71586,320.0619224,0,6
46.0,-18398.63299,-15992.00882,3853.221624,3853.221624,-7325.090698,-785.0372974,-15977.75901,-843.5304456,0,6
47.0,-20104.98332,-18229.95694,3439.069995,3439.069995,-10476.5161,-2336.532213,-17511.23499,-2206.966737,0,6
48.0,-21366.53828,-20022.85219,2513.879975,2513.879975,-13701.28212,-4120.162008,-18667.93915,-3770.246953,0,6
49.0,-22183.29787,-21186.19825,1073.597626,1073.597626,-16858.16085,-3904.998901,-19447.87148,-3689.377758,0,6
50.0,-22555.26208,-21114.38969,-703.0327756,-703.0327756,-19750.3551,-4107.21673,-19851.03199,-3842.153198,0,6
51.0,-22482.43093,-20250.83775,-2786.268188,-2786.268188,-22169.56602,-4301.639683,-19877.42067,-3992.146802,0,6
52.0,-16794.99278,-18595.54243,-5123.841474,-5123.841474,-23858.68903,-4488.267763,-16139.25069,-4139.35857,0,6
53.0,-16076.6461,-16148.50374,-7639.487578,-7639.487578,-24060.41269,-4667.100967,-15425.11095,-4283.788503,0,6
54.0,-15403.79503,-12909.72166,-10246.1979,-10246.1979,-23335.66511,-4838.139296,-14767.08675,-4425.436601,0,6
55.0,-14776.43957,-13412.2104,-12818.97891,-12818.97891,-21684.44628,-5002.367048,-14165.17807,-4567.415086,0,6
56.0,-14194.57973,-13080.17022,-15220.69947,-15220.69947,-19106.75621,-5160.222328,-13619.38493,-4704.523348,0,6
57.0,-13658.21549,-12767.11067,-17277.53044,-17277.53044,-15602.59489,-5308.048728,-13129.70732,-4837.376181,0,6
58.0,-13178.61985,-12473.03175,-18806.9325,-18806.9325,-14982.51787,-5447.878753,-12716.38607,-4966.92173,0,6
59.0,-12735.77729,-12197.93347,-19217.09448,-19217.09448,-14484.1936,-5576.081532,-12347.2677,-5088.755984,0,6
60.0,-12325.89859,-11941.81581,-18941.45728,-18941.45728,-14014.62322,-5693.907997,-12014.92875,-5203.12988,0,6
61.0,-11956.68894,-11714.01005,-17980.0209,-17980.0209,-13573.80674,-5797.113912,-11721.54213,-5305.518909,0,6
62.0,-11624.21324,-11501.75365,-16332.78534,-16332.78534,-13161.74416,-5886.552392,-11470.83119,-5396.171976,0,6
63.0,-11333.02018,-11296.94997,-13999.7506,-13999.7506,-12778.43548,-5958.617437,-11248.98736,-5470.489452,0,6
64.0,-11077.12678,-11105.44591,-12811.91734,-12811.91734,-12433.93307,-6014.120339,-11055.80872,-5529.260581,0,6
65.0,-10855.32323,-10919.09042,-12579.26685,-12579.26685,-12110.74308,-6049.1797,-10877.84242,-5570.851033,0,6
66.0,-10665.78745,-10741.07166,-12353.23524,-12353.23524,-11805.89069,-6068.392141,-10713.11471,-5596.336817,0,6
67.0,-10493.4495,-10563.44387,-12133.8225,-12133.8225,-11525.14154,-6068.828049,-10549.90002,-5607.378767,0,6
68.0,-10332.97907,-10386.00513,-11921.02864,-11921.02864,-11264.70831,-6054.699668,-10386.71208,-5606.018481,0,6
69.0,-10159.7554,-10207.14724,-11714.85366,-11714.85366,-11025.9372,-6024.062647,-10203.08499,-5587.429067,0,6
70.0,-9976.616821,-10026.46906,-11521.15575,-11521.15575,-10803.92771,-5979.701052,-10004.49007,-5553.018046,0,6
71.0,-9781.925325,-9841.611526,-11329.83689,-11329.83689,-10596.57496,-5920.665385,-9799.480715,-5502.187773,0,6
72.0,-9570.140778,-9645.883265,-11137.87816,-11137.87816,-10398.65993,-5852.580231,-9590.800906,-5440.612202,0,6
73.0,-9348.499401,-9435.963184,-10947.06724,-10947.06724,-10207.44405,-5774.303405,-9370.852494,-5367.819233,0,6
74.0,-9116.144138,-9218.598898,-10761.78739,-10761.78739,-10018.12444,-5691.210954,-9147.244023,-5290.859876,0,6
75.0,-8880.98094,-8988.025006,-10580.99803,-10580.99803,-9818.934909,-5601.937393,-8914.693067,-5212.689098,0,6
76.0,-8648.5541,-8752.95228,-10404.83886,-10404.83886,-9615.002794,-5512.767297,-8681.669494,-5137.241613,0,6
77.0,-8413.624492,-8509.495436,-10230.12411,-10230.12411,-9406.812996,-5424.877726,-8443.747339,-5064.919992,0,6
78.0,-8183.921433,-8266.185918,-10053.45712,-10053.45712,-9192.942957,-5339.509045,-8208.411421,-4996.187409,0,6
79.0,-7955.142818,-8025.41113,-9871.71864,-9871.71864,-8973.569751,-5255.96416,-7972.415262,-4927.309159,0,6
80.0,-7734.047889,-7792.244084,-9683.117191,-9683.117191,-8751.715147,-5172.744665,-7742.961905,-4856.575947,0,6
81.0,-7513.532304,-7565.640726,-9477.877165,-9477.877165,-8526.848518,-5089.529794,-7518.980948,-4783.998433,0,6
82.0,-7296.892511,-7346.161839,-9254.59756,-9254.59756,-8303.976574,-5005.761429,-7300.913693,-4709.574399,0,6
83.0,-7083.487362,-7132.622722,-9017.631522,-9017.631522,-8082.073725,-4919.333806,-7087.931689,-4632.074261,0,6
84.0,-6874.538208,-6925.277413,-8772.070564,-8772.070564,-7864.753043,-4830.713713,-6880.631002,-4552.494498,0,6
85.0,-6669.193641,-6723.646569,-8519.715129,-8519.715129,-7654.315226,-4738.719299,-6678.460278,-4471.350586,0,6
86.0,-6469.790431,-6529.714165,-8267.285451,-8267.285451,-7454.158545,-4645.122032,-6483.405383,-4388.578169,0,6
87.0,-6274.669174,-6342.254369,-8016.419667,-8016.419667,-7258.255327,-4550.339939,-6293.922092,-4304.790215,0,6
88.0,-6086.400998,-6163.735869,-7771.702066,-7771.702066,-7069.449257,-4454.781391,-6112.379035,-4220.341951,0,6
89.0,-5903.222469,-5996.091596,-7535.210591,-7535.210591,-6882.192885,-4358.732691,-5937.11088,-4135.727068,0,6
90.0,-5727.465822,-5836.572812,-7310.509437,-7310.509437,-6700.478995,-4262.56548,-5770.25167,-4051.321564,0,6
91.0,-5557.509597,-5685.361198,-7096.24554,-7096.24554,-6518.233767,-4166.55251,-5613.153242,-3967.558261,0,6
92.0,-5395.702684,-5538.853774,-6892.85276,-6892.85276,-6339.706625,-4070.787273,-5462.780729,-3884.831672,0,6
93.0,-5243.267006,-5397.489052,-6702.994499,-6702.994499,-6159.10766,-3975.637929,-5319.842829,-3803.311613,0,6
94.0,-5097.515222,-5258.188665,-6521.271195,-6521.271195,-5981.118011,-3882.098069,-5181.280531,-3723.370886,0,6
95.0,-4959.082475,-5121.004108,-6349.571816,-6349.571816,-5804.499502,-3790.535241,-5047.527383,-3646.474772,0,6
96.0,-4824.963786,-4986.482372,-6183.780178,-6183.780178,-5632.281151,-3701.590428,-4915.668816,-3570.850872,0,6
97.0,-4695.665395,-4854.730001,-6023.357466,-6023.357466,-5463.078704,-3616.667701,-4786.453915,-3497.626897,0,6
98.0,-4568.445119,-4727.012521,-5867.737607,-5867.737607,-5299.100716,-3533.88835,-4657.779185,-3424.91954,0,6
99.0,-4443.954109,-4604.912186,-5715.845916,-5715.845916,-5138.87233,-3454.121636,-4530.751254,-3353.669074,0,6
100.0,-4320.190023,-4483.889366,-5567.044376,-5567.044376,-4984.405318,-3375.359866,-4407.098303,-3282.088567,0,6
101.0,-4198.146826,-4366.581653,-5420.554493,-5420.554493,-4834.207244,-3298.074239,-4288.99929,-3210.927504,0,6
102.0,-4079.555495,-4248.681158,-5277.278091,-5277.278091,-4689.678888,-3219.744524,-4172.574436,-3138.481486,0,6
103.0,-3966.14922,-4132.865968,-5138.566304,-5138.566304,-4549.721762,-3141.389141,-4060.781203,-3065.918343,0,6
104.0,-3854.245269,-4015.27377,-4999.502357,-4999.502357,-4416.263999,-3063.713628,-3949.680761,-2994.312769,0,6
105.0,-3746.652577,-3898.95756,-4863.548239,-4863.548239,-4290.383446,-2987.065235,-3841.82982,-2924.729822,0,6
106.0,-3639.49629,-3783.024954,-4726.200818,-4726.200818,-4169.804826,-2911.904009,-3733.273431,-2855.509379,0,6
107.0,-3535.265021,-3668.823693,-4591.174457,-4591.174457,-4054.851383,-2838.879329,-3626.394343,-2787.92469,0,6
108.0,-3430.197486,-3555.679629,-4457.466744,-4457.466744,-3942.836448,-2765.809213,-3517.784882,-2720.093646,0,6
109.0,-3326.798894,-3445.025841,-4326.88929,-4326.88929,-3834.118289,-2693.937175,-3410.344125,-2653.209454,0,6
110.0,-3221.834148,-3336.013634,-4198.162464,-4198.162464,-3726.284207,-2621.059992,-3303.303076,-2585.226314,0,6
111.0,-3117.875543,-3229.741213,-4072.544747,-4072.544747,-3619.401666,-2548.104034,-3198.017023,-2517.065036,0,6
112.0,-3014.172295,-3125.649948,-3949.0272,-3949.0272,-3513.857615,-2472.880926,-3093.795052,-2446.811231,0,6
113.0,-2911.926284,-3024.887156,-3829.174316,-3829.174316,-3410.32259,-2397.217047,-2991.870223,-2375.905487,0,6
114.0,-2810.478671,-2926.830791,-3712.131865,-3712.131865,-3309.967594,-2321.069613,-2891.445728,-2304.319989,0,6
115.0,-2710.892805,-2832.631555,-3599.141228,-3599.141228,-3213.516394,-2245.116872,-2793.414623,-2232.596386,0,6
116.0,-2612.742632,-2743.234611,-3489.367476,-3489.367476,-3117.595031,-2169.101612,-2697.328891,-2160.630958,0,6
117.0,-2516.529327,-2656.367746,-3384.15528,-3384.15528,-3024.384651,-2093.296423,-2603.65236,-2088.825527,0,6
118.0,-2422.872779,-2573.702049,-3284.45411,-3284.45411,-2930.512614,-2017.786296,-2513.07379,-2017.337909,0,6
119.0,-2333.9668,-2494.284782,-3188.266487,-3188.266487,-2837.990629,-1942.663104,-2427.831228,-1946.303176,0,6
120.0,-2248.124635,-2417.677708,-3096.223368,-3096.223368,-2743.856191,-1868.843537,-2347.566301,-1876.624015,0,6
121.0,-2165.235757,-2341.319507,-3006.192594,-3006.192594,-2650.10163,-1797.5667,-2269.77641,-1809.51051,0,6
122.0,-2085.570818,-2264.879388,-2918.774399,-2918.774399,-2556.846884,-1728.064059,-2194.420109,-1744.158168,0,6
123.0,-2007.120702,-2188.220282,-2832.109973,-2832.109973,-2466.019421,-1660.684066,-2119.305932,-1680.595996,0,6
124.0,-1930.300861,-2111.257368,-2746.410244,-2746.410244,-2376.34981,-1595.80286,-2044.514435,-1619.357306,0,6
125.0,-1853.401737,-2034.539287,-2661.796187,-2661.796187,-2287.830844,-1531.721802,-1968.23175,-1558.871389,0,6
126.0,-1777.224223,-1958.912261,-2578.075932,-2578.075932,-2199.496856,-1468.781772,-1890.940858,-1499.46754,0,6
127.0,-1700.414942,-1882.327887,-2496.498288,-2496.498288,-2111.934601,-1405.35017,-1813.267383,-1439.651716,0,6
128.0,-1625.331952,-1808.132819,-2418.478548,-2418.478548,-2024.66709,-1341.874094,-1737.511096,-1380.276884,0,6
129.0,-1553.087129,-1734.635434,-2340.667411,-2340.667411,-1938.594011,-1278.443575,-1665.071784,-1320.186796,0,6
130.0,-1482.63387,-1662.423645,-2264.341037,-2264.341037,-1853.58713,-1216.365682,-1595.407004,-1261.012607,0,6
131.0,-1414.294204,-1589.481411,-2186.549359,-2186.549359,-1770.899843,-1155.811559,-1526.40981,-1203.34905,0,6
132.0,-1348.683895,-1517.553265,-2108.806048,-2108.806048,-1692.847971,-1096.032053,-1459.533069,-1146.647236,0,6
133.0,-1283.677249,-1446.395636,-2028.737966,-2028.737966,-1618.760534,-1037.495014,-1392.625938,-1091.401816,0,6
134.0,-1220.702458,-1376.696268,-1948.423081,-1948.423081,-1548.355341,-980.356846,-1326.895663,-1038.113915,0,6
135.0,-1157.721809,-1308.191839,-1867.480247,-1867.480247,-1479.56847,-923.0441423,-1260.545468,-985.1880099,0,6
136.0,-1096.176079,-1241.661005,-1786.863352,-1786.863352,-1413.160693,-866.6159258,-1195.505917,-933.4886775,0,6
137.0,-1034.141363,-1176.6341,-1707.427581,-1707.427581,-1347.645053,-809.6178792,-1131.506129,-881.6360265,0,6
138.0,-974.2094369,-1114.31978,-1630.421814,-1630.421814,-1283.243368,-753.5018119,-1070.087358,-830.9064337,0,6
139.0,-915.2874369,-1053.907394,-1554.907308,-1554.907308,-1220.20549,-698.1124619,-1010.336287,-779.7219831,0,6
140.0,-855.874789,-994.3943906,-1481.573995,-1481.573995,-1158.799516,-644.5865454,-950.8874729,-729.7301473,0,6
141.0,-795.4309927,-935.4677107,-1410.123189,-1410.123189,-1099.224148,-592.0003318,-891.1770143,-680.341648,0,6
142.0,-734.2726741,-877.587337,-1341.21512,-1341.21512,-1042.367081,-538.9588012,-831.5129312,-630.440679,0,6
143.0,-672.213551,-821.5488012,-1274.476631,-1274.476631,-985.9261248,-485.1369084,-771.4569482,-579.8679372,0,6
144.0,-609.9587087,-766.3145522,-1210.562009,-1210.562009,-929.9476698,-430.6353973,-711.3936411,-528.7996126,0,6
145.0,-547.6787619,-712.562518,-1150.108204,-1150.108204,-872.230474,-375.4101657,-651.6891081,-477.0247853,0,6
146.0,-486.4571445,-659.3343447,-1091.926259,-1091.926259,-814.0106144,-319.9918615,-593.5733484,-424.8514781,0,6
147.0,-426.9142666,-607.4294045,-1037.033603,-1037.033603,-753.5373788,-264.719702,-538.2857377,-372.6091458,0,6
148.0,-370.6858864,-556.4042647,-983.4131723,-983.4131723,-692.3411494,-210.6107961,-485.6996652,-321.1363343,0,6
149.0,-317.3396864,-506.134804,-930.084408,-930.084408,-630.4820266,-158.9513969,-435.3360146,-270.6495834,0,6
150.0,-264.6054998,-454.7646337,-876.9807258,-876.9807258,-568.7979196,-109.5756317,-384.8217507,-222.1249497,0,6
151.0,-213.6878511,-403.4796555,-823.8695067,-823.8695067,-507.2752802,-62.12171696,-335.2420497,-175.6232089,0,6
152.0,-163.346357,-352.9939138,-770.5930458,-770.5930458,-446.8948743,-14.58780515,-285.440519,-129.3952438,0,6
153.0,-114.1333178,-304.0588832,-717.000588,-717.000588,-387.1639558,31.81128193,-235.4595196,-84.53999667,0,6
154.0,-64.91878306,-255.3746435,-663.6523192,-663.6523192,-327.887001,78.17858799,-185.5165892,-39.93914149,0,6
155.0,-15.75621013,-207.8099756,-611.2850551,-611.2850551,-269.3662358,123.7177887,-135.9489309,3.936583617,0,6
156.0,33.10058112,-159.7729631,-558.6017031,-558.6017031,-212.2454724,169.2808731,-87.15898871,48.08639226,0,6
157.0,81.45618643,-111.9147672,-506.9315966,-506.9315966,-156.4311759,214.6220409,-39.49462976,92.12973252,0,6
158.0,129.0359461,-62.90451484,-453.9818147,-453.9818147,-102.3570504,259.221256,8.360691002,135.9372684,0,6
159.0,175.4759978,-14.01408658,-400.384626,-400.384626,-50.6763239,302.6022689,55.32901841,179.6929898,0,6
160.0,222.1979155,35.8737366,-346.3961642,-346.3961642,-0.177484878,346.0196436,102.7474457,223.0726656,0,6
161.0,268.3252342,85.56870721,-292.4781323,-292.4781323,48.96184133,388.7316083,149.7030034,265.3242406,0,6
162.0,315.263636,135.1750998,-238.4474332,-238.4474332,97.96900274,431.8963746,197.5733099,307.5502779,0,6
163.0,362.1120271,184.3253058,-184.7129405,-184.7129405,145.9302567,474.6152096,245.5254577,348.9737572,0,6
164.0,410.1725422,233.2607174,-131.3600145,-131.3600145,194.0362826,518.2063266,293.6053971,390.8217059,0,6
165.0,458.7181465,281.857058,-78.81125853,-78.81125853,241.8227909,561.8497452,341.4542693,432.4135445,0,6
166.0,507.2938737,330.5843819,-26.90610417,-26.90610417,289.0272852,606.7813122,389.2842434,474.8470335,0,6
167.0,555.1938532,379.4594565,24.0552217,24.0552217,335.7127832,652.5137828,436.9266738,517.3534688,0,6
168.0,602.8394559,427.9859949,74.07774117,74.07774117,381.6136996,698.5624356,484.3414303,560.138057,0,6
169.0,650.0372147,475.3240346,122.5678165,122.5678165,426.6025033,744.2876662,531.0900762,603.2097757,0,6
170.0,697.1225868,521.4552948,168.7821588,168.7821588,471.7064553,790.0242993,577.2410854,646.4447223,0,6
171.0,743.9770417,565.9778847,213.6990274,213.6990274,515.8648802,835.7357657,622.489709,689.3917917,0,6
172.0,790.5733077,608.1390849,256.8798849,256.8798849,560.6328883,881.4034219,666.8651522,732.3219725,0,6
173.0,836.5132536,648.7926953,299.4049639,299.4049639,605.1784605,926.7175336,710.0619409,775.1210222,0,6
174.0,881.7471479,687.548319,341.0357727,341.0357727,651.1152591,971.8245542,751.3349854,817.6571476,0,6
175.0,926.0413363,725.4882332,382.2144513,382.2144513,697.5942075,1016.533436,791.5400597,859.5693151,0,6
176.0,967.8721072,762.7184577,423.5928013,423.5928013,744.9220232,1060.857996,830.2092452,900.7576077,0,6
177.0,1007.807436,800.4751909,465.1815162,465.1815162,792.912506,1104.722639,868.3098539,941.015458,0,6
178.0,1046.08221,838.2223554,506.7149015,506.7149015,841.510614,1146.518432,905.5587965,979.516661,0,6
179.0,1083.930867,875.7707111,547.6980221,547.6980221,890.4016216,1186.72716,943.0186211,1016.900375,0,6
180.0,1121.250227,913.004178,587.7517793,587.7517793,938.6012465,1225.442751,980.1404263,1052.813048,0,6
181.0,1159.114706,949.7496489,628.1399982,628.1399982,985.2999546,1263.763729,1017.766521,1088.312319,0,6
182.0,1197.205688,985.6865925,668.161964,668.161964,1031.011321,1301.203472,1055.470146,1123.228254,0,6
183.0,1235.301978,1021.909956,708.891549,708.891549,1075.438402,1338.76453,1092.835301,1158.542959,0,6
184.0,1273.195862,1057.825111,749.4146417,749.4146417,1118.673512,1376.408719,1129.317317,1193.897675,0,6
185.0,1310.658626,1094.618675,790.5415729,790.5415729,1160.410156,1414.03796,1165.872034,1229.202616,0,6
186.0,1346.622232,1132.099775,832.4097794,832.4097794,1200.265161,1451.559345,1201.735629,1264.449035,0,6
187.0,1382.337055,1171.177743,874.5243205,874.5243205,1239.170932,1488.655536,1237.921441,1299.511596,0,6
188.0,1418.025665,1210.481012,916.46977,916.46977,1276.567554,1524.106993,1273.818156,1333.80755,0,6
189.0,1454.858733,1249.960647,958.0594996,958.0594996,1313.400624,1559.161912,1310.501592,1368.208798,0,6
190.0,1492.332193,1289.298461,998.9070005,998.9070005,1348.563887,1594.114856,1347.314613,1402.409872,0,6
191.0,1531.199609,1328.549553,1039.098288,1039.098288,1383.257197,1630.056711,1385.118872,1437.488307,0,6
192.0,1570.330902,1367.501843,1078.38854,1078.38854,1418.257042,1666.322786,1423.019911,1472.952061,0,6
193.0,1609.543487,1406.107583,1116.859861,1116.859861,1453.556957,1703.932079,1461.053564,1509.541151,0,6
194.0,1648.372991,1444.240134,1154.401027,1154.401027,1489.178087,1742.23769,1499.091405,1546.261694,0,6
195.0,1686.801142,1481.946738,1190.953549,1190.953549,1524.891263,1781.114547,1537.087038,1583.156809,0,6
196.0,1724.245668,1519.285337,1227.230476,1227.230476,1560.461056,1820.147424,1574.734897,1620.050574,0,6
197.0,1761.261326,1556.026164,1262.246705,1262.246705,1596.759197,1858.920615,1612.238049,1656.835803,0,6
198.0,1798.473239,1591.541442,1296.881645,1296.881645,1632.920619,1896.608436,1649.65014,1692.996815,0,6
199.0,1835.822512,1625.444773,1330.590543,1330.590543,1669.625761,1933.851236,1687.098062,1728.819476,0,6
200.0,1873.197337,1658.543653,1364.247015,1364.247015,1705.517037,1971.268194,1724.369413,1764.669801,0,6
201.0,1910.24205,1690.408171,1397.614726,1397.614726,1742.309456,2008.578501,1761.260751,1800.46704,0,6
202.0,1946.497644,1721.842225,1431.531826,1431.531826,1780.165255,2045.551592,1797.464874,1835.977043,0,6
203.0,1981.47267,1752.746728,1465.715037,1465.715037,1818.803519,2082.147916,1832.520922,1870.959232,0,6
204.0,2015.90296,1783.257285,1500.017515,1500.017515,1857.970593,2118.150929,1867.101996,1905.073465,0,6
205.0,2049.568725,1813.580699,1534.407467,1534.407467,1897.520186,2152.96235,1900.68334,1937.903715,0,6
206.0,2083.208172,1844.11058,1569.25141,1569.25141,1937.188023,2187.259451,1934.055629,1970.112785,0,6
207.0,2116.681239,1874.979005,1603.203966,1603.203966,1976.9325,2220.396192,1967.051574,2001.140973,0,6
208.0,2151.049868,1905.981216,1637.173483,1637.173483,2016.458367,2253.081265,2000.53187,2031.652282,0,6
209.0,2185.997721,1936.977517,1670.471102,1670.471102,2055.490479,2285.325304,2034.314635,2061.644631,0,6
210.0,2221.269091,1968.831299,1704.014803,1704.014803,2093.57583,2318.162491,2068.164699,2092.138125,0,6
211.0,2256.442411,2000.71757,1737.317656,1737.317656,2131.193228,2351.239289,2101.768802,2122.479545,0,6
212.0,2291.332004,2033.869567,1771.341798,1771.341798,2168.435361,2384.473082,2135.003496,2153.267618,0,6
213.0,2325.915617,2066.386774,1805.561014,1805.561014,2204.523864,2417.401061,2167.922276,2183.902899,0,6
214.0,2360.722531,2100.683287,1840.29896,1840.29896,2240.143746,2450.320081,2200.904063,2214.557148,0,6
215.0,2394.955807,2137.197502,1875.637226,1875.637226,2274.754027,2482.960181,2232.949148,2244.829224,0,6
216.0,2429.80642,2176.248012,1911.375174,1911.375174,2308.900266,2516.613325,2265.421612,2275.977842,0,6
217.0,2464.639349,2216.612937,1947.135582,1947.135582,2342.765771,2550.410496,2297.989053,2307.231596,0,6
218.0,2358.745058,2146.166884,1982.989866,1982.989866,2376.899001,2585.482642,2212.266497,2339.564344,0,6
219.0,2367.770365,2162.667895,2018.705333,2018.705333,2411.471623,2620.768278,2223.855984,2371.942994,0,6
220.0,2601.891563,2350.26406,2054.120713,2054.120713,2447.015992,2627.16353,2425.736555,2377.96696,0,6
221.0,3071.575353,2703.381927,2088.7594,2088.7594,2483.347442,2656.467328,2821.343475,2404.466149,0,6
222.0,3660.923815,3152.366304,2123.111021,2123.111021,2384.43213,2731.129495,3322.637984,2472.41919,0,6
223.0,4224.568467,3590.925346,2155.668325,2155.668325,2393.511108,2830.638121,3809.260745,2579.298047,0,6
224.0,4564.742859,3869.85447,2188.644617,2188.644617,2615.657198,2956.956839,4116.98581,2692.136389,0,6
225.0,4507.884626,3848.412794,2223.365352,2223.365352,3056.956658,3101.919307,4096.801514,2802.497994,0,6
226.0,3924.98994,3380.722979,2259.496172,2259.496172,3611.267232,3248.013346,3602.637538,2896.52724,0,6
227.0,2638.699525,2365.189114,2296.402365,2296.402365,4141.003996,3367.147015,2522.046849,2953.717445,0,6
228.0,538.6861733,727.3536076,2229.788291,2229.788291,4458.922429,3422.748257,788.1895237,2948.932296,0,6
229.0,-2045.580842,-1203.995775,2242.950836,2242.950836,4397.980517,3369.832538,-1309.047489,2852.153851,0,6
230.0,-4992.86161,-3411.115199,2412.768567,2412.768567,3790.800539,3158.243658,-3671.664756,2630.924507,0,6
