Time_aligned_s,VOCs_Extracted_S1,VOCs_Extracted_S2,VOCs_Extracted_S3,VOCs_Extracted_S4,VOCs_Extracted_S5,VOCs_Extracted_S6,VOCs_Extracted_S7,VOCs_Extracted_S8,Stress_Type,Period
4420.0,-13181.28914,3320.748744,-5795.894877,-5795.894877,-3166.619443,571.4346536,-5411.097145,873.3522987,1,0
4421.0,-12739.39244,2707.636705,-5935.052889,-5935.052889,-3736.24379,584.0411845,-5557.034865,923.649818,1,0
4422.0,-12465.01214,2105.043154,-6089.898646,-6089.898646,-4293.188026,621.8940152,-5689.583032,975.2067531,1,0
4423.0,-12291.76244,1519.638296,-6257.367994,-6257.367994,-4888.237203,663.58359,-5802.544937,1026.399241,1,0
4424.0,-12045.48851,985.4648734,-6428.318998,-6428.318998,-5478.558951,708.9019543,-5899.41092,1077.278992,1,0
4425.0,-11823.07639,485.168599,-6559.854815,-6559.854815,-5961.511457,755.9208942,-5975.636016,1126.528875,1,0
4426.0,-11617.52765,23.37623518,-6673.905856,-6673.905856,-6401.045193,803.9249323,-6036.393299,1173.860219,1,0
4427.0,-11428.76287,-402.3726192,-6768.522936,-6768.522936,-6799.897145,851.6215119,-6077.105932,1217.943384,1,0
4428.0,-11248.67933,-791.4924234,-6844.742797,-6844.742797,-7157.282918,898.5136562,-6101.95479,1259.038586,1,0
4429.0,-11074.56915,-1148.632189,-6904.645319,-6904.645319,-7474.399579,942.9966192,-6106.033342,1296.284019,1,0
4430.0,-10899.16258,-1473.258475,-6941.754493,-6941.754493,-7746.884377,984.9097896,-6093.679326,1330.348079,1,0
4431.0,-10720.98353,-1769.464768,-6961.938653,-6961.938653,-7978.122958,1023.444765,-6060.045202,1361.426447,1,0
4432.0,-10534.20435,-2035.77816,-6960.936305,-6960.936305,-8162.311975,1059.202342,-6010.874057,1390.305781,1,0
4433.0,-10338.17112,-2269.900277,-6944.209794,-6944.209794,-8301.934944,1092.291438,-5945.555084,1417.396886,1,0
4434.0,-10130.12146,-2470.118119,-6908.175611,-6908.175611,-8398.372614,1123.198691,-5869.910879,1443.763579,1,0
4435.0,-9913.727774,-2639.426702,-6857.42363,-6857.42363,-8455.57804,1152.035834,-5785.203091,1469.853406,1,0
4436.0,-9687.79568,-2778.782944,-6789.079403,-6789.079403,-8475.727124,1179.284958,-5699.069168,1495.571904,1,0
4437.0,-9455.132884,-2893.117427,-6707.420367,-6707.420367,-8461.96886,1206.051526,-5610.768897,1521.213546,1,0
4438.0,-9218.58142,-2987.174754,-6613.934011,-6613.934011,-8413.939241,1232.252369,-5525.404301,1546.640453,1,0
4439.0,-8978.689909,-3066.995557,-6513.178832,-6513.178832,-8335.932411,1258.074843,-5440.004571,1571.743691,1,0
4440.0,-8741.017383,-3134.950081,-6405.861695,-6405.861695,-8228.866375,1283.860098,-5356.971373,1596.764636,1,0
4441.0,-8504.713081,-3194.166876,-6296.793642,-6296.793642,-8100.043054,1309.123137,-5273.618455,1621.415865,1,0
4442.0,-8274.780909,-3243.773197,-6186.032229,-6186.032229,-7950.315564,1334.230832,-5191.145496,1645.760216,1,0
4443.0,-8048.248906,-3285.34516,-6075.867274,-6075.867274,-7787.119834,1359.080446,-5107.304309,1669.855314,1,0
4444.0,-7829.416508,-3316.3991,-5964.610728,-5964.610728,-7616.074672,1383.649926,-5022.642837,1693.855064,1,0
4445.0,-7618.911997,-3339.704214,-5852.96381,-5852.96381,-7441.624994,1407.719645,-4936.213888,1717.663272,1,0
4446.0,-7416.852306,-3355.202305,-5738.576705,-5738.576705,-7265.386032,1431.446962,-4849.772777,1740.97475,1,0
4447.0,-7221.114308,-3364.786529,-5622.166707,-5622.166707,-7088.198988,1455.519125,-4760.415022,1764.463583,1,0
4448.0,-7033.265447,-3369.573764,-5504.642582,-5504.642582,-6910.725413,1479.537891,-4670.119281,1787.730912,1,0
4449.0,-6848.202856,-3371.950526,-5386.208702,-5386.208702,-6732.852504,1504.102126,-4576.347933,1811.348211,1,0
4450.0,-6669.418584,-3370.318637,-5267.394031,-5267.394031,-6555.836871,1528.774387,-4481.741846,1834.924769,1,0
4451.0,-6491.067773,-3366.505354,-5149.294287,-5149.294287,-6381.419091,1553.451128,-4386.064808,1858.430361,1,0
4452.0,-6317.023986,-3358.573901,-5031.760908,-5031.760908,-6209.930102,1578.178853,-4290.075093,1881.618002,1,0
4453.0,-6141.899721,-3347.838466,-4915.911374,-4915.911374,-6043.936811,1602.87857,-4193.716415,1904.59387,1,0
4454.0,-5970.219004,-3332.347947,-4801.625218,-4801.625218,-5886.038722,1627.098088,-4097.741639,1927.431724,1,0
4455.0,-5800.430105,-3314.063361,-4690.031003,-4690.031003,-5733.925346,1650.955589,-4002.106881,1950.125757,1,0
4456.0,-5634.345964,-3291.588296,-4580.810767,-4580.810767,-5588.436025,1674.522328,-3907.870227,1972.593381,1,0
4457.0,-5470.747105,-3266.199141,-4475.010553,-4475.010553,-5446.708354,1697.593395,-3814.729734,1994.888205,1,0
4458.0,-5311.614182,-3239.024434,-4374.064305,-4374.064305,-5308.57385,1719.880489,-3723.329041,2016.88546,1,0
4459.0,-5155.575893,-3211.533249,-4275.804889,-4275.804889,-5173.7718,1741.413593,-3633.748661,2038.596695,1,0
4460.0,-5004.296897,-3181.759215,-4181.228968,-4181.228968,-5041.565923,1762.305577,-3547.024166,2059.741534,1,0
4461.0,-4856.578415,-3151.683283,-4087.996813,-4087.996813,-4911.589644,1781.86759,-3464.205377,2080.097977,1,0
4462.0,-4714.152408,-3118.626793,-3997.141501,-3997.141501,-4783.720585,1800.507167,-3383.375443,2100.209993,1,0
4463.0,-4576.1878,-3083.592508,-3906.687924,-3906.687924,-4658.533155,1818.225595,-3305.457181,2119.691583,1,0
4464.0,-4444.480706,-3044.702406,-3816.704309,-3816.704309,-4537.145742,1835.625162,-3228.373618,2138.917407,1,0
4465.0,-4320.106863,-3004.092852,-3727.659975,-3727.659975,-4415.62613,1853.021889,-3153.104719,2157.558208,1,0
4466.0,-4200.78287,-2959.735633,-3639.689605,-3639.689605,-4296.330343,1871.230882,-3077.924002,2175.561125,1,0
4467.0,-4087.349806,-2913.493449,-3553.41772,-3553.41772,-4175.843941,1889.907865,-3003.652887,2192.993878,1,0
4468.0,-3977.309514,-2865.327941,-3469.782577,-3469.782577,-4056.856455,1909.471329,-2928.746305,2209.985061,1,0
4469.0,-3870.92713,-2815.861941,-3385.954897,-3385.954897,-3938.721018,1929.52614,-2854.193704,2226.733243,1,0
4470.0,-3765.634568,-2764.958644,-3303.793489,-3303.793489,-3822.657267,1950.111451,-2780.962122,2243.301474,1,0
4471.0,-3661.614073,-2713.173895,-3220.551249,-3220.551249,-3708.003206,1970.16953,-2710.029225,2260.011508,1,0
4472.0,-3559.145964,-2659.790126,-3138.082949,-3138.082949,-3595.843996,1989.797793,-2639.35111,2277.575374,1,0
4473.0,-3458.196831,-2605.100157,-3053.807191,-3053.807191,-3485.492322,2008.634969,-2570.628377,2295.461882,1,0
4474.0,-3359.52386,-2549.524397,-2969.337828,-2969.337828,-3378.072931,2026.97083,-2501.544658,2314.120661,1,0
4475.0,-3264.181284,-2493.938032,-2884.558724,-2884.558724,-3273.025466,2044.661314,-2433.600517,2333.173623,1,0
4476.0,-3169.046996,-2438.273531,-2800.157497,-2800.157497,-3171.204822,2062.167441,-2364.618437,2352.598573,1,0
4477.0,-3076.272227,-2383.264861,-2715.938837,-2715.938837,-3072.138259,2079.061566,-2295.71749,2372.314249,1,0
4478.0,-2982.675591,-2329.819778,-2632.662366,-2632.662366,-2976.658686,2095.926043,-2225.391535,2392.403733,1,0
4479.0,-2890.149105,-2276.399066,-2550.149444,-2550.149444,-2885.810618,2112.665407,-2155.949557,2413.012873,1,0
4480.0,-2795.916735,-2223.915657,-2469.295251,-2469.295251,-2797.825199,2129.538863,-2086.613839,2433.791929,1,0
4481.0,-2701.778063,-2170.344314,-2389.801125,-2389.801125,-2713.286511,2145.788141,-2017.382093,2454.713535,1,0
4482.0,-2608.133138,-2117.046624,-2311.862725,-2311.862725,-2630.163951,2161.723649,-1947.760646,2475.530512,1,0
4483.0,-2516.864693,-2063.560983,-2236.030546,-2236.030546,-2549.084514,2177.870264,-1878.134497,2495.590174,1,0
4484.0,-2426.642063,-2010.31317,-2163.57745,-2163.57745,-2468.404643,2194.652686,-1808.196626,2515.189692,1,0
4485.0,-2337.710325,-1956.819201,-2094.949302,-2094.949302,-2388.54652,2212.453852,-1738.524896,2534.459185,1,0
4486.0,-2249.147332,-1902.670283,-2027.975431,-2027.975431,-2309.799877,2231.181401,-1669.1126,2553.147533,1,0
4487.0,-2161.450264,-1847.824445,-1962.930457,-1962.930457,-2232.243084,2250.629571,-1600.61111,2571.744551,1,0
4488.0,-2074.088255,-1792.404357,-1897.924973,-1897.924973,-2156.211296,2270.635967,-1533.929481,2590.123338,1,0
4489.0,-1987.814651,-1734.467455,-1833.436086,-1833.436086,-2082.396903,2290.842508,-1470.138149,2608.740971,1,0
4490.0,-1902.481518,-1675.299391,-1767.985501,-1767.985501,-2008.398118,2310.407462,-1409.447305,2626.945444,1,0
4491.0,-1819.177602,-1613.243688,-1701.747535,-1701.747535,-1935.584901,2328.667762,-1350.405575,2645.075466,1,0
4492.0,-1740.501135,-1551.000893,-1635.126246,-1635.126246,-1861.585376,2345.650338,-1293.714456,2662.474575,1,0
4493.0,-1665.825635,-1488.046307,-1569.762965,-1569.762965,-1788.086403,2362.048257,-1238.01314,2679.178963,1,0
4494.0,-1594.87965,-1425.623974,-1506.595188,-1506.595188,-1713.153153,2377.578203,-1183.817223,2695.324738,1,0
4495.0,-1525.982005,-1363.271593,-1445.956649,-1445.956649,-1638.469062,2392.849071,-1129.858435,2710.681487,1,0
4496.0,-1459.609537,-1301.451556,-1385.880171,-1385.880171,-1563.904132,2407.688127,-1076.298297,2724.980923,1,0
4497.0,-1394.241228,-1240.186558,-1327.592589,-1327.592589,-1490.242749,2422.153725,-1023.513255,2738.66487,1,0
4498.0,-1330.493403,-1179.882485,-1269.223974,-1269.223974,-1417.236425,2436.249075,-972.3858676,2751.480209,1,0
4499.0,-1267.101518,-1120.563172,-1211.918453,-1211.918453,-1345.513982,2450.164759,-922.6922714,2764.016321,1,0
4500.0,-1204.861656,-1063.010505,-1154.001918,-1154.001918,-1274.897211,2463.870237,-873.80907,2775.908055,1,0
4501.0,-1144.434595,-1006.97672,-1096.692487,-1096.692487,-1206.014229,2477.449037,-823.9031164,2787.723043,1,0
4502.0,-1087.381851,-953.5555825,-1039.859633,-1039.859633,-1138.503343,2491.111733,-773.8628958,2799.541863,1,0
4503.0,-1031.626082,-902.1543277,-984.7435435,-984.7435435,-1072.859319,2505.426203,-722.0669458,2812.041592,1,0
4504.0,-976.7769088,-851.8367121,-930.6178232,-930.6178232,-1008.748738,2520.129421,-669.5049277,2825.276655,1,0
4505.0,-920.7964663,-802.7309349,-876.4106091,-876.4106091,-946.588066,2535.645036,-615.0811319,2839.264578,1,0
4506.0,-864.8451497,-753.5138112,-821.6979533,-821.6979533,-887.3277729,2551.56992,-560.4004444,2853.876874,1,0
4507.0,-807.1514665,-704.8086733,-766.7610758,-766.7610758,-829.6685755,2567.7904,-506.0199626,2869.064728,1,0
4508.0,-748.9831089,-655.4868199,-711.4757385,-711.4757385,-774.0676018,2584.119445,-452.8780029,2884.667685,1,0
4509.0,-688.9848956,-606.0392911,-656.387493,-656.387493,-719.1365216,2600.541094,-400.156933,2900.557804,1,0
4510.0,-628.905343,-556.9681297,-601.6734068,-601.6734068,-665.4473992,2616.8273,-347.6367209,2916.365411,1,0
4511.0,-568.9910401,-508.4092803,-548.1667679,-548.1667679,-611.7178264,2633.103574,-295.5076254,2931.987207,1,0
4512.0,-510.6095567,-461.0538291,-497.2349977,-497.2349977,-557.8490532,2649.636426,-244.1250962,2947.472041,1,0
4513.0,-452.7573585,-414.0517665,-448.6326036,-448.6326036,-503.9895575,2666.269298,-193.4053744,2962.792975,1,0
4514.0,-394.6633808,-366.7302513,-401.9846832,-401.9846832,-450.2418045,2682.959814,-143.6828525,2978.008955,1,0
4515.0,-336.755709,-319.6081672,-355.2166856,-355.2166856,-396.9894163,2699.600573,-95.07071951,2992.679893,1,0
4516.0,-279.5354565,-271.4594852,-309.2433045,-309.2433045,-344.9864935,2716.065151,-47.97511978,3007.187781,1,0
4517.0,-222.8575298,-223.3162462,-262.9337769,-262.9337769,-292.638384,2732.015453,-3.181040969,3021.260945,1,0
4518.0,-167.06394,-173.9537909,-216.488435,-216.488435,-240.8552587,2747.853384,40.44977151,3035.306203,1,0
4519.0,-112.1082967,-124.2524812,-170.2076166,-170.2076166,-188.2304821,2763.388443,82.74552723,3049.470193,1,0
4520.0,-58.51534912,-74.17767734,-124.4705963,-124.4705963,-135.8744876,2778.986833,124.834388,3063.68404,1,0
4521.0,-6.851959919,-23.83721091,-79.42528824,-79.42528824,-82.45593648,2794.3651,166.3277518,3077.800516,1,0
4522.0,43.79126511,26.68501983,-35.35521543,-35.35521543,-28.85759842,2809.569063,208.3015644,3091.89766,1,0
4523.0,92.58763657,76.69063856,9.0484125,9.0484125,25.00813625,2824.614412,250.1765503,3105.856644,1,0
4524.0,140.6762542,126.1675145,52.94632165,52.94632165,78.59435364,2839.479419,292.7354668,3119.664301,1,0
4525.0,187.3777836,174.8897182,97.61676953,97.61676953,131.8951385,2854.195849,335.1332182,3133.400032,1,0
4526.0,233.7381384,222.7890435,142.2217918,142.2217918,184.5385223,2868.750396,376.9690189,3147.589463,1,0
4527.0,279.6722576,269.4086879,187.8993022,187.8993022,236.6685307,2883.052635,417.7837794,3161.994628,1,0
4528.0,325.137076,314.9302645,233.6460357,233.6460357,287.9353435,2897.80532,458.5522789,3177.171267,1,0
4529.0,370.124998,359.1928834,279.301114,279.301114,338.3364443,2913.034506,498.4131576,3193.053027,1,0
4530.0,414.3690758,401.8841858,324.496602,324.496602,387.4858561,2928.965582,538.341047,3209.249668,1,0
4531.0,457.6315758,444.2796639,369.5091127,369.5091127,435.5512272,2945.014767,577.7008413,3225.395046,1,0
4532.0,501.1862266,485.4115278,414.1711177,414.1711177,482.5022589,2961.363329,617.5842559,3241.410576,1,0
4533.0,544.1079425,525.7721018,458.5176441,458.5176441,527.5533476,2978.12127,657.1991493,3257.209768,1,0
4534.0,587.8248827,565.3835329,502.3501785,502.3501785,571.4727127,2995.001471,697.540205,3272.793323,1,0
4535.0,631.5898228,604.1197237,545.6409209,545.6409209,613.99447,3011.80973,737.6271587,3288.140749,1,0
4536.0,676.6348248,641.829867,588.0287803,588.0287803,656.292256,3028.364054,778.1600274,3303.221343,1,0
4537.0,722.1129619,678.3929432,629.6183266,629.6183266,697.8060483,3044.634224,819.3278055,3318.142381,1,0
4538.0,768.0118907,713.742046,670.1497648,670.1497648,739.4576965,3060.726614,860.6838304,3332.709139,1,0
4539.0,814.0924628,747.9174223,709.0157556,709.0157556,781.0289176,3076.643298,901.8375872,3346.765367,1,0
4540.0,859.9151546,780.9847754,747.2991857,747.2991857,822.0991942,3092.314203,942.8542053,3360.033722,1,0
4541.0,904.9521979,813.8394718,784.8029968,784.8029968,862.4277262,3107.823008,983.5691377,3373.03032,1,0
4542.0,949.6324178,845.3861782,821.663366,821.663366,902.1631652,3123.221691,1023.821444,3385.836596,1,0
4543.0,993.8143887,876.3883936,858.0947246,858.0947246,941.1664659,3139.10253,1063.282568,3399.1504,1,0
4544.0,1037.623084,906.1086662,894.3881098,894.3881098,980.7051788,3154.908317,1101.8861,3412.91939,1,0
4545.0,1080.910998,934.306511,930.7121598,930.7121598,1020.298503,3171.071595,1139.362022,3427.634577,1,0
4546.0,1123.732576,960.513968,967.2131966,967.2131966,1061.150225,3187.277532,1175.709886,3443.150118,1,0
4547.0,1165.829435,984.6137938,1004.05978,1004.05978,1102.405656,3203.99424,1211.721459,3459.26062,1,0
4548.0,1206.493704,1006.367544,1041.12397,1041.12397,1145.013012,3221.063794,1246.404637,3475.443776,1,0
4549.0,1246.471006,1025.997398,1077.774332,1077.774332,1187.984359,3238.244978,1280.622797,3491.319818,1,0
4550.0,1284.798412,1043.487268,1115.628571,1115.628571,1230.925551,3255.327912,1314.317931,3506.523791,1,0
4551.0,1322.410981,1058.547618,1154.303253,1154.303253,1273.455343,3272.215963,1347.595155,3521.422588,1,0
4552.0,1359.231734,1070.581919,1193.286523,1193.286523,1315.817973,3288.957404,1380.502358,3535.935924,1,0
4553.0,1396.144985,1079.723119,1231.959903,1231.959903,1357.810204,3305.878834,1413.098106,3550.464738,1,0
4554.0,1432.616129,1086.064632,1270.011401,1270.011401,1399.362207,3322.408504,1445.484146,3564.754055,1,0
4555.0,1469.326967,1088.795468,1306.928478,1306.928478,1440.324363,3339.023154,1477.725273,3579.202136,1,0
4556.0,1505.943947,1088.685259,1342.724207,1342.724207,1480.640457,3355.427716,1510.023836,3593.573017,1,0
4557.0,1542.029432,1085.618024,1377.394178,1377.394178,1519.971693,3372.283926,1543.079333,3607.767296,1,0
4558.0,1577.058679,1080.875592,1411.075854,1411.075854,1558.421562,3389.379496,1575.862678,3621.410021,1,0
4559.0,1611.784669,1074.814176,1443.802954,1443.802954,1595.799587,3406.736865,1609.386774,3634.777329,1,0
4560.0,1645.106588,1068.85074,1476.487083,1476.487083,1631.454913,3424.528271,1643.060072,3648.315903,1,0
4561.0,1678.57069,1063.263423,1508.992714,1508.992714,1666.402,3442.748062,1676.865015,3662.238193,1,0
4562.0,1712.348413,1058.565975,1540.723936,1540.723936,1700.59278,3461.449405,1710.564044,3676.756416,1,0
4563.0,1747.276561,1055.944893,1572.570339,1572.570339,1734.990612,3480.268597,1744.183596,3691.675339,1,0
4564.0,1782.50479,1056.572456,1603.94068,1603.94068,1769.063605,3498.84405,1777.665535,3706.848535,1,0
4565.0,1818.879197,1061.352248,1635.442411,1635.442411,1803.605413,3517.125936,1811.229952,3722.063999,1,0
4566.0,1855.775048,1072.812868,1667.196265,1667.196265,1838.313952,3535.035332,1845.084455,3737.012768,1,0
4567.0,1892.973765,1092.285777,1699.250685,1699.250685,1872.881815,3552.617706,1879.207527,3751.034227,1,0
4568.0,1930.069772,1122.802077,1731.600865,1731.600865,1907.126738,3569.867608,1913.341165,3764.203358,1,0
4569.0,1966.795313,1166.244264,1764.281945,1764.281945,1940.751287,3586.680708,1947.73048,3776.725709,1,0
4570.0,2002.732853,1225.725961,1797.648185,1797.648185,1973.383389,3603.687818,1982.38067,3789.284608,1,0
4571.0,2038.454676,1303.279125,1831.0643,1831.0643,2006.2015,3620.471214,2016.881017,3801.616297,1,0
4572.0,2074.138773,1401.673177,1863.792555,1863.792555,2038.994418,3637.588911,2051.925867,3814.276786,1,0
4573.0,2109.461475,1523.830568,1896.538081,1896.538081,2072.708035,3654.687447,2087.188501,3826.85492,1,0
4574.0,2144.163012,1672.830765,1928.587215,1928.587215,2106.68515,3672.240779,2123.933553,3839.762754,1,0
4575.0,2178.367452,1851.57201,1960.789654,1960.789654,2141.898713,3689.930057,2161.256345,3852.56047,1,0
4576.0,2211.819062,2063.379992,1992.598623,1992.598623,2177.816628,3708.030758,2199.512909,3865.293477,1,0
4577.0,2244.416097,2312.009066,2024.641371,2024.641371,2214.496491,3726.715285,2238.844457,3877.819463,1,0
4578.0,2276.628815,2599.993034,2055.769004,2055.769004,2251.584344,3745.874297,2280.094825,3890.621539,1,0
4579.0,2308.955333,2929.935447,2089.158442,2089.158442,2289.628379,3765.17179,2323.84662,3903.4241,1,0
4580.0,2341.815645,3305.903605,2125.925895,2125.925895,2328.575969,3784.896711,2370.346367,3916.620859,1,0
4581.0,2375.485933,3730.654,2165.690323,2165.690323,2368.40111,3804.565895,2419.632058,3929.928287,1,0
4582.0,2409.86053,4206.81437,2206.59792,2206.59792,2408.893038,3824.432427,2472.431607,3943.547606,1,0
4583.0,2444.593953,4736.653407,2246.732426,2246.732426,2449.872807,3843.922456,2528.15964,3956.928618,1,0
4584.0,2478.942049,5321.790952,2284.502908,2284.502908,2490.902207,3863.20397,2587.344596,3970.249071,1,0
4585.0,2512.052725,5963.115647,2318.315264,2318.315264,2531.605105,3881.622519,2648.114386,3982.86406,1,0
4586.0,2542.681688,6660.831986,2346.419864,2346.419864,2571.422195,3899.421772,2710.427893,3994.800768,1,0
4587.0,2569.854237,7413.782224,2367.745364,2367.745364,2609.771376,3916.203477,2773.714763,4005.352077,1,0
4588.0,2593.033317,8218.134985,2380.748735,2380.748735,2645.937615,3932.242297,2837.92395,4015.013039,1,0
4589.0,2609.565543,9069.326344,2387.911596,2387.911596,2679.907825,3947.538233,2900.853581,4023.783653,1,0
4590.0,2621.428261,9944.142252,2388.629841,2388.629841,2709.722927,3962.091285,2963.959035,4031.663921,1,0
4591.0,2628.621471,10858.34618,2382.636355,2382.636355,2736.704921,3975.901453,3027.240311,4038.653841,1,0
4592.0,2631.145173,11811.93813,2368.636318,2368.636318,2760.853808,5197.684723,3090.69741,6176.028506,1,0
4593.0,2628.999368,12804.91809,2343.438882,2343.438882,2782.169588,4012.926893,3154.330333,4920.635642,1,0
4594.0,7589.417412,13837.28607,2309.270916,2309.270916,2800.652261,2979.436537,-1353.049814,3819.666703,1,0
4595.0,2230.215823,8253.561957,2266.13242,2266.13242,28037.11771,2097.213655,-1707.492877,2873.121688,1,0
4596.0,-2433.070134,6971.738273,2214.023393,2214.023393,23793.02947,1366.258249,-2043.799874,2081.000597,1,0
4597.0,-6400.440459,5801.060665,2152.943837,2152.943837,19936.91444,786.5703169,-2361.970804,1443.303431,1,0
4598.0,-9671.895152,4741.529133,-3072.114926,-3072.114926,16468.77262,419.180693,-2662.005668,1019.278189,1,0
4599.0,-12247.43421,3793.143676,-3372.369541,-3372.369541,13388.60402,175.4188629,-2943.904465,722.5778273,1,0
4600.0,-13848.89473,2955.904295,-3662.627852,-3662.627852,10696.40863,26.94397549,-3205.05613,525.8148198,1,0
4601.0,-14880.81889,2265.803068,-3942.889861,-3942.889861,8530.974952,-12.04925845,-3450.382841,444.141406,1,0
4602.0,-15469.44301,1665.543355,-4213.155566,-4213.155566,6686.179346,24.10183898,-3677.48625,443.4499539,1,0
4603.0,-15554.59399,1168.62259,-4473.424969,-4473.424969,5098.95896,104.560575,-3889.074896,493.6588906,1,0
4604.0,-15290.61519,747.530108,-4726.565803,-4726.565803,3813.157971,203.7089808,-4085.30916,568.6416488,1,0
4605.0,-14812.82674,381.5348509,-4970.357401,-4970.357401,2750.520905,302.9581775,-4268.952252,649.1566373,1,0
4606.0,-14237.25106,48.47107018,-5199.325191,-5199.325191,1847.896922,390.18372,-4439.914328,722.2873234,1,0
4607.0,-13649.50542,-267.3445859,-5413.763046,-5413.763046,1047.430524,460.8259484,-4600.18397,782.3651121,1,0
4608.0,-13111.19316,-579.4424173,-5611.348867,-5611.348867,308.9006446,516.6395703,-4749.363955,829.8453295,1,0
4609.0,-12653.55351,-893.9754224,-5793.736266,-5793.736266,-396.0338038,545.3050625,-4888.150976,851.591715,1,0
4610.0,-12280.37637,-1213.857568,-5964.45227,-5964.45227,-1082.548307,561.484665,-5014.263549,861.9372233,1,0
4611.0,-12054.7655,-1537.313883,-6121.443403,-6121.443403,-1750.80362,601.5046186,-5130.943462,896.7909692,1,0
4612.0,-11917.44342,-1856.076719,-6265.722352,-6265.722352,-2443.297761,644.8120193,-5231.913373,934.8928563,1,0
4613.0,-11710.89506,-2140.870078,-6391.831443,-6391.831443,-3123.471098,690.3756712,-5320.89961,975.646277,1,0
4614.0,-11524.82595,-2404.150523,-6504.179537,-6504.179537,-3707.205843,737.1442368,-5395.218614,1017.343496,1,0
4615.0,-11353.55591,-2640.783976,-6599.677775,-6599.677775,-4245.052808,784.6217696,-5456.820079,1059.46332,1,0
4616.0,-11195.34173,-2853.393671,-6675.124952,-6675.124952,-4735.704567,831.5542255,-5502.282612,1100.30358,1,0
4617.0,-11041.00823,-3042.996882,-6732.591809,-6732.591809,-5179.841211,877.5148861,-5533.054519,1139.845594,1,0
4618.0,-10888.3733,-3211.908202,-6771.366838,-6771.366838,-5576.479829,921.0902847,-5544.769108,1177.217385,1,0
4619.0,-10732.01664,-3360.562237,-6794.645775,-6794.645775,-5924.019611,962.0773888,-5538.688428,1212.828297,1,0
4620.0,-10569.14126,-3493.326782,-6806.056752,-6806.056752,-6224.853734,999.7177492,-5511.27986,1246.642374,1,0
4621.0,-10395.74755,-3608.709888,-6801.796454,-6801.796454,-6477.476017,1034.436246,-5468.061687,1279.369715,1,0
4622.0,-10210.50876,-3704.693043,-6782.268843,-6782.268843,-6686.490922,1065.873674,-5408.414579,1311.009219,1,0
4623.0,-10011.84079,-3781.603887,-6745.406438,-6745.406438,-6848.666409,1094.309024,-5339.180255,1342.440786,1,0
4624.0,-9802.782556,-3838.84755,-6694.122566,-6694.122566,-6969.818146,1121.130275,-5263.169553,1374.059068,1,0
4625.0,-9582.902372,-3877.855751,-6626.597414,-6626.597414,-7052.207064,1146.894353,-5185.265514,1405.51424,1,0
4626.0,-9354.408704,-3903.382858,-6544.450715,-6544.450715,-7098.98931,1172.6788,-5106.916266,1436.757188,1,0
4627.0,-9118.564206,-3919.338136,-6449.630646,-6449.630646,-7112.551298,1198.433349,-5030.829835,1467.705268,1,0
4628.0,-8878.904835,-3927.82618,-6345.450765,-6345.450765,-7096.847341,1224.450764,-4955.49869,1498.269183,1,0
4629.0,-8641.870328,-3931.224252,-6232.531795,-6232.531795,-7054.012566,1250.834857,-4882.113193,1528.284735,1,0
4630.0,-8406.805048,-3931.519067,-6112.732526,-6112.732526,-6990.581576,1277.162457,-4807.942096,1558.031937,1,0
4631.0,-8179.264698,-3926.585539,-5988.410767,-5988.410767,-6908.457852,1303.502766,-4736.548505,1587.204353,1,0
4632.0,-7956.25187,-3917.60249,-5861.493422,-5861.493422,-6813.720313,1329.11071,-4664.451231,1615.488555,1,0
4633.0,-7743.494429,-3902.09685,-5736.158237,-5736.158237,-6706.999413,1353.683961,-4593.965881,1642.939521,1,0
4634.0,-7537.584672,-3882.193179,-5615.751084,-5615.751084,-6593.524283,1377.944107,-4522.628408,1669.62497,1,0
4635.0,-7339.233168,-3857.475749,-5500.540416,-5500.540416,-6475.183946,1401.715392,-4451.906304,1695.281153,1,0
4636.0,-7146.209904,-3829.23668,-5387.781966,-5387.781966,-6352.134479,1425.625839,-4379.570978,1720.539245,1,0
4637.0,-6959.516478,-3797.872004,-5279.906752,-5279.906752,-6225.520192,1449.223388,-4306.787832,1745.058672,1,0
4638.0,-6777.950071,-3764.184021,-5178.575027,-5178.575027,-6095.057251,1473.138271,-4233.705543,1769.424024,1,0
4639.0,-6604.309104,-3728.842388,-5079.589436,-5079.589436,-5962.359693,1496.931535,-4160.388433,1793.294522,1,0
4640.0,-6432.996503,-3693.513787,-4980.418029,-4980.418029,-5829.329047,1520.713885,-4087.053956,1817.287282,1,0
4641.0,-6267.67988,-3656.318895,-4882.944931,-4882.944931,-5696.06321,1544.362951,-4014.991867,1840.830296,1,0
4642.0,-6102.632652,-3618.488346,-4787.295988,-4787.295988,-5564.480302,1567.757547,-3941.603533,1864.108697,1,0
4643.0,-5941.910345,-3578.227777,-4697.868932,-4697.868932,-5434.446376,1590.759936,-3868.369355,1887.172918,1,0
4644.0,-5780.116101,-3537.518331,-4614.131394,-4614.131394,-5308.050008,1613.632885,-3792.818505,1910.112789,1,0
4645.0,-5620.631486,-3494.67106,-4532.543419,-4532.543419,-5187.15937,1636.465629,-3716.577154,1932.80481,1,0
4646.0,-5462.073905,-3450.217303,-4449.140559,-4449.140559,-5069.609796,1659.134898,-3637.534157,1955.262648,1,0
4647.0,-5306.34193,-3404.375869,-4366.314877,-4366.314877,-4956.736266,1681.41562,-3557.882985,1977.373884,1,0
