VOCs_Extracted_S1,VOCs_Extracted_S2,VOCs_Extracted_S3,VOCs_Extracted_S4,VOCs_Extracted_S5,VOCs_Extracted_S6,VOCs_Extracted_S7,VOCs_Extracted_S8,Stress_Type,Period
-12197.29677,-6626.023295,866.8569216,866.8569216,-9934.543144,-5055.277073,-10137.33317,-4940.431317,0,0
-12044.50884,-6831.736761,277.3406223,277.3406223,-10062.68428,-5218.751617,-10136.65222,-5010.809356,0,0
-11863.33137,-7006.343662,-7962.687087,-7962.687087,-10164.078,-5370.293276,-10115.3385,-5085.167808,0,0
-11662.22161,-7158.650466,-8179.908273,-8179.908273,-10238.72433,-5510.502848,-10076.40172,-5168.814701,0,0
-11451.09874,-7290.705693,-8374.522599,-8374.522599,-10286.62326,-5637.075714,-10026.92519,-5264.837759,0,0
-11238.99483,-7406.218467,-8546.530065,-8546.530065,-10297.73729,-5752.661167,-9968.408187,-5372.509781,0,0
-11036.51945,-7507.832209,-8695.930672,-8695.930672,-10285.96401,-5854.205346,-9907.211999,-5482.311169,0,0
-10849.56289,-7597.797,-8822.724418,-8822.724418,-10252.32788,-5943.733507,-9844.620246,-5567.803371,0,0
-10685.08825,-7678.16967,-8921.999051,-8921.999051,-10204.24107,-6020.464616,-9784.392513,-5639.29237,0,0
-10542.85121,-7749.252794,-9000.829495,-9000.829495,-10144.834,-6085.37509,-9725.720181,-5693.580459,0,0
-10423.00291,-7811.149904,-9059.153584,-9059.153584,-10081.16335,-6131.142449,-9670.591892,-5732.06225,0,0
-10320.56858,-7861.439403,-9098.929192,-9098.929192,-10016.51989,-6161.344397,-9614.85236,-5754.504029,0,0
-10230.17232,-7897.729637,-9126.038769,-9126.038769,-9955.280717,-6174.023312,-9556.567232,-5762.227652,0,0
-10145.37269,-7921.647881,-9140.130407,-9140.130407,-9898.429661,-6172.338933,-9490.174083,-5754.168769,0,0
-10061.07708,-7929.373192,-9146.334243,-9146.334243,-9845.948398,-6153.746438,-9416.753191,-5732.669033,0,0
-9971.082874,-7921.929187,-9144.061208,-9144.061208,-9794.703529,-6122.751435,-9328.247217,-5696.914194,0,0
-9872.891455,-7896.387122,-9136.50851,-9136.50851,-9741.608666,-6074.469532,-9226.543837,-5647.500361,0,0
-9761.728528,-7852.649743,-9121.672749,-9121.672749,-9680.014128,-6013.999465,-9109.958258,-5587.504345,0,0
-9636.689969,-7788.487219,-9100.732661,-9100.732661,-9609.953385,-5939.559134,-8979.498053,-5517.187447,0,0
-9498.747277,-7704.986498,-9070.393495,-9070.393495,-9525.517902,-5856.356946,-8835.222055,-5440.538096,0,0
-9345.839819,-7601.718962,-9029.958751,-9029.958751,-9427.66861,-5763.069635,-8678.746447,-5361.13184,0,0
-9178.95044,-7480.639938,-8976.952941,-8976.952941,-9312.631163,-5666.331667,-8509.23752,-5281.917296,0,0
-8998.144622,-7343.76891,-8914.162053,-8914.162053,-9182.78109,-5568.158284,-8329.969657,-5203.288004,0,0
-8806.195841,-7197.414753,-8835.358999,-8835.358999,-9038.413683,-5472.064018,-8140.623736,-5124.891182,0,0
-8603.191097,-7044.706187,-8744.332744,-8744.332744,-8881.490182,-5377.694941,-7946.999908,-5045.794235,0,0
-8394.617006,-6890.99993,-8639.550783,-8639.550783,-8711.593811,-5287.965329,-7748.805783,-4963.827628,0,0
-8184.409535,-6738.302494,-8521.879884,-8521.879884,-8531.91518,-5198.214373,-7551.582986,-4881.069508,0,0
-7976.621656,-6589.080953,-8390.026809,-8390.026809,-8343.264087,-5111.394653,-7357.54029,-4796.605595,0,0
-7772.736249,-6443.413087,-8244.610075,-8244.610075,-8152.584517,-5023.928912,-7167.802414,-4711.441443,0,0
-7577.20241,-6302.840707,-8085.924414,-8085.924414,-7958.646745,-4937.235944,-6982.916465,-4624.853431,0,0
-7384.55727,-6165.65922,-7917.625922,-7917.625922,-7768.430448,-4850.101105,-6802.139199,-4537.819401,0,0
-7197.300792,-6032.159416,-7739.946177,-7739.946177,-7579.335771,-4763.239444,-6625.403792,-4450.675899,0,0
-7010.27326,-5900.917553,-7558.576979,-7558.576979,-7397.844942,-4676.311228,-6452.006621,-4363.804613,0,0
-6826.189838,-5775.447793,-7373.773621,-7373.773621,-7220.752297,-4589.429554,-6282.385711,-4277.452,0,0
-6640.563471,-5652.96863,-7190.942867,-7190.942867,-7049.463587,-4502.382076,-6118.102358,-4191.960894,0,0
-6457.955452,-5534.947875,-7011.709731,-7011.709731,-6881.973382,-4415.699966,-5958.419876,-4107.553512,0,0
-6277.109755,-5418.353068,-6836.270601,-6836.270601,-6719.295649,-4326.948999,-5805.214425,-4025.700465,0,0
-6100.191658,-5303.946754,-6664.946581,-6664.946581,-6559.470413,-4237.213579,-5659.649112,-3944.890494,0,0
-5925.57011,-5189.355586,-6496.487078,-6496.487078,-6405.029804,-4144.595381,-5519.062348,-3866.56381,0,0
-5755.286828,-5075.648791,-6331.278868,-6331.278868,-6251.283704,-4051.281842,-5385.077267,-3788.67588,0,0
-5588.166118,-4962.997575,-6169.227528,-6169.227528,-6101.896863,-3957.463983,-5254.865477,-3712.50513,0,0
-5426.218332,-4851.873891,-6010.592493,-6010.592493,-5951.824616,-3863.711269,-5129.150903,-3636.220878,0,0
-5268.232727,-4742.997324,-5856.950482,-5856.950482,-5804.733789,-3770.208919,-5005.107262,-3560.952481,0,0
-5116.321228,-4637.685434,-5707.483624,-5707.483624,-5655.585099,-3677.518112,-4882.810794,-3485.118928,0,0
-4969.262898,-4532.402171,-5563.800205,-5563.800205,-5507.481549,-3585.633449,-4762.456334,-3409.575742,0,0
-4828.824588,-4429.152294,-5427.297166,-5427.297166,-5359.567777,-3495.153258,-4643.972398,-3334.658059,0,0
-4696.195177,-4324.405297,-5295.318247,-5295.318247,-5213.593505,-3405.528251,-4528.409467,-3261.153912,0,0
-4569.006013,-4220.227325,-5169.201418,-5169.201418,-5068.673702,-3316.783507,-4416.833736,-3187.850755,0,0
-4447.751704,-4113.852442,-5046.242279,-5046.242279,-4926.448597,-3229.516077,-4305.473679,-3116.448818,0,0
-4329.781087,-4008.208958,-4927.12901,-4927.12901,-4786.289743,-3144.788162,-4196.800999,-3044.879402,0,0
-4215.644476,-3902.550398,-4809.126785,-4809.126785,-4649.878249,-3064.018617,-4086.857601,-2974.548639,0,0
-4102.782439,-3797.873737,-4692.369442,-4692.369442,-4516.831193,-2985.630268,-3978.080688,-2903.378581,0,0
-3992.374738,-3693.73855,-4577.151032,-4577.151032,-4389.091186,-2910.636687,-3867.202406,-2832.542404,0,0
-3882.674055,-3591.149657,-4463.714599,-4463.714599,-4265.343596,-2837.166295,-3756.85247,-2760.135939,0,0
-3774.474148,-3489.621595,-4352.837559,-4352.837559,-4146.502706,-2765.843614,-3646.476686,-2687.580567,0,0
-3669.214828,-3390.041189,-4245.50138,-4245.50138,-4033.831497,-2694.674888,-3537.309228,-2614.457411,0,0
-3568.400661,-3292.353168,-4138.337302,-4138.337302,-3925.020207,-2623.906758,-3429.376332,-2541.157566,0,0
-3468.746249,-3197.57216,-4033.867556,-4033.867556,-3820.712918,-2551.821059,-3323.911659,-2467.774712,0,0
-3372.349187,-3105.235086,-3928.611391,-3928.611391,-3718.431087,-2479.67845,-3220.028123,-2394.619744,0,0
-3275.85001,-3016.286399,-3824.885222,-3824.885222,-3618.880002,-2408.344287,-3118.731709,-2321.668399,0,0
-3181.474037,-2931.733023,-3719.560579,-3719.560579,-3519.832921,-2338.895039,-3019.597139,-2249.488528,0,0
-3086.03665,-2849.837009,-3615.117359,-3615.117359,-3421.925155,-2269.530847,-2923.663553,-2177.866597,0,0
-2991.88896,-2771.3154,-3510.977279,-3510.977279,-3325.587791,-2201.631101,-2830.589306,-2107.18137,0,0
-2896.118263,-2694.297019,-3408.210477,-3408.210477,-3230.605322,-2133.146603,-2741.303817,-2037.609953,0,0
-2800.970392,-2619.343822,-3306.205324,-3306.205324,-3137.679121,-2064.751309,-2656.678706,-1969.302625,0,0
-2705.913034,-2544.291008,-3205.903983,-3205.903983,-3047.845928,-1995.403775,-2574.396734,-1903.867788,0,0
-2611.314661,-2470.815237,-3106.818785,-3106.818785,-2958.122904,-1926.96493,-2496.41886,-1841.025135,0,0
-2517.73761,-2398.020845,-3009.964776,-3009.964776,-2870.429724,-1856.959705,-2421.560412,-1781.103785,0,0
-2427.022212,-2325.727424,-2914.940901,-2914.940901,-2781.930832,-1786.858187,-2348.962675,-1721.977788,0,0
-2337.74233,-2254.319439,-2822.590417,-2822.590417,-2694.320406,-1716.096058,-2276.20296,-1663.365886,0,0
-2250.167903,-2184.446559,-2732.622013,-2732.622013,-2605.524797,-1644.939094,-2203.294942,-1604.893105,0,0
-2163.473997,-2113.922541,-2646.024249,-2646.024249,-2518.479815,-1573.022004,-2128.470736,-1546.036373,0,0
-2078.319331,-2044.265679,-2563.70911,-2563.70911,-2432.045304,-1500.686066,-2052.241489,-1486.54206,0,0
-1994.126662,-1973.380695,-2483.505469,-2483.505469,-2346.114388,-1427.928665,-1975.527059,-1426.455726,0,0
-1911.660873,-1902.852321,-2406.813894,-2406.813894,-2260.060057,-1355.323794,-1899.578487,-1365.961881,0,0
-1831.972443,-1830.929173,-2332.72656,-2332.72656,-2174.579415,-1284.333006,-1823.024943,-1306.737596,0,0
-1753.773436,-1760.350705,-2260.409282,-2260.409282,-2089.139147,-1215.828132,-1749.817608,-1247.940578,0,0
-1679.521872,-1689.571418,-2189.119331,-2189.119331,-2004.500155,-1149.261048,-1678.257284,-1190.077033,0,0
-1608.27844,-1619.547129,-2117.967182,-2117.967182,-1920.549326,-1085.549006,-1608.643008,-1131.44834,0,0
-1539.636283,-1550.074085,-2046.399827,-2046.399827,-1838.332242,-1025.262326,-1539.249562,-1073.17682,0,0
-1472.089482,-1481.663476,-1974.290669,-1974.290669,-1758.687983,-967.1363011,-1471.318519,-1015.168761,0,0
-1405.732488,-1414.049948,-1901.918177,-1901.918177,-1683.042523,-911.7848095,-1403.020889,-957.7426824,0,0
-1340.801981,-1347.71935,-1829.801492,-1829.801492,-1611.359695,-857.8833078,-1335.998118,-900.9473211,0,0
-1277.420555,-1282.451342,-1756.061513,-1756.061513,-1541.779873,-805.5520911,-1269.956578,-845.4159331,0,0
-1215.963589,-1218.812515,-1683.763999,-1683.763999,-1475.220513,-754.7311391,-1205.220537,-790.9911537,0,0
-1157.053862,-1156.49282,-1611.61574,-1611.61574,-1410.180635,-706.1346754,-1141.909558,-738.6755161,0,0
-1098.614277,-1096.471571,-1540.374662,-1540.374662,-1347.155012,-658.9010133,-1081.828647,-687.8321524,0,0
-1042.80723,-1038.395595,-1469.841586,-1469.841586,-1284.70073,-611.2215484,-1023.562004,-637.3409094,0,0
-987.1817429,-981.7931973,-1400.668788,-1400.668788,-1223.506269,-562.9410504,-965.5809889,-586.9933081,0,0
-931.1440106,-927.1995491,-1332.611946,-1332.611946,-1162.513189,-514.0944867,-907.1721875,-537.0370727,0,0
-872.7846858,-873.3721745,-1266.339551,-1266.339551,-1102.454115,-463.0980766,-848.2733116,-488.1485285,0,0
-813.3783274,-820.8787917,-1201.586846,-1201.586846,-1043.883569,-411.0194898,-788.7577506,-439.3565807,0,0
-752.7316507,-768.5318258,-1138.640771,-1138.640771,-986.6566596,-356.7716015,-729.3353745,-391.5778354,0,0
-691.4907123,-716.5205149,-1077.560928,-1077.560928,-929.0869009,-301.9260176,-671.1376675,-344.151109,0,0
-629.7057176,-665.1279955,-1019.850731,-1019.850731,-872.576915,-247.2342868,-613.6696745,-298.0171374,0,0
-568.2533969,-614.4060192,-964.4058661,-964.4058661,-815.365184,-194.1020818,-558.9310284,-252.8223078,0,0
-507.6539024,-564.8292099,-909.9239581,-909.9239581,-758.6029735,-141.5511837,-507.0523412,-207.9489352,0,0
-449.4788024,-515.8796338,-856.7808885,-856.7808885,-700.747761,-88.96399705,-457.1043143,-162.7742598,0,0
-392.5966501,-467.0259497,-803.5710266,-803.5710266,-643.1553679,-36.76573512,-406.9185711,-118.0166656,0,0
-336.2277971,-418.8520584,-750.8433003,-750.8433003,-584.569353,14.81681506,-357.1546154,-73.92633169,0,0
-280.8609923,-369.7675959,-697.5582427,-697.5582427,-526.4102936,65.90032296,-307.7511233,-30.84120886,0,0
-226.8998694,-320.5769553,-644.5078883,-644.5078883,-468.1696598,116.1864005,-258.9231839,12.5248253,0,0
-175.0562833,-269.9038838,-590.9907752,-590.9907752,-409.6745543,165.7810578,-210.9867376,55.50556129,0,0
-124.2352734,-218.7888684,-538.2674219,-538.2674219,-351.1701814,214.4750483,-164.3579893,99.34856032,0,0
-74.89269013,-167.1897604,-487.5445974,-487.5445974,-293.2630297,261.3699302,-117.7107735,143.3145213,0,0
-25.85350434,-115.3557546,-437.7750553,-437.7750553,-235.781236,307.3377075,-72.30626183,188.5576399,0,0
22.33555629,-63.46309255,-388.320318,-388.320318,-179.1007993,351.7693902,-26.40551297,234.1152719,0,0
70.61026369,-12.21396436,-340.1533904,-340.1533904,-123.1231997,395.663758,19.7779056,279.8983599,0,0
118.5668485,38.50810074,-291.847807,-291.847807,-68.23382977,438.6627944,67.56813181,325.5593771,0,0
166.1748317,88.46178909,-244.2788322,-244.2788322,-14.30644467,481.9783246,115.9754879,371.1790157,0,0
213.2916579,137.6777868,-196.1448489,-196.1448489,38.54654784,525.2967933,165.0632811,416.5686138,0,0
259.592474,185.8350922,-148.5380243,-148.5380243,89.16023856,568.3807075,214.3619351,461.8064648,0,0
304.6606106,232.9273141,-100.1278041,-100.1278041,138.4778432,611.3287314,263.801952,506.654485,0,0
349.8503946,278.6301538,-52.05040695,-52.05040695,185.6883656,653.6316072,312.852099,551.1608979,0,0
394.473036,322.4836721,-3.91255044,-3.91255044,231.7607293,694.4144393,361.3141207,595.1957426,0,0
439.8046677,365.6824556,44.47458994,44.47458994,276.7003043,735.1094846,408.6304946,638.5251042,0,0
484.9377126,407.3797762,93.21318009,93.21318009,320.6391928,775.2924015,455.1554152,680.6530274,0,0
531.0312771,448.4329465,141.9751637,141.9751637,363.8672852,816.2733191,500.8748572,720.9378715,0,0
577.1408352,488.4166222,190.8328178,190.8328178,406.9060701,857.5806123,545.7460896,760.2493572,0,0
623.5738429,527.9862152,239.4285231,239.4285231,450.2807293,900.5744459,589.5309452,798.1061012,0,0
670.0374253,567.2629224,287.5305267,287.5305267,494.005245,944.4740684,631.4897215,835.4740944,0,0
716.546365,607.660563,334.469178,334.469178,537.2673961,989.2541169,672.41916,872.2520191,0,0
762.8576548,648.3056859,380.4081738,380.4081738,581.4381401,1034.551042,711.7203173,908.4186733,0,0
808.971398,688.2307733,425.0741059,425.0741059,625.5965418,1079.949921,750.2094274,944.1492269,0,0
854.4402566,726.6322741,467.8868532,467.8868532,670.8746885,1124.969932,787.7038958,979.6732727,0,0
899.4124112,764.5095104,509.8247698,509.8247698,716.3496636,1169.699287,825.4337864,1015.063229,0,0
943.7871019,800.8862341,550.0887633,550.0887633,762.0474724,1213.799884,863.156451,1050.31466,0,0
987.4725425,836.9204275,589.5402017,589.5402017,807.5414282,1256.993238,900.6963294,1085.340325,0,0
1030.068718,872.0216159,627.997893,627.997893,853.331447,1299.087448,937.9986169,1121.291052,0,0
1070.849081,907.4329623,665.4516923,665.4516923,899.5133801,1340.03469,974.8762714,1157.560198,0,0
1110.490008,943.4856299,702.0649705,702.0649705,945.5872981,1379.420735,1010.8911,1195.163006,0,0
1148.346462,981.5537808,737.9981735,737.9981735,990.8791486,1416.672767,1047.098494,1233.365566,0,0
1185.322312,1020.359655,773.8126123,773.8126123,1035.219551,1452.757899,1082.851356,1272.068233,0,0
1221.036179,1059.730975,809.8164272,809.8164272,1078.207095,1487.207567,1119.251326,1311.113409,0,0
1256.534144,1099.511038,845.8122663,845.8122663,1119.853582,1521.228471,1155.978558,1350.418591,0,0
1291.987943,1139.676545,883.0372402,883.0372402,1160.033572,1554.847228,1194.230376,1389.585051,0,0
1327.51844,1179.642035,920.7535193,920.7535193,1198.279311,1589.122412,1233.040064,1428.46958,0,0
1362.955853,1219.495001,959.9942581,959.9942581,1235.664007,1623.899522,1272.343564,1466.837634,0,0
1398.175886,1259.083815,999.9598406,999.9598406,1272.420816,1659.224546,1311.934762,1504.689693,0,0
1432.963879,1298.25621,1040.586387,1040.586387,1309.69317,1694.917953,1351.744706,1541.844649,0,0
1468.308947,1337.275504,1081.501354,1081.501354,1346.434635,1730.563085,1391.434763,1578.247738,0,0
1503.534427,1375.785551,1122.528649,1122.528649,1383.402962,1765.792737,1430.95979,1613.670641,0,0
1539.738877,1412.646578,1163.569275,1163.569275,1420.492404,1801.349394,1470.120615,1647.62617,0,0
1576.27575,1447.090991,1204.523829,1204.523829,1457.548115,1836.445526,1508.785372,1680.956812,0,0
1614.151942,1480.012464,1244.861129,1244.861129,1494.485134,1872.311413,1546.836356,1713.228374,0,0
1652.762904,1511.074615,1284.408385,1284.408385,1531.171361,1908.381601,1584.269548,1745.289448,0,0
1692.012758,1541.125062,1322.788024,1322.788024,1567.303862,1945.217793,1620.623802,1776.691052,0,0
1731.303901,1570.198877,1360.056736,1360.056736,1604.025045,1981.982176,1655.382284,1808.252811,0,0
1770.27066,1599.457082,1396.030584,1396.030584,1641.065877,2018.669563,1689.336646,1839.819471,0,0
1808.520633,1629.0851,1430.279073,1430.279073,1679.116933,2055.14271,1722.06738,1871.271021,0,0
1845.970531,1659.576106,1463.707935,1463.707935,1716.930121,2091.409924,1754.398611,1902.477775,0,0
1882.39732,1690.215531,1495.966736,1495.966736,1755.26275,2127.491883,1785.975155,1933.267714,0,0
1917.929347,1720.285821,1528.155848,1528.155848,1793.273718,2163.552965,1817.657348,1963.42434,0,0
1952.610034,1749.802735,1559.961988,1559.961988,1830.844061,2199.701692,1849.239245,1993.837821,0,0
1986.795243,1779.831153,1592.14029,1592.14029,1867.750516,2235.905302,1880.801385,2024.122255,0,0
2020.598722,1809.997168,1624.431356,1624.431356,1904.140807,2271.855063,1912.337587,2055.224281,0,0
2053.386423,1841.222619,1656.644407,1656.644407,1940.037296,2307.603245,1943.532598,2086.485862,0,0
2085.684567,1873.117477,1688.686346,1688.686346,1975.796921,2343.032734,1974.162528,2118.743019,0,0
2117.159405,1906.527959,1720.214522,1720.214522,2011.625112,2377.581511,2005.050572,2151.485933,0,0
2148.707976,1940.665771,1750.904957,1750.904957,2047.397246,2411.988165,2035.555918,2184.732883,0,0
2179.906477,1975.660197,1781.514686,1781.514686,2082.710683,2445.93603,2066.739079,2218.160109,0,0
2211.221707,2011.208993,1811.377126,1811.377126,2117.62481,2481.126487,2097.793906,2251.972008,0,0
2242.453036,2047.957764,1841.570327,1841.570327,2151.998071,2515.736817,2129.971259,2285.868534,0,0
2274.657135,2085.866061,1871.853887,1871.853887,2185.285723,2549.71532,2162.432897,2320.191352,0,0
2307.858182,2125.431622,1903.142949,1903.142949,2217.926854,2583.183709,2195.654114,2354.780523,0,0
2342.061691,2166.39924,1934.760544,1934.760544,2249.999492,2617.595447,2229.397468,2389.470468,0,0
2376.322843,2148.989008,1966.865345,1966.865345,2281.519955,2653.23531,2251.973678,2423.909549,0,0
2398.883552,2181.349903,1999.11185,1999.11185,2313.855044,2690.217672,2283.542561,2457.827071,0,0
2429.595134,2309.941259,2031.888455,2031.888455,2348.004194,2728.570443,2327.836979,2490.859774,0,0
2472.648287,2532.040114,2064.297055,2064.297055,2383.634815,2769.419928,2387.657971,2522.503371,0,0
2530.142211,2773.076158,2097.979593,2097.979593,2420.257339,2812.632435,2462.190169,2552.157012,0,0
2601.485469,3015.592666,2133.028282,2133.028282,2444.497245,2859.394633,2545.993921,2579.677735,0,0
2681.219702,3228.805542,2169.565732,2169.565732,2476.045249,2907.587631,2630.045457,2604.596437,0,0
2760.870781,3367.653496,2206.445438,2206.445438,2516.81364,2958.008122,2700.456283,2627.121416,0,0
2826.549146,3375.430157,2232.087564,2232.087564,2569.529441,3011.20036,2740.382747,2646.088672,0,0
2860.928504,3184.908419,2263.421192,2263.421192,2632.660806,3069.107884,2729.230323,2662.236398,0,0
2842.759499,2722.902835,2302.493918,2302.493918,2701.454987,3130.508071,2644.554488,2675.564595,0,0
2749.007409,2065.539388,2351.013325,2351.013325,2768.212539,3195.400922,2491.861493,2686.073262,0,0
2585.331059,1164.802345,2408.195792,2408.195792,2820.46096,3263.786437,2220.343043,2693.762401,0,0
2299.67595,-53.20383152,2469.160387,2469.160387,2841.235776,3335.664616,1863.634327,-1427.364285,0,0
1926.494159,-1803.672029,2527.823163,2527.823163,2810.894118,-3499.372116,1421.735344,-2100.707531,0,0
1465.785685,-3937.576221,2572.546636,2572.546636,2706.81849,-3709.2488,894.6460961,-2699.548617,0,0
917.550528,-6454.916405,2588.801358,2588.801358,2535.706057,-3915.238063,282.3665817,-3223.887543,0,0
281.7886888,-9355.692584,2558.526768,2558.526768,2247.67936,-4117.339906,-12101.50857,-3673.72431,0,0
-14763.05004,-12639.90476,2461.985612,2461.985612,1875.373541,-4315.554328,-12153.31207,-4049.058917,0,0
-14570.53489,-9954.163545,2304.444905,2304.444905,1418.788599,-4509.881329,-12175.86192,-4328.412996,0,0
-14360.39019,-10028.6705,2041.580095,2041.580095,877.9245348,-4703.714081,-12169.15813,-4526.454398,0,0
-14132.61593,-10085.19414,1702.577072,1702.577072,252.7813474,-4893.260624,-12133.20068,-4666.724875,0,0
-13887.21213,-10123.73446,1287.435835,1287.435835,-12979.4486,-5078.060267,-12067.98958,-4767.585664,0,0
-13624.17878,-10144.29145,796.1563842,796.1563842,-12937.79426,-5252.710011,-11960.77343,-4848.645846,0,0
-13328.02924,-10146.86513,228.73872,228.73872,-12872.55069,-5416.428818,-11828.24882,-4923.309753,0,0
-13018.48156,-10123.70026,-10665.86293,-10665.86293,-12783.71789,-5566.429603,-11676.09524,-5003.630068,0,0
-12698.33434,-10083.81584,-10758.83073,-10758.83073,-12671.29585,-5703.161168,-11507.03207,-5097.617776,0,0
-12383.23861,-10033.01699,-10826.6789,-10826.6789,-12535.28458,-5824.164476,-11328.81727,-5203.176433,0,0
-12074.77187,-9973.140255,-10869.40744,-10869.40744,-12361.84082,-5932.605917,-11147.37987,-5318.986248,0,0
-11787.5887,-9910.044649,-10887.01636,-10887.01636,-12168.74926,-6025.982736,-10969.60704,-5435.380218,0,0
-11527.65497,-9845.43237,-10879.50565,-10879.50565,-11961.81767,-6106.962999,-10800.40704,-5525.58197,0,0
-11303.63821,-9783.536077,-10836.36318,-10836.36318,-11744.53984,-6174.846832,-10643.49606,-5599.959436,0,0
-11114.2597,-9724.817406,-10771.4283,-10771.4283,-11529.24989,-6230.952108,-10500.51921,-5657.108512,0,0
-10960.20821,-9669.881993,-10689.41676,-10689.41676,-11318.4838,-6268.19732,-10370.23276,-5696.794094,0,0
-10832.50394,-9616.292451,-10592.6227,-10592.6227,-11122.19013,-6290.346588,-10250.12583,-5719.217929,0,0
-10723.03823,-9563.295229,-10488.2177,-10488.2177,-10946.06655,-6295.910744,-10136.29394,-5726.882753,0,0
-10619.53338,-9503.663709,-10378.8471,-10378.8471,-10794.43542,-6287.833036,-10022.08538,-5720.579611,0,0
-10520.72551,-9438.754535,-10270.89394,-10270.89394,-10665.9258,-6263.398554,-9905.980821,-5697.875179,0,0
-10410.58307,-9360.354875,-10167.51385,-10167.51385,-10558.08927,-6227.176815,-9783.668608,-5660.637448,0,0
-10291.54718,-9270.260404,-10073.60545,-10073.60545,-10462.41421,-6174.352938,-9655.486181,-5608.415112,0,0
-10156.65551,-9162.46782,-9985.643797,-9985.643797,-10371.40631,-6109.597972,-9515.633724,-5545.675912,0,0
-10006.44971,-9041.784942,-9905.23285,-9905.23285,-10275.46925,-6030.503686,-9366.686813,-5473.944878,0,0
-9837.343622,-8904.766781,-9826.072937,-9826.072937,-10171.74534,-5942.214225,-9205.040985,-5398.423022,0,0
-9654.094062,-8753.284909,-9746.258706,-9746.258706,-10050.36587,-5843.336543,-9032.404544,-5320.487232,0,0
-9455.154503,-8589.950164,-9661.61208,-9661.61208,-9912.542611,-5740.680925,-8847.134779,-5243.511636,0,0
-9244.183685,-8417.509431,-9570.102445,-9570.102445,-9757.334086,-5636.678421,-8651.386869,-5167.915615,0,0
-9021.644943,-8235.895784,-9466.832372,-9466.832372,-9586.90544,-5534.841778,-8448.926739,-5093.188424,0,0
-8792.174375,-8051.466546,-9351.406111,-9351.406111,-9401.904631,-5435.095082,-8244.552737,-5018.182864,0,0
-8558.302066,-7863.221529,-9221.582732,-9221.582732,-9204.676196,-5340.565603,-8041.072957,-4940.417814,0,0
-8326.317245,-7676.646956,-9076.968965,-9076.968965,-8996.386875,-5246.793672,-7842.827165,-4860.285885,0,0
-8102.468426,-7490.332506,-8914.467853,-8914.467853,-8778.93811,-5156.303346,-7647.480243,-4778.106524,0,0
-7884.45255,-7309.508494,-8736.695815,-8736.695815,-8555.185065,-5065.167845,-7459.993337,-4694.894826,0,0
-7677.560251,-7130.18247,-8542.225882,-8542.225882,-8329.027557,-4975.755052,-7275.069044,-4610.204245,0,0
-7478.388925,-6953.53241,-8336.369766,-8336.369766,-8103.932374,-4884.569368,-7093.927388,-4524.680824,0,0
-7287.349188,-6779.224741,-8123.486964,-8123.486964,-7884.15756,-4793.08095,-6911.727154,-4438.358781,0,0
-7101.663628,-6606.434835,-7908.234697,-7908.234697,-7676.224509,-4701.630264,-6730.714119,-4351.683429,0,0
-6921.301351,-6435.582496,-7694.411798,-7694.411798,-7477.524291,-4610.799929,-6550.878432,-4264.909257,0,0
-6743.607576,-6268.056279,-7485.315318,-7485.315318,-7290.976924,-4520.761129,-6373.921997,-4178.446928,0,0
-6569.119315,-6103.240727,-7282.293505,-7282.293505,-7110.689465,-4432.214341,-6198.911825,-4092.594869,0,0
-6398.346588,-5943.160963,-7086.49557,-7086.49557,-6937.260542,-4342.757815,-6027.857647,-4007.950083,0,0
-6233.09888,-5786.89957,-6898.013985,-6898.013985,-6767.635876,-4253.486332,-5859.93706,-3924.84197,0,0
-6067.416943,-5636.678313,-6716.144027,-6716.144027,-6601.895487,-4162.304028,-5697.511302,-3844.90298,0,0
-5905.287349,-5491.07352,-6540.683834,-6540.683834,-6438.542147,-4071.340991,-5539.071731,-3766.383984,0,0
-5741.468554,-5350.901871,-6371.583834,-6371.583834,-6277.662894,-3978.373995,-5386.104371,-3690.381266,0,0
-5580.128851,-5217.676352,-6211.703834,-6211.703834,-6119.773781,-3885.130113,-5237.873384,-3614.913621,0,0
-5420.003268,-5088.803356,-6057.938154,-6057.938154,-5966.226072,-3791.754671,-5096.336493,-3540.363707,0,0
-5263.136236,-4965.189092,-5911.037771,-5911.037771,-5811.809073,-3698.82543,-4962.654263,-3466.651876,0,0
-5108.210614,-4844.155749,-5767.536501,-5767.536501,-5660.379936,-3606.189569,-4834.329233,-3393.837494,0,0
-4957.161078,-4726.564925,-5627.87318,-5627.87318,-5507.185819,-3514.33653,-4712.109572,-3321.300663,0,0
-4808.934127,-4609.919428,-5489.208871,-5489.208871,-5356.083508,-3422.960815,-4593.309023,-3248.71425,0,0
-4665.357373,-4494.942147,-5352.431785,-5352.431785,-5206.056968,-3332.297534,-4478.545588,-3176.21769,0,0
-4525.360013,-4382.164524,-5218.118003,-5218.118003,-5058.921704,-3242.631162,-4365.195679,-3104.691119,0,0
-4390.807425,-4271.452421,-5086.48646,-5086.48646,-4913.697182,-3154.904565,-4253.087216,-3032.131142,0,0
-4260.612666,-4163.282439,-4958.698777,-4958.698777,-4771.914102,-3069.087401,-4142.520398,-2959.803153,0,0
-4136.178108,-4058.970931,-4836.106984,-4836.106984,-4632.671101,-2985.758247,-4033.950192,-2885.828312,0,0
-4018.764911,-3954.949929,-4714.474659,-4714.474659,-4497.720703,-2906.355055,-3928.255947,-2811.680444,0,0
