Time_aligned_s,Chan.1 - Raw (mV),Chan.2 - Raw (mV),Chan.3 - Raw (mV),Chan.4 - Raw (mV),Chan.5 - Raw (mV),Chan.6 - Raw (mV),Chan.7 - Raw (mV),Chan.8 - Raw (mV),Stress_Type,Period
30.5,2352.9,2064.6,1891.9,1891.9,2292.5,2603.6,2247,2419.7,2,0
31,2352.9,2130.2,1951.6,1951.6,2357.9,2672.1,2247,2478.8,2,0
31.5,2423.4,2185.8,1951.6,1951.6,2357.9,2672.1,2304.5,2478.8,2,0
32,2423.4,2185.8,2016.1,2016.1,2422.7,2729.1,2304.5,2541.8,2,0
32.5,2480.3,2248.3,2016.1,2016.1,2422.7,2729.1,2362.4,2541.8,2,0
33,2480.3,2248.3,2075.4,2075.4,2480.8,2797.2,2362.4,2599.7,2,0
33.5,2546.2,2310.8,2075.4,2075.4,2480.8,2797.2,2420.3,2599.7,2,0
34,2546.2,2310.8,2128.6,2128.6,2549.8,2858,2420.3,2657.4,2,0
34.5,2606,2364.6,2128.6,2128.6,2549.8,2858,2485.7,2657.4,2,0
35,2606,2364.6,2197.2,2197.2,2610.9,2920.9,2485.7,2730.5,2,0
35.5,2667.9,2425.2,2197.2,2197.2,2610.9,2920.9,2536.5,2730.5,2,0
36,2667.9,2425.2,2256.3,2256.3,2675.5,2879.3,2536.5,2730.5,2,0
36.5,2726.9,2482.6,2313.2,2313.2,2675.5,2879.3,2618.9,2730.5,2,0
37,2726.9,2482.6,2313.2,2313.2,2733.1,2879.3,2618.9,-5596.9,2,0
37.5,2955.9,2332.6,2368.2,2368.2,2733.1,2879.3,2618.9,-5596.9,2,0
38,2955.9,2332.6,2368.2,2368.2,2704,2879.3,2618.9,-5596.9,2,0
38.5,2955.9,2332.6,2428.2,2428.2,2704,-6211.7,-32373.1,-6278,2,0
39,2955.9,2332.6,2428.2,2428.2,2704,-6211.7,-32373.1,-6278,2,0
39.5,2955.9,2332.6,2477.6,2477.6,2704,-6891.5,-32373.1,-6774.3,2,0
40,-32517,-32124.4,2477.6,2477.6,2704,-6891.5,-27447.5,-6774.3,2,0
40.5,-32517,-32124.4,2600.9,2600.9,-33154.9,-7432.6,-27447.5,-7178.5,2,0
41,-27479.8,-27407.2,2600.9,2600.9,-33154.9,-7432.6,-23884,-7178.5,2,0
41.5,-27479.8,-27407.2,2600.9,2600.9,-28130.1,-7804,-23884,-7520.8,2,0
42,-23769.2,-23861.7,2600.9,2600.9,-28130.1,-7804,-21006.5,-7520.8,2,0
42.5,-23769.2,-23861.7,2600.9,2600.9,-24341,-7804,-21006.5,-7769,2,0
43,-23769.2,-23861.7,-31291.6,-31291.6,-24341,-8084.5,-18689.8,-7769,2,0
43.5,-20921.3,-21066.8,-31291.6,-31291.6,-21463.2,-8084.5,-18689.8,-7937.6,2,0
44,-20921.3,-21066.8,-26643.8,-26643.8,-21463.2,-8278.7,-16851.2,-7937.6,2,0
44.5,-18590.5,-18781.9,-26643.8,-26643.8,-19142.6,-8451.2,-16851.2,-7999.7,2,0
45,-18590.5,-18781.9,-26643.8,-26643.8,-19142.6,-8451.2,-15263.2,-7999.7,2,0
45.5,-16715.3,-16979.5,-23213,-23213,-17167.6,-8498.4,-15263.2,-8041.4,2,0
46,-16715.3,-16979.5,-23213,-23213,-17167.6,-8498.4,-13968.9,-8041.4,2,0
46.5,-15146.6,-15392.4,-20413.5,-20413.5,-15536.2,-8527.5,-13968.9,-7988.7,2,0
47,-13922.6,-14102.8,-20413.5,-20413.5,-15536.2,-8527.5,-13180.5,-7988.7,2,0
47.5,-13922.6,-14102.8,-18252.6,-18252.6,-14239,-8397.1,-13180.5,-8063.3,2,0
48,-13101.8,-13249.6,-18252.6,-18252.6,-14239,-8397.1,-12519.2,-8063.3,2,0
48.5,-13101.8,-13249.6,-16493.2,-16493.2,-13349.9,-8402.4,-12519.2,-8154.4,2,0
49,-12487,-12568.1,-16493.2,-16493.2,-13349.9,-8402.4,-11942,-8154.4,2,0
49.5,-12487,-12568.1,-15034.7,-15034.7,-12632.2,-8465.8,-11942,-7983.4,2,0
50,-11811.5,-12047,-15034.7,-15034.7,-12632.2,-8465.8,-11610.2,-7705.6,2,0
50.5,-11811.5,-12047,-13793.6,-13793.6,-12148.9,-8293.3,-11610.2,-7705.6,2,0
51,-11578.2,-11646.2,-13793.6,-13793.6,-12148.9,-8293.3,-11234.6,-7425.8,2,0
51.5,-11578.2,-11646.2,-12903,-12903,-11715.9,-7981.5,-11234.6,-7425.8,2,0
52,-11162.8,-11313.5,-12342.8,-12342.8,-11715.9,-7981.5,-10712.1,-7135.4,2,0
52.5,-11162.8,-11313.5,-12342.8,-12342.8,-11390.8,-7677.6,-10189.5,-7135.4,2,0
53,-10630.1,-10806.4,-11728.9,-11728.9,-11390.8,-7677.6,-10189.5,-6860.2,2,0
53.5,-10630.1,-10806.4,-11728.9,-11728.9,-10876.3,-7355,-9659.4,-6860.2,2,0
54,-10094.8,-10291.3,-11471.1,-11471.1,-10876.3,-7355,-9659.4,-6588.4,2,0
54.5,-10094.8,-10291.3,-11471.1,-11471.1,-10358.4,-7067.8,-9150.3,-6588.4,2,0
55,-9532.9,-9753.9,-11075.1,-11075.1,-9831.9,-7067.8,-9150.3,-6317,2,0
55.5,-9532.9,-9753.9,-11075.1,-11075.1,-9831.9,-6766.4,-8662.3,-6317,2,0
56,-9048.1,-9261.3,-10539.8,-10539.8,-9312.5,-6766.4,-8662.3,-6059,2,0
56.5,-9048.1,-9261.3,-10539.8,-10539.8,-9312.5,-6475.8,-8200.3,-6059,2,0
57,-8560.2,-8777.6,-10004.8,-10004.8,-8816,-6475.8,-8200.3,-5795.2,2,0
57.5,-8560.2,-8777.6,-10004.8,-10004.8,-8816,-6196.6,-7761.4,-5795.2,2,0
58,-8103.7,-8315.7,-9474.3,-9474.3,-8356.9,-5942.1,-7761.4,-5552.1,2,0
58.5,-8103.7,-8315.7,-9474.3,-9474.3,-8356.9,-5942.1,-7373.3,-5552.1,2,0
59,-7669.2,-7878.1,-8972.7,-8972.7,-7911.9,-5658.1,-7373.3,-5319.4,2,0
59.5,-7266.2,-7497.4,-8972.7,-8972.7,-7911.9,-5658.1,-6974.9,-5319.4,2,0
60,-7266.2,-7497.4,-8495.2,-8495.2,-7524.2,-5403.4,-6974.9,-5077.9,2,0
60.5,-6868.8,-7076.7,-8495.2,-8495.2,-7524.2,-5403.4,-6614.1,-5077.9,2,0
61,-6868.8,-7076.7,-8044.2,-8044.2,-7096.1,-5155.4,-6614.1,-4852.1,2,0
61.5,-6510,-6713.9,-8044.2,-8044.2,-7096.1,-5155.4,-6264.5,-4852.1,2,0
62,-6510,-6713.9,-7617.6,-7617.6,-6726.8,-4911,-6264.5,-4621.5,2,0
62.5,-6163.8,-6369.5,-7617.6,-7617.6,-6726.8,-4911,-5940.6,-4621.5,2,0
63,-6163.8,-6369.5,-7203.3,-7203.3,-6374.5,-4665.8,-5940.6,-4411.5,2,0
63.5,-5834.8,-6035,-7203.3,-7203.3,-6374.5,-4665.8,-5616.1,-4207.2,2,0
64,-5834.8,-6035,-6835.1,-6835.1,-6034.5,-4451.8,-5616.1,-4207.2,2,0
64.5,-5509.9,-5715.2,-6475.6,-6475.6,-6034.5,-4451.8,-5331.4,-3995.4,2,0
65,-5509.9,-5715.2,-6475.6,-6475.6,-5717.2,-4236.4,-5055.8,-3995.4,2,0
65.5,-5226.9,-5429.3,-6132.8,-6132.8,-5717.2,-4236.4,-5055.8,-3796.2,2,0
66,-5226.9,-5429.3,-6132.8,-6132.8,-5413,-4022.3,-4777.7,-3796.2,2,0
66.5,-4949.3,-5147.2,-5811.2,-5811.2,-5413,-4022.3,-4777.7,-3607.7,2,0
67,-4949.3,-5147.2,-5811.2,-5811.2,-5126.9,-3814.1,-4523,-3607.7,2,0
67.5,-4675.3,-4875.1,-5500.6,-5500.6,-5126.9,-3814.1,-4523,-3424.1,2,0
68,-4675.3,-4875.1,-5500.6,-5500.6,-4850.5,-3621.2,-4274.3,-3424.1,2,0
68.5,-4421,-4616,-5217.6,-5217.6,-4589.9,-3621.2,-4274.3,-3247.3,2,0
69,-4421,-4616,-5217.6,-5217.6,-4589.9,-3431.9,-4047.4,-3247.3,2,0
69.5,-4183.8,-4368.3,-4938.8,-4938.8,-4333.9,-3431.9,-4047.4,-3076.8,2,0
70,-4183.8,-4368.3,-4938.8,-4938.8,-4333.9,-3242.9,-3823.1,-3076.8,2,0
70.5,-3943.4,-4143.6,-4681.8,-4681.8,-4094.9,-3065.7,-3823.1,-2907,2,0
71,-3943.4,-4143.6,-4681.8,-4681.8,-4094.9,-3065.7,-3609.4,-2907,2,0
71.5,-3718,-3918.3,-4429.3,-4429.3,-3874.7,-2893.5,-3609.4,-2761.7,2,0
72,-3508.9,-3918.3,-4429.3,-4429.3,-3874.7,-2893.5,-3406.8,-2761.7,2,0
72.5,-3508.9,-3699.5,-4191.7,-4191.7,-3658.4,-2743.7,-3406.8,-2588,2,0
73,-3305.9,-3495.5,-4191.7,-4191.7,-3658.4,-2743.7,-3203.5,-2588,2,0
73.5,-3305.9,-3495.5,-3961,-3961,-3450.5,-2554.8,-3203.5,-2433.9,2,0
74,-3103.9,-3341.1,-3961,-3961,-3450.5,-2554.8,-3022,-2433.9,2,0
74.5,-3103.9,-3341.1,-3747.9,-3747.9,-3285,-2396.5,-3022,-2282.8,2,0
75,-2916,-3109.9,-3747.9,-3747.9,-3285,-2396.5,-2835.3,-2282.8,2,0
75.5,-2916,-3109.9,-3535.6,-3535.6,-3051.5,-2245.2,-2835.3,-2138,2,0
76,-2733.9,-2922,-3338.5,-3338.5,-3051.5,-2245.2,-2667,-2138,2,0
76.5,-2733.9,-2922,-3338.5,-3338.5,-2856.5,-2081,-2667,-1998.5,2,0
77,-2555.4,-2747.4,-3163.5,-3163.5,-2856.5,-2081,-2490.9,-1855.5,2,0
77.5,-2555.4,-2747.4,-3163.5,-3163.5,-2685.2,-1940.2,-2490.9,-1855.5,2,0
78,-2390.1,-2576.3,-2957.3,-2957.3,-2685.2,-1940.2,-2328.4,-1720.6,2,0
78.5,-2390.1,-2576.3,-2957.3,-2957.3,-2512.3,-1793.4,-2170.1,-1720.6,2,0
79,-2224.2,-2411.6,-2775.9,-2775.9,-2512.3,-1793.4,-2170.1,-1592.8,2,0
79.5,-2224.2,-2411.6,-2775.9,-2775.9,-2340.1,-1656.9,-2019.1,-1592.8,2,0
80,-2062.8,-2249.7,-2605,-2605,-2340.1,-1656.9,-2019.1,-1463.5,2,0
80.5,-2062.8,-2249.7,-2605,-2605,-2174.8,-1529.3,-1868.9,-1463.5,2,0
81,-1913,-2099,-2438.1,-2438.1,-2174.8,-1529.3,-1868.9,-1307.5,2,0
81.5,-1913,-2099,-2438.1,-2438.1,-2016.3,-1385.8,-1731.2,-1307.5,2,0
82,-1753.3,-1941.1,-2276.6,-2276.6,-1861.6,-1385.8,-1731.2,-1218.2,2,0
82.5,-1753.3,-1941.1,-2276.6,-2276.6,-1861.6,-1165.3,-1568.5,-1218.2,2,0
83,-1619.9,-1804.7,-2123.1,-2123.1,-1716,-1165.3,-1568.5,-1097.4,2,0
83.5,-1619.9,-1804.7,-2123.1,-2123.1,-1716,-1130.5,-1459.4,-1097.4,2,0
84,-1353.3,-1541.3,-1976.5,-1976.5,-1481.3,-1130.5,-1459.4,-983.5,2,0
84.5,-1353.3,-1541.3,-1976.5,-1976.5,-1481.3,-1006.4,-1324.3,-983.5,2,0
85,-1350.6,-1529.1,-1836.2,-1836.2,-1436.8,-886.2,-1324.3,-866.6,2,0
85.5,-1220.1,-1529.1,-1836.2,-1836.2,-1436.8,-886.2,-1198.8,-866.6,2,0
86,-1220.1,-1398.5,-1690.3,-1690.3,-1298.5,-770.7,-1198.8,-755.3,2,0
86.5,-1087.3,-1398.5,-1690.3,-1690.3,-1298.5,-770.7,-1074,-755.3,2,0
87,-1087.3,-1271.8,-1576.3,-1576.3,-1170.3,-653.9,-1074,-652.3,2,0
87.5,-962.8,-1146.2,-1576.3,-1576.3,-1170.3,-653.9,-954,-652.3,2,0
88,-962.8,-1146.2,-1421.1,-1421.1,-1038.1,-545.2,-954,-548.4,2,0
88.5,-842.9,-1029.8,-1421.1,-1421.1,-1038.1,-545.2,-839.1,-548.4,2,0
89,-842.9,-1029.8,-1293.8,-1293.8,-912.2,-434.8,-839.1,-442.9,2,0
89.5,-725.3,-917.2,-1293.8,-1293.8,-912.2,-434.8,-727,-342.6,2,0
90,-725.3,-917.2,-1170.4,-1170.4,-793.3,-321.5,-727,-342.6,2,0
90.5,-613,-798.2,-1054.7,-1054.7,-793.3,-321.5,-618,-265.3,2,0
91,-613,-798.2,-1054.7,-1054.7,-677.7,-225,-510.5,-265.3,2,0
91.5,-501.9,-688.6,-931.9,-931.9,-677.7,-225,-510.5,-147.6,2,0
92,-501.9,-688.6,-931.9,-931.9,-562.7,-139.3,-382.9,-147.6,2,0
92.5,-393.7,-580.3,-839.3,-839.3,-562.7,-139.3,-382.9,-51.9,2,0
93,-393.7,-580.3,-839.3,-839.3,-456,-19.8,-302.1,-51.9,2,0
93.5,-310.6,-495.3,-710.3,-710.3,-456,-19.8,-302.1,38.1,2,0
94,-310.6,-495.3,-710.3,-710.3,-358.5,81.7,-200.4,38.1,2,0
94.5,-183.3,-370.1,-604.3,-604.3,-237.5,81.7,-200.4,131.8,2,0
95,-183.3,-370.1,-604.3,-604.3,-237.5,174.6,-109.2,131.8,2,0
95.5,-79.5,-270,-498.7,-498.7,-132.9,174.6,-109.2,226.7,2,0
96,-79.5,-270,-498.7,-498.7,-132.9,261.5,-5.8,226.7,2,0
96.5,20.2,-173.5,-405.2,-405.2,-36.7,261.5,-5.8,316.5,2,0
97,20.2,-173.5,-405.2,-405.2,-36.7,368.6,82.7,316.5,2,0
97.5,106.1,-85.7,-294.4,-294.4,71,453.5,82.7,403,2,0
98,106.1,-85.7,-294.4,-294.4,71,453.5,177.8,403,2,0
98.5,205,27.3,-197.9,-197.9,161.5,549.3,177.8,486.3,2,0
99,308.4,27.3,-197.9,-197.9,161.5,549.3,268.4,486.3,2,0
99.5,308.4,114.7,-96.4,-96.4,259.2,636.7,268.4,571.5,2,0
100,400.7,114.7,-96.4,-96.4,259.2,636.7,355.4,571.5,2,0
100.5,400.7,204.8,-16.1,-16.1,356.5,731.2,355.4,654.5,2,0
101,485.6,291.2,79.8,79.8,356.5,731.2,444.3,654.5,2,0
101.5,485.6,291.2,79.8,79.8,446.6,814.8,444.3,736.9,2,0
102,572.8,387.7,176.6,176.6,446.6,814.8,529.5,736.9,2,0
102.5,572.8,387.7,176.6,176.6,535.3,900.4,529.5,809.9,2,0
103,654,462.2,265,265,535.3,900.4,612.7,895.2,2,0
103.5,654,462.2,265,265,610.2,995.4,698.7,895.2,2,0
104,752,555.7,351.9,351.9,610.2,995.4,698.7,974.6,2,0
104.5,752,555.7,351.9,351.9,714.9,1072.4,775.3,974.6,2,0
105,827.8,637.8,426.9,426.9,714.9,1072.4,775.3,1080.6,2,0
105.5,827.8,637.8,426.9,426.9,809.2,1149.9,854,1080.6,2,0
106,918.7,721.7,521.3,521.3,809.2,1149.9,854,1127.6,2,0
106.5,918.7,721.7,521.3,521.3,883.1,1206.9,992.2,1127.6,2,0
107,1000.9,797.2,601.3,601.3,970.6,1206.9,992.2,1194.4,2,0
107.5,1000.9,797.2,601.3,601.3,970.6,1313,1011.9,1194.4,2,0
108,1122.5,908.4,678.4,678.4,1041,1313,1011.9,1275.7,2,0
108.5,1122.5,908.4,678.4,678.4,1041,1398.5,1082.9,1275.7,2,0
109,1155.9,951.8,763.2,763.2,1132.6,1398.5,1082.9,1347.3,2,0
109.5,1155.9,951.8,763.2,763.2,1132.6,1469.8,1162.5,1347.3,2,0
110,1227.9,1026.2,836.3,836.3,1201.9,1549,1162.5,1455.7,2,0
110.5,1227.9,1026.2,836.3,836.3,1201.9,1549,1235.4,1455.7,2,0
111,1311.1,1105.3,904.2,904.2,1290.5,1652.1,1235.4,1493.6,2,0
111.5,1387.9,1105.3,904.2,904.2,1290.5,1652.1,1336.3,1493.6,2,0
112,1387.9,1179,990.2,990.2,1365.5,1705,1336.3,1567.2,2,0
112.5,1459.5,1179,990.2,990.2,1365.5,1705,1381.8,1567.2,2,0
113,1459.5,1266.2,1073.7,1073.7,1454.7,1782.3,1381.8,1636.6,2,0
113.5,1539.1,1322.4,1136.2,1136.2,1454.7,1782.3,1450,1636.6,2,0
114,1539.1,1322.4,1136.2,1136.2,1521.9,1858,1450,1703,2,0
114.5,1611.9,1394.6,1209.5,1209.5,1521.9,1858,1527.2,1703,2,0
115,1611.9,1394.6,1209.5,1209.5,1592.5,1933.8,1527.2,1774.6,2,0
115.5,1684.1,1464.6,1271.9,1271.9,1592.5,1933.8,1592.1,1774.6,2,0
116,1684.1,1464.6,1271.9,1271.9,1664.1,2009.7,1592.1,1842.2,2,0
116.5,1755.5,1533.3,1354.2,1354.2,1664.1,2009.7,1657.1,1910.1,2,0
117,1755.5,1533.3,1354.2,1354.2,1738.6,2080.5,1723.2,1910.1,2,0
117.5,1824.6,1606.3,1423.1,1423.1,1738.6,2080.5,1723.2,1981.7,2,0
118,1824.6,1606.3,1423.1,1423.1,1808.5,2152.4,1795,1981.7,2,0
118.5,1890.6,1666.2,1492.6,1492.6,1808.5,2152.4,1795,2042.4,2,0
119,1890.6,1666.2,1492.6,1492.6,1877.8,2236.3,1857.7,2042.4,2,0
119.5,1968.3,1743.9,1559.3,1559.3,1954.4,2236.3,1857.7,2103.6,2,0
120,1968.3,1743.9,1559.3,1559.3,1954.4,2306.8,1921.4,2103.6,2,0
120.5,2030.9,1799,1629.3,1629.3,2013.5,2306.8,1921.4,2159.2,2,0
121,2030.9,1799,1629.3,1629.3,2013.5,2386.9,1984.9,2159.2,2,0
121.5,2095.6,1863.7,1690.7,1690.7,2083,2386.9,1984.9,2235.1,2,0
122,2095.6,1863.7,1690.7,1690.7,2083,2472.3,2042.1,2235.1,2,0
122.5,2162.6,1933.9,1755.1,1755.1,2162.7,2545.5,2042.1,2296.3,2,0
123,2162.6,1933.9,1755.1,1755.1,2162.7,2545.5,2109.5,2296.3,2,0
123.5,2212,1986.3,1821.2,1821.2,2212.5,2626.2,2109.5,2358.2,2,0
124,2293.7,2059.4,1821.2,1821.2,2212.5,2626.2,2172.9,2358.2,2,0
124.5,2293.7,2059.4,1885.5,1885.5,2281.3,2701.6,2172.9,2427.2,2,0
125,2359.6,2124,1957.2,1957.2,2281.3,2701.6,2232.5,2427.2,2,0
125.5,2359.6,2124,1957.2,1957.2,2351.1,2779.2,2232.5,2494.9,2,0
126,2421.2,2181.3,2002.9,2002.9,2351.1,2779.2,2292.2,2494.9,2,0
126.5,2421.2,2181.3,2002.9,2002.9,2412.5,2849.4,2292.2,2563.2,2,0
127,2481.8,2245.5,2068,2068,2412.5,2849.4,2348.1,2563.2,2,0
127.5,2481.8,2245.5,2068,2068,2471.8,2936.6,2348.1,2624.7,2,0
128,2543.3,2298.9,2130.2,2130.2,2471.8,2936.6,2409.8,2624.7,2,0
128.5,2543.3,2298.9,2130.2,2130.2,2543,3009.8,2409.8,2685.6,2,0
129,2601.4,2358.3,2189.2,2189.2,2543,3009.8,2468.3,2685.6,2,0
129.5,2601.4,2358.3,2189.2,2189.2,2599.6,3079.8,2524.5,2911.8,2,0
130,2662,2420.1,2247.4,2247.4,2599.6,3079.8,2524.5,2911.8,2,0
130.5,2662,2420.1,2247.4,2247.4,2664.9,3128,2435,2911.8,2,0
131,2718.6,2472.3,2302.3,2302.3,2664.9,3128,2435,2911.8,2,0
131.5,2718.6,2472.3,2302.3,2302.3,2725.9,3128,2435,-1835.1,2,0
132,2576.8,2311.2,2361.4,2361.4,2792.5,3128,2435,-1835.1,2,0
132.5,2576.8,2311.2,2361.4,2361.4,2792.5,3128,2435,-1835.1,2,0
133,2576.8,2311.2,2416.9,2416.9,2792.5,-1182.1,-19277.1,-1724.7,2,0
133.5,2576.8,2311.2,2416.9,2416.9,2792.5,-1182.1,-19277.1,-1724.7,2,0
134,2576.8,2311.2,2477.6,2477.6,2792.5,-1173.5,-19277.1,-1572.6,2,0
134.5,-31676.2,-29010.8,2477.6,2477.6,-29394.3,-1173.5,-18352.4,-1572.6,2,0
135,-31676.2,-29010.8,2483.7,2483.7,-29394.3,-1210.2,-18352.4,-1527.9,2,0
135.5,-27097.7,-25367.1,2483.7,2483.7,-29394.3,-1210.2,-17273.7,-1527.9,2,0
136,-27097.7,-25367.1,2483.7,2483.7,-25834.5,-1343.6,-17273.7,-1469.8,2,0
136.5,-23558.7,-22401.8,2483.7,2483.7,-25834.5,-1343.6,-16144.9,-1469.8,2,0
137,-23558.7,-22401.8,2483.7,2483.7,-22831,-1323.5,-16144.9,-1181.1,2,0
137.5,-20649.7,-19948.3,-25459.7,-25459.7,-22831,-1323.5,-15028.1,-1181.1,2,0
138,-20649.7,-19948.3,-25459.7,-25459.7,-20353,-1166.4,-15028.1,-961.4,2,0
138.5,-18458.3,-19948.3,-22781.9,-22781.9,-20353,-1166.4,-14011,-961.4,2,0
139,-18458.3,-17999,-22781.9,-22781.9,-18313.3,-1073.7,-14011,-727.6,2,0
139.5,-16606.2,-16327.9,-20570.3,-20570.3,-18313.3,-1073.7,-13117.5,-727.6,2,0
140,-16606.2,-16327.9,-20570.3,-20570.3,-16588.3,-962.6,-13117.5,-489,2,0
140.5,-15054.8,-14908,-18536.6,-18536.6,-16588.3,-962.6,-12332.1,-489,2,0
141,-15054.8,-14908,-18536.6,-18536.6,-15074.3,-829.3,-12332.1,-309.1,2,0
141.5,-13859.7,-13722.8,-16853.4,-16853.4,-15074.3,-829.3,-11801.6,-309.1,2,0
142,-13859.7,-13722.8,-16853.4,-16853.4,-13872.6,-661.6,-11801.6,-196.1,2,0
142.5,-13051,-12945.8,-15414.1,-15414.1,-13872.6,-661.6,-11418.5,-196.1,2,0
143,-13051,-12945.8,-15414.1,-15414.1,-13083.5,-537.4,-11418.5,-100.6,2,0
143.5,-12442.7,-12297.5,-14198,-14198,-13083.5,-537.4,-10950.5,-100.6,2,0
144,-12442.7,-12297.5,-14198,-14198,-12413.7,-459.4,-10697.9,33.8,2,0
144.5,-11774.2,-11802.1,-13196.1,-13196.1,-12413.7,-459.4,-10697.9,110.1,2,0
