Time_aligned_s,Chan.1 - Raw (mV),Chan.2 - Raw (mV),Chan.3 - Raw (mV),Chan.4 - Raw (mV),Chan.5 - Raw (mV),Chan.6 - Raw (mV),Chan.7 - Raw (mV),Chan.8 - Raw (mV),Stress_Type,Period
41,-20717.4,-20862.3,-30177,-30177,-21243.3,-8266.6,-16720.1,-4118.5,2,12
41.5,-18442.1,-18647.1,-25889.7,-25889.7,-21243.3,-8511,-15109.4,-4118.5,2,12
42,-18442.1,-18647.1,-25889.7,-25889.7,-18923.2,-8511,-15109.4,-2697.4,2,12
42.5,-16568,-16829.3,-22654.7,-22654.7,-18923.2,-8668.2,-13907.7,-2697.4,2,12
43,-16568,-16829.3,-22654.7,-22654.7,-17038.7,-8668.2,-13907.7,-1735.3,2,12
43.5,-15044.6,-15280.7,-20017.2,-20017.2,-17038.7,-8812.4,-13099.2,-1160.5,2,12
44,-13851.3,-15280.7,-20017.2,-20017.2,-15414,-8812.4,-13099.2,-1160.5,2,12
44.5,-13851.3,-13994.1,-17939.5,-17939.5,-15414,-8826,-12463.1,-924.2,2,12
45,-12997.1,-13994.1,-17939.5,-17939.5,-14144.4,-8826,-12463.1,-924.2,2,12
45.5,-12997.1,-13199.8,-16230.3,-16230.3,-14144.4,-8810.5,-11856.1,-797.4,2,12
46,-12433.4,-13199.8,-16230.3,-16230.3,-13286.6,-8810.5,-11856.1,-797.4,2,12
46.5,-12433.4,-12532.2,-14785.8,-14785.8,-13286.6,-8660.2,-11557.6,-712.5,2,12
47,-11782.4,-12532.2,-14785.8,-14785.8,-12593.2,-8660.2,-11557.6,-712.5,2,12
47.5,-11782.4,-11995.7,-13665.8,-13665.8,-12593.2,-8644.7,-11178.3,-613.6,2,12
48,-11535.8,-11995.7,-13665.8,-13665.8,-12093.3,-8681.5,-10661.2,-613.6,2,12
48.5,-11535.8,-11617.9,-12748.4,-12748.4,-12093.3,-8681.5,-10661.2,-568.8,2,12
49,-11116.6,-11617.9,-12748.4,-12748.4,-11672.4,-8500.4,-10133.5,-568.8,2,12
49.5,-11116.6,-11275.7,-12245.5,-12245.5,-11672.4,-8500.4,-10133.5,-553.2,2,12
50,-10578.4,-11275.7,-11644.9,-11644.9,-11347.3,-8163.3,-9596.1,-553.2,2,12
50.5,-10578.4,-10763.5,-11644.9,-11644.9,-11347.3,-8163.3,-9596.1,-523.8,2,12
51,-10045,-10763.5,-11373.2,-11373.2,-10837.7,-7840.6,-9091.4,-523.8,2,12
51.5,-10045,-10244.9,-11373.2,-11373.2,-10837.7,-7840.6,-9091.4,-482.1,2,12
52,-9506.7,-9724.4,-10995.4,-10995.4,-10311.9,-7465.3,-8606.5,-482.1,2,12
52.5,-9506.7,-9724.4,-10995.4,-10995.4,-9787.6,-7465.3,-8606.5,-446.8,2,12
53,-8999.9,-9216.9,-10455.5,-10455.5,-9787.6,-7190.8,-8149.5,-446.8,2,12
53.5,-8999.9,-9216.9,-10455.5,-10455.5,-9266.2,-7190.8,-8149.5,-429,2,12
54,-8507.9,-8728.5,-9926.1,-9926.1,-9266.2,-6884.5,-7711.8,-429,2,12
54.5,-8507.9,-8728.5,-9926.1,-9926.1,-8772,-6884.5,-7711.8,-406.1,2,12
55,-8055.9,-8272.2,-9398.4,-9398.4,-8772,-6579.6,-7323.7,-406.1,2,12
55.5,-8055.9,-8272.2,-9398.4,-9398.4,-8305.8,-6579.6,-7323.7,-385.7,2,12
56,-7618.1,-7841.8,-8897.7,-8897.7,-8305.8,-6286.7,-6925,-385.7,2,12
56.5,-7618.1,-7841.8,-8897.7,-8897.7,-7858.7,-6286.7,-6925,-371.8,2,12
57,-7206.1,-7447.5,-8427.3,-8427.3,-7858.7,-6016.9,-6570.1,-371.8,2,12
57.5,-6831.3,-7447.5,-8427.3,-8427.3,-7479.7,-6016.9,-6570.1,-350.6,2,12
58,-6831.3,-7043.8,-7981.1,-7981.1,-7479.7,-5730.7,-6217.1,-334.2,2,12
58.5,-6473.4,-7043.8,-7981.1,-7981.1,-7057.4,-5730.7,-6217.1,-334.2,2,12
59,-6473.4,-6683.3,-7554.1,-7554.1,-7057.4,-5466.8,-5893.2,-317.1,2,12
59.5,-6126.2,-6683.3,-7554.1,-7554.1,-6690.9,-5466.8,-5893.2,-317.1,2,12
60,-6126.2,-6332.2,-7146.3,-7146.3,-6690.9,-5196.7,-5592,-276.8,2,12
60.5,-5797.4,-6332.2,-7146.3,-7146.3,-6345.6,-5196.7,-5294.1,-276.8,2,12
61,-5797.4,-6006.9,-6784,-6784,-6345.6,-4926.7,-5294.1,-250.4,2,12
61.5,-5472.2,-6006.9,-6784,-6784,-6000.7,-4639.4,-5013.5,-250.4,2,12
62,-5472.2,-5675.9,-6433.9,-6433.9,-6000.7,-4639.4,-5013.5,-209.7,2,12
62.5,-5192.9,-5675.9,-6433.9,-6433.9,-5682,-4382.7,-4741.2,-209.7,2,12
63,-5192.9,-5400.2,-6092.8,-6092.8,-5682,-4382.7,-4741.2,-175,2,12
63.5,-4915.8,-5400.2,-6092.8,-6092.8,-5390,-4068,-4489.3,-175,2,12
64,-4915.8,-5114.8,-5776.7,-5776.7,-5390,-4068,-4489.3,-132,2,12
64.5,-4644.7,-5114.8,-5480.5,-5480.5,-5096,-3620.8,-4249.8,-132,2,12
65,-4644.7,-4847.4,-5480.5,-5480.5,-4825,-3620.8,-4249.8,-96.7,2,12
65.5,-4391.9,-4847.4,-5185.9,-5185.9,-4825,-3203.9,-4021.5,-96.7,2,12
66,-4391.9,-4591.1,-5185.9,-5185.9,-4560.8,-3203.9,-4021.5,-57.5,2,12
66.5,-4148.8,-4351.3,-4919.9,-4919.9,-4560.8,-2826.8,-3787.6,-57.5,2,12
67,-4148.8,-4351.3,-4919.9,-4919.9,-4309.5,-2826.8,-3787.6,-17.3,2,12
67.5,-3913.4,-4120.8,-4648.1,-4648.1,-4309.5,-2478.9,-3581.5,-17.3,2,12
68,-3913.4,-4120.8,-4648.1,-4648.1,-4072.8,-2478.9,-3581.5,20,2,12
68.5,-3692.6,-3898.7,-4400.9,-4400.9,-4072.8,-2160.9,-3374.2,20,2,12
69,-3692.6,-3898.7,-4400.9,-4400.9,-3853.4,-2160.9,-3374.2,91.4,2,12
69.5,-3483.4,-3684.4,-4168.6,-4168.6,-3853.4,-1876.8,-3158,91.4,2,12
70,-3483.4,-3684.4,-4168.6,-4168.6,-3631.6,-1876.8,-3158,91.4,2,12
70.5,-3278.4,-3479.1,-3941.4,-3941.4,-3631.6,-1604.1,-2992.4,91.4,2,12
71,-3078.6,-3479.1,-3941.4,-3941.4,-3425.5,-1604.1,-2992.4,148.5,2,12
71.5,-3078.6,-3323.1,-3727.5,-3727.5,-3425.5,-1350.8,-2811.5,194.4,2,12
72,-2893.5,-3323.1,-3727.5,-3727.5,-3266.9,-1350.8,-2811.5,194.4,2,12
72.5,-2893.5,-3091.3,-3513.3,-3513.3,-3266.9,-1138.6,-2634.7,243.3,2,12
73,-2709,-3091.3,-3513.3,-3513.3,-3027.5,-1138.6,-2634.7,243.3,2,12
73.5,-2709,-2908.1,-3314.2,-3314.2,-3027.5,-979.9,-2471.1,290.5,2,12
74,-2536.1,-2908.1,-3314.2,-3314.2,-2839.8,-826.3,-2297.1,290.5,2,12
74.5,-2536.1,-2736.9,-3155.6,-3155.6,-2839.8,-826.3,-2297.1,333.1,2,12
75,-2365.7,-2736.9,-3155.6,-3155.6,-2660.7,-685.3,-2145.4,333.1,2,12
75.5,-2365.7,-2564,-2935.8,-2935.8,-2660.7,-685.3,-2145.4,381.4,2,12
76,-2204.8,-2564,-2935.8,-2935.8,-2478.5,-554,-1992.2,381.4,2,12
76.5,-2204.8,-2400.8,-2760.3,-2760.3,-2478.5,-554,-1992.2,430.1,2,12
77,-2042.2,-2400.8,-2760.3,-2760.3,-2316,-435.1,-1841.7,430.1,2,12
77.5,-2042.2,-2241.5,-2595.7,-2595.7,-2316,-435.1,-1841.7,473.7,2,12
78,-1889.8,-2241.5,-2420,-2420,-2152.2,-337.6,-1703.8,473.7,2,12
78.5,-1889.8,-2086.4,-2420,-2420,-2152.2,-337.6,-1703.8,360.9,2,12
79,-1740.3,-1949,-2263.2,-2263.2,-1993.5,-245.6,-1481.5,360.9,2,12
79.5,-1740.3,-1949,-2263.2,-2263.2,-1835.9,-245.6,-1481.5,572.9,2,12
80,-1600,-1796.5,-2113.8,-2113.8,-1835.9,-150.5,-1429.1,572.9,2,12
80.5,-1600,-1796.5,-2113.8,-2113.8,-1694.3,-150.5,-1429.1,616.4,2,12
81,-1349.6,-1647.8,-1962.8,-1962.8,-1694.3,-168.5,-1297,616.4,2,12
81.5,-1349.6,-1647.8,-1962.8,-1962.8,-1575.2,-168.5,-1297,662.9,2,12
82,-1327.3,-1522.7,-1809.9,-1809.9,-1575.2,21.2,-1177.8,662.9,2,12
82.5,-1327.3,-1522.7,-1809.9,-1809.9,-1411.3,21.2,-1177.8,715,2,12
83,-1196.4,-1391.8,-1681.2,-1681.2,-1411.3,105.7,-1049.2,715,2,12
83.5,-1196.4,-1391.8,-1681.2,-1681.2,-1276.1,105.7,-1049.2,760.8,2,12
84,-1071.4,-1266.8,-1427,-1427,-1276.1,177.7,-932.5,760.8,2,12
84.5,-949.1,-1266.8,-1427,-1427,-1152.8,177.7,-932.5,809.7,2,12
85,-949.1,-1140.3,-1411.9,-1411.9,-1152.8,256.3,-820.3,859.4,2,12
85.5,-833.1,-1140.3,-1411.9,-1411.9,-1022.9,256.3,-820.3,859.4,2,12
86,-833.1,-1025.1,-1292.5,-1292.5,-1022.9,322.2,-707.1,905.9,2,12
86.5,-706.4,-1025.1,-1292.5,-1292.5,-892.6,322.2,-707.1,905.9,2,12
87,-706.4,-917.2,-1166.4,-1166.4,-892.6,393.2,-600.1,956.1,2,12
87.5,-597.1,-917.2,-1166.4,-1166.4,-775.3,393.2,-600.1,956.1,2,12
88,-597.1,-793,-1047.5,-1047.5,-775.3,472.5,-488.2,980,2,12
88.5,-486.8,-793,-1047.5,-1047.5,-660.8,544.2,-365.1,980,2,12
89,-486.8,-686.5,-936.5,-936.5,-660.8,544.2,-365.1,1050.3,2,12
89.5,-381.9,-686.5,-809.9,-809.9,-545.4,611.4,-285.3,1050.3,2,12
90,-381.9,-574.6,-809.9,-809.9,-545.4,611.4,-285.3,1102.1,2,12
90.5,-302.3,-574.6,-708.2,-708.2,-439.2,683.5,-182,1102.1,2,12
91,-302.3,-440.8,-708.2,-708.2,-439.2,683.5,-182,1151.2,2,12
91.5,-167.2,-440.8,-599.2,-599.2,-337.3,746.1,-86,1151.2,2,12
92,-167.2,-367.3,-599.2,-599.2,-219.4,746.1,-86,1200.8,2,12
92.5,-68.5,-367.3,-494.8,-494.8,-219.4,813.3,12.5,1200.8,2,12
93,-68.5,-264.1,-494.8,-494.8,-117.6,813.3,12.5,1254.7,2,12
93.5,29.3,-166.1,-425.4,-425.4,-117.6,872.3,97.7,1254.7,2,12
94,29.3,-166.1,-425.4,-425.4,-17.1,872.3,97.7,1297,2,12
94.5,120.3,-78.6,-293.2,-293.2,-17.1,939.8,193.8,1297,2,12
95,120.3,-78.6,-293.2,-293.2,87.9,939.8,193.8,1346.1,2,12
95.5,228.2,23.4,-193.6,-193.6,87.9,1005.3,288.3,1346.1,2,12
96,228.2,23.4,-193.6,-193.6,175.9,1005.3,288.3,1398.7,2,12
96.5,316.5,113.2,-94.7,-94.7,175.9,1070,375.6,1398.7,2,12
97,406.6,113.2,-94.7,-94.7,277.3,1070,375.6,1449.7,2,12
97.5,406.6,205.2,-6.8,-6.8,277.3,1135,464.1,1500.6,2,12
98,502.6,205.2,-6.8,-6.8,372,1135,464.1,1500.6,2,12
98.5,502.6,298.9,91.9,91.9,372,1203.9,536.5,1549.3,2,12
99,580.7,298.9,91.9,91.9,462.2,1203.9,536.5,1549.3,2,12
99.5,580.7,388.1,177.8,177.8,462.2,1265.3,633.8,1602.4,2,12
100,679.2,388.1,177.8,177.8,551.6,1265.3,633.8,1602.4,2,12
100.5,679.2,465.9,268.8,268.8,551.6,1325.3,707.1,1648.3,2,12
101,761.4,465.9,268.8,268.8,655.4,1325.3,797.5,1648.3,2,12
101.5,761.4,556.8,356,356,655.4,1394.9,797.5,1693,2,12
102,843.8,556.8,356,356,734.7,1447.7,875,1693,2,12
102.5,843.8,640,431,431,734.7,1447.7,875,1726,2,12
103,927.4,640,527.7,527.7,820.7,1519.6,933.2,1726,2,12
103.5,927.4,720.4,527.7,527.7,820.7,1519.6,933.2,1797.9,2,12
104,1010.4,720.4,607.2,607.2,901.9,1582,1031.9,1797.9,2,12
104.5,1010.4,793.9,607.2,607.2,901.9,1582,1031.9,1840.8,2,12
105,1116.6,793.9,693.2,693.2,985.9,1644.6,1101,1840.8,2,12
105.5,1116.6,875.3,693.2,693.2,1066,1644.6,1101,1895.4,2,12
106,1166.8,875.3,764.2,764.2,1066,1707.6,1179.3,1895.4,2,12
106.5,1166.8,952.6,764.2,764.2,1148.1,1707.6,1179.3,1944.3,2,12
107,1232,1034.4,840.4,840.4,1148.1,1769.9,1252.8,1944.3,2,12
107.5,1232,1034.4,840.4,840.4,1226.1,1769.9,1252.8,2008.6,2,12
108,1323.7,1106,958.7,958.7,1226.1,1827.8,1334.6,2008.6,2,12
108.5,1323.7,1106,958.7,958.7,1308.1,1827.8,1334.6,2046.9,2,12
109,1393.8,1179,995.7,995.7,1308.1,1892.2,1399.7,2046.9,2,12
109.5,1393.8,1179,995.7,995.7,1382.6,1892.2,1399.7,2095.3,2,12
110,1443.1,1259.5,1083.2,1083.2,1382.6,1977.4,1469,2095.3,2,12
110.5,1443.1,1259.5,1083.2,1083.2,1464.5,1977.4,1469,2144.5,2,12
111,1545.1,1326.1,1142.9,1142.9,1464.5,2016.9,1539.3,2144.5,2,12
111.5,1545.1,1326.1,1142.9,1142.9,1534.1,2016.9,1539.3,2195.6,2,12
112,1618.2,1396.8,1215.4,1215.4,1534.1,2073.4,1607.4,2246.6,2,12
112.5,1691.7,1396.8,1215.4,1215.4,1609.6,2073.4,1607.4,2246.6,2,12
113,1691.7,1467.9,1314.6,1314.6,1609.6,2134.2,1672.9,2291.4,2,12
113.5,1756.3,1467.9,1314.6,1314.6,1682.2,2134.2,1672.9,2291.4,2,12
114,1756.3,1533.8,1355.5,1355.5,1682.2,2194.2,1672.9,2333.9,2,12
114.5,1833,1533.8,1355.5,1355.5,1753.3,2253.7,1672.9,2333.9,2,12
115,1833,1606.6,1425.1,1425.1,1753.3,2253.7,1809.3,2395.6,2,12
115.5,1899.5,1606.6,1496.5,1496.5,1824.2,2316.4,1809.3,2395.6,2,12
116,1899.5,1668,1496.5,1496.5,1824.2,2316.4,1863.3,2438.3,2,12
116.5,1964.1,1668,1561.4,1561.4,1896.1,2363.3,1941.4,2438.3,2,12
117,1964.1,1731.3,1561.4,1561.4,1896.1,2363.3,1941.4,2488.9,2,12
117.5,2035.2,1731.3,1627.5,1627.5,1959.1,2429.3,1996.3,2488.9,2,12
118,2035.2,1796.7,1627.5,1627.5,1959.1,2429.3,1996.3,2528.8,2,12
118.5,2101.8,1796.7,1696,1696,2037.7,2492.7,2058,2528.8,2,12
119,2101.8,1867.1,1696,1696,2099,2492.7,2058,2590.3,2,12
119.5,2180.9,1934.7,1761.6,1761.6,2099,2553.3,2126,2590.3,2,12
120,2180.9,1934.7,1761.6,1761.6,2177.5,2553.3,2126,2639.7,2,12
120.5,2214.9,1988.6,1821.3,1821.3,2177.5,2604.5,2185.9,2639.7,2,12
121,2214.9,1988.6,1821.3,1821.3,2219.4,2604.5,2185.9,2686.3,2,12
121.5,2295.4,2055.5,1885.6,1885.6,2219.4,2663.3,2249.9,2686.3,2,12
122,2295.4,2055.5,1885.6,1885.6,2296.5,2663.3,2249.9,2737.7,2,12
122.5,2369.6,2120,1942.6,1942.6,2296.5,2727.9,2305.1,2737.7,2,12
123,2369.6,2120,1942.6,1942.6,2359.6,2727.9,2305.1,2791.8,2,12
123.5,2424,2181.7,2005.2,2005.2,2359.6,2778.2,2363.2,2791.8,2,12
124,2424,2181.7,2005.2,2005.2,2426.2,2778.2,2363.2,2831.5,2,12
124.5,2483.6,2244.9,2071.4,2071.4,2426.2,2834.9,2426.1,2831.5,2,12
125,2554.4,2244.9,2071.4,2071.4,2489.8,2834.9,2426.1,2879.3,2,12
125.5,2554.4,2304.2,2135.9,2135.9,2489.8,2882.6,2485.6,2922.7,2,12
126,2606.5,2304.2,2135.9,2135.9,2556.8,2882.6,2485.6,2922.7,2,12
126.5,2606.5,2359,2191,2191,2556.8,2943.7,2540.2,3141.9,2,12
127,2670.2,2359,2191,2191,2610.7,2943.7,2540.2,3141.9,2,12
127.5,2670.2,2419.8,2245.1,2245.1,2610.7,3001,2652.8,3141.9,2,12
128,2724.2,2419.8,2245.1,2245.1,2674.3,3052.6,2652.8,3141.9,2,12
128.5,2724.2,2473.9,2307.2,2307.2,2674.3,3052.6,2652.8,3141.9,2,12
129,2955.2,2473.9,2363.7,2363.7,2732.9,3291.9,2652.8,-1119.6,2,12
129.5,2955.2,2155.4,2363.7,2363.7,2732.9,3291.9,2652.8,-1119.6,2,12
130,2955.2,2155.4,2421.3,2421.3,2711,3291.9,-28456.1,-1119.6,2,12
130.5,2955.2,2155.4,2421.3,2421.3,2711,3291.9,-28456.1,-1182,2,12
131,2955.2,2155.4,2471.1,2471.1,2711,3291.9,-24991.6,-1182,2,12
131.5,-31494.4,2155.4,2471.1,2471.1,2711,-1467.9,-24991.6,-1252.3,2,12
132,-31494.4,-27231.4,2654.6,2654.6,2711,-1467.9,-22170.3,-1252.3,2,12
132.5,-26825.7,-27231.4,2654.6,2654.6,-32370.6,-1467.9,-22170.3,-1415.5,2,12
133,-26825.7,-24236.5,2654.6,2654.6,-32370.6,-1622.6,-19766.9,-1415.5,2,12
133.5,-26825.7,-24236.5,2654.6,2654.6,-27627.3,-1622.6,-19766.9,-1560.1,2,12
134,-23355,-21647.9,2654.6,2654.6,-27627.3,-1739,-17817.7,-1560.1,2,12
134.5,-23355,-21647.9,-26313,-26313,-23984.6,-1739,-17817.7,-1518.6,2,12
135,-20545.2,-19502.6,-26313,-26313,-23984.6,-1838,-16139.3,-1518.6,2,12
135.5,-20545.2,-19502.6,-23499.8,-23499.8,-21137.1,-1838,-16139.3,-1437.9,2,12
136,-18361.8,-17635.8,-23499.8,-23499.8,-21137.1,-2000.3,-14724.6,-1437.9,2,12
136.5,-18361.8,-17635.8,-23499.8,-23499.8,-18920.2,-2000.3,-14724.6,-1293.6,2,12
137,-16546.8,-16040.4,-21062.3,-21062.3,-18920.2,-2314,-13587.2,-1293.6,2,12
137.5,-16546.8,-16040.4,-21062.3,-21062.3,-17020.8,-2314,-13587.2,-1182.5,2,12
138,-15005.3,-14731,-18926.7,-18926.7,-17020.8,-2288.7,-12825.2,-1182.5,2,12
138.5,-15005.3,-14731,-18926.7,-18926.7,-15387.6,-2288.7,-12825.2,-1112.8,2,12
139,-13825.7,-13637.4,-17154,-17154,-15387.6,-2234.5,-12263.8,-1112.8,2,12
139.5,-13825.7,-13637.4,-17154,-17154,-14133.5,-2234.5,-12263.8,-1065.1,2,12
140,-12983.1,-12853,-15662.3,-15662.3,-14133.5,-2143.5,-11662.7,-1020.4,2,12
140.5,-12414.3,-12853,-15662.3,-15662.3,-13248.1,-2143.5,-11662.7,-1020.4,2,12
141,-12414.3,-12247.1,-14372,-14372,-13248.1,-2021.4,-11373.9,-974.1,2,12
141.5,-11756.8,-12247.1,-14372,-14372,-12572.9,-2021.4,-11373.9,-974.1,2,12
142,-11756.8,-11748.4,-13348.9,-13348.9,-12572.9,-1939.5,-11038.1,-939.9,2,12
142.5,-11509.6,-11748.4,-13348.9,-13348.9,-12079.9,-1939.5,-11038.1,-939.9,2,12
143,-11509.6,-11372.3,-12539.6,-12539.6,-12079.9,-1882.3,-10541.3,-898.2,2,12
143.5,-11104.2,-11372.3,-12036.1,-12036.1,-11651.5,-1848.8,-10541.3,-898.2,2,12
144,-11104.2,-11077.1,-12036.1,-12036.1,-11651.5,-1848.8,-10007.3,-864.6,2,12
144.5,-10574.4,-11077.1,-11472.1,-11472.1,-11334.9,-1799.9,-9469.3,-864.6,2,12
