Time (s),high-1,high-2
47.5,-2611.6,-180.2
48,-2439.3,-82.2
48.5,-2439.3,-82.2
49,-2287,10.2
49.5,-2287,10.2
50,-2118.6,103.8
50.5,-2118.6,103.8
51,-1970.9,193.8
51.5,-1819.4,193.8
52,-1819.4,281.4
52.5,-1677.8,281.4
53,-1677.8,359.4
53.5,-1433,446.2
54,-1433,446.2
54.5,-1409.4,532.1
55,-1409.4,532.1
55.5,-1270.5,618.6
56,-1270.5,618.6
56.5,-1151.1,688.4
57,-1151.1,688.4
57.5,-1022.8,771.8
58,-1022.8,771.8
58.5,-902.2,901.6
59,-902.2,901.6
59.5,-789.6,929
60,-789.6,929
60.5,-675.7,1005.8
61,-675.7,1005.8
61.5,-561.5,1075.5
62,-454.1,1075.5
62.5,-454.1,1150.7
63,-363.5,1249.4
63.5,-363.5,1249.4
64,-240.3,1290.4
64.5,-240.3,1290.4
65,-142,1358.4
65.5,-142,1358.4
66,-37.4,1430.2
66.5,-37.4,1430.2
67,59.1,1493.9
67.5,59.1,1493.9
68,59.1,1569.2
68.5,59.1,1569.2
69,251.8,1631.4
69.5,251.8,1631.4
70,341.1,1690.9
70.5,341.1,1690.9
71,430.9,1760.2
71.5,525.2,1760.2
72,525.2,1824.1
72.5,601.2,1824.1
73,601.2,1885.1
73.5,695.7,1885.1
74,695.7,1941
74.5,783.3,1941
75,783.3,2010.9
75.5,862.1,2010.9
76,862.1,2079.1
76.5,946.2,2133.8
77,946.2,2133.8
77.5,1064.8,2189.6
78,1064.8,2189.6
78.5,1104.2,2256.4
79,1104.2,2256.4
79.5,1168,2308
80,1168,2308
80.5,1261.5,2366.3
81,1261.5,2366.3
81.5,1334.4,2422.7
82,1379.6,2422.7
82.5,1379.6,2566.1
83,1482.7,2566.1
83.5,1482.7,2566.1
84,1554.6,2566.1
84.5,1554.6,2566.1
85,1627.9,-17193.8
85.5,1627.9,-17193.8
86,1695.6,-16854.2
86.5,1695.6,-16854.2
87,1765.7,-16212.2
87.5,1765.7,-16212.2
88,1835.2,-15403.1
88.5,1835.2,-15403.1
89,1908.6,-14523.3
89.5,1908.6,-14523.3
90,1973.4,-13639.1
90.5,1973.4,-13639.1
91,2038.8,-12865.9
91.5,2038.8,-12865.9
92,2105.6,-12217.9
92.5,2105.6,-12217.9
93,2147.8,-11740.4
93.5,2228.7,-11740.4
94,2228.7,-11388.4
94.5,2287.6,-11388.4
95,2287.6,-10947.6
95.5,2348.9,-10947.6
96,2348.9,-10692.4
96.5,2411.4,-10692.4
97,2411.4,-10493.1
97.5,2473.9,-10493.1
98,2473.9,-10086.3
98.5,2529.1,-9611.2
99,2529.1,-9611.2
99.5,2590.5,-9151.7
100,2590.5,-9151.7
100.5,2648.8,-8681.5
101,2648.8,-8681.5
101.5,2544.7,-8254.5
102,2544.7,-8254.5
102.5,2544.7,-7850
103,2544.7,-7850
103.5,2544.7,-7450.1
104,-20605.8,-7450.1
104.5,-20605.8,-7066.1
105,-19570.1,-7066.1
105.5,-19570.1,-6736.7
106,-18335.1,-6736.7
106.5,-18335.1,-6405.1
107,-17052.5,-6405.1
107.5,-17052.5,-6084.7
108,-15816.3,-6084.7
108.5,-15816.3,-5779.4
109,-14586.9,-5779.4
109.5,-14586.9,-5475.7
110,-13590.1,-5475.7
110.5,-13590.1,-5217.4
111,-12821.2,-4955.5
111.5,-12821.2,-4955.5
112,-12226.6,-4699.6
112.5,-12226.6,-4699.6
113,-11784,-4454.4
113.5,-11784,-4454.4
114,-11296.7,-4225.3
114.5,-11296.7,-4225.3
115,-11012,-4008.9
115.5,-11012,-4008.9
116,-10763.9,-3797.6
116.5,-10763.9,-3797.6
117,-10337.2,-3588.5
117.5,-9833.6,-3588.5
118,-9833.6,-3395.6
118.5,-9332.2,-3395.6
119,-9332.2,-3173.9
119.5,-8859.2,-3173.9
120,-8859.2,-3023.9
120.5,-8408.5,-3023.9
121,-8408.5,-2845.2
121.5,-7981.1,-2845.2
122,-7981.1,-2677.6
122.5,-7563.3,-2514.2
123,-7563.3,-2514.2
123.5,-7193.7,-2355.4
124,-7193.7,-2355.4
124.5,-6817,-2200.7
125,-6817,-2200.7
125.5,-6470.6,-2053.6
126,-6470.6,-2053.6
126.5,-6133.2,-1913.5
127,-6133.2,-1913.5
127.5,-5823.5,-1769.1
128,-5823.5,-1769.1
128.5,-5511.9,-1595.2
129,-5236.3,-1595.2
129.5,-5236.3,-1503.2
130,-4968.6,-1503.2
130.5,-4968.6,-1374
131,-4705.7,-1374
131.5,-4705.7,-1250.7
132,-4455.1,-1250.7
132.5,-4455.1,-1125.4
133,-4214.4,-1012.7
133.5,-4214.4,-1012.7
134,-3991.7,-900.4
134.5,-3991.7,-900.4
135,-3770.9,-788.9
135.5,-3770.9,-788.9
136,-3556.8,-678.6
136.5,-3556.8,-678.6
137,-3353,-572.6
137.5,-3353,-572.6
138,-3132.8,-474
138.5,-3132.8,-474
139,-2971,-368.7
139.5,-2785.6,-368.7
140,-2785.6,-267
140.5,-2614.1,-267
141,-2614.1,-177.5
141.5,-2440.5,-177.5
142,-2440.5,-71.3
142.5,-2281,-71.3
143,-2281,12.9
143.5,-2122.5,105.4
144,-2122.5,105.4
144.5,-1971.5,192.3
145,-1971.5,192.3
145.5,-1818.7,279.9
146,-1818.7,279.9
146.5,-1681.1,366.8
147,-1681.1,366.8
147.5,-1487.4,450.6
148,-1487.4,450.6
148.5,-1402.3,538.1
149,-1402.3,538.1
149.5,-1276.2,612
150,-1150.6,612
150.5,-1150.6,698.3
151,-1026.4,698.3
151.5,-1026.4,773.3
152,-909.2,773.3
152.5,-909.2,829.4
153,-781.8,829.4
153.5,-781.8,931.7
154,-674.9,1013.1
154.5,-674.9,1013.1
155,-563.6,1076.4
155.5,-563.6,1076.4
156,-453.3,1150.8
156.5,-453.3,1150.8
157,-376.8,1208
157.5,-376.8,1208
158,-239.6,1292.1
158.5,-239.6,1292.1
159,-137.3,1365.2
159.5,-137.3,1365.2
160,-37.1,1432.2
160.5,55.9,1432.2
161,55.9,1501.2
161.5,160.5,1501.2
162,160.5,1571.1
162.5,252.6,1571.1
163,252.6,1635.1
163.5,341.1,1635.1
164,341.1,1685
164.5,437.2,1685
165,437.2,1755.1
165.5,522.7,1826.5
166,522.7,1826.5
166.5,600.4,1885.7
167,600.4,1885.7
167.5,694.6,1939.8
168,694.6,1939.8
168.5,780.7,2010.9
169,780.7,2010.9
169.5,865.1,2074.6
170,945.2,2074.6
170.5,945.2,2134.3
171,1062.6,2134.3
171.5,1062.6,2188.5
172,1104.8,2188.5
172.5,1104.8,2257
173,1170.5,2257
173.5,1170.5,2307.4
174,1259.4,2307.4
174.5,1259.4,2368.3
175,1335.3,2368.3
175.5,1335.3,2419.7
176,1385.3,2090.5
176.5,1385.3,2090.5
177,1488.4,2090.5
177.5,1488.4,2090.5
178,1555.6,2090.5
178.5,1555.6,-17136.6
179,1629.6,-17136.6
179.5,1629.6,-17136.6
180,1700.4,-16813.3
180.5,1700.4,-16813.3
181,1769.7,-16175.1
181.5,1836.2,-16175.1
182,1836.2,-15363.8
182.5,1908.1,-15363.8
183,1908.1,-14490.3
183.5,1966.6,-14490.3
184,1966.6,-13623
184.5,2035.8,-13623
185,2035.8,-12856.4
185.5,2087.8,-12856.4
186,2087.8,-12219.2
186.5,2151.2,-12219.2
187,2151.2,-11725.3
187.5,2227.6,-11725.3
188,2227.6,-11381.3
188.5,2289.2,-10936
189,2289.2,-10936
189.5,2353.2,-10711.7
190,2353.2,-10711.7
190.5,2409.3,-10486.5
191,2409.3,-10486.5
191.5,2473.4,-10085.9
192,2531.9,-10085.9
192.5,2531.9,-9604.9
193,2592.9,-9604.9
193.5,2592.9,-9143.9
194,2646.4,-9143.9
194.5,2646.4,-8686.2
195,2592.6,-8686.2
195.5,2592.6,-8250.7
196,2592.6,-8250.7
196.5,2592.6,-7845.5
197,2592.6,-7845.5
197.5,-20623.8,-7450.9
198,-20623.8,-7450.9
198.5,-19596.9,-7073.9
199,-19596.9,-6732.5
199.5,-19596.9,-6732.5
200,-18349.2,-6403.5
200.5,-18349.2,-6403.5
201,-17060.7,-6084.7
201.5,-17060.7,-6084.7
202,-15819.1,-5780.9
202.5,-15819.1,-5780.9
203,-14644,-5491.9
203.5,-14644,-5491.9
204,-13567.9,-5214.2
204.5,-12802.8,-5214.2
205,-12802.8,-4953.9
205.5,-12222.1,-4953.9
206,-12222.1,-4697.4
206.5,-11792,-4697.4
207,-11792,-4455
207.5,-11319.3,-4455
208,-11319.3,-4221.8
208.5,-11008.8,-4221.8
209,-11008.8,-4221.8
209.5,-10763.7,-4221.8
210,-10763.7,-3796
210.5,-10341.7,-3586.7
211,-10341.7,-3586.7
211.5,-9833.4,-3396.5
212,-9833.4,-3396.5
212.5,-9340.5,-3187.6
213,-9340.5,-3187.6
213.5,-8855.8,-3021.1
214,-8855.8,-3021.1
214.5,-8408.7,-2844.7
215,-7980.9,-2844.7
215.5,-7980.9,-2673.4
216,-7570.6,-2673.4
216.5,-7570.6,-2513.1
217,-7175.6,-2513.1
217.5,-7175.6,-2354
218,-6817,-2354
218.5,-6817,-2197
219,-6470.1,-2197
219.5,-6470.1,-2048
220,-6138.6,-2048
220.5,-6138.6,-1901.3
221,-5819.2,-1901.3
221.5,-5819.2,-1767.1
222,-5536.8,-1526.5
222.5,-5536.8,-1526.5
223,-5236.3,-1504.2
223.5,-5236.3,-1504.2
224,-4967,-1374.8
224.5,-4967,-1374.8
225,-4703.5,-1249.2
225.5,-4703.5,-1249.2
226,-4451.4,-1131.7
226.5,-4217,-1131.7
227,-4217,-1016.5
227.5,-3990.1,-1016.5
228,-3990.1,-900.4
228.5,-3772.3,-900.4
229,-3772.3,-786.5
229.5,-3556,-786.5
230,-3556,-676.5
230.5,-3353.4,-676.5
231,-3353.4,-571.8
231.5,-3156.5,-571.8
232,-3156.5,-486.5
232.5,-2969.4,-371.9
233,-2969.4,-371.9
233.5,-2783.5,-269.7
234,-2783.5,-269.7
234.5,-2610.9,-177.5
235,-2610.9,-177.5
235.5,-2439.2,-86.5
236,-2285,-86.5
236.5,-2285,12.3
237,-2121,12.3
237.5,-2121,102.8
238,-1969.3,102.8
238.5,-1969.3,193.9
239,-1820.2,193.9
239.5,-1820.2,283.5
240,-1676.9,283.5
240.5,-1676.9,370.4
241,-1431.2,370.4
241.5,-1431.2,457.2
242,-1405.3,457.2
242.5,-1405.3,532.1
243,-1269.5,627.6
243.5,-1269.5,627.6
244,-1148.2,691.4
244.5,-1148.2,691.4
245,-1026.9,773.6
245.5,-1026.9,773.6
246,-901.4,867
246.5,-901.4,867
247,-790.5,929.7
247.5,-669.7,929.7
248,-669.7,1007.6
248.5,-561.8,1007.6
249,-561.8,1077.3
249.5,-453.8,1077.3
250,-453.8,1150.8
250.5,-360,1150.8
251,-360,1218.3
251.5,-240.3,1218.3
252,-240.3,1290.6
252.5,-136.1,1290.6
253,-136.1,1363.4
253.5,-33.5,1430.8
254,-33.5,1430.8
254.5,57.6,1500
255,57.6,1500
255.5,162.9,1565.7
256,162.9,1565.7
256.5,248.1,1633.6
257,248.1,1633.6
257.5,344.4,1703
258,433.4,1703
258.5,433.4,1767.3
259,523.1,1767.3
259.5,523.1,1827.1
260,611.6,1827.1
260.5,611.6,1887.4
261,697.6,1887.4
261.5,697.6,1938
262,785.1,1938
262.5,785.1,2014.9
263,865.8,2014.9
263.5,865.8,2070
264,944.2,2070
264.5,944.2,2134.9
265,1065.1,2193
265.5,1065.1,2193
266,1105.3,2253.1
266.5,1105.3,2253.1
267,1175.5,2308.5
267.5,1175.5,2308.5
268,1262.9,2367.4
268.5,1337.8,2367.4
269,1337.8,2416.9
269.5,1443.6,2416.9
270,1443.6,2624.3
270.5,1485,2624.3
271,1485,2624.3
271.5,1558.5,2624.3
272,1558.5,2624.3
272.5,1630.9,-17071.9
273,1630.9,-17071.9
273.5,1702.9,-16768
274,1702.9,-16768
274.5,1771.5,-16139
275,1771.5,-16139
275.5,1835.5,-15309.1
276,1835.5,-15309.1
276.5,1905.2,-15309.1
277,1905.2,-14463.2
277.5,1975.1,-13608.4
278,1975.1,-13608.4
278.5,2037.6,-12829.3
279,2098,-12829.3
279.5,2098,-12197.9
280,2152.9,-12197.9
280.5,2152.9,-11709.6
281,2230.4,-11709.6
281.5,2230.4,-11369.9
282,2291.5,-11369.9
282.5,2291.5,-10931
283,2350,-10931
283.5,2350,-10681.4
284,2413.1,-10681.4
284.5,2413.1,-10479.3
285,2477.3,-10479.3
285.5,2477.3,-10075.7
286,2533,-10075.7
286.5,2533,-9597.8
287,2590.5,-9597.8
287.5,2590.5,-9146.9
288,2650,-8680.1
288.5,2650,-8680.1
289,2802.9,-8249.5
289.5,2802.9,-8249.5
290,2802.9,-7842.8
290.5,2802.9,-7842.8
291,-20693.8,-7448
291.5,-20693.8,-7448
292,-20693.8,-7059.9
292.5,-19646.1,-7059.9
293,-19646.1,-6727.5
293.5,-18412.8,-6727.5
294,-18412.8,-6400.2
294.5,-17092.7,-6400.2
295,-17092.7,-6074.2
295.5,-15823.7,-6074.2
296,-15823.7,-5774.9
296.5,-14637.7,-5774.9
297,-14637.7,-5468.1
297.5,-13590,-5468.1
298,-13590,-5211.7
298.5,-12804.3,-4938.6
299,-12804.3,-4938.6
299.5,-12238.4,-4692.9
300,-12238.4,-4692.9
300.5,-11794.7,-4453.1
301,-11318.9,-4453.1
301.5,-11318.9,-4222.4
302,-11013.2,-4222.4
302.5,-11013.2,-4000.3
303,-10765,-4000.3
303.5,-10765,-3792.2
304,-10340,-3792.2
304.5,-10340,-3583.8
305,-9837.5,-3583.8
305.5,-9837.5,-3388.7
306,-9317.4,-3388.7
306.5,-9317.4,-3235.8
307,-8859.7,-3235.8
307.5,-8859.7,-3016.8
308,-8407.1,-3016.8
308.5,-8407.1,-2844.1
309,-7981.9,-2671.8
309.5,-7981.9,-2671.8
310,-7580.7,-2507.9
310.5,-7580.7,-2507.9
311,-7181.1,-2352.5
311.5,-6812.7,-2352.5
312,-6812.7,-2197.7
312.5,-6470,-2197.7
313,-6470,-2049.7
313.5,-6140.9,-2049.7
314,-6140.9,-1914.5
314.5,-5816.3,-1914.5
315,-5816.3,-1764.3
315.5,-5532.2,-1764.3
316,-5532.2,-1585.4
316.5,-5239.9,-1585.4
317,-5239.9,-1498.7
317.5,-4959.7,-1498.7
318,-4959.7,-1371.1
318.5,-4701.2,-1371.1
319,-4701.2,-1249.2
319.5,-4452,-1123.9
320,-4452,-1123.9
320.5,-4218.2,-1008.8
321,-4218.2,-1008.8
321.5,-3982.3,-892.7
322,-3982.3,-892.7
322.5,-3767.1,-784.8
323,-3556.9,-784.8
323.5,-3556.9,-679.6
324,-3353,-679.6
324.5,-3353,-570.6
325,-3135.1,-570.6
325.5,-3135.1,-479.7
326,-2970.5,-479.7
326.5,-2970.5,-366.8
327,-2783.4,-366.8
327.5,-2783.4,-269.3
328,-2612.6,-269.3
328.5,-2612.6,-175.9
329,-2435.2,-175.9
329.5,-2435.2,-78.7
330,-2282.6,-78.7
330.5,-2282.6,13.8
331,-2118.6,13.8
331.5,-2118.6,105
332,-1968.3,194.2
332.5,-1968.3,194.2
333,-1817.4,282.1
333.5,-1674.8,282.1
334,-1674.8,374
334.5,-1412.3,374
335,-1412.3,447.5
335.5,-1403.1,447.5
336,-1403.1,534.9
336.5,-1270.5,534.9
337,-1270.5,618.7
337.5,-1149.1,618.7
338,-1149.1,699.2
338.5,-1024.9,699.2
339,-1024.9,776.3
339.5,-899.2,776.3
340,-899.2,844
340.5,-789,844
341,-789,931
341.5,-675.1,931
342,-675.1,1005.4
342.5,-560.3,1079.8
343,-560.3,1079.8
343.5,-451.8,1152.8
344,-376.6,1152.8
344.5,-376.6,1219.4
345,-239.1,1219.4
345.5,-239.1,1295.7
346,-139.6,1295.7
346.5,-139.6,1363.2
347,-31.9,1363.2
347.5,-31.9,1436.2
348,68.5,1436.2
348.5,68.5,1500
349,153.5,1500
349.5,153.5,1566.4
350,250.9,1566.4
350.5,250.9,1635.2
351,348.2,1635.2
351.5,348.2,1683.5
352,439.4,1683.5
352.5,439.4,1765
353,522.2,1826.5
353.5,522.2,1826.5
354,622.3,1888.7
354.5,697.7,1888.7
355,697.7,1948
355.5,775.4,1948
356,775.4,2015.5
356.5,870.6,2015.5
357,870.6,2067.8
357.5,951,2067.8
358,951,2136
358.5,1024.7,2136
359,1024.7,2197.5
359.5,1108.9,2197.5
360,1108.9,2244.8
360.5,1182.2,2244.8
361,1182.2,2308.6
361.5,1264.5,2308.6
362,1264.5,2367
362.5,1338.5,2367
363,1338.5,2423.2
363.5,1397.9,2105.9
364,1397.9,2105.9
364.5,1486.9,2105.9
365,1559.1,2105.9
365.5,1559.1,2105.9
366,1633.5,-16997.9
366.5,1633.5,-16997.9
367,1702.8,-16997.9
367.5,1702.8,-16677.7
368,1772.1,-16677.7
368.5,1772.1,-16067.5
369,1840.4,-16067.5
369.5,1840.4,-15284.8
370,1903,-15284.8
370.5,1903,-14423.9
371,1980.4,-14423.9
371.5,1980.4,-13583.5
372,2034.7,-13583.5
372.5,2034.7,-12802.6
373,2107.8,-12802.6
373.5,2107.8,-12172.6
374,2152.9,-12172.6
374.5,2152.9,-11704.3
375,2231,-11704.3
375.5,2290.4,-11359.1
376,2290.4,-10915.6
376.5,2352.8,-10915.6
377,2352.8,-10688.5
377.5,2413,-10688.5
378,2413,-10467.9
378.5,2472.8,-10467.9
379,2472.8,-10070.3
379.5,2533.6,-10070.3
380,2533.6,-9591.2
380.5,2594.5,-9591.2
381,2594.5,-9116.8
381.5,2649.8,-9116.8
382,2649.8,-8672.4
382.5,2814.5,-8672.4
383,2814.5,-8242.3
383.5,2814.5,-8242.3
384,2814.5,-7833.5
384.5,2814.5,-7833.5
385,-20758.5,-7448.2
385.5,-20758.5,-7448.2
386,-19679,-7053.8
386.5,-19679,-6719.5
387,-18435.2,-6719.5
387.5,-18435.2,-6391.5
388,-17112.5,-6391.5
388.5,-17112.5,-6073
389,-15853.1,-6073
389.5,-15853.1,-5771.1
390,-14648.5,-5771.1
390.5,-14648.5,-5484.2
391,-13609.7,-5484.2
391.5,-13609.7,-5206.1
392,-12847.4,-5206.1
392.5,-12847.4,-4944.4
393,-12238.7,-4944.4
393.5,-12238.7,-4687.9
394,-11806.2,-4687.9
394.5,-11806.2,-4448.1
395,-11321.7,-4448.1
395.5,-11321.7,-4219.8
396,-11017,-4219.8
396.5,-11017,-4001
397,-10765.3,-4001
397.5,-10765.3,-3789.8
398,-10340.4,-3579.9
398.5,-9841.3,-3579.9
399,-9841.3,-3386.1
399.5,-9343.5,-3386.1
400,-9343.5,-3163.7
400.5,-8858.1,-3163.7
401,-8858.1,-3016.8
401.5,-8410.1,-3016.8
402,-8410.1,-2835.8
402.5,-7977.8,-2835.8
403,-7977.8,-2670.2
403.5,-7568.1,-2670.2
404,-7568.1,-2507.3
404.5,-7194.4,-2507.3
405,-7194.4,-2344.2
405.5,-6813.5,-2344.2
406,-6813.5,-2196.6
406.5,-6470.7,-2196.6
407,-6470.7,-2047.7
407.5,-6133.6,-2047.7
408,-6133.6,-1896.3
408.5,-5823.2,-1896.3
409,-5823.2,-1764.2
409.5,-5508.2,-1663
410,-5234,-1663
410.5,-5234,-1494.4
411,-4962.8,-1494.4
411.5,-4962.8,-1371
412,-4701.7,-1371
412.5,-4701.7,-1246.7
413,-4452.7,-1246.7
413.5,-4452.7,-1123.7
414,-4212,-1123.7
414.5,-4212,-1004.6
415,-3988,-1004.6
415.5,-3988,-889.4
416,-3765.4,-889.4
416.5,-3765.4,-785.1
417,-3551.5,-785.1
417.5,-3551.5,-670.8
418,-3350.8,-670.8
418.5,-3350.8,-569.1
419,-3157,-569.1
419.5,-2966.1,-433.7
420,-2966.1,-367.2
420.5,-2783.9,-367.2
421,-2783.9,-268.1
421.5,-2610.1,-268.1
422,-2610.1,-170
422.5,-2444.4,-170
423,-2444.4,-80.2
423.5,-2283.9,-80.2
424,-2283.9,14.2
424.5,-2120.7,14.2
425,-2120.7,108.5
425.5,-1967.4,108.5
426,-1967.4,196.5
426.5,-1820.4,196.5
427,-1820.4,285.4
427.5,-1675.4,285.4
428,-1675.4,369
428.5,-1543.7,369
429,-1543.7,448.3
429.5,-1404.2,448.3
430,-1404.2,537
430.5,-1280.1,537
431,-1146.2,612.3
431.5,-1146.2,696.2
432,-1020.9,696.2
432.5,-1020.9,775.6
433,-902,775.6
433.5,-902,870.5
434,-781.6,870.5
434.5,-781.6,932.4
435,-670,932.4
435.5,-670,1015.3
436,-556.6,1015.3
436.5,-556.6,1080.2
437,-449.3,1080.2
437.5,-449.3,1154.6
438,-358.6,1154.6
438.5,-358.6,1214.1
439,-236.8,1214.1
439.5,-236.8,1294.5
440,-136.5,1294.5
440.5,-136.5,1367.5
441,-33.1,1367.5
441.5,-33.1,1432.2
442,51.4,1501
442.5,158.7,1501
443,158.7,1568.8
443.5,252.4,1568.8
444,252.4,1633.8
444.5,345.9,1633.8
445,345.9,1700
445.5,439.1,1700
446,439.1,1758.1
446.5,529.4,1758.1
447,529.4,1829.4
447.5,608.7,1829.4
448,608.7,1888.5
448.5,695.6,1888.5
449,695.6,1949.2
449.5,775.9,1949.2
450,775.9,2013.8
450.5,870.9,2013.8
451,870.9,2079.7
451.5,946.2,2079.7
452,946.2,2136.6
452.5,1083.8,2136.6
453,1108.7,2198
453.5,1108.7,2255.3
454,1188,2255.3
454.5,1188,2311.8
455,1263.4,2311.8
455.5,1263.4,2370.3
456,1336.4,2370.3
456.5,1336.4,2420.3
457,1431.5,2420.3
457.5,1431.5,2619.6
458,1490.3,2619.6
458.5,1490.3,2619.6
459,1562.4,2619.6
459.5,1562.4,2619.6
460,1630.2,-17000.4
460.5,1630.2,-17000.4
461,1701.4,-16703.2
461.5,1701.4,-16703.2
462,1775.8,-16071.9
462.5,1775.8,-16071.9
463,1839.5,-16071.9
463.5,1907.7,-15293.2
464,1907.7,-15293.2
464.5,1963,-14427.1
465,1963,-13608.4
465.5,2037,-13608.4
466,2037,-12828.1
466.5,2116.5,-12828.1
467,2116.5,-12187.9
467.5,2156.9,-12187.9
468,2156.9,-11698.7
468.5,2229.9,-11698.7
469,2229.9,-11363.7
469.5,2292.7,-11363.7
470,2292.7,-10915.8
470.5,2353.9,-10915.8
471,2353.9,-10695.2
471.5,2411.3,-10695.2
472,2411.3,-10473.2
472.5,2470.1,-10473.2
473,2533.5,-10069
473.5,2533.5,-10069
474,2596.3,-9593.5
474.5,2596.3,-9593.5
475,2651.7,-9120.8
475.5,2651.7,-8669
476,2599.4,-8669
476.5,2599.4,-8244.3
477,2599.4,-8244.3
477.5,2599.4,-7833.6
478,2599.4,-7833.6
478.5,-20839.7,-7452.5
479,-20839.7,-7452.5
479.5,-19769.9,-7065.2
480,-19769.9,-7065.2
480.5,-19769.9,-6724
481,-18486.5,-6724
481.5,-18486.5,-6393.2
482,-17146,-6393.2
482.5,-17146,-6077.3
483,-15880.1,-6077.3
483.5,-15880.1,-5773.5
484,-14701.4,-5773.5
484.5,-14701.4,-5467.2
485,-13603.5,-5467.2
485.5,-12851.3,-5209.5
486,-12851.3,-5209.5
486.5,-12262.1,-4945.1
487,-12262.1,-4690.4
487.5,-11811.9,-4690.4
488,-11811.9,-4448.3
488.5,-11315.5,-4448.3
489,-11315.5,-4217
489.5,-11026.3,-4217
490,-11026.3,-3997.2
490.5,-10771.3,-3997.2
491,-10771.3,-3788.5
491.5,-10345.5,-3788.5
492,-10345.5,-3583.3
492.5,-9843.7,-3583.3
493,-9843.7,-3387.7
493.5,-9347.7,-3387.7
494,-9347.7,-3166.8
494.5,-8863.1,-3166.8
495,-8863.1,-3015.1
495.5,-8412.6,-3015.1
496,-7986,-2844.1
496.5,-7986,-2844.1
497,-7578.6,-2674
497.5,-7578.6,-2509.4
498,-7181.4,-2509.4
498.5,-7181.4,-2351.6
499,-6817,-2351.6
499.5,-6817,-2196.5
500,-6471,-2196.5
500.5,-6471,-2048.5
501,-6136.7,-2048.5
501.5,-6136.7,-1899.6
502,-5821.6,-1899.6
502.5,-5821.6,-1764.5
503,-5496.8,-1764.5
503.5,-5496.8,-1663
504,-5234.6,-1663
504.5,-5234.6,-1496.2
505,-4962,-1496.2
505.5,-4962,-1367.4
506,-4704.5,-1367.4
506.5,-4704.5,-1245.2
507,-4453.5,-1245.2
507.5,-4211.1,-1129.5
508,-4211.1,-1129.5
508.5,-3989.9,-1004.9
509,-3989.9,-1004.9
509.5,-3762.7,-900.4
510,-3762.7,-783.7
510.5,-3555.6,-783.7
511,-3555.6,-675.1
511.5,-3354.6,-675.1
512,-3354.6,-570.4
512.5,-3129.9,-570.4
513,-3129.9,-479.9
513.5,-2966.1,-479.9
514,-2966.1,-366.4
514.5,-2782.8,-366.4
515,-2782.8,-264.2
515.5,-2606.2,-264.2
516,-2606.2,-171.6
516.5,-2436.4,-171.6
517,-2436.4,-83
517.5,-2278.1,-83
518,-2278.1,15.4
518.5,-2119.9,15.4
