Time (s),Chan.4 - Raw (mV),Chan.8 - Raw (mV)
3281.5,-17256.5,1738
3282,-17256.5,1738
3282.5,-16426.3,1805.7
3283,-16426.3,1805.7
3283.5,-15463.3,1875
3284,-15463.3,1875
3284.5,-14497.5,1942.1
3285,-14497.5,1942.1
3285.5,-13567.2,2007.3
3286,-13567.2,2007.3
3286.5,-12726.5,2077.7
3287,-12726.5,2136.2
3287.5,-12090.3,2136.2
3288,-12090.3,2202.8
3288.5,-11552.8,2202.8
3289,-11552.8,2272.5
3289.5,-11236.7,2272.5
3290,-10819.5,2332.9
3290.5,-10819.5,2332.9
3291,-10618.2,2382.6
3291.5,-10618.2,2382.6
3292,-10326.8,2460.5
3292.5,-10326.8,2460.5
3293,-9823.2,2526.6
3293.5,-9823.2,2526.6
3294,-9332.7,2587
3294.5,-9332.7,2587
3295,-8865,2650.4
3295.5,-8865,2650.4
3296,-8406.9,2709.9
3296.5,-8406.9,2709.9
3297,-7976.5,2768.4
3297.5,-7976.5,2828.5
3298,-7571,2828.5
3298.5,-7571,2880.2
3299,-7191.4,2880.2
3299.5,-7191.4,2970.5
3300,-6758,2970.5
3300.5,-6469.4,2970.5
3301,-6469.4,2970.5
3301.5,-6146.1,2970.5
3302,-6146.1,-3058.1
3302.5,-5830.6,-3058.1
3303,-5830.6,-3487.5
3303.5,-5526.1,-3487.5
3304,-5526.1,-3851.7
3304.5,-5255.6,-3851.7
3305,-5255.6,-3851.7
3305.5,-4976.1,-4233.5
3306,-4976.1,-4233.5
3306.5,-4706.9,-4482
3307,-4706.9,-4482
3307.5,-4470,-4902.2
3308,-4470,-4989.1
3308.5,-4230.5,-4989.1
3309,-4230.5,-5095.5
3309.5,-4004.6,-5095.5
3310,-4004.6,-5327.6
3310.5,-3779.7,-5327.6
3311,-3585.7,-5574.4
3311.5,-3585.7,-5574.4
3312,-3381.2,-5470.8
3312.5,-3381.2,-5470.8
3313,-3190.5,-5369.9
3313.5,-3190.5,-5369.9
3314,-3037.6,-5251.4
3314.5,-3037.6,-5251.4
3315,-2828.6,-5135.4
3315.5,-2828.6,-5135.4
3316,-2657.3,-5010.9
3316.5,-2657.3,-5010.9
3317,-2492.7,-4886.7
3317.5,-2492.7,-4886.7
3318,-2334,-4731
3318.5,-2334,-4594.1
3319,-2176.8,-4594.1
3319.5,-2176.8,-4449.1
3320,-2026.9,-4449.1
3320.5,-1882.4,-4305.7
3321,-1882.4,-4305.7
3321.5,-1750.8,-4167
3322,-1750.8,-4167
3322.5,-1609.5,-4009.2
3323,-1609.5,-4009.2
3323.5,-1460.6,-3863.9
3324,-1460.6,-3863.9
3324.5,-1348,-3715.4
3325,-1348,-3715.4
3325.5,-1228,-3562.9
3326,-1228,-3562.9
3326.5,-1103.3,-3431.7
3327,-1103.3,-3431.7
3327.5,-986.3,-3274.8
3328,-986.3,-3274.8
3328.5,-867.2,-3129.3
3329,-867.2,-2988.4
3329.5,-769.1,-2988.4
3330,-769.1,-2845
3330.5,-653.4,-2845
3331,-546.7,-2709.9
3331.5,-546.7,-2709.9
3332,-444.3,-2577.1
3332.5,-444.3,-2577.1
3333,-363.2,-2435.3
3333.5,-363.2,-2435.3
3334,-247.3,-2309.5
3334.5,-247.3,-2309.5
3335,-153.4,-2181.3
3335.5,-153.4,-2181.3
3336,-52.6,-2071.6
3336.5,-52.6,-2071.6
3337,30.1,-1923.5
3337.5,30.1,-1923.5
3338,125.7,-1801.9
3338.5,125.7,-1801.9
3339,213.9,-1683.8
3339.5,213.9,-1561.9
3340,301.8,-1561.9
3340.5,387.3,-1442.4
3341,387.3,-1442.4
3341.5,467.7,-1327.2
3342,467.7,-1327.2
3342.5,546.9,-1215.1
3343,546.9,-1215.1
3343.5,632.5,-1092.8
3344,632.5,-1092.8
3344.5,707.3,-1092.8
3345,707.3,-1092.8
3345.5,791.8,-713.9
3346,791.8,-713.9
3346.5,867,-779.7
3347,867,-779.7
3347.5,968.7,-677.8
3348,968.7,-677.8
3348.5,1013.8,-577.7
3349,1013.8,-577.7
3349.5,1092,-476.5
3350,1092,-377.9
3350.5,1158.8,-377.9
3351,1231.3,-276.7
3351.5,1231.3,-276.7
3352,1309.9,-187.1
3352.5,1309.9,-187.1
3353,1370.6,-86
3353.5,1370.6,-86
3354,1436.6,-2.1
3354.5,1436.6,-2.1
3355,1506.9,90.9
3355.5,1506.9,90.9
3356,1571.1,178.2
3356.5,1571.1,178.2
3357,1635.3,267.2
3357.5,1635.3,267.2
3358,1699.3,352.5
3358.5,1699.3,352.5
3359,1760.1,431.8
3359.5,1760.1,431.8
3360,1825.3,523.6
3360.5,1825.3,609.7
3361,1892.3,609.7
3361.5,1953.8,685.8
3362,1953.8,685.8
3362.5,2016.1,761.5
3363,2016.1,761.5
3363.5,2072.5,843.8
3364,2072.5,843.8
3364.5,2134.9,928.6
3365,2134.9,928.6
3365.5,2192.8,1004.6
3366,2192.8,1004.6
3366.5,2247.2,1080.9
3367,2247.2,1080.9
3367.5,2302.5,1160.7
3368,2302.5,1160.7
3368.5,2359.8,1228.3
3369,2359.8,1228.3
3369.5,2421.2,1354.4
3370,2421.2,1354.4
3370.5,2477.6,1380.2
3371,2477.6,1380.2
3371.5,2440.8,1465.2
3372,2440.8,1524.7
3372.5,2440.8,1524.7
3373,2440.8,1596.8
3373.5,-17749.2,1596.8
3374,-17749.2,1692.4
3374.5,-17749.2,1692.4
3375,-17205.3,1732.4
3375.5,-17205.3,1732.4
3376,-16393.5,1804.9
3376.5,-16393.5,1804.9
3377,-15429,1874.6
3377.5,-15429,1874.6
3378,-14474.7,1940.3
3378.5,-14474.7,1940.3
3379,-13556.3,2004.6
3379.5,-13556.3,2004.6
3380,-12747.4,2077.2
3380.5,-12747.4,2077.2
3381,-12092.5,2145.1
3381.5,-12092.5,2145.1
3382,-11547.4,2202.4
3382.5,-11547.4,2268.5
3383,-11235.7,2268.5
3383.5,-10813.2,2336.8
3384,-10813.2,2336.8
3384.5,-10610,2386.5
3385,-10610,2386.5
3385.5,-10321.4,2457.7
3386,-10321.4,2457.7
3386.5,-9821.4,2523.9
3387,-9821.4,2523.9
3387.5,-9333.8,2584
3388,-9333.8,2584
3388.5,-8866.1,2643.3
3389,-8866.1,2643.3
3389.5,-8410,2714.7
3390,-8410,2714.7
3390.5,-7980,2767.3
3391,-7980,2767.3
3391.5,-7575.7,2822.8
3392,-7575.7,2822.8
3392.5,-7185.4,2885.8
3393,-6787.4,2704.8
3393.5,-6787.4,2704.8
3394,-6471.2,2704.8
3394.5,-6471.2,2704.8
3395,-6145.8,2704.8
3395.5,-6145.8,-3076.6
3396,-5831.4,-3076.6
3396.5,-5831.4,-3076.6
3397,-5535.9,-3485.5
3397.5,-5535.9,-3485.5
3398,-5250.7,-3861.1
3398.5,-5250.7,-3861.1
3399,-4975.6,-4247.7
3399.5,-4975.6,-4247.7
3400,-4720.6,-4489.3
3400.5,-4720.6,-4489.3
3401,-4469.5,-4909.3
3401.5,-4469.5,-4909.3
3402,-4228.6,-4985.4
3402.5,-4228.6,-4985.4
3403,-4004.9,-5113.3
3403.5,-3786.1,-5113.3
3404,-3786.1,-5324
3404.5,-3584.5,-5569.1
3405,-3584.5,-5569.1
3405.5,-3382.2,-5458.7
3406,-3382.2,-5458.7
3406.5,-3192.7,-5362.6
3407,-3192.7,-5362.6
3407.5,-3021.6,-5256.2
3408,-3021.6,-5256.2
3408.5,-2828.6,-5133.6
3409,-2828.6,-5133.6
3409.5,-2657.7,-5008.3
3410,-2657.7,-5008.3
3410.5,-2489.9,-4886.5
3411,-2489.9,-4886.5
3411.5,-2331.2,-4737.9
3412,-2331.2,-4737.9
3412.5,-2179.6,-4598.7
3413,-2179.6,-4598.7
3413.5,-2031.7,-4448.9
3414,-1887.1,-4448.9
3414.5,-1887.1,-4308.2
3415,-1755.1,-4153.7
3415.5,-1755.1,-4153.7
3416,-1608.9,-4011.9
3416.5,-1608.9,-4011.9
3417,-1351.7,-3863.2
3417.5,-1351.7,-3863.2
3418,-1349.3,-3713.6
3418.5,-1349.3,-3713.6
3419,-1223.8,-3569.8
3419.5,-1223.8,-3569.8
3420,-1105.8,-3412.3
3420.5,-1105.8,-3412.3
3421,-989.3,-3279.8
3421.5,-989.3,-3279.8
3422,-867.5,-3130.7
3422.5,-867.5,-3130.7
3423,-769.6,-2991.6
3423.5,-769.6,-2991.6
3424,-651.6,-2847.2
3424.5,-549.6,-2847.2
3425,-549.6,-2710.5
3425.5,-445.5,-2572.7
3426,-445.5,-2572.7
3426.5,-353.7,-2436
3427,-353.7,-2436
3427.5,-248.4,-2310
3428,-248.4,-2310
3428.5,-153.4,-2182.9
3429,-153.4,-2182.9
3429.5,-62.7,-1982.5
3430,-62.7,-1982.5
3430.5,38.4,-1926.7
3431,38.4,-1926.7
3431.5,125,-1801.2
3432,125,-1801.2
3432.5,214.6,-1679.8
3433,214.6,-1679.8
3433.5,303,-1560.1
3434,303,-1560.1
3434.5,387.1,-1443.1
3435,475.7,-1443.1
3435.5,475.7,-1323
3436,557.6,-1323
3436.5,557.6,-1215
3437,632.1,-1113.6
3437.5,632.1,-1113.6
3438,707.7,-994.8
3438.5,707.7,-994.8
3439,789.8,-779
3439.5,789.8,-779
3440,864.7,-780.4
3440.5,864.7,-780.4
3441,960,-676.6
3441.5,960,-676.6
3442,1015.1,-576.7
3442.5,1015.1,-576.7
3443,1097.1,-474.5
3443.5,1097.1,-474.5
3444,1158.5,-379.5
3444.5,1158.5,-379.5
3445,1230.9,-288
3445.5,1340.7,-288
3446,1340.7,-184.3
3446.5,1369.7,-184.3
3447,1369.7,-92
3447.5,1437.6,-1.7
3448,1437.6,-1.7
3448.5,1506.5,55
3449,1506.5,55
3449.5,1572.5,175
3450,1572.5,175
3450.5,1637.9,265.6
3451,1637.9,265.6
3451.5,1701,351.2
3452,1701,351.2
3452.5,1753.2,439.4
3453,1753.2,439.4
3453.5,1826.9,523.3
3454,1826.9,523.3
3454.5,1889.4,601.8
3455,1956,601.8
3455.5,1956,686.6
3456,2000.5,686.6
3456.5,2000.5,760.2
3457,2071.4,841.9
3457.5,2071.4,841.9
3458,2129.2,926.7
3458.5,2129.2,926.7
3459,2189.3,1002.5
3459.5,2189.3,1002.5
3460,2247.9,1087.3
3460.5,2247.9,1087.3
3461,2301.9,1150.5
3461.5,2301.9,1150.5
3462,2361,1230.5
3462.5,2361,1230.5
3463,2419.5,1326.1
3463.5,2419.5,1326.1
3464,2478.3,1377.5
3464.5,2478.3,1377.5
3465,2155.8,1459.7
3465.5,2155.8,1459.7
3466,2155.8,1524.2
3466.5,2155.8,1524.2
3467,-17702.5,1591.3
3467.5,-17702.5,1696.6
3468,-17702.5,1696.6
3468.5,-17166.5,1733.4
3469,-17166.5,1733.4
3469.5,-16369.3,1802.8
3470,-16369.3,1802.8
3470.5,-15400.1,1873.8
3471,-15400.1,1873.8
3471.5,-14461,1939.4
3472,-14461,1939.4
3472.5,-13541,2004.9
3473,-13541,2004.9
3473.5,-12726.8,2073.6
3474,-12726.8,2073.6
3474.5,-12074.6,2125.6
3475,-12074.6,2125.6
3475.5,-11544.4,2205.3
3476,-11544.4,2205.3
3476.5,-11224.8,2268.5
3477,-11224.8,2268.5
3477.5,-10807.8,2332.8
3478,-10602.6,2385.2
3478.5,-10602.6,2385.2
3479,-10320.3,2459.4
3479.5,-10320.3,2459.4
3480,-9820.3,2519
3480.5,-9820.3,2519
3481,-9333.3,2585.8
3481.5,-9333.3,2585.8
3482,-8850.8,2640.3
3482.5,-8850.8,2640.3
3483,-8410.7,2700.9
3483.5,-8410.7,2700.9
3484,-7977.1,2763.3
3484.5,-7977.1,2763.3
3485,-7572.3,2823.4
3485.5,-7572.3,2823.4
3486,-7177,2883
3486.5,-7177,2883
3487,-6791.5,3069.7
3487.5,-6469.8,3069.7
3488,-6469.8,3069.7
3488.5,-6148.1,3069.7
3489,-6148.1,3069.7
3489.5,-5829.6,-3075.8
3490,-5829.6,-3075.8
3490.5,-5534.6,-3488.3
3491,-5534.6,-3488.3
3491.5,-5248.3,-3852.4
3492,-5248.3,-3852.4
3492.5,-4975.1,-4248.7
3493,-4975.1,-4248.7
3493.5,-4718.2,-4482.8
3494,-4718.2,-4482.8
3494.5,-4469.8,-4895.9
3495,-4469.8,-4895.9
3495.5,-4229.4,-4988.3
3496,-4229.4,-4988.3
3496.5,-4004.5,-5096.2
3497,-4004.5,-5096.2
3497.5,-3786.4,-5316.4
3498,-3786.4,-5316.4
3498.5,-3589.1,-5576.7
3499,-3589.1,-5576.7
3499.5,-3381.6,-5456.7
3500,-3193.2,-5456.7
3500.5,-3193.2,-5381.9
3501,-2997.7,-5254.2
3501.5,-2997.7,-5254.2
3502,-2832.5,-5135
3502.5,-2832.5,-5135
3503,-2658.8,-5020
3503.5,-2658.8,-5020
3504,-2500.8,-4887
3504.5,-2500.8,-4887
3505,-2330.7,-4740.7
3505.5,-2330.7,-4740.7
3506,-2184.5,-4610.8
3506.5,-2184.5,-4610.8
3507,-2027.4,-4460.6
3507.5,-2027.4,-4460.6
3508,-1884.7,-4310
3508.5,-1741.1,-4310
3509,-1741.1,-4172.3
3509.5,-1610.7,-4172.3
3510,-1610.7,-4016.2
3510.5,-1474.4,-4016.2
3511,-1474.4,-3869.6
3511.5,-1348,-3718.2
3512,-1348,-3718.2
3512.5,-1223.3,-3577.5
3513,-1223.3,-3577.5
3513.5,-1106.7,-3433.2
3514,-1106.7,-3433.2
3514.5,-984,-3277.9
3515,-984,-3277.9
3515.5,-870.7,-3130.3
3516,-870.7,-3130.3
3516.5,-769.6,-2993.9
3517,-769.6,-2993.9
3517.5,-655.6,-2852
3518,-655.6,-2852
3518.5,-545.2,-2713.8
3519,-445.1,-2713.8
3519.5,-445.1,-2576.5
3520,-360.5,-2576.5
3520.5,-360.5,-2438.2
3521,-248.1,-2438.2
3521.5,-248.1,-2310.6
3522,-150.3,-2310.6
3522.5,-150.3,-2184.7
3523,-60.4,-2043.2
3523.5,-60.4,-2043.2
3524,43.8,-1927.6
3524.5,43.8,-1927.6
3525,118.7,-1803.4
3525.5,118.7,-1803.4
3526,212.2,-1679.5
3526.5,212.2,-1679.5
3527,299,-1559.4
3527.5,299,-1559.4
3528,386.9,-1444.1
3528.5,386.9,-1444.1
3529,472.6,-1328.2
3529.5,472.6,-1328.2
3530,549.7,-1215.7
3530.5,631.6,-1215.7
3531,631.6,-1109.2
3531.5,705.8,-1109.2
3532,705.8,-995.8
3532.5,788.5,-995.8
3533,788.5,-778.6
3533.5,862.9,-783.5
3534,862.9,-783.5
3534.5,957.2,-675
3535,957.2,-675
3535.5,1014.6,-577.3
3536,1014.6,-577.3
3536.5,1102.8,-476.5
3537,1102.8,-476.5
3537.5,1158.5,-387.8
3538,1158.5,-387.8
3538.5,1228.8,-273.8
3539,1228.8,-273.8
3539.5,1283.3,-185.9
3540,1283.3,-185.9
3540.5,1370.2,-89.2
3541,1438.8,-89.2
3541.5,1438.8,-3.3
3542,1500.4,-3.3
3542.5,1500.4,60.5
3543,1569.8,60.5
3543.5,1569.8,177
3544,1637.4,177
3544.5,1637.4,259.6
3545,1701.1,259.6
3545.5,1701.1,353.8
3546,1753.9,434.6
3546.5,1753.9,434.6
3547,1829.6,517.4
3547.5,1829.6,517.4
3548,1889.5,600.2
3548.5,1889.5,600.2
3549,1953.1,683.2
3549.5,1953.1,683.2
3550,1992.4,764.8
3550.5,1992.4,764.8
3551,2069.1,839.6
3551.5,2069.1,839.6
3552,2120.1,918.9
3552.5,2189.4,918.9
3553,2189.4,999.5
3553.5,2248.4,999.5
3554,2248.4,1088.8
3554.5,2303.3,1088.8
3555,2303.3,1155
3555.5,2360.3,1155
3556,2360.3,1229.4
3556.5,2360.3,1324.5
3557,2360.3,1324.5
3557.5,2473.7,1375.7
3558,2473.7,1375.7
3558.5,2187,1451.7
3559,2187,1451.7
3559.5,2187,1521.2
3560,2187,1521.2
3560.5,2187,1593.4
3561,-17672.6,1593.4
3561.5,-17672.6,1687.3
3562,-17144.5,1687.3
3562.5,-17144.5,1729.8
3563,-16350.3,1729.8
3563.5,-16350.3,1803
3564,-15405.6,1803
3564.5,-15405.6,1870.6
3565,-14462.3,1870.6
3565.5,-14462.3,1940.3
3566,-13532.2,1940.3
3566.5,-13532.2,2004.2
3567,-12724.1,2071.7
3567.5,-12724.1,2071.7
3568,-12066.6,2134.8
3568.5,-12066.6,2134.8
3569,-11539.8,2200.5
3569.5,-11539.8,2200.5
3570,-11221.7,2268.5
3570.5,-11221.7,2268.5
3571,-10804.5,2332.8
3571.5,-10804.5,2332.8
3572,-10605.6,2396.5
3572.5,-10605.6,2396.5
3573,-10321.2,2458.3
3573.5,-10321.2,2458.3
3574,-9822.1,2519.3
3574.5,-9333.2,2519.3
3575,-9333.2,2582.4
3575.5,-8874.9,2582.4
3576,-8874.9,2644
3576.5,-8408.6,2644
3577,-8408.6,2704.4
3577.5,-7976.5,2762.5
3578,-7976.5,2762.5
3578.5,-7575.3,2824.9
3579,-7575.3,2824.9
3579.5,-7184.8,2882.9
3580,-7184.8,2882.9
3580.5,-6799.7,2700.7
3581,-6799.7,2700.7
3581.5,-6469.5,2700.7
3582,-6469.5,2700.7
3582.5,-6147.7,2700.7
3583,-6147.7,-3070.6
3583.5,-5829.1,-3070.6
3584,-5534.2,-3492.7
3584.5,-5534.2,-3492.7
3585,-5252.6,-3865.5
3585.5,-5252.6,-3865.5
3586,-4977.2,-3865.5
3586.5,-4977.2,-4251.6
3587,-4722.9,-4251.6
3587.5,-4722.9,-4251.6
3588,-4472.3,-4251.6
3588.5,-4472.3,-4914.6
3589,-4233.2,-4914.6
3589.5,-4233.2,-4991.6
3590,-4007.9,-5105
3590.5,-4007.9,-5105
3591,-3794.8,-5336.8
3591.5,-3794.8,-5336.8
3592,-3589.6,-5589
3592.5,-3589.6,-5589
3593,-3384.9,-5482.7
3593.5,-3384.9,-5482.7
3594,-3192.6,-5381
3594.5,-3192.6,-5381
3595,-2983.9,-5266
3595.5,-2834.7,-5266
3596,-2834.7,-5152.6
3596.5,-2661.8,-5152.6
3597,-2661.8,-5023.6
3597.5,-2494,-5023.6
3598,-2494,-5023.6
3598.5,-2330.1,-5023.6
3599,-2330.1,-4756.8
3599.5,-2184.5,-4756.8
3600,-2184.5,-4607.5
3600.5,-2032,-4463.8
3601,-2032,-4463.8
3601.5,-1887.1,-4313.2
3602,-1887.1,-4313.2
3602.5,-1750.7,-4172.1
3603,-1750.7,-4172.1
3603.5,-1612.8,-4018.5
3604,-1612.8,-4018.5
3604.5,-1414.6,-3870.7
3605,-1414.6,-3870.7
3605.5,-1353,-3724.7
3606,-1353,-3724.7
3606.5,-1232.5,-3580.4
3607,-1107.3,-3580.4
3607.5,-1107.3,-3438.9
3608,-987,-3438.9
3608.5,-987,-3288.2
3609,-881.9,-3288.2
3609.5,-881.9,-3133.9
3610,-769.3,-3133.9
3610.5,-769.3,-2995.4
3611,-654.6,-2855.8
3611.5,-654.6,-2855.8
3612,-554.5,-2715.9
3612.5,-554.5,-2715.9
3613,-450.2,-2580.4
3613.5,-450.2,-2580.4
3614,-313.6,-2447
3614.5,-313.6,-2447
3615,-249.2,-2316.1
3615.5,-249.2,-2316.1
3616,-151.8,-2189.1
3616.5,-151.8,-2189.1
3617,-61.2,-2046.1
3617.5,36,-2046.1
3618,36,-1931.8
3618.5,120.2,-1931.8
3619,120.2,-1810.1
3619.5,211.2,-1810.1
3620,211.2,-1684.5
3620.5,296.6,-1684.5
3621,296.6,-1570.6
3621.5,382.7,-1570.6
3622,382.7,-1444.1
3622.5,473.4,-1327
3623,473.4,-1327
3623.5,550.1,-1218.8
3624,550.1,-1218.8
3624.5,629.4,-1116.9
3625,629.4,-1116.9
3625.5,709.5,-993.9
3626,709.5,-993.9
3626.5,783.7,-788.6
3627,783.7,-788.6
3627.5,860.7,-783.4
3628,860.7,-783.4
3628.5,982.1,-683.2
3629,982.1,-683.2
3629.5,1010.3,-578.5
3630,1099.8,-578.5
3630.5,1099.8,-478
3631,1157.2,-478
3631.5,1157.2,-375
3632,1228.6,-375
3632.5,1228.6,-279.3
3633,1299,-279.3
3633.5,1299,-187.5
3634,1367.1,-187.5
3634.5,1367.1,-99.7
3635,1435.3,-7.2
3635.5,1435.3,-7.2
3636,1504.8,58.9
3636.5,1504.8,58.9
3637,1569.7,173
3637.5,1569.7,173
3638,1636.4,260.9
3638.5,1636.4,260.9
3639,1701.4,349.8
3639.5,1701.4,349.8
3640,1764.4,432.4
3640.5,1822.4,432.4
3641,1822.4,511
3641.5,1888.2,511
3642,1888.2,600
3642.5,1953.7,600
3643,1953.7,683.3
3643.5,2017.9,683.3
3644,2017.9,763.2
3644.5,2071.4,763.2
3645,2071.4,841.2
3645.5,2140.5,841.2
3646,2140.5,925.1
3646.5,2189.8,1001.3
3647,2189.8,1001.3
3647.5,2245,1086.8
3648,2245,1086.8
3648.5,2298.5,1156.2
3649,2298.5,1156.2
3649.5,2361,1227.7
3650,2361,1227.7
3650.5,2417.6,1270.8
3651,2473.7,1270.8
3651.5,2473.7,1375.3
3652,2480.1,1375.3
3652.5,2480.1,1438.9
3653,2480.1,1438.9
3653.5,2480.1,1521.9
3654,2480.1,1521.9
3654.5,-17620.8,1588.7
3655,-17620.8,1588.7
3655.5,-17620.8,1626.9
3656,-17097.1,1626.9
3656.5,-17097.1,1728.3
3657,-16325.9,1728.3
3657.5,-16325.9,1799.9
3658,-15395.3,1867.6
3658.5,-15395.3,1867.6
3659,-14430.5,1935
3659.5,-14430.5,1935
3660,-13535.1,2006.3
3660.5,-13535.1,2006.3
3661,-12717.6,2072.3
3661.5,-12717.6,2072.3
3662,-12066.5,2128.3
3662.5,-12066.5,2128.3
3663,-11530.5,2197.7
3663.5,-11218.8,2197.7
3664,-11218.8,2266.8
3664.5,-10800.1,2266.8
3665,-10800.1,2325.5
3665.5,-10603.4,2325.5
3666,-10603.4,2384.7
3666.5,-10318.9,2384.7
3667,-10318.9,2455.9
3667.5,-9819.8,2455.9
3668,-9819.8,2514.4
3668.5,-9333.7,2582.9
3669,-9333.7,2582.9
3669.5,-8869.4,2642.3
3670,-8869.4,2642.3
3670.5,-8409.4,2711.4
3671,-8409.4,2711.4
3671.5,-7975.7,2759.8
3672,-7975.7,2759.8
3672.5,-7576.2,2823.4
3673,-7576.2,2823.4
3673.5,-7192.3,2882.6
3674,-6792.5,2882.6
3674.5,-6792.5,3011.9
3675,-6472.7,3011.9
3675.5,-6472.7,3011.9
3676,-6151.9,3011.9
3676.5,-6151.9,3011.9
3677,-5829.1,-3073.9
3677.5,-5829.1,-3073.9
3678,-5531.6,-3497.6
3678.5,-5531.6,-3497.6
3679,-5262.9,-3873.9
3679.5,-5262.9,-3873.9
3680,-4982.9,-4255.5
3680.5,-4982.9,-4255.5
3681,-4721.1,-4492.2
3681.5,-4721.1,-4492.2
3682,-4469.9,-4918.7
3682.5,-4469.9,-4918.7
3683,-4233.2,-4993.7
3683.5,-4233.2,-4993.7
3684,-4010.8,-5121.1
3684.5,-3791.6,-5121.1
3685,-3791.6,-5333.7
3685.5,-3588.7,-5333.7
3686,-3588.7,-5589.2
3686.5,-3384.3,-5589.2
3687,-3384.3,-5492.7
3687.5,-3194.3,-5492.7
3688,-3194.3,-5374.5
3688.5,-3029.5,-5374.5
3689,-3029.5,-5263.6
3689.5,-2834.2,-5263.6
3690,-2834.2,-5145.5
3690.5,-2662.2,-5145.5
3691,-2662.2,-5018.1
3691.5,-2495.5,-4893.4
3692,-2495.5,-4893.4
3692.5,-2333.6,-4751.5
3693,-2333.6,-4751.5
3693.5,-2184.6,-4616
3694,-2184.6,-4616
3694.5,-2030.5,-4472.6
3695,-1891,-4472.6
3695.5,-1891,-4313.6
3696,-1735.7,-4313.6
3696.5,-1735.7,-4179.3
3697,-1611.7,-4179.3
3697.5,-1611.7,-4026.3
3698,-1355.4,-4026.3
3698.5,-1355.4,-3879.3
3699,-1355.2,-3879.3
3699.5,-1355.2,-3726.1
3700,-1228.8,-3726.1
3700.5,-1228.8,-3579.1
3701,-1107,-3579.1
3701.5,-1107,-3442.9
3702,-989.5,-3285.2
3702.5,-989.5,-3285.2
3703,-879.9,-3138.3
3703.5,-879.9,-3138.3
3704,-761,-3001.9
3704.5,-761,-3001.9
3705,-659.6,-2858.8
3705.5,-551.5,-2858.8
3706,-551.5,-2725.1
3706.5,-448.3,-2725.1
3707,-448.3,-2582.6
3707.5,-352.3,-2582.6
3708,-352.3,-2445.9
3708.5,-249.3,-2445.9
3709,-249.3,-2316.1
3709.5,-154.6,-2316.1
3710,-154.6,-2188.5
3710.5,-56.1,-2188.5
3711,-56.1,-2030.9
3711.5,37.9,-2030.9
3712,37.9,-1934.8
3712.5,120.4,-1808.4
3713,120.4,-1808.4
3713.5,211.9,-1688.6
3714,211.9,-1688.6
3714.5,298.2,-1570.8
3715,298.2,-1570.8
3715.5,381.2,-1448.7
3716,381.2,-1448.7
3716.5,466.7,-1329.8
3717,544.8,-1329.8
3717.5,544.8,-1219.6
3718,627.8,-1219.6
3718.5,627.8,-1112.1
3719,706,-1112.1
3719.5,706,-999.8
3720,781.7,-999.8
3720.5,781.7,-686.9
3721,859.7,-686.9
3721.5,859.7,-782.3
3722,954.5,-782.3
3722.5,954.5,-682.5
3723,1014,-682.5
3723.5,1014,-581.4
3724,1095.3,-478.9
3724.5,1095.3,-478.9
3725,1157.3,-383.8
3725.5,1157.3,-383.8
3726,1229.1,-286.3
3726.5,1229.1,-286.3
3727,1336.8,-192.4
3727.5,1365.9,-192.4
3728,1365.9,-92.7
3728.5,1433.3,-92.7
3729,1433.3,-6.8
3729.5,1504.1,-6.8
3730,1504.1,57.8
3730.5,1569.2,57.8
3731,1569.2,173
3731.5,1633.5,173
3732,1633.5,262
3732.5,1698.7,262
3733,1698.7,344
3733.5,1760.8,344
3734,1760.8,432
3734.5,1829.5,512.2
3735,1829.5,512.2
3735.5,1885.3,598.5
3736,1885.3,598.5
3736.5,1940.2,683.3
3737,1998.8,683.3
3737.5,1998.8,761.6
3738,2070.8,761.6
3738.5,2070.8,836.7
3739,2129.2,836.7
3739.5,2129.2,924.2
3740,2189.2,924.2
3740.5,2189.2,1000.5
3741,2246.7,1000.5
3741.5,2246.7,1068.8
3742,2301.7,1068.8
3742.5,2301.7,1154.4
3743,2358.2,1154.4
3743.5,2358.2,1227.1
3744,2416.9,1227.1
3744.5,2416.9,1227.1
3745,2471,1376.4
3745.5,2471,1376.4
3746,2228.3,1458.9
3746.5,2228.3,1458.9
3747,2228.3,1519.6
3747.5,2228.3,1519.6
3748,-17595.9,1592.2
3748.5,-17595.9,1592.2
3749,-17595.9,1636
3749.5,-17082.6,1636
3750,-17082.6,1730.8
3750.5,-16294.3,1730.8
3751,-16294.3,1802.8
3751.5,-15362.2,1802.8
3752,-15362.2,1870.2
3752.5,-14409,1870.2
3753,-14409,1935.9
3753.5,-13507.4,1935.9
3754,-13507.4,2001.2
3754.5,-12684.7,2001.2
3755,-12684.7,2070.4
3755.5,-12060.4,2144.1
3756,-12060.4,2144.1
3756.5,-11527.1,2196.6
3757,-11527.1,2196.6
3757.5,-11226.7,2265.6
3758,-11226.7,2265.6
3758.5,-10796.8,2332.3
3759,-10796.8,2332.3
3759.5,-10602.8,2381.9
3760,-10317.2,2381.9
3760.5,-10317.2,2454.8
3761,-9821.6,2454.8
3761.5,-9821.6,2515.6
3762,-9336.5,2515.6
3762.5,-9336.5,2581.7
3763,-8854.1,2581.7
3763.5,-8854.1,2639.3
3764,-8404.9,2639.3
3764.5,-8404.9,2705.6
3765,-7981.6,2705.6
3765.5,-7981.6,2760.9
3766,-7578.2,2760.9
3766.5,-7578.2,2823.2
3767,-7190.1,2883
