Time (s),high-1,high-2
12646.5,1109,-7220.6
12647,1179.1,-7220.6
12647.5,1179.1,-6855.3
12648,1264.7,-6855.3
12648.5,1264.7,-6537.2
12649,1338.8,-6537.2
12649.5,1338.8,-6225.3
12650,1407.6,-6225.3
12650.5,1407.6,-5923.5
12651,1487.9,-5634.2
12651.5,1487.9,-5634.2
12652,1557.3,-5370.7
12652.5,1557.3,-5370.7
12653,1632.2,-5096.8
12653.5,1632.2,-5096.8
12654,1702.1,-4843.7
12654.5,1767.5,-4843.7
12655,1767.5,-4593.5
12655.5,1838.6,-4593.5
12656,1838.6,-4361.9
12656.5,1912.1,-4361.9
12657,1912.1,-4143
12657.5,1976.1,-4143
12658,1976.1,-3926.1
12658.5,2035.9,-3926.1
12659,2035.9,-3721.9
12659.5,2089,-3721.9
12660,2089,-3523.9
12660.5,2148.4,-3523.9
12661,2148.4,-3327.5
12661.5,2228.2,-3327.5
12662,2228.2,-3167.6
12662.5,2289.2,-2971.1
12663,2289.2,-2971.1
12663.5,2351.2,-2798.5
12664,2351.2,-2798.5
12664.5,2414.1,-2633.8
12665,2414.1,-2633.8
12665.5,2474.7,-2471.5
12666,2474.7,-2471.5
12666.5,2530.7,-2318.3
12667,2589.3,-2318.3
12667.5,2589.3,-2163.4
12668,2647.4,-2163.4
12668.5,2647.4,-2018.2
12669,2638.5,-2018.2
12669.5,2638.5,-1878.1
12670,2638.5,-1878.1
12670.5,2638.5,-1739
12671,2638.5,-1739
12671.5,-17928.9,-1495.4
12672,-17928.9,-1495.4
12672.5,-17928.9,-1474.5
12673,-17464.1,-1474.5
12673.5,-17464.1,-1352.8
12674,-16713.2,-1352.8
12674.5,-16713.2,-1229.1
12675,-15793.6,-1229.1
12675.5,-15793.6,-1109.5
12676,-14794.8,-991.5
12676.5,-14794.8,-991.5
12677,-13840.5,-880.7
12677.5,-13840.5,-880.7
12678,-12969.3,-767.7
12678.5,-12969.3,-767.7
12679,-12327.3,-660.5
12679.5,-12327.3,-660.5
12680,-11851.5,-561.4
12680.5,-11479.1,-561.4
12681,-11479.1,-448.3
12681.5,-11020.3,-448.3
12682,-11020.3,-356.9
12682.5,-10773,-356.9
12683,-10773,-262.7
12683.5,-10546.1,-262.7
12684,-10546.1,-169.6
12684.5,-10138.2,-169.6
12685,-10138.2,-72
12685.5,-9644.3,-72
12686,-9644.3,18.8
12686.5,-9168.4,109.3
12687,-9168.4,109.3
12687.5,-8696,200.9
12688,-8696,200.9
12688.5,-8262.2,290.8
12689,-8262.2,290.8
12689.5,-7850.2,373.7
12690,-7850.2,373.7
12690.5,-7444.3,454
12691,-7444.3,454
12691.5,-7074.1,536.9
12692,-6715.1,536.9
12692.5,-6715.1,616.3
12693,-6376.5,616.3
12693.5,-6376.5,704.2
12694,-6050.6,704.2
12694.5,-6050.6,775.1
12695,-5743.5,775.1
12695.5,-5743.5,849.4
12696,-5460.2,849.4
12696.5,-5460.2,928.3
12697,-5169.7,928.3
12697.5,-5169.7,1001.3
12698,-4904.9,1001.3
12698.5,-4904.9,1079.2
12699,-4647.7,1151.4
12699.5,-4647.7,1151.4
12700,-4401.9,1236.3
12700.5,-4401.9,1236.3
12701,-4163.4,1294.5
12701.5,-4163.4,1294.5
12702,-3942.7,1361.9
12702.5,-3727,1361.9
12703,-3727,1430.4
12703.5,-3517.5,1430.4
12704,-3517.5,1499
12704.5,-3318.2,1499
12705,-3318.2,1564.8
12705.5,-3090.3,1564.8
12706,-3090.3,1633.6
12706.5,-2933.6,1633.6
12707,-2933.6,1704.7
12707.5,-2756.7,1704.7
12708,-2756.7,1767.5
12708.5,-2584.2,1767.5
12709,-2584.2,1822.4
12709.5,-2418.2,1881.5
12710,-2418.2,1881.5
12710.5,-2253.8,1946.3
12711,-2253.8,1946.3
12711.5,-2099.1,2011
12712,-2099.1,2011
12712.5,-1947.3,2076.8
12713,-1795.5,2076.8
12713.5,-1795.5,2131
12714,-1660.3,2131
12714.5,-1660.3,2190.9
12715,-1544.1,2190.9
12715.5,-1544.1,2246.3
12716,-1387,2246.3
12716.5,-1387,2305.1
12717,-1264,2305.1
12717.5,-1264,2362.7
12718,-1136.8,2362.7
12718.5,-1136.8,2414.8
12719,-1010.9,2414.8
12719.5,-1010.9,2069.1
12720,-894.9,2069.1
12720.5,-894.9,2069.1
12721,-771.8,2069.1
12721.5,-771.8,-13005.4
12722,-665.2,-13005.4
12722.5,-665.2,-13005.4
12723,-547.2,-13299.4
12723.5,-547.2,-13299.4
12724,-442.7,-13260.2
12724.5,-306.5,-13260.2
12725,-306.5,-12991.1
12725.5,-233.6,-12991.1
12726,-233.6,-12570.3
12726.5,-127.4,-12570.3
12727,-127.4,-12105.4
12727.5,-30.7,-12105.4
12728,-30.7,-11649.2
12728.5,70.5,-11649.2
12729,70.5,-11257.7
12729.5,162.6,-11257.7
12730,162.6,-10897.3
12730.5,253,-10897.3
12731,253,-10703.4
12731.5,348.3,-10703.4
12732,348.3,-10370
12732.5,437,-10194.7
12733,437,-10194.7
12733.5,530.3,-10032.8
12734,623.8,-10032.8
12734.5,623.8,-9660
12735,700.2,-9660
12735.5,700.2,-9218.6
12736,777.1,-9218.6
12736.5,777.1,-8786.8
12737,870.6,-8786.8
12737.5,870.6,-8366.2
12738,949.5,-8366.2
12738.5,949.5,-7964
12739,1053.7,-7964
12739.5,1053.7,-7588
12740,1109.2,-7588
12740.5,1109.2,-7220.4
12741,1176.8,-7220.4
12741.5,1176.8,-6861.9
12742,1263.5,-6861.9
12742.5,1263.5,-6539.4
12743,1336.2,-6225
12743.5,1336.2,-6225
12744,1441.8,-5921.2
12744.5,1484.8,-5921.2
12745,1484.8,-5633.4
12745.5,1559.8,-5633.4
12746,1559.8,-5371.5
12746.5,1628.2,-5371.5
12747,1628.2,-5092.5
12747.5,1698.6,-5092.5
12748,1698.6,-4847.7
12748.5,1772.4,-4847.7
12749,1772.4,-4595
12749.5,1839.1,-4595
12750,1839.1,-4360.1
12750.5,1905.6,-4360.1
12751,1905.6,-4143.9
12751.5,1975.8,-4143.9
12752,1975.8,-3926.9
12752.5,2035.8,-3926.9
12753,2035.8,-3721.1
12753.5,2102.1,-3521.3
12754,2150.6,-3521.3
12754.5,2150.6,-3331.4
12755,2229.3,-3331.4
12755.5,2229.3,-3137.3
12756,2287.5,-3137.3
12756.5,2287.5,-2970
12757,2349.4,-2970
12757.5,2349.4,-2796.3
12758,2415.2,-2796.3
12758.5,2415.2,-2630.8
12759,2473.4,-2630.8
12759.5,2473.4,-2468.3
12760,2529.7,-2468.3
12760.5,2529.7,-2314.8
12761,2589.4,-2314.8
12761.5,2589.4,-2166.6
12762,2646.4,-2166.6
12762.5,2646.4,-2019.1
12763,2783.4,-2019.1
12763.5,2783.4,-1880.6
12764,2783.4,-1741.2
12764.5,2783.4,-1741.2
12765,2783.4,-1619
12765.5,-17876.5,-1619
12766,-17876.5,-1474.6
12766.5,-17434.2,-1474.6
12767,-17434.2,-1349.8
12767.5,-16672.5,-1349.8
12768,-16672.5,-1230.3
12768.5,-15748.6,-1230.3
12769,-15748.6,-1111
12769.5,-14766.6,-1111
12770,-14766.6,-998.1
12770.5,-13831.3,-998.1
12771,-13831.3,-889.1
12771.5,-12941.3,-889.1
12772,-12941.3,-773.3
12772.5,-12325.4,-773.3
12773,-12325.4,-658.7
12773.5,-11849,-658.7
12774,-11849,-557.6
12774.5,-11472,-415.8
12775,-11472,-415.8
12775.5,-11020.6,-357.3
12776,-11020.6,-357.3
12776.5,-10774.1,-259.1
12777,-10774.1,-259.1
12777.5,-10544.2,-169.6
12778,-10130.7,-169.6
12778.5,-10130.7,-64.5
12779,-9646.6,-64.5
12779.5,-9646.6,19.4
12780,-9154.5,19.4
12780.5,-9154.5,108.7
12781,-8703,108.7
12781.5,-8703,200.7
12782,-8261.9,200.7
12782.5,-8261.9,290.3
12783,-7848.1,290.3
12783.5,-7848.1,373.3
12784,-7449.9,373.3
12784.5,-7449.9,457.7
12785,-7064.2,457.7
12785.5,-7064.2,536
12786,-6714.3,536
12786.5,-6714.3,627.8
12787,-6377.4,698.2
12787.5,-6377.4,698.2
12788,-6047.1,775.6
12788.5,-5742.2,775.6
12789,-5742.2,867.3
12789.5,-5453,867.3
12790,-5453,929.1
12790.5,-5171.3,929.1
12791,-5171.3,1001.1
12791.5,-4894.8,1001.1
12792,-4894.8,1078
12792.5,-4646.3,1078
12793,-4646.3,1151.4
12793.5,-4402.2,1151.4
12794,-4402.2,1214.1
12794.5,-4167.9,1214.1
12795,-4167.9,1294.7
12795.5,-3945.8,1294.7
12796,-3945.8,1361.1
12796.5,-3730.7,1431.3
12797,-3730.7,1431.3
12797.5,-3519.2,1496.1
12798,-3519.2,1496.1
12798.5,-3315.4,1569.1
12799,-3118,1569.1
12799.5,-3118,1631.7
12800,-2934.2,1631.7
12800.5,-2934.2,1680
12801,-2757.7,1680
12801.5,-2757.7,1759.5
12802,-2585.7,1759.5
12802.5,-2585.7,1823
12803,-2415.3,1823
12803.5,-2415.3,1881.8
12804,-2257,1881.8
12804.5,-2257,1933.3
12805,-2099.4,1933.3
12805.5,-2099.4,2010.9
12806,-1948,2010.9
12806.5,-1948,2079.7
12807,-1790.6,2130.4
12807.5,-1790.6,2130.4
12808,-1661.7,2187.4
12808.5,-1397.4,2187.4
12809,-1397.4,2252.3
12809.5,-1387.1,2252.3
12810,-1387.1,2306.2
12810.5,-1256.2,2306.2
12811,-1256.2,2364.9
12811.5,-1134,2364.9
12812,-1134,2425.1
12812.5,-1011.6,2425.1
12813,-1011.6,2616.7
12813.5,-896.8,2616.7
12814,-896.8,2616.7
12814.5,-773.1,2616.7
12815,-773.1,2616.7
12815.5,-662,-13068.5
12816,-662,-13068.5
12816.5,-551,-13360.6
12817,-551,-13360.6
12817.5,-443.4,-13313
12818,-443.4,-13313
12818.5,-370.3,-13016.1
12819,-370.3,-13016.1
12819.5,-232.5,-12592.2
12820,-232.5,-12592.2
12820.5,-127.8,-12114.3
12821,-29.5,-12114.3
12821.5,-29.5,-11660.4
12822,71,-11660.4
12822.5,71,-11271.5
12823,159.8,-11271.5
12823.5,159.8,-10911.6
12824,254.3,-10911.6
12824.5,254.3,-10717.3
12825,348.3,-10717.3
12825.5,348.3,-10375.5
12826,437.5,-10375.5
12826.5,437.5,-10201.8
12827,529.5,-10201.8
12827.5,529.5,-10041.8
12828,615.3,-10041.8
12828.5,615.3,-9674.8
12829,701.9,-9674.8
12829.5,701.9,-9226
12830,792,-9226
12830.5,792,-8797.7
12831,864.3,-8797.7
12831.5,946.7,-8370.7
12832,946.7,-7973.3
12832.5,1056.8,-7973.3
12833,1056.8,-7593.6
12833.5,1105.9,-7593.6
12834,1105.9,-7216.7
12834.5,1186.9,-7216.7
12835,1186.9,-6868.9
12835.5,1265.1,-6868.9
12836,1265.1,-6545.8
12836.5,1337.8,-6545.8
12837,1337.8,-6231.7
12837.5,1421.7,-6231.7
12838,1421.7,-5924.3
12838.5,1487.4,-5924.3
12839,1487.4,-5643.3
12839.5,1561,-5643.3
12840,1561,-5376.4
12840.5,1628.2,-5376.4
12841,1628.2,-5097.4
12841.5,1699.4,-5097.4
12842,1774.3,-4836.9
12842.5,1774.3,-4836.9
12843,1839.8,-4598.2
12843.5,1839.8,-4367.5
12844,1908,-4367.5
12844.5,1908,-4144.8
12845,1976.6,-4144.8
12845.5,1976.6,-3928
12846,2035.9,-3928
12846.5,2035.9,-3722.5
12847,2107.9,-3722.5
12847.5,2107.9,-3525.6
12848,2155.8,-3525.6
12848.5,2155.8,-3334.1
12849,2226.4,-3334.1
12849.5,2226.4,-3123.6
12850,2287.1,-3123.6
12850.5,2287.1,-2973.3
12851,2351,-2973.3
12851.5,2351,-2798.4
12852,2408.5,-2798.4
12852.5,2470.6,-2635.6
12853,2470.6,-2474.1
12853.5,2527.3,-2474.1
12854,2527.3,-2319.4
12854.5,2588.5,-2319.4
12855,2588.5,-2166
12855.5,2648.2,-2166
12856,2648.2,-2021.9
12856.5,2499.8,-2021.9
12857,2499.8,-1881.8
12857.5,2499.8,-1881.8
12858,2499.8,-1742.1
12858.5,2499.8,-1742.1
12859,-17850.5,-1496.3
12859.5,-17850.5,-1496.3
12860,-17408.8,-1479.6
12860.5,-17408.8,-1479.6
12861,-16677.5,-1350.6
12861.5,-16677.5,-1350.6
12862,-16677.5,-1231.1
12862.5,-15730,-1231.1
12863,-15730,-1113.4
12863.5,-14794.5,-996.2
12864,-13819.8,-996.2
12864.5,-13819.8,-885.3
12865,-12948.7,-885.3
12865.5,-12948.7,-773.2
12866,-12327.1,-773.2
12866.5,-12327.1,-667
12867,-11843,-667
12867.5,-11843,-561.1
12868,-11473.6,-561.1
12868.5,-11473.6,-487.1
12869,-11010.4,-487.1
12869.5,-11010.4,-358.1
12870,-10768.8,-358.1
12870.5,-10768.8,-265
12871,-10545.8,-265
12871.5,-10545.8,-165.6
12872,-10135.3,-165.6
12872.5,-10135.3,-64.9
12873,-9647.4,-64.9
12873.5,-9647.4,16.2
12874,-9181.3,111.3
12874.5,-8707.1,111.3
12875,-8707.1,201.7
12875.5,-8259.9,201.7
12876,-8259.9,284.5
12876.5,-7851.7,284.5
12877,-7851.7,377.5
12877.5,-7456.4,377.5
12878,-7456.4,454.6
12878.5,-7083.7,454.6
12879,-7083.7,536
12879.5,-6717.7,536
12880,-6717.7,626.1
12880.5,-6382.8,626.1
12881,-6382.8,694.7
12881.5,-6057.6,694.7
12882,-6057.6,776.6
12882.5,-5746.7,776.6
12883,-5746.7,881.2
12883.5,-5448.2,881.2
12884,-5448.2,928
12884.5,-5176,1015.1
12885,-4905.5,1015.1
12885.5,-4905.5,1078
12886,-4652.9,1078
12886.5,-4652.9,1146.7
12887,-4404.8,1146.7
12887.5,-4404.8,1229
12888,-4168.7,1229
12888.5,-4168.7,1290.4
12889,-3951.4,1290.4
12889.5,-3951.4,1360.3
12890,-3732.4,1360.3
12890.5,-3732.4,1430.7
12891,-3519.7,1430.7
12891.5,-3519.7,1496.1
12892,-3321.3,1496.1
12892.5,-3321.3,1568
12893,-3142.9,1568
12893.5,-3142.9,1629.9
12894,-2940.2,1629.9
12894.5,-2940.2,1688.6
12895,-2761.7,1688.6
12895.5,-2593.2,1752.2
12896,-2593.2,1823.5
12896.5,-2416.8,1823.5
12897,-2416.8,1882.2
12897.5,-2264,1882.2
12898,-2264,1947.5
12898.5,-2099.7,1947.5
12899,-2099.7,2008.1
12899.5,-1951.9,2008.1
12900,-1951.9,2068.3
12900.5,-1808.6,2068.3
12901,-1808.6,2130.3
12901.5,-1665.4,2130.3
12902,-1665.4,2188.4
12902.5,-1515.4,2188.4
12903,-1515.4,2240.9
12903.5,-1394.7,2240.9
12904,-1394.7,2306.8
12904.5,-1270,2306.8
12905,-1270,2362.6
12905.5,-1138.2,2362.6
12906,-1138.2,2424.6
12906.5,-1017.2,2227.2
12907,-899.2,2227.2
12907.5,-899.2,2227.2
12908,-772.2,2227.2
12908.5,-772.2,2227.2
12909,-663.9,-13095.2
12909.5,-663.9,-13095.2
12910,-553.7,-13095.2
12910.5,-553.7,-13369.6
12911,-448.4,-13369.6
12911.5,-448.4,-13350.8
12912,-350.4,-13350.8
12912.5,-350.4,-13019.3
12913,-234,-13019.3
12913.5,-234,-12615.9
12914,-130.2,-12615.9
12914.5,-130.2,-12136.6
12915,-35.8,-12136.6
12915.5,-35.8,-11672
12916,-35.8,-11672
12916.5,-35.8,-11276.3
12917,165,-11276.3
12917.5,258,-10923.7
12918,258,-10923.7
12918.5,349.2,-10727.6
12919,349.2,-10727.6
12919.5,436.6,-10388.2
12920,436.6,-10214
12920.5,530.1,-10214
12921,530.1,-10053.4
12921.5,620.3,-10053.4
12922,620.3,-9682.7
12922.5,704.6,-9682.7
12923,704.6,-9231.3
12923.5,771.8,-9231.3
12924,771.8,-8793.5
12924.5,868.8,-8793.5
12925,868.8,-8380.5
12925.5,947.7,-8380.5
12926,947.7,-7981.1
12926.5,1023.5,-7981.1
12927,1023.5,-7595.9
12927.5,1109.6,-7595.9
12928,1181.7,-7235.6
12928.5,1181.7,-7235.6
12929,1263.8,-6870.6
12929.5,1263.8,-6870.6
12930,1336.6,-6548.1
12930.5,1336.6,-6234.7
12931,1436,-6234.7
12931.5,1436,-5930.6
12932,1487.3,-5930.6
12932.5,1487.3,-5644
12933,1560.8,-5644
12933.5,1560.8,-5377.4
12934,1633.8,-5377.4
12934.5,1633.8,-5102.1
12935,1700.1,-5102.1
12935.5,1700.1,-4850.6
12936,1770.1,-4850.6
12936.5,1770.1,-4605.6
12937,1837.4,-4605.6
12937.5,1912.7,-4369.2
12938,1912.7,-4369.2
12938.5,1975.3,-4149.7
12939,1975.3,-4149.7
12939.5,2034.8,-3930.9
12940,2034.8,-3930.9
12940.5,2098.1,-3726.2
12941,2098.1,-3527.1
12941.5,2152.9,-3527.1
12942,2152.9,-3338.9
12942.5,2225.9,-3338.9
12943,2225.9,-3159.6
12943.5,2289.8,-3159.6
12944,2289.8,-2972.8
12944.5,2350.1,-2972.8
12945,2350.1,-2802.8
12945.5,2412.5,-2802.8
12946,2412.5,-2637.7
12946.5,2471,-2637.7
12947,2471,-2474
12947.5,2529.6,-2474
12948,2529.6,-2318.4
12948.5,2588.5,-2318.4
12949,2645.1,-2169.4
12949.5,2645.1,-2169.4
12950,2372.2,-2024.2
12950.5,2372.2,-2024.2
12951,2372.2,-1885.4
12951.5,2372.2,-1741.7
12952,2372.2,-1741.7
12952.5,-17876.6,-1624.2
12953,-17876.6,-1624.2
12953.5,-17876.6,-1478.2
12954,-17414.1,-1478.2
12954.5,-17414.1,-1354.8
12955,-16686,-1354.8
12955.5,-16686,-1232.3
12956,-15765.1,-1232.3
12956.5,-15765.1,-1109
12957,-14819.8,-1109
12957.5,-14819.8,-995.3
12958,-13845.7,-995.3
12958.5,-13845.7,-878
12959,-12955.4,-878
12959.5,-12955.4,-779.4
12960,-12327.1,-779.4
12960.5,-12327.1,-662.7
12961,-11848.3,-662.7
12961.5,-11472,-559.6
12962,-11472,-559.6
12962.5,-11019.8,-434.2
12963,-11019.8,-359.7
12963.5,-10777.9,-359.7
12964,-10777.9,-260.6
12964.5,-10550.9,-260.6
12965,-10550.9,-170.4
12965.5,-10144.7,-170.4
12966,-10144.7,-68.1
12966.5,-9653.8,-68.1
12967,-9653.8,15
12967.5,-9170.9,15
12968,-9170.9,108.5
12968.5,-8713.7,108.5
12969,-8713.7,199.3
12969.5,-8269.9,199.3
12970,-8269.9,283.4
12970.5,-7860.2,283.4
12971,-7860.2,369.2
12971.5,-7461.9,369.2
12972,-7073,460.2
12972.5,-7073,460.2
12973,-6723.8,537
12973.5,-6723.8,622.7
12974,-6384.1,622.7
12974.5,-6384.1,695
12975,-6059.5,695
12975.5,-6059.5,774.8
12976,-5754.4,774.8
12976.5,-5754.4,852.9
12977,-5466.9,852.9
12977.5,-5466.9,932.5
12978,-5177,932.5
12978.5,-5177,995.6
12979,-4908.4,995.6
12979.5,-4908.4,1078.2
12980,-4654.7,1078.2
12980.5,-4654.7,1150.3
12981,-4408.9,1150.3
12981.5,-4408.9,1213.9
12982,-4173.1,1213.9
12982.5,-3953.2,1294.7
12983,-3953.2,1294.7
12983.5,-3736,1360
12984,-3736,1430.1
12984.5,-3527,1430.1
12985,-3527,1498.9
12985.5,-3323.5,1498.9
12986,-3323.5,1566.1
12986.5,-3101.4,1566.1
12987,-3101.4,1630.6
12987.5,-2941.4,1630.6
12988,-2941.4,1703
12988.5,-2761.8,1703
12989,-2761.8,1761.8
12989.5,-2591.8,1761.8
12990,-2591.8,1823.5
12990.5,-2420.6,1823.5
12991,-2420.6,1892.1
12991.5,-2260.2,1892.1
12992,-2260.2,1935.8
12992.5,-2101.9,1935.8
12993,-2101.9,2008.1
12993.5,-1953.8,2008.1
12994,-1801.5,2079.7
12994.5,-1801.5,2079.7
12995,-1665,2128.6
12995.5,-1665,2191.9
12996,-1528,2191.9
12996.5,-1528,2238.4
12997,-1389.6,2238.4
12997.5,-1389.6,2303.5
12998,-1269.7,2303.5
12998.5,-1269.7,2362.9
12999,-1139.5,2362.9
12999.5,-1139.5,2414.5
13000,-1016.9,2414.5
13000.5,-1016.9,2367.5
13001,-891.7,2367.5
13001.5,-891.7,2367.5
13002,-773.5,2367.5
13002.5,-773.5,2367.5
13003,-668,-13149.5
13003.5,-668,-13149.5
13004,-547.3,-13426.6
13004.5,-443.7,-13426.6
13005,-443.7,-13371
13005.5,-355.8,-13371
13006,-355.8,-13068.9
13006.5,-234.8,-13068.9
13007,-234.8,-13068.9
13007.5,-131,-12637
13008,-131,-12168.8
13008.5,-31.9,-12168.8
13009,-31.9,-11700.4
13009.5,60.4,-11700.4
13010,60.4,-11296.2
13010.5,157.2,-11296.2
13011,157.2,-10936.1
13011.5,252.1,-10936.1
13012,252.1,-10742
13012.5,345.8,-10742
13013,345.8,-10391.3
13013.5,437.2,-10391.3
13014,529.5,-10224.2
13014.5,529.5,-10224.2
13015,624.1,-10060.7
13015.5,624.1,-10060.7
13016,698.2,-9688.4
13016.5,698.2,-9688.4
13017,786,-9244
13017.5,786,-9244
13018,870.6,-8813
13018.5,870.6,-8394
13019,947.2,-8394
13019.5,947.2,-7988.5
13020,1024,-7988.5
13020.5,1024,-7608.2
13021,1106.5,-7608.2
13021.5,1106.5,-7239.8
13022,1175.9,-7239.8
13022.5,1175.9,-6815
13023,1263.5,-6815
13023.5,1263.5,-6554.7
13024,1337.6,-6554.7
13024.5,1408.1,-6243.8
13025,1408.1,-6243.8
13025.5,1487.7,-5940.1
13026,1487.7,-5940.1
13026.5,1561.3,-5646.2
13027,1561.3,-5646.2
13027.5,1631.3,-5360.2
13028,1631.3,-5360.2
13028.5,1699.2,-5109.9
13029,1699.2,-5109.9
13029.5,1771,-4859.4
13030,1771,-4612.6
13030.5,1836.5,-4612.6
13031,1836.5,-4372.5
13031.5,1910,-4372.5
13032,1910,-4153.7
13032.5,1971.5,-4153.7
13033,1971.5,-3937.7
13033.5,2036.4,-3937.7
13034,2036.4,-3731.9
13034.5,2091.2,-3731.9
13035,2151.2,-3533.6
13035.5,2151.2,-3533.6
13036,2227,-3341.7
13036.5,2227,-3341.7
13037,2287.6,-3179
13037.5,2287.6,-3179
13038,2353.8,-2982.1
13038.5,2353.8,-2982.1
13039,2413.9,-2804.5
13039.5,2413.9,-2804.5
13040,2473.8,-2640.2
13040.5,2473.8,-2477.2
13041,2528.5,-2477.2
13041.5,2528.5,-2326.3
13042,2590.7,-2326.3
13042.5,2590.7,-2172.4
13043,2646.7,-2172.4
13043.5,2646.7,-2025.4
13044,2800.1,-2025.4
13044.5,2800.1,-1889.1
13045,2800.1,-1889.1
13045.5,2800.1,-1746.8
13046,2800.1,-1746.8
13046.5,-17929,-1580.6
13047,-17929,-1580.6
13047.5,-17488.3,-1484.4
13048,-17488.3,-1484.4
13048.5,-16722.9,-1356.3
13049,-16722.9,-1356.3
13049.5,-15806.1,-1234.1
13050,-15806.1,-1234.1
13050.5,-14832.5,-1115.7
13051,-14832.5,-1115.7
13051.5,-13846.9,-994.7
13052,-13846.9,-899.4
13052.5,-12969.4,-899.4
13053,-12969.4,-778
13053.5,-12339.2,-778
13054,-12339.2,-667.9
13054.5,-11862.5,-667.9
13055,-11862.5,-566.3
13055.5,-11481.4,-566.3
13056,-11481.4,-423.5
13056.5,-11026.3,-423.5
13057,-11026.3,-360
13057.5,-10783.1,-360
13058,-10783.1,-267.4
13058.5,-10556.6,-267.4
13059,-10151.2,-164.9
13059.5,-10151.2,-164.9
13060,-9660.8,-62.9
13060.5,-9660.8,-62.9
13061,-9191.9,18.5
13061.5,-9191.9,18.5
13062,-8713.6,109.5
13062.5,-8713.6,196.5
13063,-8278.6,196.5
13063.5,-8278.6,283.5
13064,-7861.6,283.5
13064.5,-7861.6,374
13065,-7460.8,374
13065.5,-7460.8,457.1
13066,-7076.9,457.1
13066.5,-7076.9,536.5
13067,-6727,536.5
13067.5,-6727,628.3
13068,-6392.2,628.3
13068.5,-6392.2,693.4
13069,-6059.5,693.4
13069.5,-5757.3,773.6
13070,-5757.3,773.6
13070.5,-5440.9,855.5
13071,-5440.9,855.5
13071.5,-5181.2,927.8
13072,-5181.2,927.8
13072.5,-4909.4,1010.2
13073,-4909.4,1010.2
13073.5,-4657,1077.8
13074,-4657,1146.3
13074.5,-4408.8,1146.3
13075,-4408.8,1198.1
13075.5,-4171.9,1198.1
13076,-4171.9,1291.1
13076.5,-3944.4,1291.1
13077,-3944.4,1361.5
13077.5,-3731.7,1361.5
13078,-3731.7,1431.4
13078.5,-3526.1,1431.4
13079,-3526.1,1500.7
13079.5,-3324.5,1500.7
13080,-3092.8,1568.3
13080.5,-3092.8,1568.3
13081,-2943.6,1628.7
13081.5,-2943.6,1628.7
13082,-2759,1699.8
13082.5,-2759,1699.8
13083,-2588.4,1766.9
13083.5,-2588.4,1766.9
13084,-2423,1826.6
13084.5,-2423,1888.6
13085,-2264.9,1888.6
13085.5,-2264.9,1939.3
13086,-2101.3,1939.3
13086.5,-2101.3,2009.2
13087,-1951.8,2009.2
13087.5,-1951.8,2068.3
13088,-1808.1,2068.3
13088.5,-1808.1,2129.8
13089,-1660,2129.8
13089.5,-1660,2189.1
13090,-1526.6,2189.1
13090.5,-1526.6,2254.4
13091,-1395.2,2254.4
13091.5,-1260.6,2301.1
13092,-1260.6,2301.1
13092.5,-1137.7,2363.2
13093,-1137.7,2363.2
13093.5,-1009.6,2416.6
13094,-1009.6,2416.6
13094.5,-896.2,2455.4
13095,-896.2,2455.4
13095.5,-778.7,2455.4
13096,-778.7,2455.4
13096.5,-666.6,-13322
13097,-666.6,-13322
13097.5,-550.2,-13322
13098,-550.2,-13604.9
13098.5,-443.3,-13604.9
13099,-443.3,-13507.4
13099.5,-334.7,-13507.4
13100,-334.7,-13193.8
13100.5,-233.6,-13193.8
13101,-233.6,-12742.7
13101.5,-131.4,-12742.7
13102,-27.2,-12242.9
13102.5,-27.2,-12242.9
13103,65.2,-11757.7
13103.5,65.2,-11757.7
13104,159.3,-11339.6
13104.5,159.3,-11339.6
13105,255.8,-10971.2
13105.5,255.8,-10971.2
13106,349.4,-10781
13106.5,349.4,-10781
13107,444,-10429.5
13107.5,444,-10253.3
13108,528.2,-10253.3
13108.5,528.2,-10086.1
13109,619.7,-10086.1
13109.5,619.7,-9713.7
13110,701.6,-9713.7
13110.5,701.6,-9265.2
13111,779.7,-9265.2
13111.5,779.7,-8845.7
13112,869.3,-8845.7
13112.5,869.3,-8405.2
13113,949.7,-8405.2
13113.5,1078.5,-8005.9
13114,1078.5,-8005.9
13114.5,1108,-7620.1
13115,1108,-7620.1
13115.5,1174.6,-7255.8
13116,1174.6,-7255.8
13116.5,1263.3,-6835.4
13117,1263.3,-6835.4
13117.5,1338.6,-6570.5
13118,1338.6,-6570.5
13118.5,1434.2,-6255.4
13119,1434.2,-5952.4
13119.5,1485.8,-5952.4
13120,1485.8,-5660
13120.5,1562.2,-5660
13121,1562.2,-5380
13121.5,1629.8,-5380
13122,1629.8,-5114.6
13122.5,1699.2,-5114.6
13123,1699.2,-4855.7
13123.5,1770.5,-4855.7
13124,1839.3,-4616.6
13124.5,1839.3,-4616.6
13125,1912.3,-4380
13125.5,1912.3,-4380
13126,1965.4,-4154
13126.5,1965.4,-4154
13127,2039.3,-3940
13127.5,2039.3,-3940
13128,2098.6,-3735.1
13128.5,2098.6,-3735.1
13129,2156.9,-3537.2
13129.5,2156.9,-3537.2
13130,2231.6,-3346.9
13130.5,2231.6,-3164.8
13131,2289.8,-3164.8
13131.5,2289.8,-2983.8
13132,2352.3,-2983.8
13132.5,2352.3,-2806.9
13133,2412,-2806.9
13133.5,2412,-2643.6
