Time (s),high-1,high-2
0,-2534.1,-10243.7
0.5,-2361.6,-10243.7
1,-2361.6,-10551.6
1.5,-2219,-10551.6
2,-2219,-10617
2.5,-2059.3,-10617
3,-2059.3,-10595.5
3.5,-1910.5,-10595.5
4,-1910.5,-10506
4.5,-1773.5,-10506
5,-1773.5,-10349.4
5.5,-1626.5,-10349.4
6,-1626.5,-10163.3
6.5,-1507,-10163.3
7,-1507,-10009
7.5,-1362.2,-10009
8,-1362.2,-9861.9
8.5,-1236.9,-9861.9
9,-1236.9,-9641.3
9.5,-1111.2,-9641.3
10,-1111.2,-9577.1
10.5,-989.7,-9577.1
11,-874.9,-9466.6
11.5,-874.9,-9466.6
12,-762.6,-9113.2
12.5,-762.6,-8723.5
13,-648.1,-8723.5
13.5,-648.1,-8330.4
14,-537.3,-8330.4
14.5,-537.3,-7956
15,-427.7,-7956
15.5,-427.7,-7598.1
16,-336.1,-7598.1
16.5,-336.1,-7253.9
17,-221.5,-7253.9
17.5,-221.5,-6917.5
18,-116.4,-6917.5
18.5,-116.4,-6585.4
19,-22.8,-6585.4
19.5,-22.8,-6293.7
20,76.5,-6293.7
20.5,76.5,-5998.9
21,171,-5998.9
21.5,262.5,-5718.5
22,262.5,-5718.5
22.5,356.5,-5448
23,356.5,-5195.8
23.5,444,-5195.8
24,444,-4935.6
24.5,537.3,-4935.6
25,537.3,-4693.6
25.5,610.9,-4693.6
26,610.9,-4467.3
26.5,709.7,-4467.3
27,709.7,-4242.3
27.5,780.3,-4242.3
28,780.3,-4033.5
28.5,876.9,-4033.5
29,876.9,-3825.1
29.5,956,-3825.1
30,956,-3624.7
30.5,1057,-3624.7
31,1057,-3432.7
31.5,1108.5,-3432.7
32,1108.5,-3253.2
32.5,1176.4,-3253.2
33,1265.4,-3029.4
33.5,1265.4,-3029.4
34,1341.3,-2895.5
34.5,1341.3,-2731.9
35,1437.1,-2731.9
35.5,1437.1,-2575.1
36,1488.9,-2575.1
36.5,1488.9,-2414.6
37,1558.9,-2414.6
37.5,1558.9,-2266.9
38,1633.9,-2266.9
38.5,1633.9,-2117.6
39,1700.7,-2117.6
39.5,1700.7,-1977.1
40,1767.9,-1977.1
40.5,1767.9,-1832.1
41,1837.9,-1832.1
41.5,1837.9,-1702.7
42,1903.8,-1702.7
42.5,1903.8,-1572
43,1974.8,-1572
43.5,2035.9,-1443.2
44,2035.9,-1443.2
44.5,2087.1,-1318.7
45,2087.1,-1202.3
45.5,2150.6,-1202.3
46,2150.6,-1082.3
46.5,2226.5,-1082.3
47,2226.5,-965.6
47.5,2286.5,-965.6
48,2286.5,-851.6
48.5,2350.6,-851.6
49,2350.6,-751
49.5,2413.6,-751
50,2413.6,-639.8
50.5,2472.8,-639.8
51,2472.8,-539.1
51.5,2527.5,-539.1
52,2527.5,-451.2
52.5,2587.5,-451.2
53,2587.5,-340.4
53.5,2647.6,-340.4
54,2476.5,-243.3
54.5,2476.5,-243.3
55,2476.5,-144.3
55.5,2476.5,-144.3
56,2476.5,-59.5
56.5,-12074.8,35
57,-12074.8,35
57.5,-12074.8,122.8
58,-12490.8,122.8
58.5,-12490.8,215.2
59,-12570.2,215.2
59.5,-12570.2,302.9
60,-12386.2,302.9
60.5,-12386.2,382.7
61,-12057.9,382.7
61.5,-12057.9,469.6
62,-11630.8,469.6
62.5,-11630.8,548.1
63,-11243.4,548.1
63.5,-11243.4,620.6
64,-10942.3,620.6
64.5,-10942.3,712.8
65,-10656.8,712.8
65.5,-10502.2,784.9
66,-10502.2,784.9
66.5,-10186.6,844.6
67,-10186.6,935
67.5,-10032.8,935
68,-10032.8,1012.7
68.5,-9896.7,1012.7
69,-9896.7,1082.7
69.5,-9532.1,1082.7
70,-9532.1,1158.1
70.5,-9100.9,1158.1
71,-9100.9,1210
71.5,-8632.5,1210
72,-8632.5,1296.1
72.5,-8261.9,1296.1
73,-8261.9,1364.9
73.5,-7863.4,1364.9
74,-7863.4,1436.6
74.5,-7484.7,1436.6
75,-7484.7,1501.7
75.5,-7133.1,1501.7
76,-7133.1,1569
76.5,-6775.4,1569
77,-6454.7,1635.4
77.5,-6454.7,1635.4
78,-6136.4,1704.8
78.5,-6136.4,1762.5
79,-5835.4,1762.5
79.5,-5835.4,1827.6
80,-5546.8,1827.6
80.5,-5546.8,1885
81,-5253.6,1885
81.5,-5253.6,1949.8
82,-5012.7,1949.8
82.5,-5012.7,2009.3
83,-4761.7,2009.3
83.5,-4761.7,2069.5
84,-4514.5,2069.5
84.5,-4514.5,2129.2
85,-4281.9,2129.2
85.5,-4281.9,2192.5
86,-4053.7,2192.5
86.5,-4053.7,2249.7
87,-3844.9,2249.7
87.5,-3631.8,2303.5
88,-3631.8,2303.5
88.5,-3433.6,2363.3
89,-3433.6,2420.5
89.5,-3240.3,2420.5
90,-3240.3,2100.3
90.5,-3067.3,2100.3
91,-3067.3,2100.3
91.5,-2871.3,2100.3
92,-2871.3,2100.3
92.5,-2695.2,-9738.4
93,-2695.2,-9738.4
93.5,-2530.7,-9738.4
94,-2530.7,-10305.5
94.5,-2361.5,-10305.5
95,-2361.5,-10603.5
95.5,-2208.3,-10603.5
96,-2208.3,-10681.7
96.5,-2054.7,-10681.7
97,-2054.7,-10643.1
97.5,-1906.7,-10643.1
98,-1768.6,-10556
98.5,-1768.6,-10556
99,-1627.7,-10390.3
99.5,-1627.7,-10390.3
100,-1376.5,-10192.9
100.5,-1376.5,-10192.9
101,-1358.7,-10040.6
101.5,-1358.7,-9893
102,-1229.7,-9893
102.5,-1229.7,-9677
103,-1109.7,-9677
103.5,-1109.7,-9599.7
104,-992.9,-9599.7
104.5,-992.9,-9492.3
105,-876.4,-9492.3
105.5,-876.4,-9137.7
106,-767.8,-9137.7
106.5,-767.8,-8745
107,-646.3,-8745
107.5,-646.3,-8377.2
108,-537.8,-8377.2
108.5,-537.8,-7979.8
109,-428.2,-7979.8
109.5,-357.5,-7619.4
110,-357.5,-7619.4
110.5,-220.3,-7267.5
111,-220.3,-7267.5
111.5,-121.9,-6938
112,-121.9,-6938
112.5,-25.1,-6549.4
113,-25.1,-6549.4
113.5,64,-6304.7
114,64,-6304.7
114.5,172.8,-6012.5
115,172.8,-5730.7
115.5,263.8,-5730.7
116,263.8,-5458
116.5,354.3,-5458
117,354.3,-5181.9
117.5,446.5,-5181.9
118,446.5,-4947.5
118.5,530.4,-4947.5
119,530.4,-4706.3
119.5,630.2,-4706.3
120,630.2,-4472.7
120.5,706.9,-4472.7
121,781.5,-4249.3
121.5,781.5,-4249.3
122,869.8,-4038.7
122.5,869.8,-4038.7
123,952,-3828.6
123.5,952,-3828.6
124,1012.8,-3634.4
124.5,1012.8,-3438.7
125,1111,-3438.7
125.5,1111,-3254.9
126,1176.2,-3254.9
126.5,1176.2,-3046.5
127,1262,-3046.5
127.5,1262,-2902.7
128,1339,-2902.7
128.5,1339,-2734.1
129,1377.6,-2734.1
129.5,1377.6,-2577.8
130,1491.4,-2577.8
130.5,1491.4,-2419.9
131,1560.6,-2419.9
131.5,1630.9,-2268.6
132,1630.9,-2268.6
132.5,1700.2,-2122.5
133,1700.2,-2122.5
133.5,1768.4,-1979.9
134,1768.4,-1979.9
134.5,1838.1,-1840.5
135,1838.1,-1840.5
135.5,1908.2,-1705.7
136,1908.2,-1581.9
136.5,1974.7,-1581.9
137,1974.7,-1443.5
137.5,2036.4,-1443.5
138,2036.4,-1323.1
138.5,2103.3,-1323.1
139,2103.3,-1202.8
139.5,2148.9,-1202.8
140,2148.9,-1083.8
140.5,2229.3,-1083.8
141,2229.3,-972
141.5,2285.9,-972
142,2285.9,-856.1
142.5,2348.8,-856.1
143,2408.4,-749.3
143.5,2408.4,-749.3
144,2473,-638.7
144.5,2473,-638.7
145,2526.3,-538.8
145.5,2526.3,-538.8
146,2589.9,-444.2
146.5,2589.9,-444.2
147,2644.8,-338.8
147.5,2644.8,-243.7
148,2617.7,-243.7
148.5,2617.7,-243.7
149,2617.7,-243.7
149.5,2617.7,-57.3
150,2617.7,-57.3
150.5,-11930.2,35.9
151,-11930.2,35.9
151.5,-12346,123.3
152,-12346,123.3
152.5,-12431.2,212.9
153,-12431.2,212.9
153.5,-12298,294.4
154,-12298,294.4
154.5,-11984.9,383
155,-11984.9,383
155.5,-11552.2,464.5
156,-11552.2,464.5
156.5,-11192,549.2
157,-11192,549.2
157.5,-10899.1,619.7
158,-10899.1,703.5
158.5,-10621.5,703.5
159,-10621.5,783.9
159.5,-10459,783.9
160,-10459,908.2
160.5,-10154.2,908.2
161,-10154.2,937.4
161.5,-10005,937.4
162,-10005,1002.4
162.5,-9874.4,1002.4
163,-9874.4,1084.8
163.5,-9515.6,1084.8
164,-9515.6,1154.6
164.5,-9082.2,1154.6
165,-8630,1257.7
165.5,-8630,1257.7
166,-8241.5,1295.3
166.5,-8241.5,1295.3
167,-7851.3,1364.2
167.5,-7851.3,1364.2
168,-7479.6,1432.9
168.5,-7479.6,1505
169,-7118.2,1505
169.5,-7118.2,1562.5
170,-6723.1,1562.5
170.5,-6723.1,1632.8
171,-6447.8,1632.8
171.5,-6447.8,1694
172,-6132.3,1694
172.5,-6132.3,1753.4
173,-5826.3,1753.4
173.5,-5826.3,1823
174,-5546.5,1823
174.5,-5546.5,1887
175,-5272.5,1887
175.5,-5272.5,1933.3
176,-5006.7,1933.3
176.5,-4756.8,2011.5
177,-4756.8,2011.5
177.5,-4511.7,2075.7
178,-4511.7,2075.7
178.5,-4279.3,2129.2
179,-4279.3,2129.2
179.5,-4056,2188.5
180,-4056,2247.2
180.5,-3845.5,2247.2
181,-3845.5,2303.9
181.5,-3631.6,2303.9
182,-3631.6,2363.2
182.5,-3432.1,2363.2
183,-3432.1,2417.2
183.5,-3239.2,2417.2
184,-3239.2,2286.4
184.5,-3020.9,2286.4
185,-3020.9,2286.4
185.5,-2872.4,2286.4
186,-2872.4,2286.4
186.5,-2698.6,-9900.1
187,-2530.2,-9900.1
187.5,-2530.2,-10458.2
188,-2360.8,-10458.2
188.5,-2360.8,-10745.9
189,-2208.8,-10745.9
189.5,-2208.8,-10745.9
190,-2056.2,-10799.8
190.5,-2056.2,-10799.8
191,-1911.2,-10742.7
191.5,-1911.2,-10742.7
192,-1764.9,-10649.6
192.5,-1764.9,-10456.6
193,-1625.3,-10456.6
193.5,-1625.3,-10267.2
194,-1405.2,-10267.2
194.5,-1405.2,-10093.9
195,-1359.1,-10093.9
195.5,-1359.1,-9934.8
196,-1231.2,-9934.8
196.5,-1231.2,-9706.8
197,-1112.2,-9706.8
197.5,-1112.2,-9622
198,-993.4,-9622
198.5,-873.4,-9522.8
199,-873.4,-9522.8
199.5,-768.2,-9159.1
200,-768.2,-9159.1
200.5,-645,-8768.5
201,-645,-8768.5
201.5,-543.4,-8376.7
202,-543.4,-8376.7
202.5,-430.2,-8001
203,-430.2,-7632.7
203.5,-337.6,-7632.7
204,-337.6,-7285.5
204.5,-220.3,-7285.5
205,-220.3,-6939
205.5,-123.5,-6939
206,-123.5,-6641.5
206.5,-27.9,-6641.5
207,-27.9,-6316.5
207.5,67.4,-6316.5
208,67.4,-6024.2
208.5,174.2,-6024.2
209,262.6,-5733.7
209.5,262.6,-5733.7
210,356.1,-5469.5
210.5,356.1,-5469.5
211,447.9,-5211.8
211.5,447.9,-5211.8
212,527.5,-4956.8
212.5,527.5,-4956.8
213,619.4,-4714.6
213.5,619.4,-4481.6
214,707.4,-4481.6
214.5,707.4,-4255
215,790.8,-4255
215.5,790.8,-4039.7
216,864.8,-4039.7
216.5,864.8,-3830.8
217,953.7,-3830.8
217.5,953.7,-3632
218,1080.4,-3632
218.5,1107.9,-3441.3
219,1107.9,-3441.3
219.5,1177.7,-3260.3
220,1177.7,-3260.3
220.5,1262.6,-3042.5
221,1262.6,-3042.5
221.5,1336.9,-2908.2
222,1336.9,-2908.2
222.5,1406,-2739.1
223,1406,-2739.1
223.5,1487.7,-2582.5
224,1487.7,-2420.5
224.5,1559.1,-2420.5
225,1559.1,-2277
225.5,1630,-2277
226,1630,-2120.6
226.5,1699.7,-2120.6
227,1699.7,-1980
227.5,1772.6,-1980
228,1772.6,-1846.2
228.5,1836.5,-1846.2
229,1836.5,-1706.5
229.5,1903.3,-1706.5
230,1964,-1579.5
230.5,1964,-1579.5
231,2030,-1450.2
231.5,2030,-1450.2
232,2109.6,-1323.1
232.5,2109.6,-1323.1
233,2148.4,-1203.3
233.5,2148.4,-1203.3
234,2227,-1084.8
234.5,2227,-1084.8
235,2285.9,-973.2
235.5,2285.9,-973.2
236,2348.2,-867
236.5,2348.2,-752.8
237,2404.5,-752.8
237.5,2404.5,-638.7
238,2460.6,-638.7
238.5,2460.6,-540.3
239,2530.2,-540.3
239.5,2530.2,-448.9
240,2587.8,-448.9
240.5,2587.8,-341.5
241,2644.7,-341.5
241.5,2433.4,-246.9
242,2433.4,-246.9
242.5,2433.4,-146.3
243,2433.4,-146.3
243.5,2433.4,-59.3
244,-11766.2,-59.3
244.5,-11766.2,36.8
245,-11766.2,36.8
245.5,-12212.4,126.8
246,-12212.4,126.8
246.5,-12310.2,212.4
247,-12310.2,296.8
247.5,-12193.1,296.8
248,-12193.1,387.9
248.5,-11882.2,387.9
249,-11882.2,466.1
249.5,-11497.6,466.1
250,-11497.6,551.1
250.5,-11141.7,551.1
251,-11141.7,621
251.5,-10848.6,621
252,-10587.8,708.3
252.5,-10587.8,708.3
253,-10420,783.6
253.5,-10420,783.6
254,-10128.8,842.6
254.5,-10128.8,842.6
255,-9997.4,937.2
255.5,-9997.4,937.2
256,-9852.2,1016.6
256.5,-9852.2,1016.6
257,-9496.7,1081
257.5,-9496.7,1156.5
258,-9063.8,1156.5
258.5,-9063.8,1218.9
259,-8614.1,1218.9
259.5,-8614.1,1298.4
260,-8226.9,1298.4
260.5,-8226.9,1366.4
261,-7837.9,1366.4
261.5,-7837.9,1435.6
262,-7463.6,1435.6
262.5,-7110.4,1500.9
263,-7110.4,1500.9
263.5,-6755.9,1572.9
264,-6755.9,1572.9
264.5,-6436.6,1633.1
265,-6436.6,1633.1
265.5,-6125.7,1680.3
266,-6125.7,1680.3
266.5,-5825.1,1758.6
267,-5825.1,1758.6
267.5,-5539.8,1824.3
268,-5539.8,1891.4
268.5,-5267.9,1891.4
269,-5267.9,1941.6
269.5,-5008.2,1941.6
270,-5008.2,2011.5
270.5,-4760.7,2011.5
271,-4760.7,2064.9
271.5,-4509.7,2064.9
272,-4509.7,2132.1
272.5,-4276.9,2132.1
273,-4276.9,2187.4
273.5,-4057.1,2187.4
274,-3836.2,2247.4
274.5,-3836.2,2247.4
275,-3631,2302.9
275.5,-3631,2302.9
276,-3432.6,2362.4
276.5,-3432.6,2362.4
277,-3238.1,2420.7
277.5,-3238.1,2420.7
278,-3029,2095.1
278.5,-3029,2095.1
279,-2870.2,2095.1
279.5,-2870.2,2095.1
280,-2695.7,-10045.3
280.5,-2695.7,-10045.3
281,-2530.1,-10045.3
281.5,-2530.1,-10601.1
282,-2367.4,-10601.1
282.5,-2367.4,-10871.2
283,-2216.7,-10871.2
283.5,-2216.7,-10918.5
284,-2054.6,-10918.5
284.5,-1911.3,-10837.6
285,-1911.3,-10837.6
285.5,-1758.3,-10702.4
286,-1758.3,-10702.4
286.5,-1628.6,-10523.4
287,-1628.6,-10523.4
287.5,-1398.7,-10333.7
288,-1398.7,-10333.7
288.5,-1359.7,-10137.9
289,-1359.7,-10137.9
289.5,-1231.2,-9983.3
290,-1231.2,-9983.3
290.5,-1112.9,-9754.6
291,-1112.9,-9754.6
291.5,-990.9,-9664.1
292,-990.9,-9556.3
292.5,-875.5,-9556.3
293,-875.5,-9203.1
293.5,-753.5,-9203.1
294,-753.5,-8800.8
294.5,-644.8,-8800.8
295,-536.3,-8410.3
295.5,-536.3,-8410.3
296,-427.7,-8029.1
296.5,-427.7,-8029.1
297,-289.9,-7655.7
297.5,-289.9,-7655.7
298,-217.9,-7312.3
298.5,-217.9,-7312.3
299,-122.3,-7312.3
299.5,-122.3,-7312.3
300,-23.2,-6645.4
300.5,-23.2,-6645.4
301,78.4,-6336.5
301.5,78.4,-6336.5
302,177.9,-6039.7
302.5,177.9,-6039.7
303,264,-5758.6
303.5,264,-5480.8
304,356.5,-5480.8
304.5,356.5,-5200.4
305,447.6,-5200.4
305.5,531.8,-4967.9
306,531.8,-4967.9
306.5,629.3,-4731.2
307,629.3,-4731.2
307.5,706.5,-4490.2
308,706.5,-4490.2
308.5,792.8,-4262.8
309,792.8,-4262.8
309.5,874.9,-4050.3
310,874.9,-4050.3
310.5,951.5,-4050.3
311,951.5,-4050.3
311.5,1009.5,-3641.3
312,1009.5,-3641.3
312.5,1110.5,-3448.4
313,1110.5,-3448.4
313.5,1181.5,-3265.6
314,1181.5,-3265.6
314.5,1264.9,-3098
315,1264.9,-2910.4
315.5,1338.5,-2910.4
316,1338.5,-2744.2
316.5,1441.7,-2744.2
317,1488.8,-2587.6
317.5,1488.8,-2587.6
318,1560.8,-2426.4
318.5,1560.8,-2426.4
319,1628.2,-2276.1
319.5,1628.2,-2276.1
320,1697.3,-2129
320.5,1697.3,-2129
321,1769.8,-1984
321.5,1769.8,-1984
322,1839.8,-1850.5
322.5,1839.8,-1850.5
323,1905.7,-1711.8
323.5,1905.7,-1711.8
324,1975.1,-1544.3
324.5,1975.1,-1544.3
325,2033.6,-1453.3
325.5,2033.6,-1328.3
326,2088.3,-1328.3
326.5,2088.3,-1206.5
327,2150.1,-1206.5
327.5,2150.1,-1087.5
328,2225.3,-1087.5
328.5,2285.3,-974.3
329,2285.3,-974.3
329.5,2349.9,-856.4
330,2349.9,-856.4
330.5,2405.6,-751.6
331,2405.6,-751.6
331.5,2471.6,-643.8
332,2471.6,-643.8
332.5,2528.7,-543.5
333,2528.7,-543.5
333.5,2589.1,-421.3
334,2589.1,-421.3
334.5,2643.7,-345.2
335,2643.7,-345.2
335.5,2385.9,-244.9
336,2385.9,-244.9
336.5,2385.9,-149.1
337,2385.9,-65.5
337.5,2385.9,-65.5
338,-11655.6,30.8
338.5,-11655.6,30.8
339,-12109.7,122.8
339.5,-12109.7,122.8
340,-12223.3,212.9
340.5,-12223.3,212.9
341,-12084.6,299
341.5,-12084.6,299
342,-11827.3,380.6
342.5,-11827.3,380.6
343,-11438.1,461
343.5,-11438.1,461
344,-11091.8,551.2
344.5,-11091.8,551.2
345,-10813.9,622.6
345.5,-10813.9,622.6
346,-10550.2,700.9
346.5,-10550.2,700.9
347,-10402.5,782.6
347.5,-10402.5,782.6
348,-10108.2,908.7
348.5,-10108.2,933
349,-9970,933
349.5,-9970,1012.6
350,-9837.9,1012.6
350.5,-9837.9,1080.9
351,-9482.3,1080.9
351.5,-9482.3,1155.7
352,-9052.9,1155.7
352.5,-8614.8,1219
353,-8614.8,1219
353.5,-8216.1,1297.8
354,-8216.1,1297.8
354.5,-7836.7,1364.3
355,-7836.7,1364.3
355.5,-7461.1,1435.1
356,-7461.1,1435.1
356.5,-7098.7,1500.3
357,-7098.7,1500.3
357.5,-6724.6,1564.5
358,-6724.6,1564.5
358.5,-6430.8,1635.3
359,-6430.8,1635.3
359.5,-6120.4,1682.3
360,-6120.4,1770.2
360.5,-5820.5,1770.2
361,-5820.5,1825.3
361.5,-5538.3,1825.3
362,-5538.3,1892
362.5,-5240.4,1892
363,-5240.4,1937.4
363.5,-4999.7,1937.4
364,-4748.7,2009.2
364.5,-4748.7,2009.2
365,-4505.9,2071.7
365.5,-4505.9,2071.7
366,-4273,2132.1
366.5,-4273,2132.1
367,-4053.1,2184.6
367.5,-4053.1,2184.6
368,-3832.6,2246.4
368.5,-3832.6,2246.4
369,-3625.4,2306.2
369.5,-3625.4,2306.2
370,-3428.2,2364.4
370.5,-3428.2,2364.4
371,-3238.6,2415.8
371.5,-3238.6,2415.8
372,-3000.6,2348.7
372.5,-3000.6,2348.7
373,-2870.2,2348.7
373.5,-2870.2,2348.7
374,-2694.1,-10402.1
374.5,-2525.2,-10402.1
375,-2525.2,-10402.1
375.5,-2360.2,-10936.9
376,-2360.2,-10936.9
376.5,-2212,-11189.7
377,-2212,-11189.7
377.5,-2055.5,-11194.6
378,-2055.5,-11194.6
378.5,-1907.9,-11070
379,-1907.9,-11070
379.5,-1758.8,-10900.8
380,-1758.8,-10900.8
380.5,-1627,-10690.2
381,-1627,-10690.2
381.5,-1374.8,-10485.4
382,-1374.8,-10485.4
382.5,-1359.3,-10241.1
383,-1359.3,-10241.1
383.5,-1230,-10093.2
384,-1230,-10093.2
384.5,-1110.2,-9847.4
385,-1110.2,-9733.7
385.5,-988.1,-9733.7
386,-867.2,-9628.4
386.5,-867.2,-9628.4
387,-768.1,-9271.4
387.5,-768.1,-9271.4
388,-643.2,-8863.5
388.5,-643.2,-8863.5
389,-536.1,-8460.6
389.5,-536.1,-8460.6
390,-430.4,-8076
390.5,-430.4,-8076
391,-306.1,-7703.8
391.5,-306.1,-7703.8
392,-219.5,-7354.8
392.5,-219.5,-7354.8
393,-120.3,-7012.7
393.5,-120.3,-7012.7
394,-23.5,-6631.7
394.5,-23.5,-6631.7
395,69.3,-6368
395.5,69.3,-6368
396,175.1,-6070.6
396.5,175.1,-5784.1
397,262.6,-5784.1
397.5,262.6,-5505.2
398,356.9,-5505.2
398.5,446.1,-5228.9
399,446.1,-5228.9
399.5,536.3,-4988
400,536.3,-4988
400.5,616.1,-4742
401,616.1,-4742
401.5,702.2,-4506.7
402,702.2,-4506.7
402.5,798.4,-4281.6
403,798.4,-4281.6
403.5,872.6,-4066.6
404,872.6,-4066.6
404.5,955,-3855.7
405,955,-3855.7
405.5,1047.4,-3652.7
406,1047.4,-3652.7
406.5,1111.7,-3461
407,1111.7,-3461
407.5,1182.3,-3273.8
408,1182.3,-3096.7
408.5,1262.4,-3096.7
409,1341.2,-2917.1
409.5,1341.2,-2917.1
410,1379,-2751.9
410.5,1379,-2751.9
411,1491.7,-2592.4
411.5,1491.7,-2592.4
412,1560.2,-2433.3
412.5,1560.2,-2433.3
413,1631,-2279.8
413.5,1631,-2279.8
414,1701.7,-2132.7
414.5,1701.7,-2132.7
415,1772.1,-1988.9
415.5,1772.1,-1988.9
416,1837.5,-1850.4
416.5,1837.5,-1850.4
417,1910.4,-1712.8
417.5,1910.4,-1712.8
418,1970.7,-1569.8
418.5,1970.7,-1569.8
419,2038.7,-1451.4
419.5,2038.7,-1451.4
420,2089.5,-1327.1
420.5,2089.5,-1327.1
421,2149.5,-1205.5
421.5,2227,-1088.8
422,2227,-1088.8
422.5,2285.9,-973.6
423,2285.9,-973.6
423.5,2349.2,-877.1
424,2349.2,-877.1
424.5,2407,-751.3
425,2407,-751.3
425.5,2469.8,-644.1
426,2469.8,-644.1
426.5,2531.8,-545.6
427,2531.8,-545.6
427.5,2590.9,-416.1
428,2590.9,-416.1
428.5,2646.2,-343.1
429,2646.2,-343.1
429.5,2500.3,-244.9
430,2500.3,-244.9
430.5,2500.3,-153
431,2500.3,-153
431.5,2500.3,-47.2
432,-11642.2,36.6
432.5,-11642.2,36.6
433,-12103.7,125.8
433.5,-12103.7,125.8
434,-12218.4,212.2
434.5,-12218.4,212.2
435,-12084.7,299.7
435.5,-12084.7,299.7
436,-11826,379
436.5,-11826,379
437,-11417,463.1
437.5,-11417,463.1
438,-11095.6,546
438.5,-11095.6,546
439,-10805,625.2
439.5,-10805,625.2
440,-10559.7,703.2
440.5,-10559.7,703.2
441,-10400.3,780.9
441.5,-10400.3,780.9
442,-10105.9,860.1
442.5,-10105.9,860.1
443,-9969.8,936.7
443.5,-9969.8,1021.4
444,-9837.5,1021.4
444.5,-9837.5,1086.2
445,-9482,1086.2
445.5,-9051.9,1156.9
446,-9051.9,1156.9
446.5,-8607.1,1224.2
447,-8607.1,1224.2
447.5,-8221.3,1297.6
448,-8221.3,1297.6
448.5,-7833.7,1366
449,-7833.7,1366
449.5,-7460,1435.5
450,-7460,1435.5
450.5,-7102.9,1502.5
451,-7102.9,1502.5
451.5,-6716.6,1570
452,-6716.6,1570
452.5,-6434.8,1633.6
453,-6434.8,1633.6
453.5,-6121.6,1684.1
454,-6121.6,1764.8
454.5,-5818.8,1764.8
455,-5818.8,1825.9
455.5,-5535.1,1825.9
456,-5263.3,1891.5
456.5,-5263.3,1891.5
457,-4999.6,1946.8
457.5,-4999.6,1946.8
458,-4754.6,2010.4
458.5,-4754.6,2010.4
459,-4506.2,2076.3
459.5,-4506.2,2076.3
460,-4274.1,2132.1
460.5,-4274.1,2132.1
461,-4059.2,2190.8
461.5,-4059.2,2190.8
462,-3840.3,2247
462.5,-3840.3,2247
463,-3631.1,2305.6
463.5,-3631.1,2305.6
464,-3429.4,2364.1
464.5,-3429.4,2416.9
465,-3232.6,2416.9
465.5,-3016.7,2562.6
466,-3016.7,2562.6
466.5,-2871.3,2562.6
467,-2871.3,2562.6
467.5,-2693.5,2562.6
468,-2693.5,-10816.7
468.5,-2528,-10816.7
469,-2528,-10816.7
469.5,-2366.9,-11317.9
470,-2366.9,-11317.9
470.5,-2204.8,-11532.5
471,-2204.8,-11532.5
471.5,-2056.3,-11476.2
472,-2056.3,-11476.2
472.5,-1909,-11312.9
473,-1909,-11312.9
473.5,-1770,-11118.4
474,-1770,-11118.4
474.5,-1626.9,-10894.3
475,-1626.9,-10894.3
475.5,-1490.8,-10634
476,-1490.8,-10634
476.5,-1360,-10365.1
477,-1226.5,-10193.7
477.5,-1226.5,-10193.7
478,-1107.5,-9930.8
478.5,-1107.5,-9930.8
479,-988.8,-9827.7
479.5,-988.8,-9827.7
480,-875.7,-9702.4
480.5,-875.7,-9702.4
481,-757.9,-9350.3
481.5,-757.9,-9350.3
482,-647.2,-8934.8
482.5,-647.2,-8934.8
483,-541,-8523.1
483.5,-541,-8523.1
484,-426.1,-8134.9
484.5,-426.1,-8134.9
485,-343.5,-7757
485.5,-343.5,-7757
486,-221.9,-7396.8
486.5,-221.9,-7396.8
487,-116,-7050.3
487.5,-23.6,-7050.3
488,-23.6,-6689.2
488.5,79.2,-6402.2
489,79.2,-6402.2
489.5,175.8,-6100.2
490,175.8,-6100.2
490.5,265.5,-5807.5
491,265.5,-5807.5
491.5,356.2,-5530.2
492,356.2,-5530.2
492.5,446.8,-5277.7
493,446.8,-5277.7
493.5,533.5,-5008.2
494,533.5,-5008.2
494.5,617.9,-4767.1
495,617.9,-4767.1
495.5,709.6,-4525.5
496,709.6,-4525.5
496.5,797.3,-4295.8
497,797.3,-4295.8
497.5,871.1,-4082.7
498,871.1,-4082.7
498.5,952.9,-3871.5
499,1082.6,-3871.5
499.5,1082.6,-3667.6
500,1112.6,-3472.4
500.5,1112.6,-3472.4
501,1186.7,-3287.2
501.5,1186.7,-3287.2
502,1267.7,-3106.1
502.5,1267.7,-3106.1
503,1339.2,-2931.4
503.5,1339.2,-2931.4
504,1441.8,-2760.9
504.5,1441.8,-2760.9
505,1488.3,-2598.7
505.5,1488.3,-2598.7
506,1562.9,-2442.3
506.5,1562.9,-2442.3
507,1634.4,-2288.5
507.5,1634.4,-2288.5
508,1704.7,-2136.6
508.5,1773.8,-2136.6
509,1773.8,-1995.8
509.5,1841,-1995.8
510,1841,-1856.4
510.5,1902.2,-1718.3
511,1902.2,-1718.3
511.5,1968.9,-1565.3
512,1968.9,-1565.3
512.5,2036.4,-1455.1
513,2036.4,-1455.1
513.5,2110.8,-1331.2
514,2110.8,-1331.2
514.5,2152.9,-1210.7
515,2152.9,-1210.7
515.5,2227.6,-1089.5
516,2227.6,-1089.5
516.5,2290.9,-978.6
517,2290.9,-978.6
517.5,2351.7,-868.9
518,2351.7,-868.9
518.5,2409.2,-753.8
519,2409.2,-753.8
519.5,2475.5,-644.1
520,2530.3,-644.1
520.5,2530.3,-547.5
521,2589.5,-547.5
