Time (s),high-1,high-2
77,-3788.6,2233.8
77.5,-3788.6,2233.8
78,-3579.4,2233.8
78.5,-3579.4,2233.8
79,-3382,2233.8
79.5,-3190.6,-8962
80,-3190.6,-8962
80.5,-3034.4,-9562.6
81,-3034.4,-9562.6
81.5,-2828.2,-9915.7
82,-2828.2,-9915.7
82.5,-2653.3,-10054.2
83,-2653.3,-10054.2
83.5,-2489.7,-10054.2
84,-2489.7,-10134.2
84.5,-2323.2,-10134.2
85,-2323.2,-10062.9
85.5,-2172.3,-10026.2
86,-2172.3,-10026.2
86.5,-2020.2,-9868.4
87,-2020.2,-9868.4
87.5,-1880.3,-9769.4
88,-1880.3,-9769.4
88.5,-1736.8,-9614.6
89,-1736.8,-9614.6
89.5,-1599.6,-9447.3
90,-1395,-9447.3
90.5,-1395,-9402.3
91,-1338.3,-9402.3
91.5,-1338.3,-9306.2
92,-1209.5,-9306.2
92.5,-1209.5,-8939.7
93,-1089.8,-8939.7
93.5,-1089.8,-8561.5
94,-966,-8561.5
94.5,-966,-8187.1
95,-848.2,-8187.1
95.5,-848.2,-7822.5
96,-740.4,-7475.1
96.5,-740.4,-7475.1
97,-626.8,-7140.6
97.5,-626.8,-7140.6
98,-518,-6809.7
98.5,-518,-6809.7
99,-412.9,-6524.8
99.5,-412.9,-6524.8
100,-327,-6203.6
100.5,-327,-6203.6
101,-205.8,-5918
101.5,-99.9,-5918
102,-99.9,-5636.1
102.5,-5.2,-5636.1
103,-5.2,-5377.1
103.5,89.9,-5377.1
104,89.9,-5114.8
104.5,181.7,-5114.8
105,181.7,-4874.6
105.5,276.5,-4874.6
106,276.5,-4874.6
106.5,369.2,-4408.8
107,369.2,-4408.8
107.5,455,-4188.6
108,455,-4188.6
108.5,541.6,-3980.7
109,541.6,-3980.7
109.5,637.9,-3777.5
110,637.9,-3777.5
110.5,714.9,-3584
111,790.5,-3584
111.5,790.5,-3391.9
112,885.1,-3391.9
112.5,885.1,-3214.5
113,960.2,-3214.5
113.5,960.2,-3002.8
114,1033.7,-3002.8
114.5,1033.7,-2865
115,1119.5,-2865
115.5,1119.5,-2699.4
116,1183.2,-2699.4
116.5,1183.2,-2537.9
117,1272.9,-2537.9
117.5,1272.9,-2386.7
118,1346.5,-2239.8
118.5,1346.5,-2239.8
119,1388.7,-2089.2
119.5,1388.7,-2089.2
120,1496.3,-1951.5
120.5,1496.3,-1951.5
121,1568.4,-1811.2
121.5,1568.4,-1811.2
122,1638.7,-1678.5
122.5,1705.7,-1678.5
123,1705.7,-1678.5
123.5,1773.8,-1678.5
124,1773.8,-1421.1
124.5,1840.2,-1421.1
125,1840.2,-1302.1
125.5,1917,-1302.1
126,1917,-1181.7
126.5,1975,-1181.7
127,1975,-1181.7
127.5,2039.2,-1181.7
128,2039.2,-947.5
128.5,2095.7,-852.6
129,2095.7,-852.6
129.5,2158,-734.9
130,2158,-734.9
130.5,2225.9,-624.6
131,2225.9,-624.6
131.5,2289.9,-524.4
132,2289.9,-524.4
132.5,2353.3,-440.5
133,2411.4,-440.5
133.5,2411.4,-322.7
134,2472.6,-322.7
134.5,2472.6,-226
135,2530.3,-226
135.5,2530.3,-131.7
136,2590.3,-131.7
136.5,2590.3,-47.8
137,2646.7,-47.8
137.5,2646.7,48.9
138,2568.3,48.9
138.5,2568.3,139.2
139,2568.3,139.2
139.5,2568.3,224.8
140,2568.3,310.1
140.5,-10887.6,310.1
141,-10887.6,396.1
141.5,-11393.6,396.1
142,-11393.6,474.3
142.5,-11577.9,474.3
143,-11577.9,556.3
143.5,-11536.4,556.3
144,-11536.4,636.4
144.5,-11536.4,636.4
145,-11354.9,708.7
145.5,-11077.6,708.7
146,-11077.6,791.4
146.5,-10727.8,791.4
147,-10727.8,871.5
147.5,-10526.5,871.5
148,-10526.5,938.6
148.5,-10330.6,938.6
149,-10330.6,1006
149.5,-10190.2,1006
150,-10190.2,1090
150.5,-9924.4,1159.9
151,-9924.4,1159.9
151.5,-9827.5,1159.9
152,-9827.5,1159.9
152.5,-9688.1,1300.6
153,-9688.1,1300.6
153.5,-9321.8,1367.4
154,-9321.8,1367.4
154.5,-8901,1437.1
155,-8455.9,1437.1
155.5,-8455.9,1502.1
156,-8089.5,1502.1
156.5,-8089.5,1571.2
157,-7709.1,1571.2
157.5,-7709.1,1637.4
158,-7352.4,1637.4
158.5,-7352.4,1691
159,-6999.3,1691
159.5,-6999.3,1765.5
160,-6646.5,1765.5
160.5,-6646.5,1827
161,-6341.7,1827
161.5,-6341.7,1887.6
162,-6035.7,1935.1
162.5,-6035.7,1935.1
163,-5743.1,2012.1
163.5,-5743.1,2012.1
164,-5459.6,2076.8
164.5,-5459.6,2076.8
165,-5192.5,2130.4
165.5,-4933.7,2130.4
166,-4933.7,2187.9
166.5,-4687.7,2187.9
167,-4687.7,2243.9
167.5,-4447.9,2243.9
168,-4447.9,2302.2
168.5,-4218.1,2302.2
169,-4218.1,2360.1
169.5,-3994.7,2360.1
170,-3994.7,2419.1
170.5,-3790.6,2419.1
171,-3790.6,2395.7
171.5,-3578.4,2395.7
172,-3578.4,2395.7
172.5,-3381.1,2395.7
173,-3381.1,2395.7
173.5,-3190.6,-8991.9
174,-3190.6,-8991.9
174.5,-3017.6,-9588.9
175,-3017.6,-9588.9
175.5,-2832.7,-9947.4
176,-2832.7,-9947.4
176.5,-2657,-10081.6
177,-2494,-10081.6
177.5,-2494,-10138.5
178,-2327,-10138.5
178.5,-2327,-10094.1
179,-2169.5,-10094.1
179.5,-2169.5,-10038.1
180,-2022.7,-10038.1
180.5,-2022.7,-9887.7
181,-1875.6,-9887.7
181.5,-1875.6,-9770.4
182,-1728.7,-9770.4
182.5,-1728.7,-9633.4
183,-1597.9,-9633.4
183.5,-1597.9,-9459.4
184,-1354.4,-9459.4
184.5,-1354.4,-9409
185,-1341,-9310.8
185.5,-1341,-9310.8
186,-1206.5,-8948.1
186.5,-1206.5,-8948.1
187,-1089.8,-8564.4
187.5,-968.3,-8564.4
188,-968.3,-8187.3
188.5,-854.8,-8187.3
189,-854.8,-7831.8
189.5,-734,-7831.8
190,-734,-7478.7
190.5,-627.4,-7478.7
191,-627.4,-7138.9
191.5,-514.4,-7138.9
192,-514.4,-6813.1
192.5,-409,-6813.1
193,-409,-6475.1
193.5,-289.6,-6475.1
194,-289.6,-6206.8
194.5,-203.5,-6206.8
195,-203.5,-5914.8
195.5,-105.8,-5640.8
196,-105.8,-5640.8
196.5,-3.5,-5375.9
197,-3.5,-5375.9
197.5,85.6,-5375.9
198,85.6,-5375.9
198.5,188.4,-4876.9
199,278.4,-4876.9
199.5,278.4,-4635.4
200,369.8,-4635.4
200.5,369.8,-4409.4
201,458.1,-4409.4
201.5,458.1,-4191.1
202,545.6,-4191.1
202.5,545.6,-3977
203,627.5,-3977
203.5,627.5,-3778.7
204,717.7,-3778.7
204.5,717.7,-3583.1
205,806,-3583.1
205.5,806,-3389.1
206,881.6,-3389.1
206.5,881.6,-3212.3
207,960,-3018.5
207.5,960,-3018.5
208,1078.2,-2864.5
208.5,1078.2,-2864.5
209,1120.6,-2696.1
209.5,1197.8,-2696.1
210,1197.8,-2538.7
210.5,1273.1,-2538.7
211,1273.1,-2388.6
211.5,1345.2,-2388.6
212,1345.2,-2240.3
212.5,1432.2,-2240.3
213,1432.2,-2092.1
213.5,1493.7,-2092.1
214,1493.7,-1950.5
214.5,1565.8,-1950.5
215,1565.8,-1811.7
215.5,1636.9,-1811.7
216,1636.9,-1677.2
216.5,1705.4,-1677.2
217,1705.4,-1483.3
217.5,1778.3,-1423.3
218,1778.3,-1423.3
218.5,1842.1,-1298.4
219,1842.1,-1298.4
219.5,1904.3,-1182.7
220,1978.7,-1182.7
220.5,1978.7,-1063.1
221,2041,-1063.1
221.5,2041,-951.1
222,2104.4,-951.1
222.5,2104.4,-850.1
223,2153.5,-850.1
223.5,2153.5,-725.8
224,2226.5,-725.8
224.5,2226.5,-632.8
225,2291,-632.8
225.5,2291,-524.4
226,2353.9,-524.4
226.5,2353.9,-424.1
227,2410.9,-424.1
227.5,2410.9,-324.6
228,2473.5,-324.6
228.5,2473.5,-225.6
229,2533,-130.9
229.5,2533,-130.9
230,2591.7,-46.2
230.5,2647.3,-46.2
231,2647.3,48.6
231.5,2736,48.6
232,2736,137.4
232.5,2736,137.4
233,2736,225
233.5,2736,225
234,-10952.5,304.3
234.5,-10952.5,304.3
235,-11442.4,396.1
235.5,-11442.4,396.1
236,-11442.4,472.8
236.5,-11641.3,472.8
237,-11641.3,556.9
237.5,-11574.4,556.9
238,-11574.4,628.4
238.5,-11363.2,628.4
239,-11363.2,713
239.5,-11093.5,792.2
240,-11093.5,792.2
240.5,-10756,919.1
241,-10756,919.1
241.5,-10561.7,943.5
242,-10561.7,943.5
242.5,-10356.3,1023.6
243,-10204.6,1023.6
243.5,-10204.6,1089.3
244,-9940.6,1089.3
244.5,-9940.6,1160.4
245,-9831.8,1160.4
245.5,-9831.8,1259.7
246,-9700.7,1259.7
246.5,-9700.7,1302.3
247,-9332.5,1302.3
247.5,-9332.5,1371.5
248,-8912.1,1371.5
248.5,-8912.1,1437.3
249,-8464.8,1437.3
249.5,-8464.8,1505.1
250,-8097.1,1569.6
250.5,-8097.1,1569.6
251,-7718,1637.5
251.5,-7718,1637.5
252,-7356.7,1689.8
252.5,-6995.5,1689.8
253,-6995.5,1760.3
253.5,-6598.5,1760.3
254,-6598.5,1824.1
254.5,-6347,1824.1
255,-6347,1892.6
255.5,-6040.7,1892.6
256,-6040.7,1949.2
256.5,-5748,1949.2
257,-5748,2013.2
257.5,-5464.6,2013.2
258,-5464.6,2064.4
258.5,-5177.6,2064.4
259,-5177.6,2130.9
259.5,-4936.4,2130.9
260,-4936.4,2185.2
260.5,-4688.4,2237.5
261,-4688.4,2237.5
261.5,-4452.5,2301.7
262,-4452.5,2301.7
262.5,-4217.4,2361.9
263,-4002.6,2361.9
263.5,-4002.6,2415.9
264,-3792,2415.9
264.5,-3792,2067.8
265,-3582.7,2067.8
265.5,-3582.7,2067.8
266,-3385.1,2067.8
266.5,-3385.1,2067.8
267,-3194.5,-8995
267.5,-3194.5,-8995
268,-3023.2,-9593
268.5,-3023.2,-9593
269,-2829.9,-9952.9
269.5,-2829.9,-9952.9
270,-2658.3,-9952.9
270.5,-2658.3,-10096.6
271,-2492.6,-10096.6
271.5,-2492.6,-10147
272,-2332.7,-10147
272.5,-2332.7,-10083.4
273,-2182.1,-10083.4
273.5,-2182.1,-10083.4
274,-2023.1,-9885.6
274.5,-1879.3,-9885.6
275,-1879.3,-9775.3
275.5,-1737.2,-9775.3
276,-1737.2,-9619.9
276.5,-1601.6,-9619.9
277,-1601.6,-9455.3
277.5,-1422.9,-9455.3
278,-1422.9,-9400.3
278.5,-1336.7,-9400.3
279,-1336.7,-9310.9
279.5,-1205.8,-9310.9
280,-1205.8,-8948.1
280.5,-1087.6,-8948.1
281,-1087.6,-8565.1
281.5,-969.2,-8565.1
282,-969.2,-8197.5
282.5,-850.5,-8197.5
283,-850.5,-7826
283.5,-730,-7480.2
284,-623.4,-7480.2
284.5,-623.4,-7139.4
285,-517.7,-7139.4
285.5,-517.7,-6812.2
286,-409.1,-6812.2
286.5,-409.1,-6533.7
287,-288.9,-6533.7
287.5,-288.9,-6199.9
288,-203.8,-6199.9
288.5,-203.8,-5916.7
289,-102.2,-5916.7
289.5,-102.2,-5635.3
290,-5.5,-5635.3
290.5,-5.5,-5373.7
291,78.9,-5373.7
291.5,78.9,-5104.6
292,187,-5104.6
292.5,187,-4873.2
293,277.1,-4873.2
293.5,277.1,-4639.5
294,369.5,-4639.5
294.5,457.6,-4410.6
295,457.6,-4189
295.5,542.8,-4189
296,542.8,-3976.6
296.5,639.4,-3976.6
297,639.4,-3776.1
297.5,717.2,-3776.1
298,717.2,-3581.5
298.5,797,-3581.5
299,797,-3390.2
299.5,874.9,-3390.2
300,874.9,-3208
300.5,962.2,-3208
301,962.2,-2999.3
301.5,1015.2,-2999.3
302,1015.2,-2863.4
302.5,1118.2,-2863.4
303,1118.2,-2698.2
303.5,1189.7,-2698.2
304,1189.7,-2542.5
304.5,1273.9,-2542.5
305,1273.9,-2388.4
305.5,1347,-2238.3
306,1383.6,-2238.3
306.5,1383.6,-2088.8
307,1492.2,-2088.8
307.5,1492.2,-1946.8
308,1567.3,-1946.8
308.5,1567.3,-1816.5
309,1637.3,-1816.5
309.5,1637.3,-1680.2
310,1704.8,-1680.2
310.5,1704.8,-1426.7
311,1772.4,-1426.7
311.5,1772.4,-1423.7
312,1843.8,-1423.7
312.5,1843.8,-1302.6
313,1901,-1302.6
313.5,1901,-1179.7
314,1972.2,-1179.7
314.5,1972.2,-1061.8
315,2039.3,-1061.8
315.5,2039.3,-946.4
316,2110.7,-946.4
316.5,2151.8,-841.3
317,2151.8,-727
317.5,2229.3,-727
318,2229.3,-622.9
318.5,2288.7,-622.9
319,2288.7,-525.5
319.5,2353.3,-525.5
320,2353.3,-382
320.5,2413.1,-382
321,2413.1,-322.2
321.5,2476.7,-322.2
322,2476.7,-227.9
322.5,2530.7,-227.9
323,2530.7,-127.4
323.5,2589.1,-127.4
324,2589.1,-45.4
324.5,2647.3,-45.4
325,2647.3,54.2
325.5,2488.4,54.2
326,2488.4,136.5
326.5,2488.4,136.5
327,2488.4,224.3
327.5,-11020.9,310.7
328,-11020.9,310.7
328.5,-11020.9,398.4
329,-11510.7,398.4
329.5,-11510.7,473.2
330,-11706.9,473.2
330.5,-11706.9,558.9
331,-11621.2,558.9
331.5,-11621.2,627.3
332,-11416.4,627.3
332.5,-11416.4,713.3
333,-11127.1,713.3
333.5,-11127.1,793.2
334,-10789.7,793.2
334.5,-10789.7,844.8
335,-10587.5,844.8
335.5,-10587.5,940.1
336,-10372.2,940.1
336.5,-10372.2,1013.1
337,-10226,1090.8
337.5,-10226,1090.8
338,-9955,1161.9
338.5,-9835.2,1161.9
339,-9835.2,1221.9
339.5,-9711.2,1221.9
340,-9711.2,1300.7
340.5,-9340.9,1300.7
341,-9340.9,1369.7
341.5,-8923.6,1369.7
342,-8923.6,1439.8
342.5,-8502.9,1439.8
343,-8502.9,1502.4
343.5,-8111.7,1502.4
344,-8111.7,1574.2
344.5,-7726.1,1574.2
345,-7726.1,1636.2
345.5,-7364.5,1636.2
346,-7364.5,1703.4
346.5,-7009.7,1703.4
347,-7009.7,1771.8
347.5,-6654.3,1771.8
348,-6654.3,1826.5
348.5,-6351.2,1826.5
349,-6351.2,1887.4
349.5,-6044.6,1934
350,-5745,1934
350.5,-5745,2013.2
351,-5469.5,2013.2
351.5,-5469.5,2079.1
352,-5204.6,2079.1
352.5,-5204.6,2129.8
353,-4940.2,2129.8
353.5,-4940.2,2184
354,-4691.9,2184
354.5,-4691.9,2248
355,-4451,2248
355.5,-4451,2301.3
356,-4222.8,2301.3
356.5,-4222.8,2361
357,-4006.8,2361
357.5,-4006.8,2413.2
358,-3783.5,2413.2
358.5,-3783.5,2406.7
359,-3584.4,2406.7
359.5,-3584.4,2406.7
360,-3385.9,2406.7
360.5,-3193.9,-9014.6
361,-3193.9,-9014.6
361.5,-2976.1,-9014.6
362,-2976.1,-9620
362.5,-2829.3,-9620
363,-2829.3,-9979.3
363.5,-2658.9,-9979.3
364,-2658.9,-10110.9
364.5,-2495.8,-10110.9
365,-2495.8,-10167.7
365.5,-2333.9,-10167.7
366,-2333.9,-10103.1
366.5,-2169.7,-10103.1
367,-2169.7,-10042.5
367.5,-2024.2,-10042.5
368,-2024.2,-9888
368.5,-1879.2,-9888
369,-1879.2,-9782.6
369.5,-1733.2,-9782.6
370,-1733.2,-9639.9
370.5,-1600.7,-9639.9
371,-1600.7,-9463.6
371.5,-1353.8,-9463.6
372,-1339.5,-9403.1
372.5,-1339.5,-9403.1
373,-1207.2,-9316.1
373.5,-1207.2,-8951.2
374,-1087.8,-8951.2
374.5,-1087.8,-8570.6
375,-969.2,-8570.6
375.5,-969.2,-8207.9
376,-850.6,-8207.9
376.5,-850.6,-7826.6
377,-734.1,-7826.6
377.5,-734.1,-7484.6
378,-625,-7484.6
378.5,-625,-7143.8
379,-516,-7143.8
379.5,-516,-6823.1
380,-410.6,-6823.1
380.5,-410.6,-6441.4
381,-332.7,-6441.4
381.5,-332.7,-6202.6
382,-203.8,-6202.6
382.5,-105.8,-5918.7
383,-105.8,-5637.5
383.5,-6.7,-5637.5
384,-6.7,-5374.9
384.5,87.1,-5374.9
385,87.1,-5101.7
385.5,182.4,-5101.7
386,182.4,-4876.2
386.5,277,-4876.2
387,277,-4632.9
387.5,367,-4632.9
388,367,-4409.7
388.5,459.7,-4409.7
389,459.7,-4188.5
389.5,545.6,-4188.5
390,545.6,-3984.2
390.5,638.3,-3984.2
391,638.3,-3771.9
391.5,719,-3771.9
392,719,-3580.6
392.5,793.3,-3580.6
393,877.1,-3393
393.5,877.1,-3393
394,959.5,-3213.4
394.5,959.5,-3006.1
395,1033.8,-3006.1
395.5,1033.8,-2865
396,1120,-2865
396.5,1120,-2693.7
397,1196.9,-2693.7
397.5,1196.9,-2542.3
398,1270.6,-2542.3
398.5,1270.6,-2386.7
399,1347.2,-2386.7
399.5,1347.2,-2386.7
400,1404.7,-2386.7
400.5,1404.7,-2087.7
401,1491.7,-2087.7
401.5,1491.7,-1951
402,1564.7,-1951
402.5,1564.7,-1808.9
403,1637.2,-1808.9
403.5,1705.6,-1678.3
404,1705.6,-1678.3
404.5,1774.4,-1486.6
405,1774.4,-1486.6
405.5,1843.8,-1423.2
406,1843.8,-1299.9
406.5,1917.6,-1299.9
407,1917.6,-1179.4
407.5,1979.3,-1179.4
408,1979.3,-1061.9
408.5,2035.3,-1061.9
409,2035.3,-951.6
409.5,2115.9,-951.6
410,2115.9,-832.6
410.5,2151.8,-832.6
411,2151.8,-725
411.5,2229.8,-725
412,2229.8,-619.9
412.5,2294.9,-619.9
413,2294.9,-522.9
413.5,2351.2,-522.9
414,2413.4,-393.3
414.5,2413.4,-393.3
415,2463.9,-323.5
415.5,2463.9,-323.5
416,2530.8,-228.7
416.5,2530.8,-138.8
417,2592.3,-138.8
417.5,2592.3,-33.7
418,2643.5,-33.7
418.5,2643.5,48.2
419,2643.3,48.2
419.5,2643.3,138.8
420,2643.3,138.8
420.5,2643.3,223.7
421,2643.3,223.7
421.5,-11094.7,308.6
422,-11094.7,308.6
422.5,-11580.8,390.5
423,-11580.8,390.5
423.5,-11743.6,479.7
424,-11743.6,479.7
424.5,-11686.7,560.2
425,-11686.7,560.2
425.5,-11686.7,648
426,-11451.3,648
426.5,-11166.6,648
427,-11166.6,648
427.5,-10825.1,792.9
428,-10825.1,859.7
428.5,-10610.8,859.7
429,-10610.8,941.1
429.5,-10395.6,941.1
430,-10395.6,1027.1
430.5,-10236.6,1027.1
431,-10236.6,1089
431.5,-9977.1,1089
432,-9977.1,1160.1
432.5,-9856.4,1160.1
433,-9856.4,1213.1
433.5,-9726.1,1213.1
434,-9726.1,1300.4
434.5,-9354.3,1300.4
435,-9354.3,1370.8
435.5,-8930.4,1370.8
436,-8930.4,1439.8
436.5,-8495.3,1439.8
437,-8116.9,1508.4
437.5,-8116.9,1508.4
438,-7734.3,1569.8
438.5,-7734.3,1569.8
439,-7365,1636.5
439.5,-7365,1636.5
440,-7024.4,1683.2
440.5,-7024.4,1758
441,-6630.5,1758
441.5,-6630.5,1829.9
442,-6353,1829.9
442.5,-6353,1892.7
443,-6046.9,1892.7
443.5,-6046.9,1937.4
444,-5747.4,1937.4
444.5,-5747.4,2009.8
445,-5470.1,2009.8
445.5,-5470.1,2065.5
446,-5208.8,2065.5
446.5,-5208.8,2131
447,-4940.2,2131
447.5,-4940.2,2186.2
448,-4695.5,2186.2
448.5,-4452,2247
449,-4452,2247
449.5,-4223.7,2301.1
450,-4223.7,2361.2
450.5,-3998,2361.2
451,-3998,2413.7
451.5,-3784,2413.7
452,-3784,2238.7
452.5,-3580,2238.7
453,-3580,2238.7
453.5,-3385.1,2238.7
454,-3385.1,2238.7
454.5,-3194.4,-9020.7
455,-3194.4,-9020.7
455.5,-3016.3,-9619.8
456,-3016.3,-9619.8
456.5,-2833.8,-9619.8
457,-2833.8,-9965.7
457.5,-2659.2,-9965.7
458,-2659.2,-10115.7
458.5,-2494,-10115.7
459,-2494,-10159.6
459.5,-2331.6,-10159.6
460,-2170.1,-10096.4
460.5,-2170.1,-10096.4
461,-2020.6,-10045.4
461.5,-2020.6,-10045.4
462,-1880.3,-9899.4
462.5,-1880.3,-9787.6
463,-1731.1,-9787.6
463.5,-1731.1,-9640.5
464,-1598.6,-9640.5
464.5,-1598.6,-9462.5
465,-1456,-9462.5
465.5,-1456,-9421.9
466,-1333.7,-9421.9
466.5,-1333.7,-9317.1
467,-1207,-9317.1
467.5,-1207,-8954.8
468,-1088.6,-8954.8
468.5,-1088.6,-8569.4
469,-967,-8569.4
469.5,-967,-8190.7
470,-849.5,-8190.7
470.5,-745.6,-7832.6
471,-745.6,-7832.6
471.5,-622,-7478.3
472,-622,-7478.3
472.5,-515.7,-7142.9
473,-515.7,-6813.4
473.5,-412,-6813.4
474,-412,-6551.7
474.5,-335.1,-6551.7
475,-335.1,-6207.5
475.5,-205,-6207.5
476,-205,-5919.5
476.5,-102.3,-5919.5
477,-102.3,-5648.5
477.5,-2.4,-5648.5
478,-2.4,-5374.1
478.5,96.6,-5374.1
479,96.6,-5101.8
479.5,192.3,-5101.8
480,192.3,-4874
480.5,278,-4874
481,278,-4642.4
481.5,368.3,-4642.4
482,456.9,-4409.7
482.5,456.9,-4409.7
483,541.9,-4187.4
483.5,541.9,-4187.4
484,627.6,-3980.8
484.5,627.6,-3980.8
485,719,-3774.9
485.5,719,-3580.7
486,805.4,-3580.7
486.5,805.4,-3580.7
487,882.4,-3580.7
487.5,882.4,-3207.4
488,960.8,-3207.4
488.5,960.8,-3005.6
489,1086.9,-3005.6
489.5,1086.9,-2863.4
490,1120.5,-2863.4
490.5,1120.5,-2698.2
491,1184.1,-2698.2
491.5,1184.1,-2535.3
492,1273.9,-2535.3
492.5,1349.3,-2382.9
493,1349.3,-2382.9
493.5,1450.9,-2236.3
494,1450.9,-2236.3
494.5,1493.9,-2089.5
495,1493.9,-2089.5
495.5,1563.5,-1950.6
496,1563.5,-1804.5
496.5,1638.4,-1804.5
497,1638.4,-1679.7
497.5,1708.9,-1679.7
498,1708.9,-1487.9
498.5,1775.5,-1487.9
499,1775.5,-1421.1
499.5,1842.4,-1421.1
500,1842.4,-1298.9
500.5,1902.2,-1298.9
501,1902.2,-1179.2
501.5,1973,-1179.2
502,2037.6,-1059.5
502.5,2037.6,-1059.5
503,2097,-945.6
503.5,2097,-945.6
504,2151.2,-829.5
504.5,2151.2,-829.5
505,2227.1,-731.3
505.5,2227.1,-731.3
506,2291,-624.4
506.5,2291,-520.8
507,2353.8,-520.8
507.5,2353.8,-411.3
508,2410.8,-411.3
508.5,2410.8,-323.1
509,2474.4,-323.1
509.5,2474.4,-227.1
510,2531.2,-227.1
510.5,2531.2,-136.8
511,2588.2,-136.8
511.5,2588.2,-34.1
512,2647.9,-34.1
512.5,2498.9,54.1
513,2498.9,54.1
513.5,2498.9,138.7
514,2498.9,138.7
514.5,2498.9,225.7
515,-11173.3,225.7
515.5,-11173.3,303.5
516,-11173.3,303.5
516.5,-11654.2,393.5
517,-11654.2,474.8
517.5,-11830.7,474.8
518,-11830.7,560.8
518.5,-11723.7,560.8
519,-11723.7,631.5
519.5,-11523.9,631.5
520,-11523.9,719.8
520.5,-11205.1,719.8
521,-11205.1,793.9
521.5,-10864,793.9
522,-10864,915.3
522.5,-10643.6,915.3
523,-10643.6,939.6
523.5,-10422.7,939.6
524,-10422.7,1013.5
