Time (s),high-1,high-2
2169,-653.2,388.8
2169.5,-653.2,388.8
2170,-535.2,469.7
2170.5,-535.2,469.7
2171,-430,550.7
2171.5,-430,636.6
2172,-289.9,636.6
2172.5,-289.9,711.6
2173,-221.5,711.6
2173.5,-221.5,786.4
2174,-116.8,786.4
2174.5,-116.8,851.8
2175,-18.5,851.8
2175.5,-18.5,937
2176,84.7,937
2176.5,174.4,1025.1
2177,174.4,1025.1
2177.5,268.1,1088.3
2178,268.1,1088.3
2178.5,356.4,1160.1
2179,356.4,1160.1
2179.5,448,1276.6
2180,448,1276.6
2180.5,534,1303.6
2181,534,1303.6
2181.5,631.5,1371.6
2182,631.5,1445.8
2182.5,709.5,1445.8
2183,709.5,1508.5
2183.5,785,1508.5
2184,785,1571.7
2184.5,875.6,1571.7
2185,875.6,1641.2
2185.5,957.7,1641.2
2186,957.7,1698
2186.5,1076.8,1698
2187,1115,1761.5
2187.5,1115,1761.5
2188,1195.5,1832.3
2188.5,1195.5,1832.3
2189,1270.4,1891.4
2189.5,1270.4,1891.4
2190,1343.3,1953.2
2190.5,1343.3,1953.2
2191,1440.6,2019
2191.5,1440.6,2019
2192,1492,2084.2
2192.5,1492,2139.4
2193,1565.1,2139.4
2193.5,1565.1,2198.2
2194,1634.3,2198.2
2194.5,1634.3,2260.9
2195,1706.7,2260.9
2195.5,1706.7,2313.6
2196,1774.7,2313.6
2196.5,1774.7,2375.2
2197,1843.5,2375.2
2197.5,1909.5,2427.2
2198,1909.5,2427.2
2198.5,1981.3,2242.7
2199,1981.3,2242.7
2199.5,2038.8,2242.7
2200,2038.8,2242.7
2200.5,2106.7,2242.7
2201,2106.7,-15264.2
2201.5,2155.8,-15264.2
2202,2155.8,-15255.9
2202.5,2238.9,-15255.9
2203,2238.9,-14898.3
2203.5,2298.1,-14898.3
2204,2298.1,-14314.3
2204.5,2363.2,-14314.3
2205,2363.2,-13667.1
2205.5,2423.4,-13667.1
2206,2423.4,-12973.9
2206.5,2487,-12973.9
2207,2487,-12367.9
2207.5,2543.4,-12367.9
2208,2543.4,-11804.2
2208.5,2605.1,-11804.2
2209,2665.3,-11352.9
2209.5,2665.3,-11352.9
2210,2489.2,-11096.7
2210.5,2489.2,-11096.7
2211,2489.2,-10690.8
2211.5,2489.2,-10690.8
2212,2489.2,-10489.6
2212.5,-18074,-10489.6
2213,-18074,-10290.6
2213.5,-17598.4,-10290.6
2214,-17598.4,-9893.6
2214.5,-17598.4,-9893.6
2215,-16797.7,-9428.4
2215.5,-16797.7,-8985
2216,-15886.4,-8985
2216.5,-15886.4,-8525.4
2217,-14883.2,-8525.4
2217.5,-14883.2,-8118
2218,-13921,-8118
2218.5,-13921,-7715.8
2219,-13000.5,-7715.8
2219.5,-12347.6,-7337.6
2220,-12347.6,-7337.6
2220.5,-11864.9,-6955.5
2221,-11864.9,-6955.5
2221.5,-11502.3,-6630.9
2222,-11502.3,-6630.9
2222.5,-11036.9,-6309
2223,-11036.9,-6309
2223.5,-10784.5,-5990.3
2224,-10784.5,-5990.3
2224.5,-10561.7,-5698.9
2225,-10561.7,-5698.9
2225.5,-10147.5,-5395.3
2226,-10147.5,-5144.5
2226.5,-9658.1,-5144.5
2227,-9658.1,-4889
2227.5,-9185.9,-4889
2228,-9185.9,-4633.9
2228.5,-8711.4,-4633.9
2229,-8711.4,-4395.2
2229.5,-8272.5,-4395.2
2230,-8272.5,-4176
2230.5,-7858,-4176
2231,-7450.9,-3949.6
2231.5,-7450.9,-3949.6
2232,-7082.2,-3743
2232.5,-7082.2,-3743
2233,-6717.2,-3539.2
2233.5,-6717.2,-3539.2
2234,-6384,-3350.1
2234.5,-6384,-3350.1
2235,-6058.3,-3133.8
2235.5,-6058.3,-3133.8
2236,-5747.7,-2980.5
2236.5,-5747.7,-2980.5
2237,-5451.6,-2809.6
2237.5,-5451.6,-2642.5
2238,-5174.6,-2642.5
2238.5,-5174.6,-2481.2
2239,-4906,-2481.2
2239.5,-4906,-2323.7
2240,-4645.8,-2323.7
2240.5,-4645.8,-2171.4
2241,-4395.9,-2171.4
2241.5,-4395.9,-2024.9
2242,-4162.7,-2024.9
2242.5,-3941.2,-1888.6
2243,-3941.2,-1888.6
2243.5,-3719.8,-1743
2244,-3719.8,-1743
2244.5,-3515.9,-1634.2
2245,-3515.9,-1634.2
2245.5,-3317,-1470.8
2246,-3317,-1470.8
2246.5,-3098.6,-1348.7
2247,-3098.6,-1348.7
2247.5,-2940.8,-1225.6
2248,-2940.8,-1225.6
2248.5,-2756.8,-1105.3
2249,-2756.8,-992.7
2249.5,-2586.4,-992.7
2250,-2586.4,-880.3
2250.5,-2418.5,-880.3
2251,-2418.5,-765.6
2251.5,-2259.7,-765.6
2252,-2259.7,-654.1
2252.5,-2098.2,-654.1
2253,-2098.2,-552.1
2253.5,-1946,-552.1
2254,-1805.3,-459.1
2254.5,-1805.3,-459.1
2255,-1655.2,-349.7
2255.5,-1655.2,-349.7
2256,-1411.9,-254.3
2256.5,-1411.9,-254.3
2257,-1381,-153.4
2257.5,-1381,-153.4
2258,-1252.5,-53.1
2258.5,-1252.5,-53.1
2259,-1124.9,39
2259.5,-1124.9,39
2260,-1005.7,118.9
2260.5,-1005.7,208.5
2261,-882.4,208.5
2261.5,-882.4,299.2
2262,-768.9,299.2
2262.5,-768.9,380.7
2263,-654.4,380.7
2263.5,-654.4,463
2264,-535.8,463
2264.5,-436.1,552.6
2265,-436.1,552.6
2265.5,-307.7,635.6
2266,-307.7,635.6
2266.5,-221.8,711.3
2267,-221.8,711.3
2267.5,-118.8,788.9
2268,-118.8,788.9
2268.5,-20.9,901.9
2269,-20.9,901.9
2269.5,78,936.1
2270,78,936.1
2270.5,169.7,1021
2271,169.7,1088
2271.5,262.9,1088
2272,262.9,1161.5
2272.5,356.9,1161.5
2273,356.9,1247.1
2273.5,443.7,1247.1
2274,443.7,1301.8
2274.5,538,1301.8
2275,538,1372.9
2275.5,627.6,1372.9
2276,708.1,1440.5
2276.5,708.1,1440.5
2277,783.6,1509.6
2277.5,783.6,1509.6
2278,876.6,1578.7
2278.5,876.6,1578.7
2279,957,1642.6
2279.5,957,1642.6
2280,1009.3,1703.3
2280.5,1009.3,1703.3
2281,1115.2,1762.7
2281.5,1115.2,1762.7
2282,1185.4,1832.7
2282.5,1185.4,1894.9
2283,1270.6,1894.9
2283.5,1270.6,1941.4
2284,1343.4,1941.4
2284.5,1343.4,2020.1
2285,1396.7,2020.1
2285.5,1491.1,2084.3
2286,1491.1,2084.3
2286.5,1564.3,2139.4
2287,1564.3,2139.4
2287.5,1635,2202.1
2288,1635,2202.1
2288.5,1704.4,2261
2289,1704.4,2261
2289.5,1773.8,2313.1
2290,1773.8,2313.1
2290.5,1843.3,2371.9
2291,1843.3,2371.9
2291.5,1906.3,2429.8
2292,1906.3,2429.8
2292.5,1964.9,2627.7
2293,1964.9,2627.7
2293.5,2041.6,2627.7
2294,2041.6,2627.7
2294.5,2100.4,-15213.7
2295,2100.4,-15213.7
2295.5,2162.6,-15213.7
2296,2236.1,-15215.2
2296.5,2236.1,-15215.2
2297,2298.2,-14865.8
2297.5,2298.2,-14865.8
2298,2361.8,-14298.2
2298.5,2361.8,-14298.2
2299,2422,-13636.2
2299.5,2422,-13636.2
2300,2489.2,-12956.3
2300.5,2489.2,-12956.3
2301,2543.4,-12357.8
2301.5,2543.4,-12357.8
2302,2602.9,-11787
2302.5,2602.9,-11787
2303,2665.4,-11345.7
2303.5,2665.4,-11345.7
2304,2420.4,-11085.7
2304.5,2420.4,-11085.7
2305,2420.4,-10690.6
2305.5,2420.4,-10489.9
2306,2420.4,-10489.9
2306.5,-18002.7,-10286.4
2307,-18002.7,-10286.4
2307.5,-17531,-9883.4
2308,-17531,-9883.4
2308.5,-16772,-9419.7
2309,-16772,-9419.7
2309.5,-15856.3,-8967.8
2310,-15856.3,-8967.8
2310.5,-14852.8,-8521.5
2311,-14852.8,-8521.5
2311.5,-13898.1,-8109
2312,-13898.1,-8109
2312.5,-12984,-7712.9
2313,-12984,-7712.9
2313.5,-12349.7,-7340.7
2314,-12349.7,-7340.7
2314.5,-11862.2,-6954.7
2315,-11862.2,-6954.7
2315.5,-11496.1,-6628.2
2316,-11496.1,-6628.2
2316.5,-11029.6,-6306
2317,-11029.6,-5994.1
2317.5,-10782.3,-5994.1
2318,-10782.3,-5699.3
2318.5,-10557.3,-5699.3
2319,-10557.3,-5406.9
2319.5,-10147.3,-5406.9
2320,-9654.8,-5146
2320.5,-9654.8,-5146
2321,-9181.1,-4891
2321.5,-9181.1,-4891
2322,-8713,-4633.2
2322.5,-8713,-4633.2
2323,-8269.2,-4395.8
2323.5,-8269.2,-4395.8
2324,-7852.4,-4174.2
2324.5,-7852.4,-4174.2
2325,-7456.9,-3951.3
2325.5,-7456.9,-3951.3
2326,-7057.8,-3744.7
2326.5,-7057.8,-3744.7
2327,-6718.9,-3539.1
2327.5,-6718.9,-3350.1
2328,-6379.2,-3350.1
2328.5,-6379.2,-3131.4
2329,-6055.6,-3131.4
2329.5,-5749.2,-2980.5
2330,-5749.2,-2980.5
2330.5,-5464.9,-2807.4
2331,-5464.9,-2807.4
2331.5,-5172.9,-2643
2332,-5172.9,-2643
2332.5,-4904.1,-2480.8
2333,-4904.1,-2480.8
2333.5,-4644,-2323
2334,-4644,-2323
2334.5,-4402.9,-2169.4
2335,-4402.9,-2169.4
2335.5,-4159.4,-2022.6
2336,-4159.4,-2022.6
2336.5,-3938.6,-1878.9
2337,-3938.6,-1878.9
2337.5,-3725.4,-1742.3
2338,-3725.4,-1595.5
2338.5,-3517,-1595.5
2339,-3517,-1479.9
2339.5,-3317,-1479.9
2340,-3317,-1349.3
2340.5,-3088.3,-1349.3
2341,-2939.7,-1227.4
2341.5,-2939.7,-1227.4
2342,-2757.2,-1106.6
2342.5,-2757.2,-1106.6
2343,-2589.9,-989.4
2343.5,-2589.9,-989.4
2344,-2420.7,-875.5
2344.5,-2420.7,-875.5
2345,-2256.7,-765.5
2345.5,-2256.7,-765.5
2346,-2097.4,-657.9
2346.5,-2097.4,-657.9
2347,-1944,-554.9
2347.5,-1944,-554.9
2348,-1790.3,-474.7
2348.5,-1790.3,-347.9
2349,-1657.2,-347.9
2349.5,-1657.2,-251.6
2350,-1494.2,-251.6
2350.5,-1494.2,-157.3
2351,-1383.5,-157.3
2351.5,-1254,-64.9
2352,-1254,-64.9
2352.5,-1127.6,30.4
2353,-1127.6,30.4
2353.5,-1001.2,119.6
2354,-1001.2,119.6
2354.5,-875.7,208.2
2355,-875.7,208.2
2355.5,-773.8,299.8
2356,-773.8,299.8
2356.5,-651.1,388.3
2357,-651.1,388.3
2357.5,-545.1,460.1
2358,-545.1,460.1
2358.5,-431,548.9
2359,-431,548.9
2359.5,-339.2,621.5
2360,-339.2,707.5
2360.5,-221.1,707.5
2361,-221.1,783.9
2361.5,-121.1,783.9
2362,-24.4,854.4
2362.5,-24.4,854.4
2363,80.3,939.8
2363.5,80.3,939.8
2364,169.9,1009.7
2364.5,169.9,1009.7
2365,266.4,1087.8
2365.5,266.4,1087.8
2366,356.2,1161.9
2366.5,356.2,1161.9
2367,444.9,1246
2367.5,444.9,1246
2368,530.2,1300.4
2368.5,530.2,1300.4
2369,630.3,1374.4
2369.5,630.3,1374.4
2370,704.1,1439.8
2370.5,704.1,1510.8
2371,784.5,1510.8
2371.5,784.5,1572.2
2372,872.4,1572.2
2372.5,955.7,1637
2373,955.7,1637
2373.5,1068.7,1705.9
2374,1068.7,1705.9
2374.5,1112.9,1771.3
2375,1112.9,1771.3
2375.5,1182.7,1835.2
2376,1182.7,1835.2
2376.5,1267.4,1890.9
2377,1267.4,1890.9
2377.5,1342.9,1943.1
2378,1342.9,1943.1
2378.5,1400.5,2018.4
2379,1400.5,2018.4
2379.5,1488.8,2018.4
2380,1488.8,2018.4
2380.5,1563.2,2137.8
2381,1563.2,2137.8
2381.5,1635.4,2195.3
2382,1635.4,2195.3
2382.5,1706.4,2257.1
2383,1706.4,2312.4
2383.5,1771.4,2312.4
2384,1771.4,2371.5
2384.5,1841.6,2371.5
2385,1907.2,2425.3
2385.5,1907.2,2425.3
2386,1971.2,2535.8
2386.5,1971.2,2535.8
2387,2041.1,2535.8
2387.5,2041.1,2535.8
2388,2120,2535.8
2388.5,2120,-15242.7
2389,2155.8,-15242.7
2389.5,2155.8,-15240.8
2390,2233.8,-15240.8
2390.5,2233.8,-14890.1
2391,2298.8,-14890.1
2391.5,2298.8,-14890.1
2392,2360.4,-14312.3
2392.5,2360.4,-14312.3
2393,2423.5,-13646.4
2393.5,2423.5,-13646.4
2394,2485.2,-12967.9
2394.5,2543.4,-12369.8
2395,2543.4,-12369.8
2395.5,2603.5,-11795.8
2396,2603.5,-11795.8
2396.5,2659.4,-11340.6
2397,2659.4,-11340.6
2397.5,2800.9,-11090.4
2398,2800.9,-11090.4
2398.5,2800.9,-10686.9
2399,2800.9,-10686.9
2399.5,2800.9,-10487.6
2400,-17942,-10487.6
2400.5,-17942,-10283
2401,-17487.9,-10283
2401.5,-17487.9,-9881
2402,-16721.6,-9881
2402.5,-16721.6,-9417.8
2403,-16721.6,-9417.8
2403.5,-15797.8,-8966.5
2404,-15797.8,-8966.5
2404.5,-14821.3,-8522.7
2405,-14821.3,-8522.7
2405.5,-13844.9,-8107.2
2406,-13844.9,-7714
2406.5,-12964.2,-7714
2407,-12331.9,-7329.8
2407.5,-12331.9,-7329.8
2408,-11843.6,-6969.8
2408.5,-11843.6,-6969.8
2409,-11488.8,-6628.7
2409.5,-11488.8,-6628.7
2410,-11023.8,-6303
2410.5,-11023.8,-6303
2411,-10773.6,-5986.7
2411.5,-10773.6,-5986.7
2412,-10551.9,-5695.3
2412.5,-10551.9,-5695.3
2413,-10139.6,-5412.6
2413.5,-10139.6,-5412.6
2414,-9648.5,-5140.4
2414.5,-9648.5,-5140.4
2415,-9192.6,-4886.9
2415.5,-9192.6,-4886.9
2416,-8705,-4635.9
2416.5,-8705,-4635.9
2417,-8265.2,-4394.7
2417.5,-8265.2,-4173.6
2418,-7852.2,-4173.6
2418.5,-7463.8,-3951.9
2419,-7463.8,-3951.9
2419.5,-7064.7,-3741.1
2420,-7064.7,-3741.1
2420.5,-6716.7,-3539.2
2421,-6716.7,-3539.2
2421.5,-6378.5,-3345.9
2422,-6378.5,-3345.9
2422.5,-6061,-3121.3
2423,-6061,-3121.3
2423.5,-5747.6,-2978.3
2424,-5747.6,-2978.3
2424.5,-5462.7,-2803.5
2425,-5462.7,-2803.5
2425.5,-5171.1,-2636.1
2426,-5171.1,-2636.1
2426.5,-4902.6,-2477.7
2427,-4902.6,-2477.7
2427.5,-4644.3,-2322.3
2428,-4644.3,-2165.1
2428.5,-4398.5,-2165.1
2429,-4172.8,-2021.4
2429.5,-4172.8,-2021.4
2430,-3934.9,-1885
2430.5,-3934.9,-1885
2431,-3725.8,-1743.2
2431.5,-3725.8,-1743.2
2432,-3515.8,-1608.6
2432.5,-3515.8,-1608.6
2433,-3315.4,-1475.2
2433.5,-3315.4,-1475.2
2434,-3126.7,-1349.7
2434.5,-3126.7,-1349.7
2435,-2940.2,-1225.4
2435.5,-2940.2,-1225.4
2436,-2753.4,-1104.8
2436.5,-2753.4,-1104.8
2437,-2586.6,-990.2
2437.5,-2586.6,-990.2
2438,-2415.8,-871.3
2438.5,-2415.8,-871.3
2439,-2256.1,-871.3
2439.5,-2097.1,-660.4
2440,-2097.1,-660.4
2440.5,-1944.9,-660.4
2441,-1944.9,-660.4
2441.5,-1805.3,-422.3
2442,-1805.3,-422.3
2442.5,-1656.8,-350.6
2443,-1656.8,-350.6
2443.5,-1455.4,-248.8
2444,-1455.4,-248.8
2444.5,-1384.3,-153.4
2445,-1384.3,-153.4
2445.5,-1250.7,-71
2446,-1250.7,-71
2446.5,-1124.8,35.1
2447,-1124.8,35.1
2447.5,-1001.6,118.8
2448,-1001.6,118.8
2448.5,-878.4,211.5
2449,-762.4,211.5
2449.5,-762.4,297.9
2450,-653.7,297.9
2450.5,-653.7,375.6
2451,-541.5,471.4
2451.5,-541.5,471.4
2452,-429.7,548.1
2452.5,-429.7,548.1
2453,-308.7,639.4
2453.5,-308.7,639.4
2454,-221.9,703.8
2454.5,-221.9,703.8
2455,-122.3,785.4
2455.5,-122.3,785.4
2456,-17,905
2456.5,-17,905
2457,75.6,941.9
2457.5,75.6,941.9
2458,166.5,1023
2458.5,166.5,1023
2459,264.2,1087.3
2459.5,264.2,1087.3
2460,357,1159.2
2460.5,442.2,1159.2
2461,442.2,1261.7
2461.5,534.6,1301.3
2462,534.6,1301.3
2462.5,626.3,1372.3
2463,626.3,1372.3
2463.5,708.2,1439
2464,708.2,1439
2464.5,793.3,1508.2
2465,793.3,1508.2
2465.5,875.1,1571.4
2466,875.1,1571.4
2466.5,955.2,1640.8
2467,955.2,1640.8
2467.5,1003.5,1701.6
2468,1003.5,1701.6
2468.5,1113.5,1763.2
2469,1113.5,1763.2
2469.5,1183.8,1833.9
2470,1183.8,1833.9
2470.5,1267.9,1894.6
2471,1341.3,1894.6
2471.5,1341.3,1940.2
2472,1397.7,2017.8
2472.5,1397.7,2017.8
2473,1493.3,2074.6
2473.5,1493.3,2074.6
2474,1562.1,2139.4
2474.5,1562.1,2139.4
2475,1636.2,2196.5
2475.5,1636.2,2196.5
2476,1702.1,2256.3
2476.5,1702.1,2256.3
2477,1777.3,2309.5
2477.5,1777.3,2309.5
2478,1841.2,2371.7
2478.5,1841.2,2371.7
2479,1902.5,2427.4
2479.5,1902.5,2427.4
2480,1978.1,2238.9
2480.5,1978.1,2238.9
2481,2041.7,2238.9
2481.5,2041.7,2238.9
2482,2118.3,2238.9
2482.5,2118.3,-14971.8
2483,2159.7,-14971.8
2483.5,2232.6,-15003.9
2484,2232.6,-15003.9
2484.5,2299.9,-14695
2485,2299.9,-14695
2485.5,2361.2,-14144.9
2486,2361.2,-14144.9
2486.5,2422.5,-13521.2
2487,2422.5,-13521.2
2487.5,2488.1,-12851
2488,2488.1,-12851
2488.5,2541.1,-12255.6
2489,2541.1,-12255.6
2489.5,2603.3,-11729.7
2490,2603.3,-11729.7
2490.5,2661.8,-11281.6
2491,2661.8,-11281.6
2491.5,2510.4,-11043.4
2492,2510.4,-11043.4
2492.5,2510.4,-10652
2493,2510.4,-10652
2493.5,2510.4,-10441.7
2494,-17751.3,-10441.7
2494.5,-17751.3,-10251
2495,-17323.3,-10251
2495.5,-17323.3,-9858.2
2496,-16601.3,-9391.9
2496.5,-16601.3,-9391.9
2497,-15688.1,-8942.9
2497.5,-15688.1,-8942.9
2498,-14736.7,-8505
2498.5,-14736.7,-8505
2499,-13806.7,-8086.5
2499.5,-13806.7,-8086.5
2500,-12933.2,-7696.2
2500.5,-12933.2,-7696.2
2501,-12290.7,-7314.9
2501.5,-12290.7,-7314.9
2502,-11821.1,-6933.7
2502.5,-11821.1,-6933.7
2503,-11462.4,-6614.3
2503.5,-11462.4,-6614.3
2504,-11002.7,-6293.3
2504.5,-11002.7,-6293.3
2505,-10760,-5978.4
2505.5,-10532.2,-5978.4
2506,-10532.2,-5683.6
2506.5,-10124.6,-5683.6
2507,-10124.6,-5414.4
2507.5,-9633,-5133.5
2508,-9633,-5133.5
2508.5,-9159.3,-4867.9
2509,-9159.3,-4867.9
2509.5,-8696,-4630.4
2510,-8696,-4630.4
2510.5,-8250.7,-4386.5
2511,-8250.7,-4386.5
2511.5,-7839.2,-4167.3
2512,-7839.2,-4167.3
2512.5,-7443.3,-3945.5
2513,-7443.3,-3945.5
2513.5,-7043.9,-3738.1
2514,-7043.9,-3738.1
2514.5,-6706.8,-3535.7
2515,-6706.8,-3535.7
2515.5,-6368.6,-3343.6
2516,-6368.6,-3343.6
2516.5,-6045.9,-3148.6
2517,-5738.6,-3148.6
2517.5,-5738.6,-2979.9
2518,-5453.7,-2799.6
2518.5,-5453.7,-2799.6
2519,-5165.1,-2633.8
2519.5,-5165.1,-2633.8
2520,-4893,-2475.3
2520.5,-4893,-2475.3
2521,-4639.1,-2318.4
2521.5,-4639.1,-2318.4
2522,-4394.6,-2164.4
2522.5,-4394.6,-2164.4
2523,-4164.6,-2019.8
2523.5,-4164.6,-2019.8
2524,-3928.4,-1877.5
2524.5,-3928.4,-1877.5
2525,-3722,-1739.1
2525.5,-3722,-1739.1
2526,-3513.3,-1520.4
2526.5,-3513.3,-1520.4
2527,-3312.6,-1471.3
2527.5,-3089.2,-1471.3
2528,-3089.2,-1350.4
2528.5,-2935.8,-1350.4
2529,-2935.8,-1225.9
2529.5,-2754,-1103.2
2530,-2754,-1103.2
2530.5,-2583.2,-987.3
2531,-2583.2,-987.3
2531.5,-2416.7,-872.4
2532,-2416.7,-872.4
2532.5,-2250.5,-758.4
2533,-2250.5,-758.4
2533.5,-2096.8,-655.3
2534,-2096.8,-655.3
2534.5,-1944,-553.3
2535,-1944,-553.3
2535.5,-1799.2,-470.2
2536,-1799.2,-470.2
2536.5,-1654.3,-348.3
2537,-1654.3,-348.3
2537.5,-1520,-251.2
2538,-1520,-251.2
2538.5,-1382.6,-152.6
2539,-1246.3,-152.6
2539.5,-1246.3,-62.1
2540,-1125.6,-62.1
2540.5,-1125.6,30.6
2541,-1003.5,121.6
2541.5,-1003.5,121.6
2542,-885.2,211.5
2542.5,-885.2,211.5
2543,-761.8,298.5
2543.5,-761.8,298.5
2544,-655,380.9
2544.5,-655,380.9
2545,-540.9,468.6
2545.5,-540.9,468.6
2546,-429.9,548.3
2546.5,-429.9,548.3
2547,-312.4,623.3
2547.5,-312.4,623.3
2548,-222.2,701.9
2548.5,-222.2,701.9
2549,-119.2,784.6
2549.5,-119.2,784.6
2550,-21.6,855.4
2550.5,82.8,855.4
2551,82.8,942.5
2551.5,169.8,942.5
2552,169.8,1017.6
2552.5,266.7,1087.1
2553,266.7,1087.1
2553.5,357.1,1157.4
2554,357.1,1157.4
2554.5,445.8,1260.3
2555,445.8,1260.3
2555.5,541.1,1302.6
2556,541.1,1302.6
2556.5,623.6,1372.7
2557,623.6,1372.7
2557.5,705.9,1438.4
2558,705.9,1438.4
2558.5,794.5,1508.4
2559,794.5,1508.4
2559.5,877.9,1571.5
2560,877.9,1571.5
2560.5,955,1638.2
2561,1071.4,1638.2
2561.5,1071.4,1695.2
2562,1111.6,1695.2
2562.5,1111.6,1758.8
2563,1185.1,1758.8
2563.5,1185.1,1832.9
2564,1266.8,1895.5
2564.5,1266.8,1895.5
2565,1344.1,1946.2
2565.5,1344.1,1946.2
2566,1384.9,2016.6
2566.5,1384.9,2016.6
2567,1491,2082.5
2567.5,1491,2082.5
2568,1563,2137.1
2568.5,1563,2137.1
2569,1633.8,2194.7
2569.5,1633.8,2194.7
2570,1703.7,2255.2
2570.5,1703.7,2255.2
2571,1773.5,2311.8
2571.5,1773.5,2311.8
2572,1843,2368
2572.5,1907.2,2368
2573,1907.2,2424.2
2573.5,1972.4,2424.2
2574,1972.4,2111.8
2574.5,2041.2,2111.8
2575,2041.2,2111.8
2575.5,2111.3,2111.8
2576,2111.3,-14645.2
2576.5,2156.9,-14645.2
2577,2156.9,-14645.2
2577.5,2233.2,-14732.6
2578,2233.2,-14732.6
2578.5,2300.4,-14458.4
2579,2300.4,-14458.4
2579.5,2359,-13962.6
2580,2359,-13962.6
2580.5,2422,-13358.3
2581,2422,-13358.3
2581.5,2475,-12723.6
2582,2541.7,-12723.6
2582.5,2541.7,-12163.2
2583,2605.2,-12163.2
2583.5,2605.2,-11658.2
2584,2658.1,-11658.2
2584.5,2658.1,-11233
2585,2809.1,-11233
2585.5,2809.1,-10995.7
2586,2809.1,-10995.7
2586.5,2809.1,-10608.7
2587,2809.1,-10608.7
2587.5,-17655.4,-10404.8
2588,-17655.4,-10217.3
2588.5,-17655.4,-10217.3
2589,-17253.9,-9824.8
2589.5,-17253.9,-9824.8
2590,-16545.7,-9363.7
2590.5,-16545.7,-9363.7
2591,-15644.5,-8923.3
2591.5,-15644.5,-8923.3
2592,-14709.2,-8484.6
2592.5,-14709.2,-8484.6
2593,-13784.9,-8066.1
2593.5,-13784.9,-8066.1
2594,-12910.2,-7673.4
2594.5,-12910.2,-7673.4
2595,-12284.1,-7297.8
2595.5,-11822.5,-7297.8
2596,-11822.5,-6914.9
2596.5,-11448.3,-6914.9
2597,-11448.3,-6595.7
2597.5,-10995.7,-6595.7
2598,-10995.7,-6277.2
2598.5,-10747.4,-6277.2
2599,-10747.4,-5963.1
2599.5,-10525.9,-5673.7
2600,-10525.9,-5673.7
2600.5,-10112.3,-5395.5
2601,-10112.3,-5395.5
2601.5,-9628.3,-5125.3
2602,-9628.3,-5125.3
2602.5,-9163.5,-4874.2
2603,-9163.5,-4874.2
2603.5,-8688.4,-4618.4
2604,-8688.4,-4618.4
2604.5,-8251.6,-4379.4
2605,-8251.6,-4379.4
2605.5,-7836.8,-4152.8
2606,-7434.3,-4152.8
2606.5,-7434.3,-3934.5
2607,-7050.7,-3934.5
2607.5,-7050.7,-3731.8
2608,-6706.5,-3731.8
2608.5,-6706.5,-3528
2609,-6369.7,-3528
2609.5,-6369.7,-3337.7
2610,-6043.6,-3124.1
2610.5,-6043.6,-3124.1
2611,-5738.3,-2970
2611.5,-5738.3,-2970
2612,-5445.3,-2798.5
2612.5,-5445.3,-2798.5
2613,-5164.3,-2633.3
2613.5,-5164.3,-2633.3
2614,-4897.1,-2469.1
2614.5,-4897.1,-2469.1
2615,-4638.3,-2313.2
2615.5,-4638.3,-2313.2
2616,-4391.8,-2163
2616.5,-4162.3,-2163
2617,-4162.3,-2017.1
2617.5,-3937.9,-2017.1
2618,-3937.9,-1881
2618.5,-3716.2,-1881
2619,-3716.2,-1736.5
2619.5,-3511.7,-1633.6
2620,-3511.7,-1633.6
2620.5,-3310.6,-1471.3
2621,-3310.6,-1471.3
2621.5,-3089.9,-1346.8
2622,-3089.9,-1346.8
2622.5,-2935.8,-1223.6
2623,-2935.8,-1223.6
2623.5,-2754.4,-1104
2624,-2754.4,-1104
2624.5,-2583,-987.9
2625,-2583,-987.9
2625.5,-2412.9,-868.5
2626,-2412.9,-868.5
2626.5,-2261,-759.8
2627,-2099,-759.8
2627.5,-2099,-658.5
2628,-1947.3,-658.5
2628.5,-1947.3,-550.5
2629,-1800.8,-550.5
2629.5,-1800.8,-425.8
2630,-1655.2,-425.8
2630.5,-1655.2,-347.9
2631,-1532.4,-247.3
2631.5,-1532.4,-247.3
2632,-1383.1,-160.1
2632.5,-1383.1,-160.1
2633,-1249.7,-71.4
2633.5,-1249.7,-71.4
2634,-1124.1,36.7
2634.5,-1124.1,36.7
2635,-1000.6,121.3
2635.5,-1000.6,121.3
2636,-880.7,210.4
2636.5,-759.8,210.4
2637,-759.8,293.4
2637.5,-652,293.4
2638,-652,388
2638.5,-539.5,388
2639,-539.5,471.7
2639.5,-431.4,471.7
2640,-431.4,544.6
2640.5,-348.6,544.6
2641,-348.6,630
2641.5,-222.7,702.4
2642,-222.7,702.4
2642.5,-118,784.6
2643,-118,784.6
2643.5,-20.9,878.1
2644,-20.9,878.1
2644.5,65,940.7
2645,65,940.7
2645.5,168.7,1011
2646,168.7,1011
2646.5,260.7,1086.3
2647,260.7,1086.3
2647.5,355.3,1158.1
2648,355.3,1158.1
2648.5,450.5,1271
2649,536.4,1271
2649.5,536.4,1301.4
2650,622.8,1301.4
2650.5,622.8,1370.9
2651,704.4,1370.9
2651.5,704.4,1441
2652,795.3,1441
2652.5,795.3,1507.9
2653,869.3,1573.7
2653.5,869.3,1573.7
2654,955,1640.5
2654.5,955,1640.5
2655,1069.3,1694.8
2655.5,1069.3,1694.8
2656,1112.4,1760.3
2656.5,1112.4,1760.3
2657,1184.4,1760.3
