Time (s),Chan.4 - Raw (mV),Chan.8 - Raw (mV)
0,-66.7,2377.2
0.5,-66.7,2414.4
1,32,2414.4
1.5,32,2495
2,119.2,2495
2.5,205.8,2551.1
3,205.8,2551.1
3.5,293.1,2613.6
4,293.1,2613.6
4.5,381.2,2672.8
5,381.2,2672.8
5.5,462.7,2727.6
6,462.7,2727.6
6.5,543,2786.7
7,543,2786.7
7.5,625,2845.7
8,625,2845.7
8.5,700,2904.2
9,700,2785.2
9.5,778.2,2785.2
10,778.2,2785.2
10.5,855.7,2785.2
11,855.7,2785.2
11.5,955.7,-2105.7
12,955.7,-2105.7
12.5,1006.5,-2105.7
13,1084.5,-2388.5
13.5,1084.5,-2388.5
14,1151.4,-2567.4
14.5,1151.4,-2567.4
15,1220.2,-2914.2
15.5,1220.2,-2914.2
16,1334.2,-2999.5
16.5,1334.2,-2999.5
17,1361.5,-3149.9
17.5,1361.5,-3149.9
18,1428.1,-3431.6
18.5,1428.1,-3431.6
19,1494.8,-3722.1
19.5,1494.8,-3722.1
20,1560.7,-3592.2
20.5,1560.7,-3592.2
21,1627.7,-3498.3
21.5,1627.7,-3446.9
22,1688.9,-3446.9
22.5,1688.9,-3391.5
23,1764.8,-3391.5
23.5,1764.8,-3337.5
24,1819.3,-3337.5
24.5,1877.2,-3274.9
25,1877.2,-3274.9
25.5,1877.2,-3218.1
26,1877.2,-3218.1
26.5,1996,-3154.1
27,1996,-3154.1
27.5,2065.7,-3076.9
28,2065.7,-3076.9
28.5,2128,-3005.9
29,2128,-3005.9
29.5,2180.9,-2930.8
30,2180.9,-2930.8
30.5,2237.2,-2845.3
31,2237.2,-2845.3
31.5,2295.4,-2796.7
32,2295.4,-2687.8
32.5,2351.9,-2687.8
33,2351.9,-2607.9
33.5,2410.4,-2607.9
34,2465.3,-2518
34.5,2465.3,-2518
35,2315.3,-2436.8
35.5,2315.3,-2436.8
36,2315.3,-2337.8
36.5,2315.3,-2337.8
37,2315.3,-2246.8
37.5,-13122.7,-2246.8
38,-13122.7,-2148.4
38.5,-13122.7,-2148.4
39,-13360.2,-2063.1
39.5,-13360.2,-2063.1
40,-13255.8,-1969.2
40.5,-13255.8,-1969.2
41,-12922.2,-1882.9
41.5,-12922.2,-1882.9
42,-12456,-1786.9
42.5,-12456,-1697.2
43,-11975.4,-1697.2
43.5,-11975.4,-1598.6
44,-11542,-1598.6
44.5,-11542,-1508.3
45,-11149.5,-1508.3
45.5,-10786.1,-1353
46,-10786.1,-1353
46.5,-10530.3,-1324.1
47,-10530.3,-1324.1
47.5,-10242.2,-1226
48,-10242.2,-1226
48.5,-10087.6,-1137.2
49,-10087.6,-1137.2
49.5,-9876.6,-1038.3
50,-9876.6,-1038.3
50.5,-9415.5,-953.4
51,-9415.5,-953.4
51.5,-8965,-864.5
52,-8965,-864.5
52.5,-8511.8,-777.6
53,-8511.8,-691.2
53.5,-8117.6,-691.2
54,-8117.6,-598.3
54.5,-7721.7,-598.3
55,-7721.7,-333.3
55.5,-7344.2,-333.3
56,-6967.3,-426
56.5,-6967.3,-426
57,-6574.4,-341.7
57.5,-6574.4,-341.7
58,-6308,-258.6
58.5,-6308,-258.6
59,-6002.1,-175.4
59.5,-6002.1,-175.4
60,-5701.6,-92.3
60.5,-5701.6,-92.3
61,-5420.2,1.5
61.5,-5420.2,1.5
62,-5143.9,72.4
62.5,-5143.9,72.4
63,-4882.5,148
63.5,-4882.5,148
64,-4625.2,228.3
64.5,-4625.2,277.8
65,-4395.2,277.8
65.5,-4395.2,385.7
66,-4165.9,385.7
66.5,-3947.6,464
67,-3947.6,464
67.5,-3735.1,532.7
68,-3735.1,532.7
68.5,-3544.2,605.3
69,-3544.2,605.3
69.5,-3341.1,696.8
70,-3341.1,696.8
70.5,-3154.3,761.5
71,-3154.3,761.5
71.5,-3012.1,839.5
72,-3012.1,839.5
72.5,-2800.9,913
73,-2800.9,913
73.5,-2632.6,980.9
74,-2632.6,1054.6
74.5,-2469.6,1054.6
75,-2469.6,1127.9
75.5,-2316.9,1127.9
76,-2316.9,1204.7
76.5,-2163.6,1204.7
77,-2014.8,1266.1
77.5,-2014.8,1266.1
78,-1872.7,1333.6
78.5,-1872.7,1333.6
79,-1724.4,1384
79.5,-1724.4,1384
80,-1601.2,1474.1
80.5,-1601.2,1474.1
81,-1375.9,1533.3
81.5,-1375.9,1533.3
82,-1339.9,1605.9
82.5,-1339.9,1605.9
83,-1223.9,1671.5
83.5,-1223.9,1671.5
84,-1102.5,1747.9
84.5,-1102.5,1804.5
85,-985.7,1804.5
85.5,-985.7,1870.3
86,-870.4,1870.3
86.5,-870.4,1933.5
87,-749.9,1933.5
87.5,-654.5,1997.3
88,-654.5,1997.3
88.5,-551,2061.7
89,-551,2061.7
89.5,-446.2,2122.6
90,-446.2,2122.6
90.5,-383.3,2192.3
91,-383.3,2192.3
91.5,-249.3,2247.1
92,-249.3,2247.1
92.5,-153.8,2310.8
93,-153.8,2310.8
93.5,-58.9,2373.7
94,-58.9,2373.7
94.5,24.1,2419.3
95,24.1,2419.3
95.5,118.6,2492.7
96,118.6,2557.6
96.5,205.4,2557.6
97,205.4,2612.2
97.5,295.1,2612.2
98,380.4,2675.6
98.5,380.4,2675.6
99,466.9,2723.2
99.5,466.9,2723.2
100,538.4,2787.1
100.5,538.4,2787.1
101,625.8,2844.6
101.5,625.8,2844.6
102,706.7,2900
102.5,706.7,2900
103,778,2902.3
103.5,778,2902.3
104,855.4,2902.3
104.5,855.4,2902.3
105,917.4,2902.3
105.5,917.4,-2127.4
106,1007.1,-2127.4
106.5,1007.1,-2415.6
107,1076.4,-2415.6
107.5,1152.4,-2602.3
108,1152.4,-2602.3
108.5,1222.4,-2939.8
109,1222.4,-2939.8
109.5,1311.9,-3051.8
110,1311.9,-3051.8
110.5,1358.8,-3187.8
111,1358.8,-3187.8
111.5,1428.1,-3462.6
112,1428.1,-3462.6
112.5,1499.7,-3787.7
113,1499.7,-3787.7
113.5,1563.7,-3664.3
114,1563.7,-3664.3
114.5,1627.9,-3571.6
115,1627.9,-3571.6
115.5,1691.8,-3509.8
116,1691.8,-3509.8
116.5,1753.2,-3466.3
117,1753.2,-3466.3
117.5,1821.4,-3402.3
118,1879,-3402.3
118.5,1879,-3343.8
119,1937.5,-3285.6
119.5,1937.5,-3285.6
120,1985.6,-3231.3
120.5,1985.6,-3231.3
121,2064.6,-3140.6
121.5,2064.6,-3140.6
122,2130.3,-3072.5
122.5,2130.3,-3072.5
123,2179.8,-2993.3
123.5,2179.8,-2993.3
124,2236.6,-2905.4
124.5,2236.6,-2905.4
125,2294.4,-2849.6
125.5,2294.4,-2849.6
126,2350.8,-2743.5
126.5,2350.8,-2743.5
127,2408.5,-2662.2
127.5,2408.5,-2662.2
128,2462.8,-2571.1
128.5,2472.5,-2480.6
129,2472.5,-2480.6
129.5,2472.5,-2381.3
130,2472.5,-2381.3
130.5,2472.5,-2293.4
131,-13163.4,-2293.4
131.5,-13163.4,-2212.5
132,-13163.4,-2212.5
132.5,-13381.5,-2104.8
133,-13381.5,-2104.8
133.5,-13281.6,-2011
134,-13281.6,-2011
134.5,-12933.6,-1922.1
135,-12933.6,-1922.1
135.5,-12460.7,-1824.9
136,-12460.7,-1824.9
136.5,-11981.9,-1732
137,-11981.9,-1732
137.5,-11556.6,-1634.5
138,-11556.6,-1634.5
138.5,-11171.3,-1540.7
139,-11171.3,-1402.4
139.5,-10796.2,-1402.4
140,-10796.2,-1352.2
140.5,-10535.1,-1352.2
141,-10245.8,-1257.8
141.5,-10245.8,-1257.8
142,-10102.5,-1169.6
142.5,-10102.5,-1169.6
143,-9880.6,-1070.2
143.5,-9880.6,-1070.2
144,-9419.3,-981.8
144.5,-9419.3,-981.8
145,-8971.7,-890.6
145.5,-8971.7,-890.6
146,-8540,-797.4
146.5,-8540,-797.4
147,-8120.5,-706.9
147.5,-8120.5,-706.9
148,-7721.2,-619.5
148.5,-7721.2,-619.5
149,-7341.6,-368.7
149.5,-7341.6,-444.2
150,-6978.9,-444.2
150.5,-6629.3,-355.3
151,-6629.3,-355.3
151.5,-6307,-274.5
152,-6307,-274.5
152.5,-6002.4,-189.2
153,-6002.4,-189.2
153.5,-5700.9,-104.7
154,-5700.9,-104.7
154.5,-5410.7,-21.6
155,-5410.7,-21.6
155.5,-5146,56.2
156,-5146,56.2
156.5,-4885.7,136.2
157,-4885.7,136.2
157.5,-4642.8,218.1
158,-4642.8,218.1
158.5,-4399.4,302.2
159,-4399.4,302.2
159.5,-4165.7,374.4
160,-3948.1,453.4
160.5,-3948.1,453.4
161,-3735.5,525.4
161.5,-3735.5,525.4
162,-3539.6,615.3
162.5,-3539.6,615.3
163,-3341,681.1
163.5,-3341,681.1
164,-3157,753.6
164.5,-3157,753.6
165,-2957.1,829.5
165.5,-2957.1,829.5
166,-2800.4,902.7
166.5,-2800.4,902.7
167,-2632.4,967.6
167.5,-2632.4,967.6
168,-2479.1,1050
168.5,-2479.1,1050
169,-2318.3,1120.8
169.5,-2318.3,1120.8
170,-2170.7,1182.9
170.5,-2015.8,1257.5
171,-2015.8,1257.5
171.5,-1876.3,1328.3
172,-1876.3,1328.3
172.5,-1728.9,1378.2
173,-1728.9,1378.2
173.5,-1600.9,1467.6
174,-1600.9,1467.6
174.5,-1377.4,1547.4
175,-1377.4,1547.4
175.5,-1340.1,1599.1
176,-1340.1,1599.1
176.5,-1217.9,1668.5
177,-1217.9,1668.5
177.5,-1102.1,1726.9
178,-1102.1,1726.9
178.5,-986.3,1798
179,-986.3,1798
179.5,-869.6,1866.2
180,-869.6,1932.4
180.5,-753.2,1932.4
181,-653.7,1994.4
181.5,-653.7,1994.4
182,-653.7,2060.7
182.5,-653.7,2060.7
183,-451.6,2120.9
183.5,-451.6,2120.9
184,-367.5,2187.3
184.5,-367.5,2187.3
185,-250.1,2243.7
185.5,-250.1,2243.7
186,-156.6,2306.8
186.5,-156.6,2306.8
187,-63.2,2369.3
187.5,-63.2,2369.3
188,32.6,2428.8
188.5,32.6,2428.8
189,110.6,2488.1
189.5,110.6,2488.1
190,209,2548.1
190.5,294.6,2548.1
191,294.6,2609.6
191.5,379.3,2668.9
192,379.3,2668.9
192.5,451.7,2722.9
193,451.7,2722.9
193.5,541.9,2784.5
194,541.9,2784.5
194.5,624.9,2841.1
195,624.9,2841.1
195.5,709,2896.3
196,709,2896.3
196.5,775.9,2800.8
197,775.9,2800.8
197.5,852.9,2800.8
198,852.9,2800.8
198.5,979.5,2800.8
199,979.5,-2134.3
199.5,1003.6,-2134.3
200,1003.6,-2416.9
200.5,1088.9,-2416.9
201,1149.9,-2610.9
201.5,1149.9,-2610.9
202,1221.6,-2941.9
202.5,1221.6,-2941.9
203,1333.5,-2941.9
203.5,1333.5,-3059
204,1333.5,-3183.3
204.5,1333.5,-3183.3
205,1429.1,-3459.4
205.5,1429.1,-3459.4
206,1429.1,-3799.9
206.5,1429.1,-3799.9
207,1560.2,-3675.4
207.5,1560.2,-3675.4
208,1625.1,-3573.1
208.5,1625.1,-3573.1
209,1691.5,-3521.3
209.5,1691.5,-3521.3
210,1753.4,-3466.6
210.5,1753.4,-3466.6
211,1819.9,-3411.7
211.5,1882,-3411.7
212,1882,-3346.4
212.5,1937.4,-3346.4
213,1937.4,-3289.3
213.5,1990.2,-3225.1
214,1990.2,-3225.1
214.5,2064,-3144.7
215,2064,-3144.7
215.5,2117.3,-3074.3
216,2117.3,-3074.3
216.5,2180.4,-2994.5
217,2180.4,-2994.5
217.5,2237.1,-2912.6
218,2237.1,-2912.6
218.5,2237.1,-2857.9
219,2237.1,-2857.9
219.5,2353.2,-2745.1
220,2353.2,-2745.1
220.5,2410.5,-2664.5
221,2410.5,-2664.5
221.5,2462.4,-2567.8
222,2371.5,-2567.8
222.5,2371.5,-2485.6
223,2371.5,-2485.6
223.5,2371.5,-2381.8
224,2371.5,-2296.2
224.5,-13212.5,-2296.2
225,-13212.5,-2193.7
225.5,-13212.5,-2193.7
226,-13425.9,-2106.4
226.5,-13425.9,-2106.4
227,-13319.7,-2010.9
227.5,-13319.7,-2010.9
228,-12973.5,-1918.2
228.5,-12973.5,-1918.2
229,-12498.7,-1822
229.5,-12498.7,-1822
230,-12005.8,-1733.8
230.5,-12005.8,-1733.8
231,-11570.2,-1634.4
231.5,-11570.2,-1634.4
232,-11168.6,-1541.9
232.5,-11168.6,-1541.9
233,-10808.5,-1415.9
233.5,-10544.4,-1351.8
234,-10544.4,-1351.8
234.5,-10241.8,-1254.5
235,-10241.8,-1254.5
235.5,-10100.7,-1166.7
236,-10100.7,-1166.7
236.5,-9888,-1065.3
237,-9888,-1065.3
237.5,-9425.2,-976.9
238,-9425.2,-976.9
238.5,-8980,-888.6
239,-8980,-888.6
239.5,-8522.5,-796.9
240,-8522.5,-796.9
240.5,-8119.7,-721.4
241,-8119.7,-721.4
241.5,-7726.5,-618.1
242,-7346.4,-618.1
242.5,-7346.4,-297.3
243,-6979,-297.3
243.5,-6979,-446
244,-6621.6,-353.3
244.5,-6621.6,-353.3
245,-6311.4,-276.9
245.5,-6311.4,-276.9
246,-6003.2,-191.6
246.5,-6003.2,-191.6
247,-5702.7,-110.1
247.5,-5702.7,-110.1
248,-5423.2,-16.6
248.5,-5423.2,-16.6
249,-5137.4,54.7
249.5,-5137.4,54.7
250,-4884.9,138.5
250.5,-4884.9,138.5
251,-4641.2,216.9
251.5,-4641.2,216.9
252,-4398.3,282
252.5,-4167.3,282
253,-4167.3,375.2
253.5,-3949.9,375.2
254,-3949.9,448.7
254.5,-3738.1,531.6
255,-3738.1,531.6
255.5,-3543.6,598.9
256,-3543.6,598.9
256.5,-3340.9,676.6
257,-3340.9,676.6
257.5,-3156.5,752.8
258,-3156.5,752.8
258.5,-3001.5,826.8
259,-3001.5,826.8
259.5,-2804.8,903.9
260,-2804.8,903.9
260.5,-2631.4,964
261,-2631.4,964
261.5,-2472,1041.8
262,-2472,1041.8
262.5,-2472,1116.1
263,-2472,1116.1
263.5,-2163.6,1181.4
264,-2014.1,1181.4
264.5,-2014.1,1258
265,-1876.9,1258
265.5,-1876.9,1327.8
266,-1721,1367.8
266.5,-1721,1367.8
267,-1600.9,1463.9
267.5,-1600.9,1463.9
268,-1347.8,1537.1
268.5,-1347.8,1537.1
269,-1343.1,1598.2
269.5,-1343.1,1598.2
270,-1222.8,1666.3
270.5,-1222.8,1666.3
271,-1102.3,1712.1
271.5,-1102.3,1712.1
272,-984.7,1797.1
272.5,-984.7,1797.1
273,-875.4,1862.8
273.5,-875.4,1862.8
274,-758.8,1929.9
274.5,-758.8,1929.9
275,-653.4,1993.6
275.5,-549.1,1993.6
276,-549.1,2059.5
276.5,-450.3,2059.5
277,-450.3,2121.4
277.5,-359,2188.9
278,-359,2188.9
278.5,-249.2,2247.7
279,-249.2,2247.7
279.5,-156.6,2307.9
280,-156.6,2307.9
280.5,-60.4,2369.7
281,-60.4,2369.7
281.5,24.1,2414.8
282,24.1,2414.8
282.5,119.1,2490.3
283,119.1,2490.3
283.5,208.7,2551.4
284,208.7,2551.4
284.5,294.7,2609.1
285,294.7,2609.1
285.5,378.6,2666.1
286,378.6,2666.1
286.5,451.7,2718.1
287,536.1,2718.1
287.5,536.1,2783.4
288,625.4,2783.4
288.5,625.4,2840.1
289,707.3,2894.6
289.5,707.3,2894.6
290,779.7,2896.5
290.5,779.7,2896.5
291,858.2,2896.5
291.5,858.2,2896.5
292,896.9,2896.5
292.5,896.9,-2158.6
293,1004.2,-2158.6
293.5,1004.2,-2158.6
294,1082.9,-2446.7
294.5,1082.9,-2446.7
295,1150.1,-2645.3
295.5,1150.1,-2645.3
296,1221.1,-2961
296.5,1221.1,-2961
297,1317.7,-3097.2
297.5,1360.4,-3097.2
298,1360.4,-3224.9
298.5,1429.1,-3224.9
299,1429.1,-3494.8
299.5,1495.8,-3494.8
300,1495.8,-3832.8
300.5,1562.6,-3832.8
301,1562.6,-3715.8
301.5,1628.2,-3628.1
302,1628.2,-3628.1
302.5,1694,-3578
303,1694,-3578
303.5,1744.4,-3532.4
304,1744.4,-3532.4
304.5,1820.6,-3463.5
305,1820.6,-3463.5
305.5,1880.8,-3399.9
306,1880.8,-3399.9
306.5,1933.3,-3338.1
307,1933.3,-3338.1
307.5,2011.1,-3280.4
308,2064.6,-3280.4
308.5,2064.6,-3196.9
309,2128,-3196.9
309.5,2128,-3118.8
310,2181.9,-3118.8
310.5,2181.9,-3041.9
311,2239,-3041.9
311.5,2239,-2950.3
312,2294.4,-2950.3
312.5,2294.4,-2905.1
313,2349.7,-2905.1
313.5,2349.7,-2905.1
314,2410.7,-2701.4
314.5,2410.7,-2701.4
315,2464.8,-2611.4
315.5,2464.8,-2611.4
316,2130.9,-2518.6
316.5,2130.9,-2518.6
317,2130.9,-2422.3
317.5,2130.9,-2422.3
318,2130.9,-2329
318.5,-13260.4,-2329
319,-13260.4,-2236.8
319.5,-13476.7,-2236.8
320,-13476.7,-2135.3
320.5,-13348,-2135.3
321,-13348,-2041.4
321.5,-12995.5,-2041.4
322,-12995.5,-1944.6
322.5,-12518.6,-1944.6
323,-12518.6,-1849.2
323.5,-12019.3,-1759.8
324,-12019.3,-1759.8
324.5,-11593,-1661.5
325,-11593,-1661.5
325.5,-11198.8,-1565.8
326,-11198.8,-1565.8
326.5,-10816.5,-1495.7
327,-10816.5,-1495.7
327.5,-10547.5,-1377.5
328,-10547.5,-1377.5
328.5,-10262.7,-1279.8
329,-10262.7,-1279.8
329.5,-10097.2,-1183.5
330,-10097.2,-1183.5
330.5,-9892,-1089.9
331,-9429.6,-1089.9
331.5,-9429.6,-1001.1
332,-8982,-1001.1
332.5,-8982,-901.3
333,-8535.5,-901.3
333.5,-8535.5,-817.5
334,-8127.7,-733.5
334.5,-8127.7,-733.5
335,-7724.7,-634.7
335.5,-7724.7,-634.7
336,-7348.3,-452.5
336.5,-7348.3,-452.5
337,-6983.5,-456.6
337.5,-6983.5,-456.6
338,-6591.1,-368.8
338.5,-6591.1,-368.8
339,-6310.7,-286.9
339.5,-6310.7,-286.9
340,-6007.9,-198.8
340.5,-6007.9,-198.8
341,-5705.4,-117.5
341.5,-5416.8,-117.5
342,-5416.8,-31.6
342.5,-5163.4,-31.6
343,-5163.4,46.4
343.5,-4889.4,46.4
344,-4889.4,129
344.5,-4640,129
345,-4640,208.2
345.5,-4397.9,287.4
346,-4397.9,287.4
346.5,-4169.2,364.8
347,-4169.2,364.8
347.5,-3947.6,444.4
348,-3947.6,444.4
348.5,-3737.9,515.9
349,-3737.9,515.9
349.5,-3542.8,600.7
350,-3542.8,600.7
350.5,-3342.2,673.3
351,-3342.2,673.3
351.5,-3155.9,745.7
352,-3155.9,745.7
352.5,-3018.8,822.2
353,-2800.3,822.2
353.5,-2800.3,895.8
354,-2800.3,895.8
354.5,-2800.3,964.1
355,-2472,964.1
355.5,-2472,1043
356,-2312.8,1043
356.5,-2312.8,1114.3
357,-2162.1,1183.8
357.5,-2162.1,1183.8
358,-2015.6,1252
358.5,-2015.6,1252
359,-1872.4,1323.6
359.5,-1872.4,1323.6
360,-1724.7,1441.4
360.5,-1724.7,1441.4
361,-1602.1,1462.3
361.5,-1602.1,1462.3
362,-1335.1,1516.8
362.5,-1335.1,1516.8
363,-1343.1,1596.6
363.5,-1218.4,1596.6
364,-1218.4,1662.9
364.5,-1102.6,1662.9
365,-1102.6,1710.6
365.5,-983,1710.6
366,-983,1791.6
366.5,-869.7,1858.9
367,-869.7,1858.9
367.5,-769.3,1926.7
368,-769.3,1926.7
368.5,-656.7,1987.4
369,-656.7,1987.4
369.5,-550.9,2058.4
370,-550.9,2058.4
370.5,-451.5,2113.4
371,-451.5,2113.4
371.5,-375.1,2169.5
372,-375.1,2169.5
372.5,-251.2,2237.9
373,-251.2,2237.9
373.5,-152.6,2305.6
374,-66,2305.6
374.5,-66,2366.3
375,37.7,2366.3
375.5,37.7,2421.4
376,115.6,2421.4
376.5,115.6,2489.1
377,206.6,2489.1
377.5,206.6,2548.8
378,293.6,2606.9
378.5,293.6,2606.9
379,378.8,2662.8
379.5,378.8,2662.8
380,453.9,2727.2
380.5,453.9,2727.2
381,539.4,2781.4
381.5,539.4,2781.4
382,625,2837.1
382.5,625,2837.1
383,702.5,2898.2
383.5,702.5,2898.2
384,777,2718.8
384.5,853.4,2718.8
385,853.4,2718.8
385.5,903.7,2718.8
386,903.7,2718.8
386.5,1006.8,-2175.2
387,1006.8,-2175.2
387.5,1006.8,-2447.9
388,1006.8,-2447.9
388.5,1150.8,-2662
389,1150.8,-2662
389.5,1222.4,-2977.8
390,1222.4,-2977.8
390.5,1286.8,-3128.5
391,1286.8,-3128.5
391.5,1362.2,-3276.6
392,1362.2,-3276.6
392.5,1428.3,-3509.9
393,1428.3,-3509.9
393.5,1495,-3867.3
394,1495,-3867.3
394.5,1560.6,-3753.6
395,1627.7,-3753.6
395.5,1627.7,-3665
396,1690.9,-3665
396.5,1690.9,-3614.7
397,1743.7,-3614.7
397.5,1743.7,-3555.6
398,1743.7,-3555.6
398.5,1743.7,-3492.2
399,1880.1,-3492.2
399.5,1880.1,-3430.1
400,1938.1,-3366.7
400.5,1938.1,-3366.7
401,2006.4,-3301.4
401.5,2006.4,-3301.4
402,2062.3,-3226.1
402.5,2062.3,-3226.1
403,2133.1,-3147.3
403.5,2133.1,-3147.3
404,2182,-3066.8
404.5,2182,-3066.8
405,2239.9,-2975.6
405.5,2297.7,-2975.6
406,2297.7,-2930.1
406.5,2351.9,-2930.1
407,2351.9,-2806.4
407.5,2409.4,-2806.4
408,2409.4,-2724.6
408.5,2463.1,-2724.6
409,2463.1,-2630.5
409.5,2590.3,-2630.5
410,2590.3,-2542.4
410.5,2590.3,-2456.2
411,2590.3,-2456.2
411.5,2590.3,-2347.1
412,-13316.2,-2347.1
412.5,-13316.2,-2253.3
413,-13517,-2253.3
413.5,-13517,-2154.2
414,-13397.3,-2154.2
414.5,-13397.3,-2059
415,-13020.7,-2059
415.5,-13020.7,-1966.1
416,-12564.3,-1966.1
416.5,-12564.3,-1862.4
417,-12037.6,-1862.4
417.5,-12037.6,-1776.1
418,-11614.2,-1776.1
418.5,-11614.2,-1671.8
419,-11198.7,-1671.8
419.5,-11198.7,-1578
420,-10821,-1578
420.5,-10821,-1411.6
421,-10560.6,-1386.9
421.5,-10560.6,-1386.9
422,-10267.5,-1291.1
422.5,-10267.5,-1291.1
423,-10116.8,-1198.9
423.5,-10116.8,-1198.9
424,-9895.3,-1105.9
424.5,-9895.3,-1105.9
425,-9433,-1010.9
425.5,-9433,-1010.9
426,-8985.5,-915.4
426.5,-8985.5,-915.4
427,-8536.1,-826.1
427.5,-8129.1,-826.1
428,-8129.1,-741.3
428.5,-7732,-741.3
429,-7732,-643.2
429.5,-7350.4,-643.2
430,-7350.4,-388.1
430.5,-6980.6,-388.1
431,-6980.6,-465.4
431.5,-6586.1,-465.4
432,-6586.1,-384.9
432.5,-6318.8,-293.1
433,-6318.8,-293.1
433.5,-6009.4,-208.1
434,-6009.4,-208.1
434.5,-5709.3,-117.3
435,-5709.3,-117.3
435.5,-5428.2,-44.3
436,-5428.2,-44.3
436.5,-5152.2,44.1
437,-4887,44.1
437.5,-4887,127.5
438,-4655.1,127.5
438.5,-4655.1,201.9
439,-4398.4,201.9
439.5,-4398.4,287.4
440,-4169.7,287.4
440.5,-4169.7,362.8
441,-3952.7,362.8
441.5,-3952.7,439
442,-3738.8,519.3
442.5,-3738.8,519.3
443,-3546.5,593.7
443.5,-3546.5,593.7
444,-3340.4,666.7
444.5,-3340.4,666.7
445,-3158,746.3
445.5,-3158,746.3
446,-2975.8,820.9
446.5,-2975.8,820.9
447,-2803.1,893.4
447.5,-2630.9,893.4
448,-2630.9,963.5
448.5,-2467.4,963.5
449,-2467.4,1034.2
449.5,-2313.1,1034.2
450,-2313.1,1111.3
450.5,-2167.2,1111.3
451,-2167.2,1177.2
451.5,-2016.8,1177.2
452,-2016.8,1252.7
452.5,-1877.2,1318.9
453,-1877.2,1318.9
453.5,-1753.7,1394.4
454,-1753.7,1394.4
454.5,-1600.5,1459.4
455,-1600.5,1459.4
455.5,-1408.3,1532.1
456,-1408.3,1532.1
456.5,-1408.3,1591.4
457,-1408.3,1591.4
457.5,-1221.6,1660.8
458,-1103,1660.8
458.5,-1103,1753.7
459,-986.6,1753.7
459.5,-986.6,1794.5
460,-867.8,1794.5
460.5,-867.8,1859.2
461,-758.7,1859.2
461.5,-758.7,1923.7
462,-653.2,1923.7
462.5,-653.2,1984.3
463,-554.6,1984.3
463.5,-554.6,2050.1
464,-445.9,2115.7
464.5,-445.9,2115.7
465,-334,2164.7
465.5,-334,2164.7
466,-251.3,2236.1
466.5,-251.3,2236.1
467,-153.4,2304.5
467.5,-153.4,2304.5
468,-62.8,2369.2
468.5,12.6,2369.2
469,12.6,2424.2
469.5,120.4,2424.2
470,120.4,2489.3
470.5,209.8,2489.3
471,209.8,2542.7
471.5,295.5,2542.7
472,295.5,2606.3
472.5,375.4,2606.3
473,375.4,2667.3
473.5,457.4,2667.3
474,457.4,2730.1
474.5,540.6,2781.2
475,540.6,2781.2
475.5,626,2841.2
476,626,2841.2
476.5,626,2896.9
477,626,2896.9
477.5,778.7,2774.2
478,778.7,2774.2
478.5,855.9,2774.2
479,905.9,2774.2
479.5,905.9,2774.2
480,1009.1,-2193.5
480.5,1009.1,-2193.5
481,1097.1,-2472.4
481.5,1097.1,-2472.4
482,1149.4,-2472.4
482.5,1149.4,-2689.5
483,1219.7,-2689.5
483.5,1219.7,-2990
484,1332.2,-2990
484.5,1332.2,-3162.4
485,1363.1,-3162.4
485.5,1363.1,-3325.7
486,1430.3,-3539.3
486.5,1430.3,-3539.3
487,1498.1,-3906.5
487.5,1498.1,-3906.5
488,1561.2,-3817.9
488.5,1627.6,-3817.9
489,1627.6,-3723.5
489.5,1689.8,-3723.5
490,1689.8,-3663.7
490.5,1739.1,-3663.7
491,1739.1,-3616.7
491.5,1817.9,-3616.7
492,1817.9,-3553
492.5,1884.3,-3553
493,1884.3,-3492.1
493.5,1945,-3492.1
494,1945,-3432.3
494.5,2010.5,-3432.3
495,2010.5,-3365
495.5,2062.3,-3365
496,2062.3,-3285.7
496.5,2113.3,-3209.1
497,2113.3,-3209.1
497.5,2181.5,-3130.8
498,2181.5,-3130.8
498.5,2240,-3038.2
499,2295.4,-3038.2
499.5,2295.4,-2993
500,2352.7,-2993
500.5,2352.7,-2872.2
501,2411.3,-2872.2
501.5,2411.3,-2788.6
502,2463.8,-2788.6
502.5,2463.8,-2690.4
503,2434.2,-2690.4
503.5,2434.2,-2593
504,2434.2,-2593
504.5,2434.2,-2492.9
505,2434.2,-2492.9
505.5,-13449,-2401.2
506,-13449,-2291.8
506.5,-13637.7,-2291.8
507,-13637.7,-2204.6
507.5,-13489.1,-2204.6
508,-13489.1,-2108.2
508.5,-13107.3,-2108.2
509,-13107.3,-2009.4
509.5,-12631.1,-2009.4
510,-12631.1,-1911.7
510.5,-12105.3,-1911.7
511,-12105.3,-1820.9
511.5,-11650.3,-1820.9
512,-11650.3,-1716.5
512.5,-11224.4,-1716.5
513,-11224.4,-1617.7
513.5,-10854,-1617.7
514,-10854,-1465.1
514.5,-10587,-1465.1
515,-10587,-1422.6
515.5,-10289.1,-1422.6
516,-10289.1,-1323.4
516.5,-10132.4,-1323.4
517,-10132.4,-1228.4
517.5,-9914.6,-1137.7
518,-9914.6,-1137.7
518.5,-9456.4,-1041.3
519,-9456.4,-1041.3
519.5,-9001.4,-945.7
520,-8529.2,-945.7
520.5,-8529.2,-851.9
521,-8146.8,-851.9
521.5,-8146.8,-750.6
522,-7747.1,-750.6
522.5,-7747.1,-667.1
523,-7362.8,-667.1
