Time (s),Chan.4 - Raw (mV),Chan.8 - Raw (mV)
289,25.9,1988.5
289.5,25.9,2057.3
290,104.1,2057.3
290.5,104.1,2119.4
291,200.3,2119.4
291.5,200.3,2189.6
292,288.9,2255.3
292.5,288.9,2255.3
293,374.7,2324.8
293.5,374.7,2324.8
294,459.9,2379
294.5,459.9,2379
295,544.5,2447.4
295.5,544.5,2447.4
296,621.6,2503.2
296.5,621.6,2503.2
297,692.7,2572.6
297.5,692.7,2572.6
298,777.2,2636.2
298.5,777.2,2636.2
299,854.7,2703.2
299.5,854.7,2703.2
300,937.8,2750.9
300.5,937.8,2750.9
301,1008.4,2813.1
301.5,1008.4,2813.1
302,1078.6,2871.8
302.5,1078.6,2871.8
303,1152.8,2963.4
303.5,1222.5,2963.4
304,1222.5,2963.4
304.5,1294.3,2963.4
305,1294.3,2963.4
305.5,1365.2,-3203.1
306,1365.2,-3203.1
306.5,1434.3,-3649
307,1434.3,-3649
307.5,1502.8,-4040.6
308,1502.8,-4040.6
308.5,1564.4,-4427.1
309,1564.4,-4427.1
309.5,1629.7,-4678.2
310,1629.7,-4678.2
310.5,1698.6,-5036.4
311,1698.6,-5036.4
311.5,1764.1,-5206.8
312,1764.1,-5206.8
312.5,1822.9,-5323.3
313,1822.9,-5323.3
313.5,1888.3,-5503
314,1888.3,-5503
314.5,1948.5,-5804.4
315,1948.5,-5804.4
315.5,2005.1,-5768.5
316,2005.1,-5768.5
316.5,2070.3,-5648.7
317,2139.9,-5648.7
317.5,2139.9,-5536.7
318,2188.3,-5536.7
318.5,2188.3,-5407.1
319,2246.9,-5407.1
319.5,2246.9,-5270.2
320,2300.7,-5270.2
320.5,2300.7,-5119.9
321,2359.9,-5119.9
321.5,2359.9,-4967.1
322,2415.7,-4967.1
322.5,2415.7,-4813.8
323,2473,-4813.8
323.5,2473,-4658.4
324,2559.4,-4491.9
324.5,2559.4,-4491.9
325,2559.4,-4359.7
325.5,2559.4,-4359.7
326,2559.4,-4185.6
326.5,-28323.5,-4185.6
327,-28323.5,-4035.5
327.5,-24764.2,-4035.5
328,-24764.2,-3877.5
328.5,-21825.4,-3877.5
329,-21825.4,-3722.9
329.5,-21825.4,-3722.9
330,-19488.2,-3554.3
330.5,-19488.2,-3554.3
331,-17517.2,-3425.3
331.5,-17517.2,-3425.3
332,-15869.8,-3272.7
332.5,-15869.8,-3272.7
333,-14491.5,-3116.8
333.5,-14491.5,-3116.8
334,-13423.3,-2970.6
334.5,-12633.8,-2970.6
335,-12633.8,-2826.5
335.5,-12143.9,-2826.5
336,-12143.9,-2685.3
336.5,-11564.9,-2685.3
337,-11564.9,-2537.5
337.5,-11301,-2537.5
338,-11301,-2405.3
338.5,-10913,-2405.3
339,-10913,-2271.2
339.5,-10368.1,-2136.7
340,-10368.1,-2136.7
340.5,-9834.5,-2009.3
341,-9834.5,-2009.3
341.5,-9329.6,-1874.1
342,-9329.6,-1874.1
342.5,-8816.4,-1756.3
343,-8816.4,-1756.3
343.5,-8351.2,-1627.3
344,-8351.2,-1627.3
344.5,-7903.2,-1515.3
345,-7903.2,-1515.3
345.5,-7484.9,-1392.5
346,-7484.9,-1392.5
346.5,-7074.5,-1276.3
347,-7074.5,-1276.3
347.5,-6712.3,-1168.4
348,-6361.2,-1168.4
348.5,-6361.2,-1047.3
349,-6029.9,-1047.3
349.5,-6029.9,-828
350,-5707.4,-828
350.5,-5707.4,-835.8
351,-5417.5,-835.8
351.5,-5417.5,-723
352,-5125.5,-723
352.5,-5125.5,-624.4
353,-4859.5,-624.4
353.5,-4859.5,-516.7
354,-4595.7,-415.2
354.5,-4595.7,-415.2
355,-4344.2,-333.3
355.5,-4344.2,-333.3
356,-4114.6,-227.3
356.5,-4114.6,-227.3
357,-3885.9,-134
357.5,-3885.9,-134
358,-3676.9,-38.8
358.5,-3676.9,-38.8
359,-3464.8,60.9
359.5,-3464.8,60.9
360,-3270.3,143.4
360.5,-3270.3,143.4
361,-3095.5,233.5
361.5,-3095.5,233.5
362,-2897.8,321.1
362.5,-2719.5,321.1
363,-2719.5,401.3
363.5,-2551.4,401.3
364,-2551.4,497.3
364.5,-2383.7,497.3
365,-2383.7,574.4
365.5,-2229.7,574.4
366,-2229.7,660.8
366.5,-2072.1,660.8
367,-2072.1,741.9
367.5,-1924.5,741.9
368,-1924.5,823.8
368.5,-1794.6,895.5
369,-1794.6,895.5
369.5,-1646.3,895.5
370,-1646.3,895.5
370.5,-1380.7,1056.7
371,-1380.7,1056.7
371.5,-1384.3,1131.4
372,-1384.3,1131.4
372.5,-1249.8,1209.8
373,-1249.8,1209.8
373.5,-1135.8,1326.1
374,-1135.8,1326.1
374.5,-1016.6,1358.9
375,-1016.6,1358.9
375.5,-894.4,1423.9
376,-894.4,1423.9
376.5,-797.3,1503.9
377,-675.2,1503.9
377.5,-675.2,1574.4
378,-570,1574.4
378.5,-570,1621.8
379,-468.8,1621.8
379.5,-468.8,1713.4
380,-394.1,1713.4
380.5,-394.1,1787.7
381,-266.5,1787.7
381.5,-266.5,1857.1
382,-171.9,1857.1
382.5,-171.9,1922.2
383,-74.3,1990.6
383.5,-74.3,1990.6
384,13.1,2058.9
384.5,13.1,2058.9
385,110.7,2123.6
385.5,110.7,2123.6
386,197.9,2189.1
386.5,197.9,2189.1
387,286.2,2253.1
387.5,286.2,2253.1
388,374,2319.2
388.5,374,2319.2
389,459.1,2366.7
389.5,459.1,2366.7
390,538.7,2448.6
390.5,623.5,2448.6
391,623.5,2509.8
391.5,699.4,2509.8
392,699.4,2571.4
392.5,778.4,2571.4
393,778.4,2631.9
393.5,857.7,2631.9
394,857.7,2695.7
394.5,945.5,2695.7
395,945.5,2752.8
395.5,1007.6,2752.8
396,1007.6,2814.7
396.5,1093,2814.7
397,1093,2869.8
397.5,1152.2,2869.8
398,1152.2,2869.8
398.5,1224,2869.8
399,1224,2869.8
399.5,1281.8,2869.8
400,1281.8,-3197.1
400.5,1363.6,-3197.1
401,1363.6,-3197.1
401.5,1433.1,-3631.1
402,1433.1,-3631.1
402.5,1501.7,-4018.4
403,1501.7,-4018.4
403.5,1566,-4424.1
404,1566,-4424.1
404.5,1631.2,-4662
405,1631.2,-4662
405.5,1700,-5039.4
406,1759.6,-5039.4
406.5,1759.6,-5184.3
407,1826.9,-5184.3
407.5,1826.9,-5283.2
408,1892.3,-5283.2
408.5,1892.3,-5474.7
409,1947.2,-5474.7
409.5,1947.2,-5769.9
410,1997,-5769.9
410.5,1997,-5702.8
411,2069.1,-5702.8
411.5,2069.1,-5592.1
412,2069.1,-5592.1
412.5,2069.1,-5462.3
413,2187.1,-5462.3
413.5,2187.1,-5339.2
414,2245.1,-5339.2
414.5,2245.1,-5203.5
415,2300.6,-5052.7
415.5,2300.6,-5052.7
416,2356.4,-4917.1
416.5,2356.4,-4917.1
417,2414.1,-4761.3
417.5,2414.1,-4761.3
418,2472.6,-4609.6
418.5,2472.6,-4609.6
419,2556.5,-4462.7
419.5,2556.5,-4462.7
420,2556.5,-4313.1
420.5,2556.5,-4313.1
421,-28480.7,-4145.9
421.5,-28480.7,-4145.9
422,-28480.7,-3992.5
422.5,-24828.8,-3992.5
423,-24828.8,-3833.3
423.5,-21944.2,-3833.3
424,-21944.2,-3682
424.5,-19532,-3682
425,-19532,-3528.9
425.5,-17560.6,-3528.9
426,-17560.6,-3380.7
426.5,-15926.4,-3380.7
427,-15926.4,-3229.3
427.5,-14521.1,-3229.3
428,-14521.1,-3081.6
428.5,-13443.1,-3081.6
429,-13443.1,-2935.6
429.5,-12658.2,-2935.6
430,-12658.2,-2795.5
430.5,-12159.4,-2653.5
431,-12159.4,-2653.5
431.5,-11579,-2517
432,-11579,-2517
432.5,-11309,-2382.4
433,-11309,-2382.4
433.5,-10925.2,-2249.7
434,-10925.2,-2249.7
434.5,-10375.9,-2138.2
435,-10375.9,-2138.2
435.5,-9845.7,-1986.7
436,-9845.7,-1986.7
436.5,-9305,-1863.9
437,-8824.9,-1863.9
437.5,-8824.9,-1741.6
438,-8355.4,-1741.6
438.5,-8355.4,-1617.4
439,-7907.2,-1617.4
439.5,-7907.2,-1496.2
440,-7490.7,-1496.2
440.5,-7490.7,-1376.4
441,-7072.9,-1376.4
441.5,-7072.9,-1263
442,-6716.6,-1263
442.5,-6716.6,-1155.8
443,-6367.1,-1155.8
443.5,-6367.1,-1036.9
444,-6367.1,-730.1
444.5,-6367.1,-730.1
445,-5713.9,-820.8
445.5,-5713.9,-820.8
446,-5411.5,-711.7
446.5,-5411.5,-711.7
447,-5130,-612.8
447.5,-5130,-612.8
448,-4859.4,-511.4
448.5,-4859.4,-511.4
449,-4859.4,-409.5
449.5,-4859.4,-409.5
450,-4346.9,-321.8
450.5,-4115.6,-321.8
451,-4115.6,-221.1
451.5,-3888.4,-221.1
452,-3888.4,-221.1
452.5,-3679.3,-221.1
453,-3679.3,-30.9
453.5,-3471.8,-30.9
454,-3471.8,61.2
454.5,-3271.4,61.2
455,-3271.4,150.6
455.5,-3047.9,150.6
456,-3047.9,238.6
456.5,-2897.8,238.6
457,-2897.8,238.6
457.5,-2722.2,407
458,-2722.2,407
458.5,-2546.2,501.6
459,-2546.2,501.6
459.5,-2390,582.7
460,-2390,582.7
460.5,-2229.7,664.1
461,-2229.7,664.1
461.5,-2075.7,746
462,-2075.7,746
462.5,-1927.1,821
463,-1927.1,821
463.5,-1794.8,907.4
464,-1649,907.4
464.5,-1649,981.9
465,-1448.5,981.9
465.5,-1448.5,1067
466,-1386.7,1067
466.5,-1386.7,1137.6
467,-1258.5,1137.6
467.5,-1258.5,1213.4
468,-1138.8,1213.4
468.5,-1138.8,1322.4
469,-1016.8,1322.4
469.5,-1016.8,1361.2
470,-897.3,1361.2
470.5,-897.3,1426.7
471,-787.6,1426.7
471.5,-787.6,1505
472,-679.2,1576.5
472.5,-679.2,1576.5
473,-575.4,1679.1
473.5,-575.4,1679.1
474,-470.3,1719.7
474.5,-470.3,1719.7
475,-388.1,1787.3
475.5,-388.1,1787.3
476,-266.2,1860
476.5,-266.2,1860
477,-170.7,1925.7
477.5,-79.8,1925.7
478,-79.8,1996.3
478.5,26,1996.3
479,26,2058.3
479.5,100.1,2058.3
480,100.1,2125.7
480.5,200,2125.7
481,200,2190.9
481.5,286.9,2190.9
482,286.9,2257
482.5,367.8,2257
483,367.8,2321.5
483.5,459.5,2321.5
484,459.5,2368.9
484.5,537.5,2368.9
485,537.5,2450.1
485.5,622.4,2450.1
486,622.4,2507.6
486.5,697.6,2574
487,697.6,2574
487.5,773.9,2632.9
488,773.9,2632.9
488.5,855.6,2688.9
489,855.6,2688.9
489.5,947.1,2752.1
490,947.1,2752.1
490.5,1007.9,2814.3
491,1095.3,2814.3
491.5,1095.3,2869.3
492,1150.3,2869.3
492.5,1150.3,2672.5
493,1223.8,2672.5
493.5,1223.8,2672.5
494,1319.9,2672.5
494.5,1319.9,2672.5
495,1362.3,-3188.4
495.5,1362.3,-3188.4
496,1434.3,-3607.7
496.5,1434.3,-3607.7
497,1498.1,-3989.7
497.5,1498.1,-3989.7
498,1562.1,-3989.7
498.5,1562.1,-4417.3
499,1629.7,-4417.3
499.5,1629.7,-4629.8
500,1697.1,-4629.8
500.5,1697.1,-5001.9
501,1740.7,-5001.9
501.5,1740.7,-5156
502,1830.4,-5156
502.5,1830.4,-5275
503,1887.2,-5449.4
503.5,1887.2,-5449.4
504,1941.6,-5748.6
504.5,1941.6,-5748.6
505,1999.4,-5673.8
505.5,2070.8,-5673.8
506,2070.8,-5563
506.5,2119.6,-5563
507,2119.6,-5445.4
507.5,2186.4,-5445.4
508,2186.4,-5312.6
508.5,2246.1,-5312.6
509,2246.1,-5184.7
509.5,2300.3,-5184.7
510,2300.3,-5047.3
510.5,2358.7,-5047.3
511,2358.7,-5047.3
511.5,2417.2,-5047.3
512,2417.2,-4749.2
512.5,2465,-4749.2
513,2465,-4602.4
513.5,2593.7,-4602.4
514,2593.7,-4447.9
514.5,2593.7,-4447.9
515,2593.7,-4291.3
515.5,2593.7,-4291.3
516,2593.7,-4291.3
516.5,2593.7,-4291.3
517,-24812.5,-3986.8
517.5,-24812.5,-3827.6
518,-21914.2,-3827.6
518.5,-21914.2,-3676.7
519,-19547.4,-3676.7
519.5,-19547.4,-3528.2
520,-19547.4,-3528.2
520.5,-17563.8,-3528.2
521,-15908.4,-3528.2
521.5,-15908.4,-3219.8
