Acetic acid,Nonanal,Decanoic acid,Heptanal,Hexanal,Decanal,2-Octanone,True_Stress,True_Period
4.8151696e-06,3.7829974e-05,4.756396e-06,0.33688402,0.33108923,0.3319026,7.679724e-05,0,0
9.571905e-06,0.00011391024,9.444668e-06,0.34175205,0.33017892,0.3277103,0.00022577016,0,0
0.00016160315,0.002280802,0.00015906915,0.35614276,0.3198954,0.31742528,0.0039351117,0,0
4.8151696e-06,3.7829974e-05,4.756396e-06,0.33688402,0.33108923,0.3319026,7.679724e-05,0,0
9.571905e-06,0.00011391024,9.444668e-06,0.34175205,0.33017892,0.3277103,0.00022577016,0,0
0.00016160315,0.002280802,0.00015906915,0.35614276,0.3198954,0.31742528,0.0039351117,0,0
9.813508e-06,4.4537894e-05,9.704573e-06,0.327362,0.33814663,0.33433315,9.418501e-05,0,0
0.00011321103,0.0011741266,0.000111556525,0.35261285,0.32408077,0.31990966,0.001997852,0,0
9.813508e-06,4.4537894e-05,9.704573e-06,0.327362,0.33814663,0.33433315,9.418501e-05,0,0
2.9972683e-05,0.00042874133,2.9560928e-05,0.34844747,0.3269015,0.32338336,0.00077936304,0,0
6.676485e-05,3.4814897e-05,6.660501e-05,0.3476989,0.31577897,0.33630437,4.9603357e-05,0,4
0.00017926074,0.00011131024,0.00017895758,0.35193652,0.31414354,0.33330604,0.00014438144,0,4
8.23851e-05,5.751223e-05,8.2144164e-05,0.35153002,0.3145657,0.33360213,8.004097e-05,0,4
0.00018125617,0.00016721306,0.00018063413,0.35745442,0.31258228,0.3292232,0.00021101136,0,4
2.7046559e-05,3.7454454e-05,2.6899374e-05,0.3592087,0.312131,0.32851127,5.7680856e-05,0,4
0.00016671274,0.0001186353,0.00016645076,0.35685608,0.3121925,0.33034316,0.00015642737,0,4
5.086578e-05,1.5455584e-05,5.0650167e-05,0.3121934,0.343579,0.3440821,2.8584584e-05,0,1
8.874967e-05,2.752377e-05,8.8142166e-05,0.31405842,0.34347123,0.34222424,4.1683015e-05,0,1
0.00013148121,2.8706943e-05,0.00013089026,0.3056636,0.34655738,0.34744158,4.6328467e-05,0,1
5.086578e-05,1.5455584e-05,5.0650167e-05,0.3121934,0.343579,0.3440821,2.8584584e-05,0,1
